timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
4288000,487.49738,32.0,95604.95,1.135945
4300000,487.66385,32.0,95603.05,1.1359223
4308000,487.60837,32.0,95603.69,1.13593
4320000,487.59778,32.0,95603.8,1.1359313
4328000,487.611,32.0,95603.664,1.1359297
4340000,487.62952,32.0,95603.43,1.1359268
4348000,487.52908,32.0,95604.58,1.1359406
4360000,487.7352,32.0,95602.22,1.1359125
4368000,487.58194,32.0,95603.98,1.1359334
4380000,487.48947,32.0,95605.05,1.1359462
4388000,487.60043,32.0,95603.78,1.135931
4400000,487.63742,32.0,95603.336,1.1359258
4408000,487.5529,32.0,95604.31,1.1359373
4420000,487.5846,32.0,95603.94,1.1359329
4428000,487.54495,32.0,95604.414,1.1359386
4440000,487.71933,32.0,95602.414,1.1359148
4448000,487.57928,32.0,95604.0,1.1359336
4460000,487.63214,32.0,95603.41,1.1359266
4468000,487.56607,32.0,95604.164,1.1359357
4480000,487.6427,32.0,95603.3,1.1359253
4488000,487.65857,32.0,95603.125,1.1359233
4500000,487.7035,32.0,95602.59,1.135917
4508000,487.5608,32.0,95604.22,1.1359363
4520000,487.73254,32.0,95602.266,1.135913
4528000,487.6744,32.0,95602.914,1.1359208
4540000,487.6744,32.0,95602.91,1.1359206
4548000,487.54495,32.0,95604.42,1.1359386
4560000,487.62952,32.0,95603.43,1.1359268
4568000,487.6242,32.0,95603.49,1.1359277
4580000,487.59778,32.0,95603.81,1.1359315
4588000,487.7167,32.0,95602.44,1.1359152
4600000,487.48947,32.0,95605.03,1.1359459
4608000,487.63742,32.0,95603.36,1.135926
4620000,487.67706,32.0,95602.875,1.1359203
4628000,487.47095,32.0,95605.24,1.1359484
4640000,487.6348,32.0,95603.39,1.1359265
4648000,487.5925,32.0,95603.86,1.135932
4660000,487.53967,32.0,95604.48,1.1359394
4668000,487.59778,32.0,95603.81,1.1359315
4680000,487.70084,32.0,95602.625,1.1359173
4688000,487.69293,32.0,95602.7,1.1359183
4700000,487.53174,32.0,95604.56,1.1359403
4708000,487.70084,32.0,95602.625,1.1359173
4720000,487.6533,32.0,95603.164,1.1359237
4728000,487.50266,32.0,95604.9,1.1359444
4740000,487.56607,32.0,95604.17,1.1359357
4748000,487.6982,32.0,95602.63,1.1359174
4760000,487.80124,32.0,95601.46,1.1359035
4768000,487.73254,32.0,95602.24,1.1359128
4780000,487.66385,32.0,95603.04,1.1359223
4788000,487.84616,32.0,95600.96,1.1358975
4800000,487.6163,32.0,95603.586,1.1359288
4808000,487.685,32.0,95602.805,1.1359195
4820000,487.61893,32.0,95603.57,1.1359285
4828000,487.70084,32.0,95602.625,1.1359173
4840000,487.69293,32.0,95602.7,1.1359183
4848000,487.81445,32.0,95601.33,1.1359019
4860000,487.6348,32.0,95603.375,1.1359262
4868000,487.5423,32.0,95604.44,1.1359389
4880000,487.66122,32.0,95603.086,1.1359228
4888000,487.53702,32.0,95604.51,1.1359397
4900000,487.75635,32.0,95601.97,1.1359096
4908000,487.77484,32.0,95601.77,1.1359072
4920000,487.47888,32.0,95605.15,1.1359473
4928000,487.63742,32.0,95603.36,1.135926
4940000,487.6163,32.0,95603.586,1.1359288
4948000,487.53702,32.0,95604.5,1.1359396
4960000,487.61365,32.0,95603.63,1.1359293
4968000,487.59515,32.0,95603.82,1.1359315
4980000,487.63742,32.0,95603.36,1.135926
4988000,487.51852,32.0,95604.72,1.1359422
5000000,487.74048,32.0,95602.164,1.1359118
5008000,487.56873,32.0,95604.14,1.1359353
5020000,487.69293,32.0,95602.71,1.1359184
5028000,487.76163,32.0,95601.92,1.135909
5040000,487.5925,32.0,95603.85,1.1359318
5048000,487.56873,32.0,95604.14,1.1359353
5060000,487.58987,32.0,95603.88,1.1359323
5068000,487.64008,32.0,95603.305,1.1359254
5080000,487.69028,32.0,95602.75,1.1359189
5088000,487.7352,32.0,95602.22,1.1359125
5100000,487.67178,32.0,95602.96,1.1359214
5108000,487.69556,32.0,95602.664,1.1359178
5120000,487.59778,32.0,95603.805,1.1359314
5128000,487.67972,32.0,95602.84,1.1359199
5140000,487.65063,32.0,95603.19,1.135924
5148000,487.72464,32.0,95602.35,1.1359141
5160000,487.5053,32.0,95604.84,1.1359437
5168000,487.6427,32.0,95603.3,1.1359253
5180000,487.78806,32.0,95601.62,1.1359054
5188000,487.60837,32.0,95603.68,1.1359298
5200000,487.55817,32.0,95604.266,1.1359369
5208000,487.60043,32.0,95603.766,1.1359309
5220000,487.62952,32.0,95603.44,1.135927
5228000,487.58194,32.0,95603.97,1.1359333
5240000,487.49475,32.0,95604.98,1.1359453
5248000,487.6427,32.0,95603.29,1.1359252
5260000,487.48154,32.0,95605.12,1.135947
5268000,487.72464,32.0,95602.36,1.1359142
5280000,487.55023,32.0,95604.35,1.1359378
5288000,487.53702,32.0,95604.51,1.1359397
5300000,487.65063,32.0,95603.195,1.1359241
5308000,487.6533,32.0,95603.164,1.1359237
5320000,487.7167,32.0,95602.43,1.135915
5328000,487.648,32.0,95603.234,1.1359246
5340000,487.5846,32.0,95603.945,1.135933
5348000,487.51852,32.0,95604.72,1.1359422
5360000,487.55817,32.0,95604.25,1.1359366
5368000,487.63214,32.0,95603.41,1.1359266
5380000,487.72726,32.0,95602.33,1.1359138
5388000,487.5529,32.0,95604.33,1.1359376
5400000,487.65857,32.0,95603.125,1.1359233
5408000,487.69293,32.0,95602.7,1.1359183
5420000,487.57928,32.0,95604.016,1.1359339
5428000,487.80917,32.0,95601.38,1.1359025
5440000,487.67178,32.0,95602.94,1.135921
5448000,487.48682,32.0,95605.08,1.1359465
5460000,487.53702,32.0,95604.49,1.1359395
5468000,487.62158,32.0,95603.53,1.1359282
5480000,487.69293,32.0,95602.695,1.1359181
5488000,487.75897,32.0,95601.96,1.1359094
5500000,487.66122,32.0,95603.09,1.1359229
5508000,487.62158,32.0,95603.516,1.1359279
5520000,487.80124,32.0,95601.48,1.1359037
5528000,487.56345,32.0,95604.195,1.135936
5540000,487.6348,32.0,95603.375,1.1359262
5548000,487.79333,32.0,95601.55,1.1359046
5560000,487.66122,32.0,95603.09,1.1359229
5568000,487.71405,32.0,95602.46,1.1359154
5580000,487.64008,32.0,95603.305,1.1359254
5588000,487.61365,32.0,95603.61,1.135929
5600000,487.64536,32.0,95603.25,1.1359248
5608000,487.52908,32.0,95604.58,1.1359406
5620000,487.64536,32.0,95603.266,1.1359249
5628000,487.77747,32.0,95601.74,1.1359068
5640000,487.57138,32.0,95604.1,1.1359348
5648000,487.47626,32.0,95605.19,1.1359478
5660000,487.5925,32.0,95603.86,1.135932
5668000,487.60837,32.0,95603.69,1.13593
5680000,487.7035,32.0,95602.58,1.1359168
5688000,487.5238,32.0,95604.64,1.1359413
5700000,487.69556,32.0,95602.69,1.135918
5708000,487.5925,32.0,95603.85,1.1359318
5720000,487.8356,32.0,95601.09,1.1358992
5728000,487.52118,32.0,95604.67,1.1359416
5740000,487.58987,32.0,95603.875,1.1359322
5748000,487.73254,32.0,95602.25,1.1359129
5760000,487.56873,32.0,95604.14,1.1359353
5768000,487.59515,32.0,95603.82,1.1359315
5780000,487.64008,32.0,95603.305,1.1359254
5788000,487.574,32.0,95604.07,1.1359345
5800000,487.5925,32.0,95603.85,1.1359318
5808000,487.5529,32.0,95604.33,1.1359376
5820000,487.67178,32.0,95602.94,1.135921
5828000,487.42868,32.0,95605.734,1.1359543
5840000,487.51587,32.0,95604.73,1.1359423
5848000,487.7537,32.0,95602.02,1.1359102
5860000,487.60043,32.0,95603.78,1.135931
5868000,487.81183,32.0,95601.35,1.1359022
5880000,487.611,32.0,95603.664,1.1359297
5888000,487.48682,32.0,95605.086,1.1359466
5900000,487.64008,32.0,95603.305,1.1359254
5908000,487.69556,32.0,95602.68,1.135918
5920000,487.6744,32.0,95602.93,1.135921
5928000,487.59778,32.0,95603.81,1.1359315
5940000,487.64008,32.0,95603.33,1.1359257
5948000,487.66385,32.0,95603.055,1.1359224
5960000,487.69293,32.0,95602.71,1.1359184
5968000,487.76953,32.0,95601.83,1.1359079
5980000,487.6427,32.0,95603.27,1.135925
5988000,487.4604,32.0,95605.37,1.13595
6000000,487.62158,32.0,95603.53,1.1359282
6008000,487.69556,32.0,95602.664,1.1359178
6020000,487.68762,32.0,95602.77,1.1359191
6028000,487.6163,32.0,95603.586,1.1359288
6040000,487.65857,32.0,95603.11,1.1359231
6048000,487.73254,32.0,95602.26,1.135913
6060000,487.7035,32.0,95602.57,1.1359167
6068000,487.51852,32.0,95604.695,1.135942
6080000,487.6665,32.0,95603.0,1.1359218
6088000,487.6427,32.0,95603.3,1.1359253
6100000,487.62952,32.0,95603.43,1.1359268
6108000,487.49475,32.0,95604.984,1.1359453
6120000,487.60837,32.0,95603.68,1.1359298
6128000,487.67706,32.0,95602.88,1.1359204
6140000,487.5925,32.0,95603.85,1.1359318
6148000,487.59778,32.0,95603.8,1.1359313
6160000,487.69293,32.0,95602.7,1.1359183
6168000,487.5925,32.0,95603.86,1.135932
6180000,487.67178,32.0,95602.94,1.135921
6188000,487.611,32.0,95603.64,1.1359293
6200000,487.70084,32.0,95602.61,1.1359172
6208000,487.66122,32.0,95603.09,1.1359229
6220000,487.61365,32.0,95603.625,1.1359292
6228000,487.63742,32.0,95603.36,1.135926
6240000,487.51324,32.0,95604.77,1.1359428
6248000,487.69028,32.0,95602.74,1.1359187
6260000,487.5846,32.0,95603.96,1.1359332
6268000,487.6559,32.0,95603.14,1.1359235
6280000,487.5529,32.0,95604.305,1.1359373
6288000,487.8171,32.0,95601.29,1.1359015
6300000,487.64008,32.0,95603.33,1.1359257
6308000,487.60043,32.0,95603.78,1.135931
6320000,487.35733,32.0,95606.56,1.1359642
6328000,487.722,32.0,95602.38,1.1359144
6340000,487.62686,32.0,95603.48,1.1359274
6348000,487.64536,32.0,95603.266,1.1359249
6360000,487.50797,32.0,95604.836,1.1359437
6368000,487.68234,32.0,95602.83,1.1359197
6380000,487.70877,32.0,95602.516,1.135916
6388000,487.61365,32.0,95603.61,1.135929
6400000,487.53967,32.0,95604.48,1.1359394
6408000,487.574,32.0,95604.07,1.1359345
6420000,487.71405,32.0,95602.46,1.1359154
6428000,487.70612,32.0,95602.555,1.1359165
6440000,487.67972,32.0,95602.84,1.1359199
6448000,487.75635,32.0,95601.984,1.1359097
6460000,487.5846,32.0,95603.945,1.135933
6468000,487.59778,32.0,95603.81,1.1359315
6480000,487.6242,32.0,95603.49,1.1359277
6488000,487.45245,32.0,95605.48,1.1359512
6500000,487.47888,32.0,95605.15,1.1359473
6508000,487.51324,32.0,95604.77,1.1359428
6520000,487.71405,32.0,95602.484,1.1359156
6528000,487.6982,32.0,95602.64,1.1359175
6540000,487.69028,32.0,95602.75,1.1359189
6548000,487.53174,32.0,95604.55,1.1359402
6560000,487.61893,32.0,95603.555,1.1359284
6568000,487.68234,32.0,95602.83,1.1359197
6580000,487.74048,32.0,95602.164,1.1359118
6588000,487.70084,32.0,95602.6,1.1359171
6600000,487.47626,32.0,95605.195,1.1359478
6608000,487.6031,32.0,95603.74,1.1359307
6620000,487.64008,32.0,95603.305,1.1359254
6628000,487.65063,32.0,95603.18,1.135924
6640000,487.64536,32.0,95603.266,1.1359249
6648000,487.67178,32.0,95602.94,1.135921
6660000,487.73254,32.0,95602.25,1.1359129
6668000,487.58722,32.0,95603.914,1.1359327
6680000,487.51587,32.0,95604.73,1.1359423
6688000,487.6744,32.0,95602.914,1.1359208
6700000,487.74576,32.0,95602.09,1.135911
6708000,487.53174,32.0,95604.555,1.1359403
6720000,487.55023,32.0,95604.336,1.1359377
6728000,487.6057,32.0,95603.72,1.1359303
6740000,487.8171,32.0,95601.28,1.1359013
6748000,487.66122,32.0,95603.09,1.1359229
6760000,487.63214,32.0,95603.414,1.1359267
6768000,487.6348,32.0,95603.39,1.1359265
6780000,487.56873,32.0,95604.13,1.1359353
6788000,487.59778,32.0,95603.805,1.1359314
6800000,487.54758,32.0,95604.39,1.1359383
6808000,487.44455,32.0,95605.56,1.1359522
6820000,487.66122,32.0,95603.09,1.1359229
6828000,487.5925,32.0,95603.87,1.1359321
6840000,487.58722,32.0,95603.92,1.1359328
6848000,487.5238,32.0,95604.65,1.1359414
6860000,487.74048,32.0,95602.18,1.1359121
6868000,487.58722,32.0,95603.92,1.1359328
6880000,487.63214,32.0,95603.41,1.1359266
6888000,487.56345,32.0,95604.195,1.135936
6900000,487.50266,32.0,95604.9,1.1359444
6908000,487.54758,32.0,95604.39,1.1359383
6920000,487.58194,32.0,95603.97,1.1359333
6928000,487.43396,32.0,95605.68,1.1359537
6940000,487.7722,32.0,95601.8,1.1359075
6948000,487.58987,32.0,95603.89,1.1359323
6960000,487.48154,32.0,95605.12,1.135947
6968000,487.51587,32.0,95604.73,1.1359423
6980000,487.6665,32.0,95603.0,1.1359218
6988000,487.59515,32.0,95603.836,1.1359317
7000000,487.4736,32.0,95605.23,1.1359483
7008000,487.57928,32.0,95604.016,1.1359339
7020000,487.74048,32.0,95602.16,1.1359118
7028000,487.75635,32.0,95601.99,1.1359098
7040000,487.48416,32.0,95605.09,1.1359466
7048000,487.57138,32.0,95604.11,1.135935
7060000,487.69028,32.0,95602.734,1.1359186
7068000,487.70877,32.0,95602.54,1.1359164
7080000,487.57666,32.0,95604.055,1.1359344
7088000,487.48947,32.0,95605.04,1.135946
7100000,487.50266,32.0,95604.9,1.1359444
7108000,487.6427,32.0,95603.28,1.1359252
7120000,487.56345,32.0,95604.2,1.1359361
7128000,487.63742,32.0,95603.336,1.1359258
7140000,487.61893,32.0,95603.555,1.1359284
7148000,487.59515,32.0,95603.82,1.1359315
7160000,487.71933,32.0,95602.41,1.1359147
7168000,487.63742,32.0,95603.336,1.1359258
7180000,487.648,32.0,95603.22,1.1359243
7188000,487.63742,32.0,95603.336,1.1359258
7200000,487.63742,32.0,95603.36,1.135926
7208000,487.55023,32.0,95604.336,1.1359377
7220000,487.611,32.0,95603.664,1.1359297
7228000,487.59515,32.0,95603.82,1.1359315
7240000,487.71405,32.0,95602.47,1.1359155
7248000,487.65063,32.0,95603.195,1.1359241
7260000,487.69293,32.0,95602.695,1.1359181
7268000,487.53436,32.0,95604.53,1.13594
7280000,487.69556,32.0,95602.69,1.135918
7288000,487.67706,32.0,95602.89,1.1359205
7300000,487.59778,32.0,95603.8,1.1359313
7308000,487.63214,32.0,95603.414,1.1359267
7320000,487.72992,32.0,95602.27,1.1359131
7328000,487.5238,32.0,95604.63,1.1359411
7340000,487.685,32.0,95602.79,1.1359193
7348000,487.37054,32.0,95606.4,1.1359621
7360000,487.6665,32.0,95603.03,1.1359222
7368000,487.71143,32.0,95602.5,1.1359159
7380000,487.43396,32.0,95605.68,1.1359537
7388000,487.6163,32.0,95603.58,1.1359286
7400000,487.54495,32.0,95604.42,1.1359386
7408000,487.6559,32.0,95603.13,1.1359234
7420000,487.61365,32.0,95603.625,1.1359292
7428000,487.722,32.0,95602.375,1.1359143
7440000,487.54758,32.0,95604.38,1.1359382
7448000,487.64008,32.0,95603.32,1.1359257
7460000,487.64008,32.0,95603.305,1.1359254
7468000,487.53174,32.0,95604.56,1.1359403
7480000,487.6057,32.0,95603.72,1.1359303
7488000,487.50266,32.0,95604.9,1.1359444
7500000,487.79068,32.0,95601.59,1.135905
7508000,487.574,32.0,95604.086,1.1359347
7520000,487.84088,32.0,95601.01,1.1358981
7528000,487.49475,32.0,95604.99,1.1359454
7540000,487.48682,32.0,95605.06,1.1359463
7548000,487.7035,32.0,95602.59,1.135917
7560000,487.45776,32.0,95605.414,1.1359504
7568000,487.76425,32.0,95601.9,1.1359087
7580000,487.66122,32.0,95603.09,1.1359229
7588000,487.69293,32.0,95602.71,1.1359184
7600000,487.6242,32.0,95603.5,1.1359277
7608000,487.71405,32.0,95602.47,1.1359155
7620000,487.59778,32.0,95603.81,1.1359315
7628000,487.65857,32.0,95603.11,1.1359231
7640000,487.67972,32.0,95602.86,1.1359202
7648000,487.59515,32.0,95603.836,1.1359317
7660000,487.7854,32.0,95601.65,1.1359057
7668000,487.4604,32.0,95605.375,1.13595
7680000,487.63742,32.0,95603.36,1.135926
7688000,487.69028,32.0,95602.734,1.1359186
7700000,487.611,32.0,95603.664,1.1359297
7708000,487.64008,32.0,95603.32,1.1359257
7720000,487.36526,32.0,95606.48,1.1359631
7728000,487.47626,32.0,95605.2,1.135948
7740000,487.49738,32.0,95604.95,1.135945
7748000,487.80655,32.0,95601.41,1.1359029
7760000,487.61365,32.0,95603.61,1.135929
7768000,487.61365,32.0,95603.61,1.135929
