timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2112000,2.0333953e-06,-2.1803892e-06,9.299928e-12,0.9768958,6.5581673e-07,-1.2808978e-06,0.21373738,0.0,0.0,0.0,0.0,0
2124000,2.0333953e-06,-2.1803892e-06,9.290016e-12,0.9768958,6.5976934e-07,-1.2893539e-06,0.21373738,0.0,0.0,0.0,0.0,0
2136000,2.0333953e-06,-2.1803892e-06,9.280104e-12,0.9768958,6.636846e-07,-1.2978182e-06,0.21373738,0.0,0.0,0.0,0.0,0
2148000,2.0333953e-06,-2.1803892e-06,9.270191e-12,0.9768958,6.6756405e-07,-1.3062904e-06,0.21373738,0.0,0.0,0.0,0.0,0
2160000,2.0333953e-06,-2.1803892e-06,9.260279e-12,0.9768958,6.714094e-07,-1.31477e-06,0.21373738,0.0,0.0,0.0,0.0,0
2172000,2.0333953e-06,-2.1803892e-06,9.250367e-12,0.9768958,6.752221e-07,-1.3232567e-06,0.21373738,0.0,0.0,0.0,0.0,0
2184000,2.0333953e-06,-2.1803892e-06,9.240455e-12,0.9768958,6.79004e-07,-1.3317502e-06,0.21373738,0.0,0.0,0.0,0.0,0
2196000,2.0333953e-06,-2.1803892e-06,9.2305425e-12,0.9768958,6.8275665e-07,-1.3402502e-06,0.21373738,0.0,0.0,0.0,0.0,0
2208000,2.0333953e-06,-2.1803892e-06,9.220631e-12,0.9768958,6.8648166e-07,-1.3487561e-06,0.21373738,0.0,0.0,0.0,0.0,0
2220000,2.0333953e-06,-2.1803892e-06,9.210719e-12,0.9768958,6.901806e-07,-1.3572677e-06,0.21373738,0.0,0.0,0.0,0.0,0
2232000,2.0333953e-06,-2.1803892e-06,9.200807e-12,0.9768958,6.938551e-07,-1.3657848e-06,0.21373738,0.0,0.0,0.0,0.0,0
2244000,2.0333953e-06,-2.1803892e-06,9.190895e-12,0.9768958,6.9750655e-07,-1.3743067e-06,0.21373738,0.0,0.0,0.0,0.0,0
2256000,2.0333953e-06,-2.1803892e-06,9.180982e-12,0.9768958,7.011364e-07,-1.3828336e-06,0.21373738,0.0,0.0,0.0,0.0,0
2268000,2.0333953e-06,-2.1803892e-06,9.17107e-12,0.9768958,7.047461e-07,-1.3913648e-06,0.21373738,0.0,0.0,0.0,0.0,0
2280000,2.0333953e-06,-2.1803892e-06,9.161158e-12,0.9768958,7.083369e-07,-1.3999e-06,0.21373738,0.0,0.0,0.0,0.0,0
2292000,2.0333953e-06,-2.1803892e-06,9.151246e-12,0.9768958,7.1191016e-07,-1.4084392e-06,0.21373738,0.0,0.0,0.0,0.0,0
2304000,2.0333953e-06,-2.1803892e-06,9.141334e-12,0.9768958,7.1546697e-07,-1.416982e-06,0.21373738,0.0,0.0,0.0,0.0,0
2316000,2.0333953e-06,-2.1803892e-06,9.131422e-12,0.9768958,7.190085e-07,-1.425528e-06,0.21373738,0.0,0.0,0.0,0.0,0
2328000,2.0333953e-06,-2.1803892e-06,9.12151e-12,0.9768958,7.225358e-07,-1.4340773e-06,0.21373738,0.0,0.0,0.0,0.0,0
2340000,2.0333953e-06,-2.180389e-06,9.111598e-12,0.9768958,7.2604985e-07,-1.4426294e-06,0.21373738,0.0,0.0,0.0,0.0,0
2352000,2.0333953e-06,-2.180389e-06,9.1016856e-12,0.9768958,7.2955163e-07,-1.4511841e-06,0.21373738,0.0,0.0,0.0,0.0,0
2364000,2.0333953e-06,-2.180389e-06,9.091773e-12,0.9768958,7.3304204e-07,-1.4597414e-06,0.21373738,0.0,0.0,0.0,0.0,0
2372000,2.0333953e-06,-2.180389e-06,9.085166e-12,0.9768958,7.457928e-07,-1.4631656e-06,0.21373738,0.0,0.0,0.0,0.0,0
2388000,2.0333953e-06,-2.180389e-06,9.071949e-12,0.9768958,7.4123454e-07,-1.4765908e-06,0.21373738,0.0,0.0,0.0,0.0,0
2400000,2.0333953e-06,-2.180389e-06,9.062038e-12,0.9768958,7.4526974e-07,-1.485029e-06,0.21373738,0.0,0.0,0.0,0.0,0
2412000,2.0333953e-06,-2.180389e-06,9.052125e-12,0.9768958,7.4926555e-07,-1.4934756e-06,0.21373738,0.0,0.0,0.0,0.0,0
2424000,2.0333953e-06,-2.180389e-06,9.042213e-12,0.9768958,7.532233e-07,-1.5019307e-06,0.21373738,0.0,0.0,0.0,0.0,0
2436000,2.0333953e-06,-2.180389e-06,9.032301e-12,0.9768958,7.571442e-07,-1.5103938e-06,0.21373738,0.0,0.0,0.0,0.0,0
2448000,2.0333953e-06,-2.180389e-06,9.022389e-12,0.9768958,7.610298e-07,-1.5188646e-06,0.21373738,0.0,0.0,0.0,0.0,0
2460000,2.0333953e-06,-2.180389e-06,9.0124765e-12,0.9768958,7.648815e-07,-1.5273428e-06,0.21373738,0.0,0.0,0.0,0.0,0
2472000,2.0333953e-06,-2.180389e-06,9.002564e-12,0.9768958,7.6870083e-07,-1.5358281e-06,0.21373738,0.0,0.0,0.0,0.0,0
2484000,2.0333953e-06,-2.180389e-06,8.992652e-12,0.9768958,7.7248944e-07,-1.5443201e-06,0.21373738,0.0,0.0,0.0,0.0,0
2496000,2.0333953e-06,-2.180389e-06,8.982741e-12,0.9768958,7.762488e-07,-1.5528185e-06,0.21373738,0.0,0.0,0.0,0.0,0
2508000,2.033395e-06,-2.180389e-06,8.9728286e-12,0.9768958,7.799804e-07,-1.5613231e-06,0.21373738,0.0,0.0,0.0,0.0,0
2520000,2.033395e-06,-2.180389e-06,8.962916e-12,0.9768958,7.836859e-07,-1.5698332e-06,0.21373738,0.0,0.0,0.0,0.0,0
2532000,2.033395e-06,-2.180389e-06,8.953004e-12,0.9768958,7.8736673e-07,-1.5783489e-06,0.21373738,0.0,0.0,0.0,0.0,0
2540000,2.0333953e-06,-2.180389e-06,8.946396e-12,0.9768958,7.999271e-07,-1.5818148e-06,0.21373738,0.0,0.0,0.0,0.0,0
2556000,2.033395e-06,-2.180389e-06,8.93318e-12,0.9768958,7.946602e-07,-1.595395e-06,0.21373738,0.0,0.0,0.0,0.0,0
2568000,2.033395e-06,-2.180389e-06,8.9232675e-12,0.9768958,7.9827555e-07,-1.6039249e-06,0.21373738,0.0,0.0,0.0,0.0,0
2580000,2.033395e-06,-2.180389e-06,8.913355e-12,0.9768958,8.0187186e-07,-1.6124591e-06,0.21373738,0.0,0.0,0.0,0.0,0
2592000,2.033395e-06,-2.180389e-06,8.903444e-12,0.9768958,8.0545027e-07,-1.6209971e-06,0.21373738,0.0,0.0,0.0,0.0,0
2604000,2.033395e-06,-2.180389e-06,8.893532e-12,0.9768958,8.09012e-07,-1.6295387e-06,0.21373738,0.0,0.0,0.0,0.0,0
2616000,2.033395e-06,-2.180389e-06,8.8836195e-12,0.9768958,8.1255814e-07,-1.6380839e-06,0.21373738,0.0,0.0,0.0,0.0,0
2628000,2.033395e-06,-2.180389e-06,8.873707e-12,0.9768958,8.160899e-07,-1.6466321e-06,0.21373738,0.0,0.0,0.0,0.0,0
2640000,2.033395e-06,-2.180389e-06,8.863795e-12,0.9768958,8.196081e-07,-1.6551833e-06,0.21373738,0.0,0.0,0.0,0.0,0
2652000,2.033395e-06,-2.180389e-06,8.853883e-12,0.9768958,8.2311374e-07,-1.6637372e-06,0.21373738,0.0,0.0,0.0,0.0,0
2664000,2.033395e-06,-2.180389e-06,8.843971e-12,0.9768958,8.266078e-07,-1.6722937e-06,0.21373738,0.0,0.0,0.0,0.0,0
2676000,2.033395e-06,-2.180389e-06,8.834059e-12,0.9768958,8.307457e-07,-1.6807093e-06,0.21373738,0.0,0.0,0.0,0.0,0
2688000,2.033395e-06,-2.180389e-06,8.824147e-12,0.9768958,8.348429e-07,-1.6891338e-06,0.21373738,0.0,0.0,0.0,0.0,0
2700000,2.033395e-06,-2.180389e-06,8.814235e-12,0.9768958,8.388999e-07,-1.6975671e-06,0.21373738,0.0,0.0,0.0,0.0,0
2712000,2.033395e-06,-2.180389e-06,8.804323e-12,0.9768958,8.429175e-07,-1.706009e-06,0.21373738,0.0,0.0,0.0,0.0,0
2724000,2.033395e-06,-2.180389e-06,8.7944105e-12,0.9768958,8.4689674e-07,-1.7144594e-06,0.21373738,0.0,0.0,0.0,0.0,0
2736000,2.033395e-06,-2.180389e-06,8.784498e-12,0.9768958,8.508389e-07,-1.7229178e-06,0.21373738,0.0,0.0,0.0,0.0,0
2748000,2.033395e-06,-2.180389e-06,8.774586e-12,0.9768958,8.547452e-07,-1.731384e-06,0.21373738,0.0,0.0,0.0,0.0,0
2760000,2.033395e-06,-2.1803887e-06,8.764674e-12,0.9768958,8.5861706e-07,-1.7398579e-06,0.21373738,0.0,0.0,0.0,0.0,0
2772000,2.033395e-06,-2.1803887e-06,8.7547625e-12,0.9768958,8.624559e-07,-1.748339e-06,0.21373738,0.0,0.0,0.0,0.0,0
2784000,2.033395e-06,-2.1803887e-06,8.74485e-12,0.9768958,8.6626324e-07,-1.7568269e-06,0.21373738,0.0,0.0,0.0,0.0,0
2796000,2.033395e-06,-2.1803887e-06,8.734938e-12,0.9768958,8.7004054e-07,-1.7653214e-06,0.21373738,0.0,0.0,0.0,0.0,0
2808000,2.033395e-06,-2.1803887e-06,8.725026e-12,0.9768958,8.737894e-07,-1.7738221e-06,0.21373738,0.0,0.0,0.0,0.0,0
2820000,2.033395e-06,-2.1803887e-06,8.715114e-12,0.9768958,8.7751124e-07,-1.7823288e-06,0.21373738,0.0,0.0,0.0,0.0,0
2832000,2.033395e-06,-2.1803887e-06,8.7052015e-12,0.9768958,8.812076e-07,-1.790841e-06,0.21373738,0.0,0.0,0.0,0.0,0
2844000,2.033395e-06,-2.1803887e-06,8.695289e-12,0.9768958,8.8487997e-07,-1.7993584e-06,0.21373738,0.0,0.0,0.0,0.0,0
2856000,2.033395e-06,-2.1803887e-06,8.685377e-12,0.9768958,8.885297e-07,-1.8078808e-06,0.21373738,0.0,0.0,0.0,0.0,0
2868000,2.033395e-06,-2.1803887e-06,8.675466e-12,0.9768958,8.921582e-07,-1.8164079e-06,0.21373738,0.0,0.0,0.0,0.0,0
2880000,2.033395e-06,-2.1803887e-06,8.6655535e-12,0.9768958,8.957668e-07,-1.8249393e-06,0.21373738,0.0,0.0,0.0,0.0,0
2892000,2.033395e-06,-2.1803887e-06,8.655641e-12,0.9768958,8.993568e-07,-1.8334748e-06,0.21373738,0.0,0.0,0.0,0.0,0
2904000,2.033395e-06,-2.1803887e-06,8.645729e-12,0.9768958,9.0292934e-07,-1.8420142e-06,0.21373738,0.0,0.0,0.0,0.0,0
2916000,2.033395e-06,-2.1803887e-06,8.635817e-12,0.9768958,9.0648564e-07,-1.8505569e-06,0.21373738,0.0,0.0,0.0,0.0,0
2928000,2.033395e-06,-2.1803887e-06,8.625905e-12,0.9768958,9.100268e-07,-1.8591031e-06,0.21373738,0.0,0.0,0.0,0.0,0
2940000,2.033395e-06,-2.1803887e-06,8.6159925e-12,0.9768958,9.1355383e-07,-1.8676524e-06,0.21373738,0.0,0.0,0.0,0.0,0
2948000,2.033395e-06,-2.1803887e-06,8.609385e-12,0.9768958,8.959556e-07,-1.8777167e-06,0.21373738,0.0,0.0,0.0,0.0,0
2964000,2.033395e-06,-2.1803887e-06,8.596169e-12,0.9768958,9.205695e-07,-1.8847594e-06,0.21373738,0.0,0.0,0.0,0.0,0
2976000,2.033395e-06,-2.1803887e-06,8.586257e-12,0.9768958,8.9446246e-07,-1.8997923e-06,0.21373738,0.0,0.0,0.0,0.0,0
2988000,2.033395e-06,-2.1803887e-06,8.5763445e-12,0.9768958,8.9857855e-07,-1.9082127e-06,0.21373738,0.0,0.0,0.0,0.0,0
3000000,2.033395e-06,-2.1803887e-06,8.566432e-12,0.9768958,9.026519e-07,-1.9166425e-06,0.21373738,0.0,0.0,0.0,0.0,0
3012000,2.033395e-06,-2.1803887e-06,8.55652e-12,0.9768958,9.066837e-07,-1.9250813e-06,0.21373738,0.0,0.0,0.0,0.0,0
3024000,2.033395e-06,-2.1803887e-06,8.546608e-12,0.9768958,9.106752e-07,-1.933529e-06,0.21373738,0.0,0.0,0.0,0.0,0
3036000,2.033395e-06,-2.1803887e-06,8.536696e-12,0.9768958,9.1462783e-07,-1.9419851e-06,0.21373738,0.0,0.0,0.0,0.0,0
3048000,2.033395e-06,-2.1803887e-06,8.5267834e-12,0.9768958,9.1854315e-07,-1.9504494e-06,0.21373738,0.0,0.0,0.0,0.0,0
3060000,2.033395e-06,-2.1803887e-06,8.516871e-12,0.9768958,9.224226e-07,-1.9589215e-06,0.21373738,0.0,0.0,0.0,0.0,0
3072000,2.033395e-06,-2.1803887e-06,8.50696e-12,0.9768958,9.2626794e-07,-1.9674012e-06,0.21373738,0.0,0.0,0.0,0.0,0
3084000,2.033395e-06,-2.1803887e-06,8.497048e-12,0.9768958,9.300807e-07,-1.975888e-06,0.21373738,0.0,0.0,0.0,0.0,0
3096000,2.0333948e-06,-2.1803887e-06,8.4871355e-12,0.9768958,9.3386257e-07,-1.9843815e-06,0.21373738,0.0,0.0,0.0,0.0,0
3108000,2.0333948e-06,-2.1803887e-06,8.477223e-12,0.9768958,9.3761525e-07,-1.9928814e-06,0.21373738,0.0,0.0,0.0,0.0,0
3120000,2.0333948e-06,-2.1803887e-06,8.467311e-12,0.9768958,9.4134026e-07,-2.0013872e-06,0.21373738,0.0,0.0,0.0,0.0,0
3132000,2.0333948e-06,-2.1803887e-06,8.457399e-12,0.9768958,9.4503923e-07,-2.009899e-06,0.21373738,0.0,0.0,0.0,0.0,0
3144000,2.0333948e-06,-2.1803885e-06,8.447487e-12,0.9768958,9.487137e-07,-2.018416e-06,0.21373738,0.0,0.0,0.0,0.0,0
3156000,2.0333948e-06,-2.1803885e-06,8.437575e-12,0.9768958,9.5236516e-07,-2.0269379e-06,0.21373738,0.0,0.0,0.0,0.0,0
3168000,2.0333948e-06,-2.1803885e-06,8.427663e-12,0.9768958,9.559951e-07,-2.0354646e-06,0.21373738,0.0,0.0,0.0,0.0,0
3180000,2.0333948e-06,-2.1803885e-06,8.417751e-12,0.9768958,9.596048e-07,-2.043996e-06,0.21373738,0.0,0.0,0.0,0.0,0
3192000,2.0333948e-06,-2.1803885e-06,8.407839e-12,0.9768958,9.631956e-07,-2.052531e-06,0.21373738,0.0,0.0,0.0,0.0,0
3204000,2.0333948e-06,-2.1803885e-06,8.3979265e-12,0.9768958,9.667689e-07,-2.0610703e-06,0.21373738,0.0,0.0,0.0,0.0,0
3216000,2.0333948e-06,-2.1803885e-06,8.388014e-12,0.9768958,9.703257e-07,-2.069613e-06,0.21373738,0.0,0.0,0.0,0.0,0
3228000,2.0333948e-06,-2.1803885e-06,8.378102e-12,0.9768958,9.738671e-07,-2.0781592e-06,0.21373738,0.0,0.0,0.0,0.0,0
3240000,2.0333948e-06,-2.1803885e-06,8.36819e-12,0.9768958,9.773945e-07,-2.0867083e-06,0.21373738,0.0,0.0,0.0,0.0,0
3252000,2.0333948e-06,-2.1803885e-06,8.3582785e-12,0.9768958,9.809086e-07,-2.0952605e-06,0.21373738,0.0,0.0,0.0,0.0,0
3264000,2.0333948e-06,-2.1803885e-06,8.348366e-12,0.9768958,9.844103e-07,-2.1038152e-06,0.21373738,0.0,0.0,0.0,0.0,0
3276000,2.0333948e-06,-2.1803885e-06,8.338454e-12,0.9768958,9.879008e-07,-2.1123724e-06,0.21373738,0.0,0.0,0.0,0.0,0
3288000,2.0333948e-06,-2.1803885e-06,8.328542e-12,0.9768958,9.913806e-07,-2.120932e-06,0.21373738,0.0,0.0,0.0,0.0,0
3300000,2.0333948e-06,-2.1803885e-06,8.31863e-12,0.9768958,9.954908e-07,-2.1293538e-06,0.21373738,0.0,0.0,0.0,0.0,0
3312000,2.0333948e-06,-2.1803885e-06,8.308717e-12,0.9768958,9.995598e-07,-2.1377843e-06,0.21373738,0.0,0.0,0.0,0.0,0
3324000,2.0333948e-06,-2.1803885e-06,8.298805e-12,0.9768958,1.0035885e-06,-2.146224e-06,0.21373738,0.0,0.0,0.0,0.0,0
3336000,2.0333948e-06,-2.1803885e-06,8.288894e-12,0.9768958,1.0075781e-06,-2.154672e-06,0.21373738,0.0,0.0,0.0,0.0,0
3348000,2.0333948e-06,-2.1803885e-06,8.278982e-12,0.9768958,1.0115298e-06,-2.1631283e-06,0.21373738,0.0,0.0,0.0,0.0,0
3360000,2.0333948e-06,-2.1803885e-06,8.2690695e-12,0.9768958,1.0154449e-06,-2.1715928e-06,0.21373738,0.0,0.0,0.0,0.0,0
3372000,2.0333948e-06,-2.1803885e-06,8.259157e-12,0.9768958,1.0193249e-06,-2.1800647e-06,0.21373738,0.0,0.0,0.0,0.0,0
3384000,2.0333948e-06,-2.1803885e-06,8.249245e-12,0.9768958,1.0231713e-06,-2.1885442e-06,0.21373738,0.0,0.0,0.0,0.0,0
3396000,2.0333948e-06,-2.1803885e-06,8.239333e-12,0.9768958,1.0269855e-06,-2.1970307e-06,0.21373738,0.0,0.0,0.0,0.0,0
3408000,2.0333948e-06,-2.1803885e-06,8.229421e-12,0.9768958,1.0307692e-06,-2.2055237e-06,0.21373738,0.0,0.0,0.0,0.0,0
3420000,2.0333948e-06,-2.1803885e-06,8.219509e-12,0.9768958,1.0345241e-06,-2.2140232e-06,0.21373738,0.0,0.0,0.0,0.0,0
3432000,2.0333948e-06,-2.1803885e-06,8.209597e-12,0.9768958,1.0382513e-06,-2.2225286e-06,0.21373738,0.0,0.0,0.0,0.0,0
3440000,2.0333948e-06,-2.1803885e-06,8.202989e-12,0.9768958,1.0508278e-06,-2.2259908e-06,0.21373738,0.0,0.0,0.0,0.0,0
3456000,2.0333948e-06,-2.1803885e-06,8.189773e-12,0.9768958,1.0456297e-06,-2.2395561e-06,0.21373738,0.0,0.0,0.0,0.0,0
3468000,2.0333948e-06,-2.1803885e-06,8.1798604e-12,0.9768958,1.0492837e-06,-2.2480776e-06,0.21373738,0.0,0.0,0.0,0.0,0
3476000,2.0333948e-06,-2.1803885e-06,8.173253e-12,0.9768958,1.061835e-06,-2.2515455e-06,0.21373738,0.0,0.0,0.0,0.0,0
3492000,2.0333948e-06,-2.1803885e-06,8.160036e-12,0.9768958,1.0565284e-06,-2.2651343e-06,0.21373738,0.0,0.0,0.0,0.0,0
3500000,2.0333948e-06,-2.1803885e-06,8.1534285e-12,0.9768958,1.0690657e-06,-2.2686054e-06,0.21373738,0.0,0.0,0.0,0.0,0
3516000,2.0333948e-06,-2.1803885e-06,8.1402125e-12,0.9768958,1.0636974e-06,-2.2822078e-06,0.21373738,0.0,0.0,0.0,0.0,0
3528000,2.0333948e-06,-2.1803885e-06,8.1303e-12,0.9768958,1.0672564e-06,-2.29075e-06,0.21373738,0.0,0.0,0.0,0.0,0
3540000,2.0333948e-06,-2.1803885e-06,8.120388e-12,0.9768958,1.0708002e-06,-2.2992956e-06,0.21373738,0.0,0.0,0.0,0.0,0
3552000,2.0333948e-06,-2.1803885e-06,8.110476e-12,0.9768958,1.0743297e-06,-2.3078444e-06,0.21373738,0.0,0.0,0.0,0.0,0
3564000,2.0333948e-06,-2.1803883e-06,8.100564e-12,0.9768958,1.0778458e-06,-2.316396e-06,0.21373738,0.0,0.0,0.0,0.0,0
3576000,2.0333948e-06,-2.1803883e-06,8.090651e-12,0.9768958,1.0813495e-06,-2.3249504e-06,0.21373738,0.0,0.0,0.0,0.0,0
3588000,2.0333948e-06,-2.1803883e-06,8.08074e-12,0.9768958,1.0848418e-06,-2.3335072e-06,0.21373738,0.0,0.0,0.0,0.0,0
3600000,2.0333948e-06,-2.1803883e-06,8.070828e-12,0.9768958,1.0889786e-06,-2.3419232e-06,0.21373738,0.0,0.0,0.0,0.0,0
3608000,2.0333948e-06,-2.1803883e-06,8.064219e-12,0.9768958,1.0718578e-06,-2.351883e-06,0.21373738,0.0,0.0,0.0,0.0,0
3624000,2.0333948e-06,-2.1803883e-06,8.0510034e-12,0.9768958,1.0971305e-06,-2.3587813e-06,0.21373738,0.0,0.0,0.0,0.0,0
3636000,2.0333948e-06,-2.1803883e-06,8.041091e-12,0.9768958,1.1011471e-06,-2.3672235e-06,0.21373738,0.0,0.0,0.0,0.0,0
3648000,2.0333948e-06,-2.1803883e-06,8.031179e-12,0.9768958,1.1051254e-06,-2.375674e-06,0.21373738,0.0,0.0,0.0,0.0,0
3660000,2.0333948e-06,-2.1803883e-06,8.021267e-12,0.9768958,1.1090665e-06,-2.3841328e-06,0.21373738,0.0,0.0,0.0,0.0,0
3672000,2.0333948e-06,-2.1803883e-06,8.0113555e-12,0.9768958,1.1129719e-06,-2.3925993e-06,0.21373738,0.0,0.0,0.0,0.0,0
3684000,2.0333948e-06,-2.1803883e-06,8.001443e-12,0.9768958,1.1168429e-06,-2.4010733e-06,0.21373738,0.0,0.0,0.0,0.0,0
3696000,2.0333948e-06,-2.1803883e-06,7.991531e-12,0.9768958,1.1206808e-06,-2.4095546e-06,0.21373738,0.0,0.0,0.0,0.0,0
3708000,2.0333948e-06,-2.1803883e-06,7.981619e-12,0.9768958,1.1244873e-06,-2.4180426e-06,0.21373738,0.0,0.0,0.0,0.0,0
3720000,2.0333948e-06,-2.1803883e-06,7.971707e-12,0.9768958,1.1282639e-06,-2.4265373e-06,0.21373738,0.0,0.0,0.0,0.0,0
3732000,2.0333948e-06,-2.1803883e-06,7.961794e-12,0.9768958,1.1320119e-06,-2.4350381e-06,0.21373738,0.0,0.0,0.0,0.0,0
3744000,2.0333948e-06,-2.1803883e-06,7.951882e-12,0.9768958,1.1357331e-06,-2.4435449e-06,0.21373738,0.0,0.0,0.0,0.0,0
3756000,2.0333948e-06,-2.1803883e-06,7.941971e-12,0.9768958,1.1394288e-06,-2.4520573e-06,0.21373738,0.0,0.0,0.0,0.0,0
3768000,2.0333948e-06,-2.1803883e-06,7.932059e-12,0.9768958,1.1431005e-06,-2.460575e-06,0.21373738,0.0,0.0,0.0,0.0,0
3780000,2.0333948e-06,-2.1803883e-06,7.9221464e-12,0.9768958,1.1467497e-06,-2.4690976e-06,0.21373738,0.0,0.0,0.0,0.0,0
3792000,2.0333948e-06,-2.1803883e-06,7.912234e-12,0.9768958,1.1503776e-06,-2.4776248e-06,0.21373738,0.0,0.0,0.0,0.0,0
3804000,2.0333948e-06,-2.1803883e-06,7.902322e-12,0.9768958,1.1539857e-06,-2.4861563e-06,0.21373738,0.0,0.0,0.0,0.0,0
3816000,2.0333948e-06,-2.1803883e-06,7.89241e-12,0.9768958,1.1575752e-06,-2.494692e-06,0.21373738,0.0,0.0,0.0,0.0,0
3828000,2.0333948e-06,-2.1803883e-06,7.882498e-12,0.9768958,1.1611473e-06,-2.5032311e-06,0.21373738,0.0,0.0,0.0,0.0,0
3840000,2.0333948e-06,-2.1803883e-06,7.872586e-12,0.9768958,1.1647032e-06,-2.5117743e-06,0.21373738,0.0,0.0,0.0,0.0,0
3852000,2.0333948e-06,-2.1803883e-06,7.862674e-12,0.9768958,1.1682439e-06,-2.5203203e-06,0.21373738,0.0,0.0,0.0,0.0,0
3864000,2.0333948e-06,-2.1803883e-06,7.852762e-12,0.9768958,1.1717707e-06,-2.5288698e-06,0.21373738,0.0,0.0,0.0,0.0,0
3876000,2.0333948e-06,-2.1803883e-06,7.84285e-12,0.9768958,1.1752842e-06,-2.537422e-06,0.21373738,0.0,0.0,0.0,0.0,0
3888000,2.0333948e-06,-2.1803883e-06,7.832937e-12,0.9768958,1.1787856e-06,-2.5459767e-06,0.21373738,0.0,0.0,0.0,0.0,0
3900000,2.0333946e-06,-2.1803883e-06,7.823025e-12,0.9768958,1.1526784e-06,-2.5610098e-06,0.21373738,0.0,0.0,0.0,0.0,0
3912000,2.0333946e-06,-2.1803883e-06,7.813113e-12,0.9768958,1.1567942e-06,-2.5694303e-06,0.21373738,0.0,0.0,0.0,0.0,0
3924000,2.0333946e-06,-2.1803883e-06,7.803201e-12,0.9768958,1.1608673e-06,-2.57786e-06,0.21373738,0.0,0.0,0.0,0.0,0
3936000,2.0333946e-06,-2.1803883e-06,7.7932895e-12,0.9768958,1.164899e-06,-2.586299e-06,0.21373738,0.0,0.0,0.0,0.0,0
3948000,2.0333946e-06,-2.1803883e-06,7.783377e-12,0.9768958,1.1688903e-06,-2.5947465e-06,0.21373738,0.0,0.0,0.0,0.0,0
3960000,2.0333946e-06,-2.180388e-06,7.773465e-12,0.9768958,1.1728428e-06,-2.6032028e-06,0.21373738,0.0,0.0,0.0,0.0,0
3972000,2.0333946e-06,-2.180388e-06,7.763553e-12,0.9768958,1.1767579e-06,-2.6116672e-06,0.21373738,0.0,0.0,0.0,0.0,0
3984000,2.0333946e-06,-2.180388e-06,7.753641e-12,0.9768958,1.1806372e-06,-2.6201394e-06,0.21373738,0.0,0.0,0.0,0.0,0
3996000,2.0333946e-06,-2.180388e-06,7.743728e-12,0.9768958,1.1844824e-06,-2.628619e-06,0.21373738,0.0,0.0,0.0,0.0,0
4007999,2.0333946e-06,-2.180388e-06,7.733816e-12,0.9768958,1.1882951e-06,-2.6371058e-06,0.21373738,0.0,0.0,0.0,0.0,0
4020000,2.0333946e-06,-2.180388e-06,7.723905e-12,0.9768958,1.1920768e-06,-2.6455994e-06,0.21373738,0.0,0.0,0.0,0.0,0
