timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
253172000,-0.024166754,-0.0050589177,-0.84274125,0.41969922,nan,-8.5433385e-06,-0.0006875491,-1.5027124,-0.0062990612,-0.013050266,0.31593132,0.0,0.81439626,-10.0,nan,nan,nan
253364000,-0.024136234,-0.0052453633,-1.1291218,0.41969922,nan,0.00085414486,-0.0011108451,-1.4996237,0.067086995,0.020309657,-0.08877953,0.0,-1.2662767,5.5352716,nan,nan,nan
253556000,-0.023947395,-0.005449338,-1.4143598,0.41969922,nan,-0.0011733755,-0.0004407757,-1.5014865,-0.07021217,0.06012655,-0.019204102,10.0,0.0,0.0,nan,nan,nan
253772000,-0.023705961,-0.005510746,-1.7342955,0.41969922,nan,0.0008940665,-0.00014856382,-1.4997308,-0.07054491,-0.019777846,0.061501004,0.0,0.0,0.0,nan,nan,nan
253964000,-0.023740062,-0.0057054623,-2.0184884,0.41969922,nan,0.0011623558,-0.00022899026,-1.5002793,-0.03603229,-0.01763548,-0.0093871495,2.2361515,1.0944518,0.0,nan,nan,nan
254176000,-0.023649292,-0.005814372,-2.3305943,0.41969922,nan,0.0012919537,-0.00035400863,-1.500095,-0.06945443,-0.012871062,0.0,-2.0000002,0.0,0.0,nan,nan,nan
254372000,-0.023593076,-0.005980365,-2.6178071,0.41969922,nan,-0.0006708176,4.594298e-05,-1.500095,0.020969618,0.02434626,0.0,0.0,0.0,0.0,nan,nan,nan
254564000,-0.023587806,-0.006092039,-2.8994536,0.41969922,nan,0.00033677858,-0.0008361981,-1.500095,-0.014134502,-0.009306203,0.0,0.87376004,0.0,0.0,nan,nan,nan
254776000,-0.02358279,-0.006193844,-3.2094955,0.41969922,nan,0.0003352029,4.245013e-05,-1.500095,0.020695565,-0.018349638,0.0,0.0,-2.0000002,0.0,nan,nan,nan
254972000,-0.023546305,-0.0062574665,-3.4940035,0.41969922,nan,0.000894665,-0.00043097674,-1.500095,-0.015072906,-0.06819573,0.0,0.0,0.0,0.0,nan,nan,nan
