timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
11068000,262191,2097167,262191,0.0,0.0,0,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12076000,262191,2097167,262191,0.0,0.0,0,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12160000,262191,2097167,2359343,0.0,0.0,0,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12172000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13180000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14188000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15196000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16203999,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17212000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18220000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
19228000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20236000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21244000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22252000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23260000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24268000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25276000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26284000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27292000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28300000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29308000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30316000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31324000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32332000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33340000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34348000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35356000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36364000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37372000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38380000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39388000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40396000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
41404000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42412000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43420000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44428000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45436000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
46444000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
47452000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48460000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49468000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50476000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
51484000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52492000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53500000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54508000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
55516000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56524000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57532000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
58540000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59548000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60556000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61564000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62572000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63580000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
64588000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65595999,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
66604000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
67612000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
68612000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69620000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
70628000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
71636000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72644000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73652000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
74660000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75668000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
76676000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77684000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78692000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
79700000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
80708000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
81716000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
82724000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
83732000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
84740000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
85748000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
86756000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
87764000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
88772000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
89780000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90788000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
91796000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
92804000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
93812000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94820000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95828000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
96836000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
97844000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
98844000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99852000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100860000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101868000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
102876000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103884000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104892000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105900000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106908000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
107916000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
108924000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109932000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
110940000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111948000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112956000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
113964000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114972000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
115980000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
116988000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
117996000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
119004000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120012000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
121020000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122028000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123036000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
124044000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
125052000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
126060000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
127068000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128076000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129084000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
130092000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131100000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132108000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
133116000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
134123999,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
135132000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
136140000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
137148000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138156000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
139164000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
140172000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
141180000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142188000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143196000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
144204000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
145212000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
146220000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
147228000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
148236000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
149244000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
150252000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
151260000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
152268000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
153276000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
154284000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
155292000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
156300000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
157308000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
158316000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
159324000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
160332000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
161340000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
162348000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
163356000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
164364000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
165372000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
166380000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
167388000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
168396000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
169404000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
170412000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
171420000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
172428000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
173436000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174444000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
175452000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176460000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
177468000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
178476000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179484000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
180492000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
181500000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
182508000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
183516000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
184524000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
185532000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
186540000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
187548000,262191,2097167,2359343,0.0,0.0,4,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
