timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
3172000,0.0,0.0,0.0,0.0025652412,-0.000227837,-0.117004395,0.0,0.0,0.0,-0.0061788857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279115,0.27911502,4.1935153,0.0,0.0,0.0,0.092075534,0.0,0.0,0.0,0.0,0.0,0.00065322354,0.009022838,0.009890674,0.0,0.0,0.0,0.0,0.0,0.0
3372000,0.0,0.0,0.0,0.004509313,-0.0001006592,-0.09112549,0.0,0.0,0.0,0.00062441826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27330154,0.2733016,4.1934447,0.0,0.0,0.0,0.0917709,0.0,0.0,0.0,0.0,0.0,0.0003211161,0.01781716,0.019294105,0.0,0.0,0.0,0.0,0.0,0.0
3572000,0.0,0.0,0.0,0.0069750114,1.0007125e-07,0.015075684,0.0,0.0,0.0,-0.01184997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27054808,0.2705482,4.195558,0.0,0.0,0.0,0.09152838,0.0,0.0,0.0,0.0,0.0,0.00048815898,0.025731003,0.029844966,0.0,0.0,0.0,0.0,0.0,0.0
3772000,0.0,0.0,0.0,0.009952773,0.00013733431,-0.17651367,0.0,0.0,0.0,0.0071840286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26837993,0.26838008,4.191586,0.0,0.0,0.0,0.091353685,0.0,0.0,0.0,0.0,0.0,0.0003110284,0.025360279,0.031845625,0.0,0.0,0.0,0.0,0.0,0.0
3972000,0.0,0.0,0.0,0.012956907,0.00012346082,0.058502197,0.0,0.0,0.0,0.012550324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673163,0.26731658,4.185305,0.0,0.0,0.0,0.09123806,0.0,0.0,0.0,0.0,0.0,0.000943592,0.01887946,0.02570328,0.0,0.0,0.0,0.0,0.0,0.0
4175999,0.0,0.0,0.0,0.015894692,0.00019906861,-0.19796753,0.0,0.0,0.0,0.007906228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26687703,0.26687738,4.1772118,0.0,0.0,0.0,0.091137335,0.0,0.0,0.0,0.0,0.0,0.0010548712,0.02543696,0.03341545,0.0,0.0,0.0,0.0,0.0,0.0
4376000,0.0,0.0,0.0,0.018880425,0.00051060616,-0.08609009,0.0,0.0,0.0,0.007220447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26707512,0.2670756,4.169929,0.0,0.0,0.0,0.09105881,0.0,0.0,0.0,0.0,0.0,0.0007931017,0.02344782,0.030185722,0.0,0.0,0.0,0.0,0.0,0.0
4576000,0.0,0.0,0.0,0.021458337,0.0006693563,-0.08355713,0.0,0.0,0.0,-0.0055612028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26762494,0.2676255,4.16478,0.0,0.0,0.0,0.09100735,0.0,0.0,0.0,0.0,0.0,0.0009889288,0.02798837,0.037265223,0.0,0.0,0.0,0.0,0.0,0.0
4776000,0.0,0.0,0.0,0.023054508,0.0004173352,-0.049713135,0.0,0.0,0.0,0.0004786849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26781145,0.26781207,4.157894,0.0,0.0,0.0,0.090960994,0.0,0.0,0.0,0.0,0.0,0.001367625,0.025250524,0.031202702,0.0,0.0,0.0,0.0,0.0,0.0
4976000,0.0,0.0,0.0,0.023439335,0.0005376166,0.03479004,0.0,0.0,0.0,-0.011284858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26774934,0.26774994,4.1524796,0.0,0.0,0.0,0.09092885,0.0,0.0,0.0,0.0,0.0,0.0017263469,0.020755477,0.022041243,0.0,0.0,0.0,0.0,0.0,0.0
5176000,0.0,0.0,0.0,0.02368696,0.0008656491,-0.080200195,0.0,0.0,0.0,-0.006444752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26751584,0.26751637,4.1476564,0.0,0.0,0.0,0.09090125,0.0,0.0,0.0,0.0,0.0,0.001646138,0.02231425,0.023946937,0.0,0.0,0.0,0.0,0.0,0.0
5376000,0.0,0.0,0.0,0.023832176,0.0016848327,-0.073028564,0.0,0.0,0.0,-0.0006777644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26756513,0.26756567,4.145842,0.0,0.0,0.0,0.0908847,0.0,0.0,0.0,0.0,0.0,0.0016439997,0.019009124,0.020133639,0.0,0.0,0.0,0.0,0.0,0.0
5576000,0.0,0.0,0.0,0.023557846,0.0024578222,-0.063690186,0.0,0.0,0.0,-0.008922905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26712343,0.2671239,4.1429615,0.0,0.0,0.0,0.09086918,0.0,0.0,0.0,0.0,0.0,0.0018957001,0.021289458,0.026247138,0.0,0.0,0.0,0.0,0.0,0.0
5776000,0.0,0.0,0.0,0.023516309,0.0028591033,-0.12524414,0.0,0.0,0.0,0.004974097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666333,0.26663375,4.140794,0.0,0.0,0.0,0.09085807,0.0,0.0,0.0,0.0,0.0,0.0018147096,0.019661492,0.024892839,0.0,0.0,0.0,0.0,0.0,0.0
5976000,0.0,0.0,0.0,0.02411667,0.0031756924,-0.1614685,0.0,0.0,0.0,-0.008089066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26650262,0.26650304,4.140744,0.0,0.0,0.0,0.090853326,0.0,0.0,0.0,0.0,0.0,0.0018316825,0.018708738,0.025348486,0.0,0.0,0.0,0.0,0.0,0.0
6176000,0.0,0.0,0.0,0.024196262,0.0033644382,-0.04788208,0.0,0.0,0.0,-0.0070792437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26607248,0.26607293,4.1394906,0.0,0.0,0.0,0.09084803,0.0,0.0,0.0,0.0,0.0,0.0019427899,0.014350846,0.018466845,0.0,0.0,0.0,0.0,0.0,0.0
6376000,0.0,0.0,0.0,0.02339111,0.0033282288,-0.09109497,0.0,0.0,0.0,-0.012143701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26568198,0.2656824,4.1383104,0.0,0.0,0.0,0.09084467,0.0,0.0,0.0,0.0,0.0,0.00191187,0.012662828,0.017192382,0.0,0.0,0.0,0.0,0.0,0.0
6576000,0.0,0.0,0.0,0.022549039,0.0033211734,-0.1383667,0.0,0.0,0.0,-0.009061456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26531455,0.26531494,4.137163,0.0,0.0,0.0,0.09084251,0.0,0.0,0.0,0.0,0.0,0.0020076379,0.013108401,0.018417275,0.0,0.0,0.0,0.0,0.0,0.0
6776000,0.0,0.0,0.0,0.022091085,0.0038271698,-0.11010742,0.0,0.0,0.0,0.0024001598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653201,0.26532048,4.137527,0.0,0.0,0.0,0.0908438,0.0,0.0,0.0,0.0,0.0,0.0019004658,0.009767779,0.014545769,0.0,0.0,0.0,0.0,0.0,0.0
6976000,0.0,0.0,0.0,0.021063022,0.00480329,-0.19796753,0.0,0.0,0.0,0.0024837554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26505,0.2650504,4.136192,0.0,0.0,0.0,0.09084308,0.0,0.0,0.0,0.0,0.0,0.0019379606,0.012386994,0.018859178,0.0,0.0,0.0,0.0,0.0,0.0
7176000,0.0,0.0,0.0,0.020072492,0.0062535927,-0.1300354,0.0,0.0,0.0,0.0045755208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26479602,0.2647965,4.134613,0.0,0.0,0.0,0.09084255,0.0,0.0,0.0,0.0,0.0,0.0019889863,0.014894775,0.023448851,0.0,0.0,0.0,0.0,0.0,0.0
7376000,0.0,0.0,0.0,0.019568095,0.0076514725,-0.112854004,0.0,0.0,0.0,-0.000849396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648293,0.26482987,4.1342964,0.0,0.0,0.0,0.09084444,0.0,0.0,0.0,0.0,0.0,0.001866148,0.008817327,0.015046894,0.0,0.0,0.0,0.0,0.0,0.0
7576000,0.0,0.0,0.0,0.01877223,0.008345774,-0.056243896,0.0,0.0,0.0,-0.012809873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26461196,0.26461253,4.132329,0.0,0.0,0.0,0.09084368,0.0,0.0,0.0,0.0,0.0,0.0020484554,0.006380047,0.010272157,0.0,0.0,0.0,0.0,0.0,0.0
7776000,0.0,0.0,0.0,0.017928641,0.008515109,-0.05456543,0.0,0.0,0.0,0.008251697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643781,0.26437867,4.1302333,0.0,0.0,0.0,0.09084235,0.0,0.0,0.0,0.0,0.0,0.0018404964,0.0059077716,0.006195286,0.0,0.0,0.0,0.0,0.0,0.0
7976000,0.0,0.0,0.0,0.016737675,0.008413349,-0.027313232,0.0,0.0,0.0,-0.0056286156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26413158,0.26413214,4.127864,0.0,0.0,0.0,0.09084071,0.0,0.0,0.0,0.0,0.0,0.0017299277,0.006151953,0.007025589,0.0,0.0,0.0,0.0,0.0,0.0
8176000,0.0,0.0,0.0,0.015570305,0.00805367,-0.07949829,0.0,0.0,0.0,-0.015616864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641555,0.26415604,4.1268363,0.0,0.0,0.0,0.09084112,0.0,0.0,0.0,0.0,0.0,0.00157624,0.008542534,0.011450546,0.0,0.0,0.0,0.0,0.0,0.0
8376000,0.0,0.0,0.0,0.014015878,0.0074647577,-0.0023498535,0.0,0.0,0.0,-0.0027493238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26389188,0.26389235,4.1242313,0.0,0.0,0.0,0.09083834,0.0,0.0,0.0,0.0,0.0,0.0014875231,0.011368792,0.016494665,0.0,0.0,0.0,0.0,0.0,0.0
8576000,0.0,0.0,0.0,0.012727622,0.0068894806,0.09762573,0.0,0.0,0.0,0.0020355582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26363835,0.26363882,4.1216207,0.0,0.0,0.0,0.09083494,0.0,0.0,0.0,0.0,0.0,0.0012750883,0.010198137,0.014328815,0.0,0.0,0.0,0.0,0.0,0.0
8776000,0.0,0.0,0.0,0.011703543,0.006717663,-0.08666992,0.0,0.0,0.0,0.020805806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634071,0.26340756,4.1192327,0.0,0.0,0.0,0.090831175,0.0,0.0,0.0,0.0,0.0,0.0010601145,0.009293384,0.0114442995,0.0,0.0,0.0,0.0,0.0,0.0
8976000,0.0,0.0,0.0,0.010858084,0.0069025895,-0.020996094,0.0,0.0,0.0,0.010069311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631469,0.26314732,4.1166315,0.0,0.0,0.0,0.09082665,0.0,0.0,0.0,0.0,0.0,0.0010603326,0.012680931,0.017783705,0.0,0.0,0.0,0.0,0.0,0.0
9176000,0.0,0.0,0.0,0.010415118,0.007255468,-0.06942749,0.0,0.0,0.0,0.0013108253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26311588,0.2631163,4.115271,0.0,0.0,0.0,0.09082428,0.0,0.0,0.0,0.0,0.0,0.0009836225,0.015196065,0.022604464,0.0,0.0,0.0,0.0,0.0,0.0
9376000,0.0,0.0,0.0,0.009549782,0.007484041,-0.22488403,0.0,0.0,0.0,0.0048110485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26284525,0.26284567,4.112676,0.0,0.0,0.0,0.090818636,0.0,0.0,0.0,0.0,0.0,0.0008425961,0.011594157,0.015437042,0.0,0.0,0.0,0.0,0.0,0.0
9576000,0.0,0.0,0.0,0.008881204,0.0077846814,-0.14620972,0.0,0.0,0.0,0.0028544962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625644,0.26256478,4.1100965,0.0,0.0,0.0,0.09081245,0.0,0.0,0.0,0.0,0.0,0.0007920697,0.008759469,0.0087492475,0.0,0.0,0.0,0.0,0.0,0.0
