timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
3180000,0.97903335,-0.00818398,-0.015299834,0.2029597,0.01916775,-0.00079451373,-0.10924315,0.0025880986,-0.0002115582,-0.03278225,-3.7013392e-09,-1.2895221e-08,1.7985587e-07,1.1614346e-06,-6.959367e-07,-3.6319007e-06,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,5.9454935e-10,2.5351073e-05,0.00029488825,2.1089205e-05,4.3756932e-05,4.367783e-05,0.00048636936,0.11933659,0.119337864,0.4488926,0.027610676,0.027610706,0.19060084,6.399102e-09,6.399116e-09,6.3754566e-09,2.5478505e-06,2.5478503e-06,2.55133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.23499231,0.43657857,0.007831856,0.0,4.85553e-05,0.011427284,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3380000,0.9790716,-0.008240929,-0.015889654,0.20272765,0.02728559,4.2746353e-05,-0.11554094,0.0043412913,-9.1552625e-05,-0.038147468,-2.087327e-08,-5.332786e-08,2.8776898e-07,3.8276353e-06,-1.9398249e-06,-1.0705908e-05,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,5.6475624e-10,2.4722216e-05,0.00029752098,1.7727018e-05,5.3323878e-05,5.3251824e-05,0.0004088287,0.07252106,0.07252272,0.37708765,0.021833552,0.021833606,0.18759097,6.3944943e-09,6.394521e-09,6.355521e-09,2.5251097e-06,2.5251074e-06,2.5384982e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.20896688,0.43311775,0.00047339188,0.0,8.6256005e-05,0.008899885,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3580000,0.97898394,-0.008381588,-0.016520802,0.20309404,0.035388503,0.0007912087,-0.1170915,0.0070068464,8.911397e-06,-0.03558309,-7.228092e-08,-1.5585508e-07,5.0690502e-08,9.4343795e-06,-4.2781585e-06,-2.3620261e-05,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,5.7219995e-10,2.3655459e-05,0.00029596873,1.5646761e-05,6.466749e-05,6.4598986e-05,0.00036053636,0.058124382,0.058126733,0.31681493,0.019837292,0.019837394,0.19248462,6.3822565e-09,6.382298e-09,6.3310504e-09,2.4842159e-06,2.4842088e-06,2.5203292e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.19918504,0.4387307,0.015064891,0.0,0.00013409813,0.0014720147,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3780000,0.97906864,-0.008356969,-0.017239371,0.20262675,0.04466555,0.00039341953,-0.119107895,0.009625896,0.00013298313,-0.03912982,-1.7268505e-07,-4.1460504e-07,4.0496766e-07,2.1851163e-05,-9.401597e-06,-3.623074e-05,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,6.336176e-10,2.4763529e-05,0.00028522089,1.3874086e-05,7.738255e-05,7.731528e-05,0.0003197696,0.052480306,0.052483615,0.25773388,0.01748951,0.017489662,0.18559743,6.349472e-09,6.349533e-09,6.2947088e-09,2.405523e-06,2.4055046e-06,2.4921317e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1870272,0.4308102,0.009141799,0.0,0.00019211846,0.017243251,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3980000,0.97909164,-0.008318002,-0.017806062,0.2024686,0.051971097,0.00060202635,-0.13040426,0.01250796,0.00012661947,-0.048309147,-3.880957e-07,-9.41479e-07,6.605433e-07,4.373444e-05,-1.849744e-05,-4.794838e-05,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,6.7354755e-10,2.5629033e-05,0.00027901083,1.27387175e-05,9.088221e-05,9.081621e-05,0.00029322624,0.052357856,0.052361965,0.21168168,0.016166978,0.016167216,0.1766189,6.2802115e-09,6.280289e-09,6.2538064e-09,2.2833267e-06,2.283287e-06,2.455166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.17981711,0.42026052,0.01598062,0.0,0.00025866192,0.0035355925,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4183999,0.97912157,-0.008432548,-0.018277302,0.20227677,0.05924236,0.0022563238,-0.13449894,0.01605148,0.0002256127,-0.0527165,-7.133266e-07,-1.7257935e-06,8.871242e-07,7.2009396e-05,-3.0208066e-05,-6.883991e-05,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,6.374454e-10,2.4540055e-05,0.00026811165,1.1711868e-05,0.00010480809,0.000104745806,0.00026941474,0.056186594,0.05619162,0.1828923,0.016728591,0.016728962,0.17543417,6.1726704e-09,6.172765e-09,6.1975545e-09,2.139195e-06,2.139125e-06,2.4143976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.18291406,0.41884863,0.010072745,0.0,0.00030767807,0.019372279,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4384000,0.9791218,-0.008336178,-0.018682905,0.2022423,0.06553509,0.0029990089,-0.14297053,0.018194875,0.0005030644,-0.06049027,-1.243395e-06,-3.0215042e-06,8.30673e-07,0.00011285942,-4.6638575e-05,-8.872201e-05,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,6.4154015e-10,2.3999144e-05,0.00027882188,1.0915667e-05,0.00011762815,0.00011756813,0.00025109854,0.057137504,0.057143174,0.15787107,0.01636214,0.01636259,0.16507775,5.99091e-09,5.991011e-09,6.129917e-09,1.954495e-06,1.9543809e-06,2.3591804e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.18089978,0.4062976,0.009203007,0.0,0.00036533817,0.008431772,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4584000,0.9790413,-0.008315063,-0.018965093,0.20260644,0.06915813,0.0011754121,-0.13663676,0.019799087,0.00061101804,-0.049354926,-1.9310999e-06,-4.729959e-06,4.5607882e-07,0.00015873084,-6.430198e-05,-0.0001312453,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,6.599432e-10,2.4673293e-05,0.00028871596,1.03237235e-05,0.0001291527,0.00012909593,0.00023688149,0.056467604,0.056473143,0.14067525,0.01615232,0.016152821,0.15584144,5.750526e-09,5.75062e-09,6.050451e-09,1.773607e-06,1.773443e-06,2.293696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.17973632,0.39476758,0.034839824,0.0,0.00040942177,0.0092922775,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4784000,0.9790187,-0.0081983255,-0.019113146,0.20270628,0.068228275,0.0005580545,-0.14584354,0.022066547,0.0003917239,-0.060061768,-2.6596044e-06,-6.519957e-06,3.6570054e-07,0.0002002769,-8.0874684e-05,-0.0001535518,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,6.496353e-10,2.5108659e-05,0.00028784943,9.959385e-06,0.00014042758,0.00014037272,0.00022823588,0.056580722,0.056585446,0.13229327,0.017028004,0.017028572,0.15370615,5.499556e-09,5.4996296e-09,5.9695706e-09,1.6349511e-06,1.6347456e-06,2.2260938e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.18454424,0.39205375,0.0006104482,0.0,0.0004454934,0.0048760083,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4984000,0.9789378,-0.0080435965,-0.01905108,0.20310856,0.06837434,0.0035625768,-0.15675326,0.021985756,0.00055536773,-0.07390861,-3.5788146e-06,-8.703834e-06,-6.1285095e-07,0.00024275325,-9.791024e-05,-0.00017555941,0.20321652,0.00909893,0.43535018,0.0,0.0,0.0,0.0,0.0,5.922082e-10,2.478045e-05,0.00030344838,9.579759e-06,0.00014938929,0.0001493383,0.00021948031,0.05274121,0.05274552,0.12418042,0.016603604,0.016604114,0.1465258,5.1919713e-09,5.192015e-09,5.8668297e-09,1.5152984e-06,1.5150551e-06,2.138495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.18222985,0.3827869,0.014369496,0.0,0.0004550829,0.0032619266,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
