timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
254576000,254572000,4000000.0,1.0,0.020916333,16.346613,0.0,255,0,6,4,0,0,0,0,1,1,37
255176000,0,4000000.0,1.0,0.0,26.720118,0.0,0,0,0,0,0,2,0,0,1,1,43
255576000,255572000,4000000.0,1.0,0.020916333,16.663345,0.0,255,0,6,4,0,0,0,0,1,1,37
256176000,0,4000000.0,1.0,0.0,26.720118,0.0,0,0,0,0,0,2,0,0,1,1,43
256575999,256572000,4000000.0,1.0,0.020916333,16.302788,0.0,255,0,6,4,0,0,0,0,1,1,37
257176000,0,4000000.0,1.0,0.0,26.778883,0.0,0,0,0,0,0,2,0,0,1,1,43
257572000,257568000,4000000.0,1.0,0.020916333,16.406374,0.0,255,0,6,4,0,0,0,0,1,1,37
258176000,0,4000000.0,1.0,0.0,26.680277,0.0,0,0,0,0,0,2,0,0,1,1,43
258572000,258568000,4000000.0,1.0,0.020916333,16.14442,0.0,255,0,6,4,0,0,0,0,1,1,37
259176000,0,4000000.0,1.0,0.0,26.923304,0.0,0,0,0,0,0,2,0,0,1,1,43
259572000,259568000,4000000.0,1.0,0.020916333,16.592628,0.0,255,0,6,4,0,0,0,0,1,1,37
260176000,0,4000000.0,1.0,0.0,26.721113,0.0,0,0,0,0,0,2,0,0,1,1,43
260568000,260563999,4000000.0,1.0,0.020916333,16.266932,0.0,255,0,6,4,0,0,0,0,1,1,37
261176000,0,4000000.0,1.0,0.0,26.775894,0.0,0,0,0,0,0,2,0,0,1,1,43
261568000,261563999,4000000.0,1.0,0.046812747,16.280874,0.0,255,0,6,4,0,0,0,0,1,1,37
262176000,0,4000000.0,1.0,0.0,26.712149,0.0,0,0,0,0,0,2,0,0,1,1,43
262568000,262563999,4000000.0,1.0,0.020916333,16.449202,0.0,255,0,6,4,0,0,0,0,1,1,37
263176000,0,4000000.0,1.0,0.0,26.990038,0.0,0,0,0,0,0,2,0,0,1,1,43
263563999,263560000,4000000.0,1.0,0.020916333,16.38446,0.0,255,0,6,4,0,0,0,0,1,1,37
264176000,0,4000000.0,1.0,0.0,26.828684,0.0,0,0,0,0,0,2,0,0,1,1,43
264563999,264560000,4000000.0,1.0,0.020916333,16.032867,0.0,255,0,6,4,0,0,0,0,1,1,37
265176000,0,4000000.0,1.0,0.0,26.788843,0.0,0,0,0,0,0,2,0,0,1,1,43
