timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
3256000,0.13598028,0.16819778,0.0008895993,0.0,0.0,-0.08
3292000,0.13704637,0.16976473,0.0009049773,0.0,0.0,-0.08
3328000,0.13758314,0.17087337,0.0009146333,0.0,0.0,-0.08
3360000,0.13789088,0.1714962,0.0009198189,0.0,0.0,-0.08
3388000,0.13824804,0.17303643,0.0009307265,0.0,0.0,-0.08
3420000,0.13875388,0.17421934,0.00094020367,0.0,0.0,-0.08
3452000,0.13900146,0.17604573,0.0009518266,0.0,0.0,-0.08
3480000,0.13854398,0.17779964,0.0009582639,0.0,0.0,-0.08
3516000,0.13887285,0.17970452,0.0009704232,0.0,0.0,-0.08
3544000,0.13920794,0.18026513,0.0009763241,0.0,0.0,-0.08
3576000,0.1398195,0.18116805,0.0009852648,0.0,0.0,-0.08
3612000,0.14018272,0.18296243,0.0009976029,0.0,0.0,-0.08
3644000,0.14066389,0.18387094,0.001006186,0.0,0.0,-0.08
3672000,0.1410839,0.18522575,0.0010163784,0.0,0.0,-0.08
3712000,0.1412445,0.18630543,0.001023531,0.0,0.0,-0.08
3740000,0.14076418,0.18772694,0.0010283589,0.0,0.0,-0.08
3772000,0.1411542,0.18892154,0.0010372996,0.0,0.0,-0.08
3808000,0.14146946,0.19028723,0.0010471344,0.0,0.0,-0.08
3836000,0.14183527,0.19115305,0.0010546446,0.0,0.0,-0.08
3868000,0.14183652,0.19248247,0.0010617971,0.0,0.0,-0.08
3904000,0.1430862,0.1932278,0.0010752082,0.0,0.0,-0.08
3932000,0.14356276,0.19400036,0.0010832548,0.0,0.0,-0.08
3964000,0.14384714,0.19512217,0.0010918379,0.0,0.0,-0.08
3992000,0.14431603,0.19611672,0.0011011362,0.0,0.0,-0.08
4031999,0.14438048,0.19720182,0.0011073947,0.0,0.0,-0.08
4055999,0.14439079,0.19795635,0.0011120439,0.0,0.0,-0.08
4087999,0.14409623,0.19932742,0.0011174083,0.0,0.0,-0.08
4124000,0.14418155,0.20039001,0.0011238456,0.0,0.0,-0.08
4151999,0.14399754,0.20173123,0.0011301041,0.0,0.0,-0.08
4188000,0.1444928,0.20253745,0.0011385083,0.0,0.0,-0.08
4220000,0.14499736,0.20335834,0.0011469126,0.0,0.0,-0.08
