timestamp,timestamp_utc,lat,lon,seq,alt,ground_distance,q[0],q[1],q[2],q[3],result
865988000,1560333796961277,47.39790581695264,8.545613201247981,92,498.0718,-1.0,-0.0008831366,0.25759175,-0.00015013675,0.9662535,-1
867056000,1560333798034134,47.39786372869016,8.545613108467524,93,498.0621,-1.0,-0.000580038,0.26261547,-0.0012680964,0.9648996,-1
868084000,1560333799069327,47.397821801376146,8.545613127944414,94,498.06506,-1.0,-0.0008761713,0.26249337,-0.00088889967,0.964933,-1
869108000,1560333800097884,47.39777944621633,8.545613008121308,95,498.06207,-1.0,-0.00048106897,0.26422456,-0.0016836307,0.9644596,-1
870112000,1560333801107520,47.39773758487674,8.545612966072396,96,498.0577,-1.0,-0.00043634663,0.26447183,-0.00199183,0.9643913,-1
871136000,1560333802135062,47.39769535766799,8.545612993420745,97,498.03232,-1.0,-0.0005958043,0.20900609,-0.0033878633,0.97790825,-1
872480000,1560333803486000,47.39765309744899,8.545613117940299,98,498.02234,-1.0,-0.0016930444,0.15835579,-0.0041957907,0.9873718,-1
874592000,1560333805605824,47.397611033561176,8.545613560430729,99,498.02612,-1.0,-0.009381782,0.087096386,-0.0021994063,0.9961533,-1
877772000,1560333808802640,47.39756877470159,8.545613029309319,100,498.10617,-1.0,-0.002212373,0.18414758,-0.0026699477,0.9828926,-1
879712000,1560333810757150,47.39752702278762,8.545612551801442,101,498.12924,-1.0,-0.001914776,0.1005561,-0.00045669862,0.99492943,-1
883400000,1560333814465430,47.3974862901665,8.54562749185263,102,498.1592,-1.0,0.4341206,0.09832895,-0.06929995,0.89278686,-1
888844000,1560333819937985,47.39749601950286,8.545687809420922,103,498.0934,-1.0,0.99377245,0.0038540224,-0.10663698,0.032093193,-1
892508000,1560333823616657,47.39753778944042,8.545693931712712,104,498.09293,-1.0,0.9989638,0.004106942,-0.042507824,0.015737286,-1
893960000,1560333825074977,47.39754615037178,8.545694793336324,105,498.11526,-1.0,0.99948174,0.0031278217,-0.030106597,0.010955776,-1
896128000,1560333827252955,47.39757986017939,8.545695934299893,106,498.14374,-1.0,0.96201015,0.0011730078,-0.2730113,-0.0001856024,-1
897316000,1560333828447734,47.39762217371446,8.54569640133438,107,498.12164,-1.0,0.96978,0.0019444949,-0.24397333,-0.00033803025,-1
898460000,1560333829596955,47.39766447736067,8.545696911391595,108,498.11316,-1.0,0.9686811,0.0006691936,-0.24830581,-0.0008467471,-1
899552000,1560333830690779,47.39770615107713,8.545697403260325,109,498.11832,-1.0,0.9683046,-0.00086136954,-0.24976598,-0.0015828237,-1
900632000,1560333831777264,47.397748406320765,8.545697592221579,110,498.12946,-1.0,0.9679794,-0.0015719688,-0.2510164,-0.0020756517,-1
901700000,1560333832853293,47.3977907589491,8.545697637919922,111,498.132,-1.0,0.96749973,-0.0009284022,-0.2528586,-0.0024622309,-1
902780000,1560333833937085,47.39783271995179,8.545697896815087,112,498.12372,-1.0,0.96679103,-0.0034729086,-0.25552472,-0.0031788324,-1
903836000,1560333834997046,47.39787484258929,8.54569789036854,113,498.1141,-1.0,0.9665506,-0.0027244238,-0.2564377,-0.003521306,-1
904880000,1560333836045914,47.39791692716378,8.545697948547073,114,498.10822,-1.0,0.9662458,-0.0034125114,-0.25756726,-0.004090813,-1
905908000,1560333837078790,47.39795913180216,8.545697913015871,115,498.10056,-1.0,0.96645486,-0.003261706,-0.25677434,-0.0046412353,-1
906944000,1560333838120946,47.39800133709247,8.54569774313427,116,498.1033,-1.0,0.9655743,-0.0025698673,-0.26005894,-0.005390145,-1
908024000,1560333839205883,47.39804334059237,8.54569780785694,117,498.11118,-1.0,0.97733635,-0.004580928,-0.21152067,-0.007192908,-1
909388000,1560333840576873,47.39808540544958,8.545697456781724,118,498.13123,-1.0,0.988858,-0.004493291,-0.14844756,-0.010147826,-1
911660000,1560333842860155,47.39812744317094,8.545696450208704,119,498.157,-1.0,0.99708056,-0.0017407637,-0.07539481,-0.011962526,-1
914764000,1560333845986440,47.39816924390316,8.54569615654106,120,498.199,-1.0,0.9881822,-0.002094288,-0.1532435,-0.0028312523,-1
916828000,1560333848054891,47.39821121764243,8.545695994614013,121,498.17667,-1.0,0.9960136,-0.00088038587,-0.08901717,-0.005680034,-1
921572000,1560333852845358,47.39824533971164,8.54573214870212,122,498.09656,-1.0,0.6240884,0.037386432,-0.04363579,0.77923805,-1
926572000,1560333857882720,47.39821369516571,8.545772714447654,123,498.07724,-1.0,0.019208524,0.08785204,-0.013543132,0.99585634,-1
930700000,1560333862041249,47.398171914734654,8.54577848940449,124,498.13562,-1.0,-0.014905684,0.039109197,-0.0025429178,0.9991206,-1
931928000,1560333863274159,47.39816539895472,8.545778703652749,125,498.15015,-1.0,-0.023285108,0.029247778,-0.0018195368,0.99929935,-1
934220000,1560333865593529,47.398129739445466,8.545778469273639,126,498.1405,-1.0,-0.0014892857,0.27524075,0.0009346786,0.96137375,-1
935372000,1560333866750462,47.39808768652776,8.54577805480242,127,498.10297,-1.0,-0.00084502,0.24172442,-0.00016417967,0.97034454,-1
936472000,1560333867859601,47.398046053005366,8.545777903066385,128,498.0823,-1.0,-0.00057172764,0.24587218,0.00024562495,0.96930206,-1
937568000,1560333868966860,47.398003874131525,8.545777630656145,129,498.07855,-1.0,1.8462e-05,0.24898493,-0.001554665,0.96850616,-1
938672000,1560333870079505,47.39796186102579,8.545777625477603,130,498.09082,-1.0,-0.000117533826,0.25333235,-0.00037302444,0.9673793,-1
939740000,1560333871158243,47.39791957348608,8.545777592410726,131,498.09833,-1.0,-0.00036369875,0.25234777,-0.00037346137,0.9676366,-1
940784000,1560333872213247,47.397877776184835,8.545777519864684,132,498.10626,-1.0,-0.00012813564,0.25518525,-0.00022458044,0.9668922,-1
941812000,1560333873244583,47.39783572229754,8.54577740199613,133,498.11075,-1.0,0.00021589763,0.25553071,-0.00067016,0.96680075,-1
942844000,1560333874281265,47.39779377696839,8.5457773942586,134,498.11725,-1.0,-8.596021e-05,0.2601368,-0.00024633165,0.96557176,-1
943888000,1560333875329204,47.397751726482355,8.545777297613126,135,498.1124,-1.0,-0.00012474899,0.2605209,0.00034622045,0.9654681,-1
944908000,1560333876351990,47.397709258511846,8.54577721320598,136,498.11124,-1.0,0.00040447642,0.26073435,-0.00014902871,0.96541053,-1
945964000,1560333877416647,47.39766697814652,8.54577714283826,137,498.10162,-1.0,0.00085950864,0.1990647,-0.00112834,0.97998536,-1
947380000,1560333878839795,47.39762484598908,8.545777087232016,138,498.10577,-1.0,0.0013117677,0.13932048,0.00031720047,0.9902465,-1
949876000,1560333881353455,47.397582814898506,8.545776899082425,139,498.1018,-1.0,0.004110046,0.0648445,0.0014633967,0.9978859,-1
952616000,1560333884105925,47.397540818912105,8.54577659031231,140,498.0849,-1.0,0.0031186708,0.12691537,-0.0014676341,0.99190754,-1
954908000,1560333886413084,47.397498772305845,8.545776809727498,141,498.0871,-1.0,0.005233229,0.078634,-0.0021030556,0.9968877,-1
958612000,1560333890141991,47.397461282798055,8.545804147705454,142,498.09937,-1.0,0.60211605,0.07874779,-0.037379343,0.79363596,-1
964360000,1560333895946578,47.39748378928804,8.545856507659565,143,498.1109,-1.0,0.9958991,0.005499875,-0.0893153,0.013326667,-1
969152000,1560333900793086,47.39752545350427,8.545861352103437,144,498.09933,-1.0,0.99937046,-0.0012741744,-0.030870758,-0.017439472,-1
969512000,1560333901156780,47.39752712535787,8.545861370407357,145,498.09967,-1.0,0.99939924,-0.0015834053,-0.028778596,-0.019244941,-1
971936000,1560333903602641,47.39756770718501,8.54586072059262,146,498.10904,-1.0,0.96295893,-0.0023331614,-0.2696374,-0.00060509937,-1
973076000,1560333904745916,47.39761006940182,8.54586045018438,147,498.09528,-1.0,0.97089875,-0.003317367,-0.2394668,-0.0007016786,-1
974212000,1560333905889127,47.39765209791176,8.545860162365118,148,498.09503,-1.0,0.9692038,-0.002898517,-0.2462421,-0.00069848093,-1
975316000,1560333907003993,47.39769443667601,8.54585981993788,149,498.1001,-1.0,0.96850795,-0.0010928519,-0.24898033,0.00016738178,-1
976400000,1560333908098418,47.39773688246701,8.545859770296207,150,498.1047,-1.0,0.9682085,-0.0010430581,-0.25014257,0.0002949692,-1
977456000,1560333909161241,47.39777915679456,8.545859744625888,151,498.11,-1.0,0.96775687,-0.0003111367,-0.25188574,0.00037107532,-1
978512000,1560333910232231,47.397821508401385,8.545859808053686,152,498.12424,-1.0,0.96595293,-0.00085784186,-0.2587163,0.00038544196,-1
979564000,1560333911296628,47.39786381921371,8.545859824271687,153,498.1325,-1.0,0.96605724,-0.00040850992,-0.25832754,0.0003684109,-1
980588000,1560333912328241,47.397906140870994,8.545859908884339,154,498.1339,-1.0,0.96563953,-0.00029820646,-0.2598847,0.0004160774,-1
981584000,1560333913334857,47.397947862972316,8.545860099013046,155,498.13925,-1.0,0.965358,-0.00038872336,-0.26092842,0.00023297998,-1
982576000,1560333914334352,47.39799009040698,8.545860231798367,156,498.12827,-1.0,0.96584564,0.0004140472,-0.25911763,0.00023611778,-1
983680000,1560333915455340,47.398032068536764,8.545860494530167,157,498.1071,-1.0,0.9827408,-0.0008393779,-0.18498442,-0.0007235406,-1
985264000,1560333917056951,47.39807410152228,8.545860841546114,158,498.10745,-1.0,0.99227154,-0.0016650183,-0.12403485,-0.003112247,-1
988352000,1560333920162778,47.39811603515697,8.545860972886507,159,498.0832,-1.0,0.99875575,-0.0017706804,-0.048615426,-0.0109747425,-1
990520000,1560333922344419,47.39815795939224,8.5458608585984,160,498.0324,-1.0,0.990566,-0.002736723,-0.13697936,-0.0028634265,-1
993148000,1560333925007356,47.398199864210405,8.545860609065905,161,498.04205,-1.0,0.9981285,-0.0024207507,-0.060929112,-0.004627158,-1
998312000,1560333930202797,47.39821869379276,8.54591599423896,162,498.07773,-1.0,0.51382595,0.03126896,-0.027154734,0.8568944,-1
1001992000,1560333933896452,47.39817999707073,8.545940069483086,163,498.0711,-1.0,0.008652964,0.094470024,-0.00011585899,0.9954902,-1
1006264000,1560333938205879,47.39813807516076,8.545942747819112,164,498.08398,-1.0,-0.006486268,0.037614457,-0.0016171751,0.99926996,-1
1006856000,1560333938797963,47.39813488994877,8.545942842725546,165,498.0854,-1.0,-0.008492589,0.03149879,-0.0018316,0.9994661,-1
1009160000,1560333941128022,47.398095803433954,8.545943536130418,166,498.12457,-1.0,-0.0018096993,0.2794477,0.0012234189,0.9601585,-1
1010324000,1560333942295925,47.398053509101814,8.545943434446801,167,498.1208,-1.0,-0.0013868926,0.24410011,0.0019518097,0.96974707,-1
1011424000,1560333943402085,47.3980117949769,8.545943232949796,168,498.11618,-1.0,-0.0012906295,0.24901953,0.001043994,0.96849704,-1
1012504000,1560333944488979,47.397969616018194,8.545942786759971,169,498.1242,-1.0,-9.5180796e-05,0.25126654,-0.0021176867,0.9679157,-1
1013560000,1560333945548058,47.39792770490558,8.545942718580068,170,498.11624,-1.0,0.00016879932,0.2521236,-0.0022957919,0.9676924,-1
1014632000,1560333946625093,47.39788574031726,8.545942855710276,171,498.11133,-1.0,8.111426e-05,0.25773177,-0.0019448353,0.96621466,-1
1015688000,1560333947685527,47.397843650801896,8.545943094734337,172,498.09952,-1.0,-0.00035204316,0.25740927,-0.0008065248,0.96630216,-1
1016716000,1560333948718896,47.39780159019004,8.5459432089808,173,498.09778,-1.0,-0.0008078755,0.25729787,-0.00089871517,0.9663315,-1
1017740000,1560333949754641,47.39775928232828,8.54594330721022,174,498.0988,-1.0,-0.0011886405,0.25889924,0.0003849071,0.9659035,-1
1018744000,1560333950768278,47.39771726307691,8.545943291155137,175,498.09738,-1.0,-0.0013741542,0.25869793,-0.00035957477,0.9659572,-1
1019776000,1560333951808257,47.397675683123964,8.545943213119779,176,498.08292,-1.0,-0.001537909,0.25908414,-0.00089869305,0.9658532,-1
1020920000,1560333952959289,47.39763345648668,8.545943199749576,177,498.0653,-1.0,-0.001988106,0.18459983,-0.0008617691,0.98281145,-1
1022504000,1560333954557466,47.39759147917922,8.545943350841203,178,498.0787,-1.0,-0.0049034767,0.12022956,-0.000114559225,0.992734,-1
1025696000,1560333957773118,47.397549471716665,8.54594342912903,179,498.09567,-1.0,-0.017169336,0.05064663,-0.00022094767,0.9985691,-1
1027880000,1560333959968692,47.39750727433454,8.54594328267048,180,498.0789,-1.0,-0.005268222,0.1305882,0.0019312396,0.99142087,-1
1030736000,1560333962841646,47.39746534806016,8.545942637538259,181,498.0994,-1.0,-0.004929428,0.050149553,-3.9108952e-05,0.9987295,-1
1035184000,1560333967330825,47.397490258670345,8.545992578314898,182,498.09033,-1.0,0.9693915,0.0191166,-0.062237587,0.23673004,-1
1041128000,1560333973316023,47.39752789433984,8.546019804730616,183,498.0754,-1.0,0.9784587,0.012414047,-0.2052828,0.017986206,-1
1043552000,1560333975759082,47.39756974738751,8.546024993028341,184,498.0628,-1.0,0.9966262,0.0021172927,-0.08200582,0.0026215098,-1
