timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
656180000,0,4000000.0,1.0,0.0,26.035854,0.0,0,0,0,0,0,2,0,0,1,1,43
657156000,657152000,4000000.0,1.0,0.03884462,11.433266,0.0,255,0,6,4,0,0,0,0,1,1,37
657180000,0,4000000.0,1.0,0.0,25.876492,0.0,0,0,0,0,0,2,0,0,1,1,43
658156000,657152000,4000000.0,1.0,0.06474103,13.742031,0.0,255,0,6,4,0,0,0,0,1,1,37
658180000,0,4000000.0,1.0,0.0,26.383463,0.0,0,0,0,0,0,2,0,0,1,1,43
659156000,659152000,4000000.0,1.0,0.020916333,16.537848,0.0,255,0,6,4,0,0,0,0,1,1,37
659180000,0,4000000.0,1.0,0.0,26.880476,0.0,0,0,0,0,0,2,0,0,1,1,43
660156000,660152000,4000000.0,1.0,0.020916333,16.428286,0.0,255,0,6,4,0,0,0,0,1,1,37
660180000,0,4000000.0,1.0,0.0,26.708164,0.0,0,0,0,0,0,2,0,0,1,1,43
661152000,661152000,4000000.0,1.0,0.020916333,16.533863,0.0,255,0,6,4,0,0,0,0,1,1,37
661180000,0,4000000.0,1.0,0.0,26.896412,0.0,0,0,0,0,0,2,0,0,1,1,43
662152000,662148000,4000000.0,1.0,0.046812747,16.43725,0.0,255,0,6,4,0,0,0,0,1,1,37
662180000,0,4000000.0,1.0,0.0,26.626492,0.0,0,0,0,0,0,2,0,0,1,1,43
663152000,663148000,4000000.0,1.0,0.020916333,16.684261,0.0,255,0,6,4,0,0,0,0,1,1,37
663180000,0,4000000.0,1.0,0.0,26.815735,0.0,0,0,0,0,0,2,0,0,1,1,43
664152000,664148000,4000000.0,1.0,0.020916333,16.451193,0.0,255,0,6,4,0,0,0,0,1,1,37
664180000,0,4000000.0,1.0,0.0,26.966133,0.0,0,0,0,0,0,2,0,0,1,1,43
665148000,665144000,4000000.0,1.0,0.020916333,16.471113,0.0,255,0,6,4,0,0,0,0,1,1,37
665180000,0,4000000.0,1.0,0.0,26.736053,0.0,0,0,0,0,0,2,0,0,1,1,43
666148000,666144000,4000000.0,1.0,0.020916333,16.491034,0.0,255,0,6,4,0,0,0,0,1,1,37
666180000,0,4000000.0,1.0,0.0,26.935257,0.0,0,0,0,0,0,2,0,0,1,1,43
667144000,667140000,4000000.0,1.0,0.020916333,16.459162,0.0,255,0,6,4,0,0,0,0,1,1,37
667180000,0,4000000.0,1.0,0.0,26.736053,0.0,0,0,0,0,0,2,0,0,1,1,43
668144000,668140000,4000000.0,1.0,0.020916333,16.65438,0.0,255,0,6,4,0,0,0,0,1,1,37
668180000,0,4000000.0,1.0,0.0,26.813744,0.0,0,0,0,0,0,2,0,0,1,1,43
669144000,669140000,4000000.0,1.0,0.020916333,16.460157,0.0,255,0,6,4,0,0,0,0,1,1,37
669180000,0,4000000.0,1.0,0.0,26.797806,0.0,0,0,0,0,0,2,0,0,1,1,43
670144000,670140000,4000000.0,1.0,0.020916333,16.494022,0.0,255,0,6,4,0,0,0,0,1,1,37
670180000,0,4000000.0,1.0,0.0,26.677288,0.0,0,0,0,0,0,2,0,0,1,1,43
671144000,671140000,4000000.0,1.0,0.020916333,16.47211,0.0,255,0,6,4,0,0,0,0,1,1,37
671180000,0,4000000.0,1.0,0.0,26.900396,0.0,0,0,0,0,0,2,0,0,1,1,43
672140000,672136000,4000000.0,1.0,0.046812747,16.573704,0.0,255,0,6,4,0,0,0,0,1,1,37
672180000,0,4000000.0,1.0,0.0,26.883463,0.0,0,0,0,0,0,2,0,0,1,1,43
673136000,673132000,4000000.0,1.0,0.020916333,16.560755,0.0,255,0,6,4,0,0,0,0,1,1,37
673180000,0,4000000.0,1.0,0.0,26.828684,0.0,0,0,0,0,0,2,0,0,1,1,43
674136000,673132000,4000000.0,1.0,0.020916333,16.511951,0.0,255,0,6,4,0,0,0,0,1,1,37
674180000,0,4000000.0,1.0,0.0,26.740038,0.0,0,0,0,0,0,2,0,0,1,1,43
675136000,675132000,4000000.0,1.0,0.020916333,16.410357,0.0,255,0,6,4,0,0,0,0,1,1,37
675180000,0,4000000.0,1.0,0.0,26.749002,0.0,0,0,0,0,0,2,0,0,1,1,43
676136000,676132000,4000000.0,1.0,0.020916333,16.551792,0.0,255,0,6,4,0,0,0,0,1,1,37
676180000,0,4000000.0,1.0,0.0,26.868523,0.0,0,0,0,0,0,2,0,0,1,1,43
677136000,677132000,4000000.0,1.0,0.020916333,16.398405,0.0,255,0,6,4,0,0,0,0,1,1,37
677180000,0,4000000.0,1.0,0.0,26.736053,0.0,0,0,0,0,0,2,0,0,1,1,43
678136000,678132000,4000000.0,1.0,0.020916333,16.70219,0.0,255,0,6,4,0,0,0,0,1,1,37
678180000,0,4000000.0,1.0,0.0,26.760954,0.0,0,0,0,0,0,2,0,0,1,1,43
679132000,679128000,4000000.0,1.0,0.020916333,16.370516,0.0,255,0,6,4,0,0,0,0,1,1,37
679180000,0,4000000.0,1.0,0.0,26.792826,0.0,0,0,0,0,0,2,0,0,1,1,43
680132000,680128000,4000000.0,1.0,0.020916333,16.56474,0.0,255,0,6,4,0,0,0,0,1,1,37
680180000,0,4000000.0,1.0,0.0,26.90936,0.0,0,0,0,0,0,2,0,0,1,1,43
681128000,681124000,4000000.0,1.0,0.020916333,16.818724,0.0,255,0,6,4,0,0,0,0,1,1,37
681180000,0,4000000.0,1.0,0.0,27.617527,0.0,0,0,0,0,0,2,0,0,1,1,43
682128000,682124000,4000000.0,1.0,0.046812747,16.896414,0.0,255,0,6,4,0,0,0,0,1,1,37
682180000,0,4000000.0,1.0,0.0,26.8496,0.0,0,0,0,0,0,2,0,0,1,1,43
683128000,683124000,4000000.0,1.0,0.020916333,16.638445,0.0,255,0,6,4,0,0,0,0,1,1,37
683180000,0,4000000.0,1.0,0.0,27.012945,0.0,0,0,0,0,0,2,0,0,1,1,43
684124000,684120000,4000000.0,1.0,0.020916333,16.527887,0.0,255,0,6,4,0,0,0,0,1,1,37
684180000,0,4000000.0,1.0,0.0,26.721113,0.0,0,0,0,0,0,2,0,0,1,1,43
685120000,685116000,4000000.0,1.0,0.020916333,16.65239,0.0,255,0,6,4,0,0,0,0,1,1,37
685180000,0,4000000.0,1.0,0.0,27.152388,0.0,0,0,0,0,0,2,0,0,1,1,43
686120000,686116000,4000000.0,1.0,0.020916333,16.696213,0.0,255,0,6,4,0,0,0,0,1,1,37
686180000,0,4000000.0,1.0,0.0,26.872507,0.0,0,0,0,0,0,2,0,0,1,1,43
687120000,687116000,4000000.0,1.0,0.020916333,16.44223,0.0,255,0,6,4,0,0,0,0,1,1,37
687180000,0,4000000.0,1.0,0.0,26.823704,0.0,0,0,0,0,0,2,0,0,1,1,43
688116000,688112000,4000000.0,1.0,0.020916333,16.70219,0.0,255,0,6,4,0,0,0,0,1,1,37
688180000,0,4000000.0,1.0,0.0,26.706173,0.0,0,0,0,0,0,2,0,0,1,1,43
689116000,689112000,4000000.0,1.0,0.020916333,16.370516,0.0,255,0,6,4,0,0,0,0,1,1,37
689180000,0,4000000.0,1.0,0.0,27.48705,0.0,0,0,0,0,0,2,0,0,1,1,43
690116000,690112000,4000000.0,1.0,0.020916333,17.120516,0.0,255,0,6,4,0,0,0,0,1,1,37
690180000,0,4000000.0,1.0,0.0,26.994022,0.0,0,0,0,0,0,2,0,0,1,1,43
691112000,691108000,4000000.0,1.0,0.020916333,16.878485,0.0,255,0,6,4,0,0,0,0,1,1,37
691180000,0,4000000.0,1.0,0.0,27.420317,0.0,0,0,0,0,0,2,0,0,1,1,43
692108000,692104000,4000000.0,1.0,0.046812747,16.676292,0.0,255,0,6,4,0,0,0,0,1,1,37
692180000,0,4000000.0,1.0,0.0,26.78685,0.0,0,0,0,0,0,2,0,0,1,1,43
693108000,693104000,4000000.0,1.0,0.020916333,16.635456,0.0,255,0,6,4,0,0,0,0,1,1,37
693180000,0,4000000.0,1.0,0.0,26.912348,0.0,0,0,0,0,0,2,0,0,1,1,43
694108000,694104000,4000000.0,1.0,0.020916333,16.833664,0.0,255,0,6,4,0,0,0,0,1,1,37
694180000,0,4000000.0,1.0,0.0,27.130476,0.0,0,0,0,0,0,2,0,0,1,1,43
695104000,695100000,4000000.0,1.0,0.020916333,16.528883,0.0,255,0,6,4,0,0,0,0,1,1,37
695180000,0,4000000.0,1.0,0.0,26.792826,0.0,0,0,0,0,0,2,0,0,1,1,43
696104000,696100000,4000000.0,1.0,0.020916333,16.56474,0.0,255,0,6,4,0,0,0,0,1,1,37
696180000,0,4000000.0,1.0,0.0,26.85956,0.0,0,0,0,0,0,2,0,0,1,1,43
697100000,697096000,4000000.0,1.0,0.020916333,16.476093,0.0,255,0,6,4,0,0,0,0,1,1,37
697180000,0,4000000.0,1.0,0.0,27.122507,0.0,0,0,0,0,0,2,0,0,1,1,43
698096000,698092000,4000000.0,1.0,0.020916333,17.031872,0.0,255,0,6,4,0,0,0,0,1,1,37
698180000,0,4000000.0,1.0,0.0,27.132467,0.0,0,0,0,0,0,2,0,0,1,1,43
699096000,699092000,4000000.0,1.0,0.020916333,16.370516,0.0,255,0,6,4,0,0,0,0,1,1,37
699180000,0,4000000.0,1.0,0.0,27.269918,0.0,0,0,0,0,0,2,0,0,1,1,43
700096000,700092000,4000000.0,1.0,0.020916333,16.82968,0.0,255,0,6,4,0,0,0,0,1,1,37
700180000,0,4000000.0,1.0,0.0,26.768923,0.0,0,0,0,0,0,2,0,0,1,1,43
701096000,701092000,4000000.0,1.0,0.020916333,16.793823,0.0,255,0,6,4,0,0,0,0,1,1,37
701180000,0,4000000.0,1.0,0.0,27.429281,0.0,0,0,0,0,0,2,0,0,1,1,43
702092000,702088000,4000000.0,1.0,0.046812747,17.013943,0.0,255,0,6,4,0,0,0,0,1,1,37
702180000,0,4000000.0,1.0,0.0,27.187248,0.0,0,0,0,0,0,2,0,0,1,1,43
703088000,703084000,4000000.0,1.0,0.020916333,17.044819,0.0,255,0,6,4,0,0,0,0,1,1,37
703180000,0,4000000.0,1.0,0.0,27.290834,0.0,0,0,0,0,0,2,0,0,1,1,43
704088000,704084000,4000000.0,1.0,0.020916333,16.95219,0.0,255,0,6,4,0,0,0,0,1,1,37
704180000,0,4000000.0,1.0,0.0,27.174301,0.0,0,0,0,0,0,2,0,0,1,1,43
705088000,705084000,4000000.0,1.0,0.020916333,16.541832,0.0,255,0,6,4,0,0,0,0,1,1,37
705180000,0,4000000.0,1.0,0.0,27.077686,0.0,0,0,0,0,0,2,0,0,1,1,43
706088000,706084000,4000000.0,1.0,0.020916333,16.595615,0.0,255,0,6,4,0,0,0,0,1,1,37
706180000,0,4000000.0,1.0,0.0,27.191233,0.0,0,0,0,0,0,2,0,0,1,1,43
707084000,707080000,4000000.0,1.0,0.020916333,16.663345,0.0,255,0,6,4,0,0,0,0,1,1,37
707180000,0,4000000.0,1.0,0.0,27.167328,0.0,0,0,0,0,0,2,0,0,1,1,43
708080000,708076000,4000000.0,1.0,0.020916333,16.911352,0.0,255,0,6,4,0,0,0,0,1,1,37
708180000,0,4000000.0,1.0,0.0,26.895416,0.0,0,0,0,0,0,2,0,0,1,1,43
709080000,709076000,4000000.0,1.0,0.020916333,16.492031,0.0,255,0,6,4,0,0,0,0,1,1,37
709180000,0,4000000.0,1.0,0.0,26.888443,0.0,0,0,0,0,0,2,0,0,1,1,43
710076000,710072000,4000000.0,1.0,0.020916333,16.551792,0.0,255,0,6,4,0,0,0,0,1,1,37
710180000,0,4000000.0,1.0,0.0,26.721113,0.0,0,0,0,0,0,2,0,0,1,1,43
711076000,711072000,4000000.0,1.0,0.020916333,16.410357,0.0,255,0,6,4,0,0,0,0,1,1,37
711180000,0,4000000.0,1.0,0.0,26.883463,0.0,0,0,0,0,0,2,0,0,1,1,43
712076000,712072000,4000000.0,1.0,0.046812747,16.573704,0.0,255,0,6,4,0,0,0,0,1,1,37
712180000,0,4000000.0,1.0,0.0,26.681273,0.0,0,0,0,0,0,2,0,0,1,1,43
713072000,713068000,4000000.0,1.0,0.020916333,16.547808,0.0,255,0,6,4,0,0,0,0,1,1,37
713180000,0,4000000.0,1.0,0.0,26.760954,0.0,0,0,0,0,0,2,0,0,1,1,43
714072000,714068000,4000000.0,1.0,0.020916333,16.524899,0.0,255,0,6,4,0,0,0,0,1,1,37
714180000,0,4000000.0,1.0,0.0,26.966133,0.0,0,0,0,0,0,2,0,0,1,1,43
715068000,715064000,4000000.0,1.0,0.020916333,16.719122,0.0,255,0,6,4,0,0,0,0,1,1,37
715180000,0,4000000.0,1.0,0.0,27.167328,0.0,0,0,0,0,0,2,0,0,1,1,43
716064000,716060000,4000000.0,1.0,0.020916333,17.112549,0.0,255,0,6,4,0,0,0,0,1,1,37
716180000,0,4000000.0,1.0,0.0,27.682268,0.0,0,0,0,0,0,2,0,0,1,1,43
717064000,717060000,4000000.0,1.0,0.020916333,16.756971,0.0,255,0,6,4,0,0,0,0,1,1,37
717180000,0,4000000.0,1.0,0.0,26.919321,0.0,0,0,0,0,0,2,0,0,1,1,43
718064000,718060000,4000000.0,1.0,0.020916333,17.010954,0.0,255,0,6,4,0,0,0,0,1,1,37
718180000,0,4000000.0,1.0,0.0,27.206173,0.0,0,0,0,0,0,2,0,0,1,1,43
719060000,719056000,4000000.0,1.0,0.020916333,16.766932,0.0,255,0,6,4,0,0,0,0,1,1,37
719180000,0,4000000.0,1.0,0.0,27.211153,0.0,0,0,0,0,0,2,0,0,1,1,43
720060000,720056000,4000000.0,1.0,0.020916333,16.948206,0.0,255,0,6,4,0,0,0,0,1,1,37
720180000,0,4000000.0,1.0,0.0,27.231073,0.0,0,0,0,0,0,2,0,0,1,1,43
721060000,721056000,4000000.0,1.0,0.020916333,16.585655,0.0,255,0,6,4,0,0,0,0,1,1,37
721180000,0,4000000.0,1.0,0.0,27.38944,0.0,0,0,0,0,0,2,0,0,1,1,43
722056000,722052000,4000000.0,1.0,0.046812747,16.970118,0.0,255,0,6,4,0,0,0,0,1,1,37
722180000,0,4000000.0,1.0,0.0,27.038843,0.0,0,0,0,0,0,2,0,0,1,1,43
723052000,723048000,4000000.0,1.0,0.020916333,16.988047,0.0,255,0,6,4,0,0,0,0,1,1,37
723180000,0,4000000.0,1.0,0.0,27.279879,0.0,0,0,0,0,0,2,0,0,1,1,43
724048000,724044000,4000000.0,1.0,0.020916333,16.549799,0.0,255,0,6,4,0,0,0,0,1,1,37
724180000,0,4000000.0,1.0,0.0,26.783863,0.0,0,0,0,0,0,2,0,0,1,1,43
725048000,725044000,4000000.0,1.0,0.020916333,16.706173,0.0,255,0,6,4,0,0,0,0,1,1,37
725180000,0,4000000.0,1.0,0.0,27.211153,0.0,0,0,0,0,0,2,0,0,1,1,43
726048000,726044000,4000000.0,1.0,0.020916333,16.758963,0.0,255,0,6,4,0,0,0,0,1,1,37
726180000,0,4000000.0,1.0,0.0,26.943224,0.0,0,0,0,0,0,2,0,0,1,1,43
727044000,727040000,4000000.0,1.0,0.020916333,16.429281,0.0,255,0,6,4,0,0,0,0,1,1,37
727180000,0,4000000.0,1.0,0.0,26.749002,0.0,0,0,0,0,0,2,0,0,1,1,43
728044000,728040000,4000000.0,1.0,0.020916333,16.738047,0.0,255,0,6,4,0,0,0,0,1,1,37
728180000,0,4000000.0,1.0,0.0,26.903383,0.0,0,0,0,0,0,2,0,0,1,1,43
729036000,729032000,4000000.0,1.0,0.020916333,16.648405,0.0,255,0,6,4,0,0,0,0,1,1,37
729180000,0,4000000.0,1.0,0.0,27.211153,0.0,0,0,0,0,0,2,0,0,1,1,43
730036000,730032000,4000000.0,1.0,0.020916333,16.696213,0.0,255,0,6,4,0,0,0,0,1,1,37
730180000,0,4000000.0,1.0,0.0,27.009958,0.0,0,0,0,0,0,2,0,0,1,1,43
731036000,731032000,4000000.0,1.0,0.020916333,17.095615,0.0,255,0,6,4,0,0,0,0,1,1,37
731180000,0,4000000.0,1.0,0.0,27.485058,0.0,0,0,0,0,0,2,0,0,1,1,43
732032000,732028000,4000000.0,1.0,0.046812747,16.69223,0.0,255,0,6,4,0,0,0,0,1,1,37
732180000,0,4000000.0,1.0,0.0,26.768923,0.0,0,0,0,0,0,2,0,0,1,1,43
733032000,733028000,4000000.0,1.0,0.020916333,16.498007,0.0,255,0,6,4,0,0,0,0,1,1,37
733180000,0,4000000.0,1.0,0.0,26.815735,0.0,0,0,0,0,0,2,0,0,1,1,43
