timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
657300000,0.011782905,-0.108937055,0.08467984,0.0,0.0,-0.0
657332000,0.2766664,0.024482628,-0.00027376413,0.0,0.0,-0.49838805
657360000,0.17036138,-0.017762769,9.995699e-05,0.0,0.0,-0.49888414
657396000,0.15457699,-0.029888308,8.583069e-05,0.0,0.0,-0.5000956
657428000,0.20319623,-0.029820872,0.00019598007,0.0,0.0,-0.5055586
657456000,0.22728309,-0.01676816,0.00019794703,0.0,0.0,-0.5113002
657488000,0.24199162,-0.012827885,0.00015950203,0.0,0.0,-0.5177499
657520000,0.22809541,-0.019840898,0.00015825033,0.0,0.0,-0.5333014
657556000,0.20159546,-0.023343462,0.00015807152,0.0,0.0,-0.54690987
657584000,0.18537168,-0.024248175,-5.4180622e-05,0.0,0.0,-0.5614216
657616000,0.17355634,-0.024772402,0.00014859438,0.0,0.0,-0.5911592
657644000,0.14540274,-0.023641191,3.951788e-05,0.0,0.0,-0.6068833
657676000,0.11958095,-0.02678321,0.0001552105,0.0,0.0,-0.6221732
657712000,0.06877441,-0.026169866,0.00018364191,0.0,0.0,-0.64084446
657744000,0.030491559,-0.019764416,0.00014734268,0.0,0.0,-0.6422119
657776000,-0.002549103,-0.017834915,0.00016075373,0.0,0.0,-0.6469187
657808000,-0.030587722,-0.013932304,0.00010192394,0.0,0.0,-0.6634531
657840000,-0.05897578,-0.0076514985,4.953146e-05,0.0,0.0,-0.6654153
657876000,-0.07326411,-0.0033635208,3.951788e-05,0.0,0.0,-0.67195797
657904000,-0.07483585,0.00072460016,0.000107467175,0.0,0.0,-0.6776843
657940000,-0.072867714,0.002360186,-8.940697e-07,0.0,0.0,-0.68580484
657972000,-0.06601064,-6.6244975e-06,-0.0002696514,0.0,0.0,-0.68958753
658000000,-0.05736009,0.0031251402,-9.655952e-06,0.0,0.0,-0.7036111
658032000,-0.048022717,0.002204319,-6.0796738e-06,0.0,0.0,-0.69927615
658064000,-0.044952903,0.0003856374,2.002716e-05,0.0,0.0,-0.70125324
658096000,-0.034072895,-0.004805562,-4.6133995e-05,0.0,0.0,-0.6616955
658128000,-0.030717619,0.008090508,-1.180172e-05,0.0,0.0,-0.59290004
658160000,-0.018512964,0.02261287,-0.00020885468,0.0,0.0,-0.55669266
658192000,-0.014955364,0.03356915,-8.010864e-05,0.0,0.0,-0.53856736
658228000,-0.018156959,0.00030572747,-3.6478043e-05,0.0,0.0,-0.7911328
658260000,-0.019596657,-0.0043528746,-0.0002835989,0.0,0.0,-0.8045091
658288000,-0.011701176,-0.007303591,-8.8870525e-05,0.0,0.0,-0.7493216
658320000,-0.0016528271,0.014067379,0.00011533499,0.0,0.0,-0.57350576
658352000,0.0041833394,0.027882576,0.00013840199,0.0,0.0,-0.5172507
658384000,0.0020683971,0.03593625,0.00028073788,0.0,0.0,-0.5002832
658416000,0.0048738145,0.044447746,0.00014644861,0.0,0.0,-0.52187175
658448000,0.0005964828,0.038090166,0.00012820959,0.0,0.0,-0.54805607
658480000,-0.014006425,0.030320384,-2.4497509e-05,0.0,0.0,-0.58636016
658516000,-0.017520858,0.026371468,-4.2021275e-05,0.0,0.0,-0.5918151
658544000,-0.023757918,0.013137624,-3.2007694e-05,0.0,0.0,-0.59060395
658576000,-0.023650017,0.0063077463,-7.492304e-05,0.0,0.0,-0.58574295
658608000,-0.018585723,-0.00089799904,0.00013893843,0.0,0.0,-0.5771743
658640000,-0.017796356,-0.006798667,-0.00031775236,0.0,0.0,-0.574485
658668000,-0.024165345,-0.0017924798,-0.00036799908,0.0,0.0,-0.5740258
658704000,-0.033282742,-0.0050577926,-0.000451684,0.0,0.0,-0.57710046
658740000,-0.025097348,-0.008345589,-0.0006149411,0.0,0.0,-0.5772838
658768000,-0.023494726,-0.002631527,-0.0009280443,0.0,0.0,-0.5814205
658796000,-0.018827958,-0.00033156853,-0.0009391308,0.0,0.0,-0.5826736
658832000,-0.009441432,0.009123892,-0.0010843277,0.0,0.0,-0.5801575
658868000,-0.012269866,-0.001139561,-0.0011191964,0.0,0.0,-0.58171314
658896000,-0.014819794,-0.0003051418,-0.0008842349,0.0,0.0,-0.57835597
658924000,-0.018105097,5.478901e-05,-0.0009863377,0.0,0.0,-0.5798388
658956000,-0.018253308,-0.0006856198,-0.0007941127,0.0,0.0,-0.58081293
658988000,-0.014178948,0.01244633,-0.0003504753,0.0,0.0,-0.5832008
659024000,-0.0073284125,0.014540722,-0.00031203032,0.0,0.0,-0.5793866
659056000,-0.010326907,0.008352466,-0.008695185,0.0,0.0,-0.583114
659088000,-0.010895739,0.0052469745,-0.008440018,0.0,0.0,-0.57895774
659120000,-0.0077587646,0.011569282,-0.008014441,0.0,0.0,-0.57933384
659156000,-0.001017577,0.007633998,-0.0071868896,0.0,0.0,-0.5818494
659188000,0.00021550152,0.0047026994,-0.0061191916,0.0,0.0,-0.5780726
659216000,-0.0061512636,-0.002236931,-0.004871607,0.0,0.0,-0.57813203
659252000,-0.0007270882,0.003854421,-0.0035734177,0.0,0.0,-0.58303124
659280000,-0.0042460626,0.0036350687,-0.0024286509,0.0,0.0,-0.57971984
659316000,-0.010392993,0.0055498807,-0.0013691783,0.0,0.0,-0.5801393
659344000,-0.014287753,0.0011124965,-0.00039571524,0.0,0.0,-0.5825816
659376000,-0.01109961,0.003938946,0.00090140104,0.0,0.0,-0.57729125
659408000,-0.009980793,0.0015801403,0.0016622543,0.0,0.0,-0.57656956
659440000,-0.01220946,-0.0022613222,0.0028653145,0.0,0.0,-0.58204406
659472000,-0.012787845,0.0056914873,0.0033409595,0.0,0.0,-0.5805327
659508000,-0.008581328,0.006304196,0.0036748052,0.0,0.0,-0.5804714
659540000,-0.01029372,0.007204488,0.004009366,0.0,0.0,-0.58266485
659564000,-0.011961113,0.0042190906,0.0037032366,0.0,0.0,-0.58195966
659600000,-0.005399421,0.005851608,0.004044056,0.0,0.0,-0.57947284
659632000,-0.001913066,0.006999963,0.0043868423,0.0,0.0,-0.5810678
659664000,-0.0051792087,0.0005915514,0.004544735,0.0,0.0,-0.58107656
659700000,-0.014445618,0.0008349989,0.0045068264,0.0,0.0,-0.57912964
659728000,-0.013026226,0.0037780926,0.0045652986,0.0,0.0,-0.57999164
659760000,-0.0057034465,0.007604829,0.004269898,0.0,0.0,-0.57762605
659796000,-0.002849766,0.0071631363,0.003948748,0.0,0.0,-0.58015454
659824000,-0.0009989943,0.0077451733,0.0036578178,0.0,0.0,-0.58264405
659856000,-0.0035188124,0.0009940944,0.0027762651,0.0,0.0,-0.58194685
659888000,-0.005112159,0.006298935,0.0022736192,0.0,0.0,-0.58182806
659920000,0.0005187923,0.009754933,0.0018602014,0.0,0.0,-0.5855463
659952000,-0.003585644,0.0086569935,0.0015900135,0.0,0.0,-0.5812427
659984000,-0.0027499348,0.0044358503,0.0008175373,0.0,0.0,-0.57984155
660020000,5.1487237e-05,0.0032209684,0.00026983023,0.0,0.0,-0.5825378
660048000,-0.0004942501,0.009101584,-0.0001745224,0.0,0.0,-0.579646
660080000,-0.0057084896,0.008185669,-0.00041770935,0.0,0.0,-0.5805625
660112000,-0.004653451,0.0024055461,-0.0005981326,0.0,0.0,-0.5860389
660148000,-0.011759777,0.001195645,-0.000936985,0.0,0.0,-0.5822512
660176000,-0.014099079,0.0013219931,-0.0013974309,0.0,0.0,-0.5805388
660208000,-0.010692383,0.0051910765,-0.0014782548,0.0,0.0,-0.5814443
660240000,-0.012065244,0.008107606,-0.0016009212,0.0,0.0,-0.5773887
660276000,-0.013546768,0.008305471,-0.0015429854,0.0,0.0,-0.5787996
660304000,-0.015324427,-0.0019413431,-0.0016642213,0.0,0.0,-0.58557385
660340000,-0.01962823,0.005296272,-0.0014054775,0.0,0.0,-0.58223873
660372000,-0.019468926,0.008832417,-0.0016227365,0.0,0.0,-0.5806601
660400000,-0.014415488,0.011375546,-0.0015449524,0.0,0.0,-0.5841993
660432000,-0.017166644,0.016254315,-0.0012581348,0.0,0.0,-0.5821462
660464000,-0.021947328,0.013612121,-0.0012797713,0.0,0.0,-0.583446
660496000,-0.018077804,0.009294813,-0.0011252761,0.0,0.0,-0.5862156
660532000,-0.015609596,0.011186976,-0.0008055568,0.0,0.0,-0.5804349
660560000,-0.01965468,0.004433546,-0.0008402467,0.0,0.0,-0.57976305
660596000,-0.017501665,0.0051868237,-0.0012483001,0.0,0.0,-0.5846564
660624000,-0.017186232,0.0040837517,-0.0011383295,0.0,0.0,-0.58126414
660656000,-0.016826876,-0.0022790534,-0.0011973381,0.0,0.0,-0.58089465
660688000,-0.009633145,-0.0047278395,-0.0012452602,0.0,0.0,-0.58469325
660724000,-0.015321979,-0.0013080009,-0.0015631914,0.0,0.0,-0.5817493
660752000,-0.013279561,0.0011055332,-0.0016669035,0.0,0.0,-0.582439
660784000,-0.008838971,-0.002839501,-0.001762569,0.0,0.0,-0.5845254
660816000,-0.011623048,0.002141181,-0.0018639565,0.0,0.0,-0.5810846
660848000,-0.013605402,-0.0013299845,-0.0020336509,0.0,0.0,-0.58209175
660880000,-0.015090709,-0.00820645,-0.00209409,0.0,0.0,-0.5859406
660916000,-0.0058850823,-0.0039673154,-0.0025078654,0.0,0.0,-0.5806642
660944000,-0.004959681,-0.0070169885,-0.0027261972,0.0,0.0,-0.5804385
660980000,-0.007636073,-0.006556861,-0.0029228926,0.0,0.0,-0.584319
661008000,-0.0025465563,0.00017005764,-0.0029947758,0.0,0.0,-0.5797425
661044000,-0.00563961,0.0066683823,-0.0030866861,0.0,0.0,-0.5759114
661072000,-0.01165391,0.009411585,-0.0028612018,0.0,0.0,-0.57103556
661108000,-0.0100489715,0.011596734,-0.0030078292,0.0,0.0,-0.5639541
661136000,-0.010205545,0.0144651625,-0.0031523108,0.0,0.0,-0.56245166
661168000,-0.0047518546,0.0109762,-0.0029305816,0.0,0.0,-0.56463265
661200000,-0.0039821723,0.017907988,-0.002827406,0.0,0.0,-0.56422395
661232000,-0.0029228507,0.017256383,-0.002858162,0.0,0.0,-0.56509626
661264000,-0.009527712,0.011081338,-0.0026884675,0.0,0.0,-0.5679688
661296000,-0.011094446,0.012072854,-0.002317071,0.0,0.0,-0.5653195
661332000,-0.010469536,0.0024272874,-0.0019478202,0.0,0.0,-0.56647325
661360000,-0.006486104,-0.004652585,-0.0015449524,0.0,0.0,-0.5688816
661396000,-0.010842961,-0.0020555821,-0.001563549,0.0,0.0,-0.5661619
661420000,-0.009057499,0.0031898604,-0.0014623404,0.0,0.0,-0.5654567
661452000,-0.011860868,-0.004346419,-0.0014303327,0.0,0.0,-0.56462824
661488000,-0.021214712,-0.0045360583,-0.0016699433,0.0,0.0,-0.5629435
661520000,-0.02106484,-0.0068560056,-0.001762569,0.0,0.0,-0.5627179
661556000,-0.018947912,-0.00061233295,-0.0016052127,0.0,0.0,-0.5644265
661584000,-0.009266186,0.0043431628,-0.0015740991,0.0,0.0,-0.5629163
661616000,-0.008790342,0.0024402626,-0.0014909506,0.0,0.0,-0.5631894
661652000,-0.0074707037,0.0017495337,-0.001470387,0.0,0.0,-0.5667157
661680000,-0.006202846,-0.0051032365,-0.0013926029,0.0,0.0,-0.5655707
661712000,-0.0075558973,-0.010260653,-0.0014832616,0.0,0.0,-0.56620026
661744000,-0.007946768,-0.007481705,-0.0013198256,0.0,0.0,-0.56887877
661776000,-0.0056988364,-0.005107179,-0.0012275577,0.0,0.0,-0.56675655
661808000,-0.0026922002,0.0003824844,-0.0010693073,0.0,0.0,-0.5670113
661836000,0.00046360306,0.0049786116,-0.0007606745,0.0,0.0,-0.56708574
661876000,0.006120871,0.014110244,-0.00056540966,0.0,0.0,-0.56619567
661908000,0.00022488087,0.020221487,-0.00042110682,0.0,0.0,-0.5662908
661932000,-0.0070598954,0.012263683,-0.00029879808,0.0,0.0,-0.56615436
661972000,-0.007133427,-0.0025930451,-9.959936e-05,0.0,0.0,-0.56481576
662000000,-0.011984034,-0.0004383889,0.0004683137,0.0,0.0,-0.56405663
662036000,-0.012598643,9.656511e-05,0.0006557107,0.0,0.0,-0.566579
662064000,-0.013508135,-0.003924766,0.00067037344,0.0,0.0,-0.5656417
662100000,-0.0054281233,-0.0039318656,0.0005030036,0.0,0.0,-0.5657594
662128000,0.00012421422,0.008165874,0.00067824125,0.0,0.0,-0.56768614
662164000,-0.0021004267,0.00074356,0.00094878674,0.0,0.0,-0.5637605
662196000,-0.008919943,-0.0049140262,0.0009461045,0.0,0.0,-0.56209314
662224000,-0.010345037,-0.0057184305,0.0010399818,0.0,0.0,-0.56320703
662256000,-0.011612892,-0.00567739,0.001257062,0.0,0.0,-0.5612702
662292000,-0.010410832,-0.004362412,0.001018703,0.0,0.0,-0.56202084
662316000,-0.014999949,-0.00013933517,0.00092858076,0.0,0.0,-0.5626924
662356000,-0.01068363,-0.00033050962,0.0014192462,0.0,0.0,-0.5621499
662384000,-0.013776865,-0.009114588,0.0015742779,0.0,0.0,-0.56080985
662412000,-0.023915846,-0.0110244565,0.0017055273,0.0,0.0,-0.5600163
662448000,-0.019904662,-0.018324824,0.0017688274,0.0,0.0,-0.5613624
662484000,-0.020588469,-0.011070044,0.0015358329,0.0,0.0,-0.5620623
662508000,-0.017588943,-0.0055514,0.0018532276,0.0,0.0,-0.56324136
662540000,-0.003943504,0.0064030406,0.0018450022,0.0,0.0,-0.5650264
662576000,-0.008290012,0.001990051,0.0015127659,0.0,0.0,-0.56312025
662608000,-0.003308488,0.0011581667,0.0013402104,0.0,0.0,-0.5650375
662640000,-0.0047383597,-0.0051730536,0.0008137822,0.0,0.0,-0.56391513
662672000,-0.0058511104,-0.00044764252,0.0006968379,0.0,0.0,-0.5640496
662704000,0.0033048978,-0.0020042625,0.0006887913,0.0,0.0,-0.5656095
662736000,-0.0027648713,-0.0060018254,0.00042682886,0.0,0.0,-0.563931
662768000,-0.0049958043,-0.011833037,0.0002528429,0.0,0.0,-0.5636879
662800000,-0.0028106002,-0.020244949,0.0002169013,0.0,0.0,-0.565091
662832000,-0.002148318,-0.020380888,0.00019901991,0.0,0.0,-0.5629946
662864000,-0.0017809854,-0.01124921,0.00024747849,0.0,0.0,-0.561957
662896000,0.0069837235,-0.0051461575,-3.504753e-05,0.0,0.0,-0.56359935
662928000,6.5832864e-05,-0.0038453015,-0.0004709959,0.0,0.0,-0.5625992
662956000,-0.0039321114,-0.009523077,-0.00061136484,0.0,0.0,-0.5626269
662996000,-0.010107435,-0.011419412,-0.0005171299,0.0,0.0,-0.5643682
663024000,-0.009417642,-0.004415409,-0.00038534403,0.0,0.0,-0.56407166
663056000,-0.0066757766,-0.0029975823,-0.0003887415,0.0,0.0,-0.56378347
