timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
657304000,0.0,0.0,0.39087838,0.0,0.9809625,0.0,0.0,0.1941974,0.0,0.0,-0.0,1,0,0,0,0,0
657404000,0.026815651,0.012444726,0.39097306,0.0,0.9808624,0.011943262,0.008707517,0.19414076,0.0,0.0,-0.5023922,1,0,0,0,0,0
657500000,0.037646968,0.01498355,0.39098567,0.0,0.9807781,0.01700832,0.011003844,0.19407181,0.0,0.0,-0.52560073,1,0,0,0,0,0
657596000,0.02836457,0.013666935,0.390931,0.0,0.98085463,0.012584353,0.009456987,0.19410409,0.0,0.0,-0.5775696,1,0,0,0,0,0
657692000,0.02292812,0.013406213,0.391033,0.0,0.9808759,0.009943003,0.008801974,0.1941807,0.0,0.0,-0.6314291,1,0,0,0,0,0
657808000,0.013071205,0.012652332,0.39104858,0.0,0.9809134,0.0051818793,0.0074751605,0.19423229,0.0,0.0,-0.6634531,1,0,0,0,0,0
657904000,0.004086067,0.013475786,0.39091873,0.0,0.9809369,0.00069548225,0.007006313,0.19419886,0.0,0.0,-0.68865675,1,0,0,0,0,0
658004000,0.001814134,0.013385391,0.39106172,0.0,0.9809235,-0.00041053313,0.0067413403,0.19427694,0.0,0.0,-0.6959414,1,0,0,0,0,0
658100000,0.0007196034,0.012275157,0.39109808,0.0,0.98092306,-0.00083961774,0.006090475,0.19429931,0.0,0.0,-0.6437069,1,0,0,0,0,0
658196000,0.0014235413,0.019169236,0.3910393,0.0,0.9809029,-0.0011638583,0.009540128,0.19426067,0.0,0.0,-0.54035854,1,0,0,0,0,0
658292000,0.0016174172,0.015145799,0.3910393,0.0,0.9809196,-0.00067794323,0.0075856466,0.19426468,0.0,0.0,-0.6572528,1,0,0,0,0,0
658388000,0.003428236,0.021186927,0.3910393,0.0,0.9808939,-0.000376654,0.0107244095,0.19424732,0.0,0.0,-0.50056964,1,0,0,0,0,0
658504000,0.001103647,0.021998493,0.3910393,0.0,0.98088855,-0.0015955726,0.010896657,0.19425857,0.0,0.0,-0.59439284,1,0,0,0,0,0
658604000,0.00031641405,0.02058742,0.3910393,0.0,0.9808952,-0.0018446042,0.010128138,0.19426446,0.0,0.0,-0.5771743,1,0,0,0,0,0
658700000,-0.0032688107,0.02066423,0.3910393,0.0,0.9808899,-0.0036104247,0.009817551,0.19428226,0.0,0.0,-0.57710046,1,0,0,0,0,0
658796000,-0.002636619,0.021601776,0.3910393,0.0,0.980886,-0.0033914298,0.01033878,0.19427879,0.0,0.0,-0.5793341,1,0,0,0,0,0
658892000,-0.0030107577,0.020974051,0.3910393,0.0,0.9808887,-0.0035139555,0.009994571,0.19428092,0.0,0.0,-0.57835597,1,0,0,0,0,0
659008000,-0.0030831115,0.023019532,0.3910393,0.0,0.9808772,-0.003748107,0.010990739,0.19428062,0.0,0.0,-0.58297706,1,0,0,0,0,0
659104000,-0.0033925953,0.02331847,0.3910393,0.0,0.98087496,-0.003928922,0.0111072855,0.19428223,0.0,0.0,-0.5828288,1,0,0,0,0,0
659204000,-0.003111023,0.022006143,0.3910393,0.0,0.98088294,-0.0036633709,0.010491016,0.1942811,0.0,0.0,-0.57813203,1,0,0,0,0,0
659300000,-0.0032080389,0.023687582,0.3910393,0.0,0.98087305,-0.003874258,0.011306242,0.19428109,0.0,0.0,-0.5801393,1,0,0,0,0,0
659396000,-0.0029847582,0.02323441,0.3910393,0.0,0.9808762,-0.0037207396,0.011105678,0.19428001,0.0,0.0,-0.57656956,1,0,0,0,0,0
659492000,-0.0031121345,0.023803828,0.3910393,0.0,0.9808726,-0.003838513,0.011372569,0.19428048,0.0,0.0,-0.5804714,1,0,0,0,0,0
659608000,-0.0025834027,0.023448335,0.3910393,0.0,0.9808757,-0.0035446761,0.01124958,0.19427767,0.0,0.0,-0.5840121,1,0,0,0,0,0
659704000,-0.0041064327,0.023355387,0.3910393,0.0,0.9808732,-0.0042826007,0.011056049,0.1942862,0.0,0.0,-0.58085066,1,0,0,0,0,0
659804000,-0.0022605574,0.02476133,0.3910393,0.0,0.98086834,-0.0035138652,0.011924886,0.19427504,0.0,0.0,-0.58264405,1,0,0,0,0,0
659900000,-0.0014226361,0.025208905,0.3910393,0.0,0.98086697,-0.0031463907,0.012225785,0.19426964,0.0,0.0,-0.58172387,1,0,0,0,0,0
659996000,-0.0012639601,0.024924789,0.3910393,0.0,0.98086894,-0.003040976,0.012101859,0.19426894,0.0,0.0,-0.57962495,1,0,0,0,0,0
660092000,-0.0011821964,0.025524857,0.3910393,0.0,0.98086536,-0.003059158,0.0124040935,0.19426787,0.0,0.0,-0.58187234,1,0,0,0,0,0
660208000,-0.0021647366,0.025914654,0.3910393,0.0,0.98086125,-0.0035788855,0.012499823,0.19427365,0.0,0.0,-0.5814443,1,0,0,0,0,0
660304000,-0.003349419,0.024863755,0.3910393,0.0,0.9808656,-0.0040578274,0.011869349,0.19428146,0.0,0.0,-0.58557385,1,0,0,0,0,0
660404000,-0.003695651,0.027286824,0.3910393,0.0,0.98084897,-0.0044629546,0.013024068,0.19428265,0.0,0.0,-0.58087575,1,0,0,0,0,0
660500000,-0.005394456,0.028009376,0.3910393,0.0,0.9808398,-0.005366254,0.013213398,0.19429362,0.0,0.0,-0.582022,1,0,0,0,0,0
660596000,-0.00612664,0.027873596,0.3910393,0.0,0.9808387,-0.0057121464,0.013075679,0.19429843,0.0,0.0,-0.58116287,1,0,0,0,0,0
660692000,-0.0065660644,0.026893781,0.3910393,0.0,0.9808443,-0.0058325026,0.01255246,0.19430101,0.0,0.0,-0.58118707,1,0,0,0,0,0
660808000,-0.0067733214,0.02705709,0.3910393,0.0,0.9808426,-0.0059500043,0.012612416,0.19430238,0.0,0.0,-0.5844831,1,0,0,0,0,0
660904000,-0.007763302,0.025906932,0.3910393,0.0,0.9808474,-0.006323827,0.011952163,0.19430791,0.0,0.0,-0.5847255,1,0,0,0,0,0
661004000,-0.0066092825,0.02604756,0.3910393,0.0,0.9808499,-0.0057715233,0.012133247,0.19430101,0.0,0.0,-0.5797425,1,0,0,0,0,0
661100000,-0.0079578655,0.02753865,0.3910393,0.0,0.9808355,-0.0065776883,0.012733504,0.1943101,0.0,0.0,-0.5639541,1,0,0,0,0,0
661196000,-0.007304764,0.029328167,0.3910393,0.0,0.9808244,-0.0064311624,0.013674581,0.19430666,0.0,0.0,-0.56422395,1,0,0,0,0,0
661292000,-0.008445653,0.02958257,0.3910393,0.0,0.9808186,-0.007015369,0.013688504,0.19431463,0.0,0.0,-0.5653195,1,0,0,0,0,0
661408000,-0.008260294,0.028394058,0.3910393,0.0,0.9808282,-0.006809065,0.013123638,0.19431262,0.0,0.0,-0.5675395,1,0,0,0,0,0
661504000,-0.010706868,0.027037375,0.3910393,0.0,0.9808291,-0.007877171,0.012220574,0.19432676,0.0,0.0,-0.56499916,1,0,0,0,0,0
661604000,-0.009434932,0.02792043,0.3910393,0.0,0.98082757,-0.007339136,0.0127772335,0.19431984,0.0,0.0,-0.5631894,1,0,0,0,0,0
661700000,-0.009488155,0.02553767,0.3910393,0.0,0.9808441,-0.0071338774,0.011603483,0.19431773,0.0,0.0,-0.56620026,1,0,0,0,0,0
661796000,-0.008721874,0.02675369,0.3910393,0.0,0.9808384,-0.006876153,0.012274309,0.19431433,0.0,0.0,-0.5670113,1,0,0,0,0,0
661892000,-0.0077558416,0.029496722,0.3910393,0.0,0.98082167,-0.0066687423,0.013713419,0.19430983,0.0,0.0,-0.5662908,1,0,0,0,0,0
661988000,-0.009219684,0.026767565,0.3910393,0.0,0.9808366,-0.0071216356,0.012232749,0.19431739,0.0,0.0,-0.56405663,1,0,0,0,0,0
662104000,-0.0075566024,0.027356379,0.3910393,0.0,0.98083806,-0.0063632033,0.012683097,0.19430745,0.0,0.0,-0.568157,1,0,0,0,0,0
662204000,-0.0090650255,0.026424356,0.3910393,0.0,0.9808395,-0.0070124627,0.012079453,0.19431612,0.0,0.0,-0.5618131,1,0,0,0,0,0
662300000,-0.009627991,0.026409203,0.3910393,0.0,0.98083764,-0.007287081,0.012017326,0.19431949,0.0,0.0,-0.5626924,1,0,0,0,0,0
662396000,-0.0116822,0.024299378,0.3910393,0.0,0.98084396,-0.00808965,0.010783004,0.19432831,0.0,0.0,-0.5600163,1,0,0,0,0,0
662492000,-0.0118382955,0.024197826,0.3910393,0.0,0.98084396,-0.008156343,0.010718034,0.19432895,0.0,0.0,-0.56324136,1,0,0,0,0,0
662588000,-0.0108066145,0.025085239,0.3910393,0.0,0.98084223,-0.007736549,0.011253494,0.19432469,0.0,0.0,-0.56331897,1,0,0,0,0,0
662704000,-0.009217035,0.02412053,0.3910393,0.0,0.9808543,-0.006863307,0.010934808,0.19431467,0.0,0.0,-0.5656095,1,0,0,0,0,0
662804000,-0.009674225,0.02096459,0.3910393,0.0,0.9808717,-0.0067810714,0.009342585,0.19431312,0.0,0.0,-0.5638022,1,0,0,0,0,0
662900000,-0.008062568,0.022261932,0.3910393,0.0,0.98086935,-0.00611664,0.010135439,0.19430675,0.0,0.0,-0.56268173,1,0,0,0,0,0
662996000,-0.010226791,0.020365074,0.3910393,0.0,0.98087305,-0.0069938526,0.008994868,0.1943148,0.0,0.0,-0.56327194,1,0,0,0,0,0
663092000,-0.0085926885,0.021545999,0.3910393,0.0,0.9808719,-0.006307106,0.009732811,0.19430865,0.0,0.0,-0.56390715,1,0,0,0,0,0
663188000,-0.008444112,0.018240374,0.3910393,0.0,0.98088986,-0.005913223,0.0081260055,0.19430429,0.0,0.0,-0.56508243,1,0,0,0,0,0
663304000,-0.009109711,0.019870605,0.3910393,0.0,0.9808795,-0.006397977,0.008860887,0.1943091,0.0,0.0,-0.5664511,1,0,0,0,0,0
663404000,-0.00848481,0.017780604,0.3910393,0.0,0.98089194,-0.005888533,0.007896556,0.19430389,0.0,0.0,-0.56328654,1,0,0,0,0,0
663500000,-0.007430419,0.020339588,0.3910393,0.0,0.98088205,-0.005619928,0.009254048,0.19430201,0.0,0.0,-0.5626056,1,0,0,0,0,0
663596000,-0.006370486,0.0185294,0.3910393,0.0,0.980894,-0.0049242917,0.008469213,0.19429594,0.0,0.0,-0.5638004,1,0,0,0,0,0
663692000,-0.007199027,0.019774323,0.3910393,0.0,0.9808856,-0.0054515493,0.008999295,0.19430047,0.0,0.0,-0.56373143,1,0,0,0,0,0
663788000,-0.00691459,0.019072913,0.3910393,0.0,0.98089004,-0.0052439296,0.00868292,0.19429867,0.0,0.0,-0.5638787,1,0,0,0,0,0
663904000,-0.0055465153,0.018964197,0.3910393,0.0,0.98089385,-0.004562405,0.008762507,0.19429265,0.0,0.0,-0.56557304,1,0,0,0,0,0
664004000,-0.006935667,0.016545571,0.3910393,0.0,0.9809018,-0.005008816,0.0074413293,0.19429666,0.0,0.0,-0.5633575,1,0,0,0,0,0
664100000,-0.0057828687,0.017752228,0.3910393,0.0,0.9808991,-0.004560616,0.00814513,0.19429302,0.0,0.0,-0.5649605,1,0,0,0,0,0
664196000,-0.006122644,0.016400248,0.3910393,0.0,0.9809044,-0.0045959535,0.0074490355,0.19429351,0.0,0.0,-0.5639912,1,0,0,0,0,0
664292000,-0.004903588,0.015969073,0.3910393,0.0,0.9809089,-0.0039561857,0.00735599,0.19428875,0.0,0.0,-0.56276375,1,0,0,0,0,0
664408000,-0.005574048,0.0150732715,0.3910393,0.0,0.98091114,-0.0041980115,0.006851503,0.19429067,0.0,0.0,-0.5641671,1,0,0,0,0,0
664504000,-0.005543011,0.015425023,0.3910393,0.0,0.98090976,-0.0042169527,0.0070270384,0.19429077,0.0,0.0,-0.56422156,1,0,0,0,0,0
664604000,-0.0033851254,0.013782614,0.3910393,0.0,0.9809199,-0.002999079,0.0064311256,0.19428287,0.0,0.0,-0.5625346,1,0,0,0,0,0
664700000,-0.004060262,0.014619937,0.3910393,0.0,0.9809158,-0.0034115345,0.006776217,0.1942853,0.0,0.0,-0.5640891,1,0,0,0,0,0
664796000,-0.004239374,0.012458317,0.3910393,0.0,0.98092306,-0.0032894257,0.0056986236,0.19428505,0.0,0.0,-0.5617437,1,0,0,0,0,0
664892000,-0.0036454857,0.013735222,0.3910393,0.0,0.98091966,-0.0031221719,0.0063825897,0.19428371,0.0,0.0,-0.5625484,1,0,0,0,0,0
665008000,-0.002681102,0.011559711,0.3910393,0.0,0.98092806,-0.0024378686,0.0054092617,0.19428052,0.0,0.0,-0.5624115,1,0,0,0,0,0
665104000,-0.0031309556,0.01317875,0.3910393,0.0,0.98092234,-0.0028157646,0.0061596422,0.19428198,0.0,0.0,-0.56364596,1,0,0,0,0,0
665204000,-0.0016164279,0.012615224,0.3910393,0.0,0.98092604,-0.0020182105,0.006030375,0.19427739,0.0,0.0,-0.56331784,1,0,0,0,0,0
665300000,-0.0033230188,0.012501587,0.3910393,0.0,0.9809243,-0.0028441914,0.005808862,0.19428244,0.0,0.0,-0.5633757,1,0,0,0,0,0
665396000,-0.0010874332,0.012974791,0.3910393,0.0,0.9809254,-0.0017936841,0.006258115,0.19427568,0.0,0.0,-0.5616784,1,0,0,0,0,0
665492000,-0.0029154865,0.01325921,0.3910393,0.0,0.9809224,-0.0027179006,0.0062200367,0.19428131,0.0,0.0,-0.562173,1,0,0,0,0,0
665608000,-0.0024043145,0.012686259,0.3910393,0.0,0.98092496,-0.0024115392,0.005988681,0.19427975,0.0,0.0,-0.5629928,1,0,0,0,0,0
665704000,-0.0023590664,0.0136468,0.3910393,0.0,0.98092175,-0.0024826461,0.006464186,0.19427958,0.0,0.0,-0.5637628,1,0,0,0,0,0
665804000,0.000110827365,0.013888058,0.3910393,0.0,0.9809233,-0.001294693,0.006822434,0.19427128,0.0,0.0,-0.5605753,1,0,0,0,0,0
665900000,0.0011807497,0.0115325255,0.3910393,0.0,0.98093104,-0.0005411252,0.005771059,0.19426973,0.0,0.0,-0.5639602,1,0,0,0,0,0
665996000,-0.0008631961,0.013833412,0.3910393,0.0,0.98092276,-0.0017671059,0.0067010187,0.19427459,0.0,0.0,-0.5621495,1,0,0,0,0,0
666092000,-0.00031036785,0.01437286,0.3910393,0.0,0.9809213,-0.0015483643,0.0070192968,0.1942724,0.0,0.0,-0.5631324,1,0,0,0,0,0
666208000,0.000808106,0.014205671,0.3910393,0.0,0.9809226,-0.0009835564,0.00704594,0.19426858,0.0,0.0,-0.56331754,1,0,0,0,0,0
