timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
657300000,11096000,47.3977508,8.5456074,0.053633492,-0.13198744,-0.017045557,-0.0036546227,-0.0048727845,0.0,0.05530595,-0.06604733,-0.005303977,0.016134704,-0.0046577733,-0.011870489,0.013201632,0.045485325,0.056235015,0.039812174,0.39087838,488.08423,0.1,0.005303977,0.42516392,0.24060671,0.17492336,0.10557134,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
657396000,11096000,47.3977508,8.5456074,0.055793416,-0.13199222,-0.016875444,-0.0036546227,-0.0048727845,0.0,0.05800916,-0.063810356,-0.005027446,0.014995031,-0.0046577733,-0.011870489,0.013201632,0.078877695,0.016341297,0.0063348557,0.3909791,488.08423,0.1,0.005027446,0.43748692,0.23972248,0.17931867,0.10564583,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
657492000,11096000,47.3977508,8.5456074,0.0563774,-0.13109274,-0.016158137,-0.0036546227,-0.0048727845,0.0,0.061289884,-0.06425434,-0.0022168937,0.016984295,-0.0046577733,-0.011870489,0.013201632,0.053683497,0.00396002,-0.02899859,0.39097396,488.08423,0.1,0.0022168937,0.42311215,0.23918004,0.17406742,0.10513986,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
657596000,11096000,47.3977508,8.5456074,0.057878826,-0.13141835,-0.014260027,-0.0036546227,-0.0048727845,0.0,0.06194715,-0.06272298,-0.0022924533,0.017064998,-0.0046577733,-0.011870489,0.013201632,0.09835866,-0.014226192,-0.15614553,0.390931,488.08423,0.1,0.0022924533,0.43637687,0.24066597,0.17882778,0.10585647,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
657692000,11096000,47.3977508,8.5456074,0.05739602,-0.13010512,-0.0144186085,-0.0036546227,-0.0048727845,0.0,0.0607902,-0.055262376,-0.07251423,-0.052608162,-0.0046577733,-0.011870489,0.013201632,-0.03522205,0.08907751,-1.4680977,0.391033,488.08423,0.1,0.07251423,0.4221651,0.24012011,0.1736523,0.105350405,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
657796000,11096000,47.3977508,8.5456074,0.05731077,-0.12888648,-0.030608766,-0.0036546227,-0.0048727845,0.0,0.05392492,-0.037907183,-0.29289824,-0.2730185,-0.0046577733,-0.011870489,0.013201632,-0.07634383,0.24195234,-2.4279466,0.39107016,488.08423,0.10874494,0.29289824,0.43537635,0.2398848,0.17845428,0.10562221,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
657892000,11096000,47.3977508,8.5456074,0.056070186,-0.12485328,-0.068398125,-0.0036546227,-0.0048727845,0.0,0.046819035,-0.01765297,-0.5633258,-0.5425847,-0.0046577733,-0.011870489,0.013201632,-0.038311813,0.1806448,-3.1922066,0.39093208,488.08423,0.1465343,0.5633258,0.4213136,0.23932773,0.17382213,0.10511316,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
657996000,11096000,47.3977508,8.5456074,0.055283878,-0.1200581,-0.14247522,-0.0036546227,-0.0048727845,0.0,0.04206423,-0.003941558,-0.9226734,-0.90135145,-0.0046577733,-0.011870489,0.013201632,0.07231357,0.01657984,-3.643896,0.3910988,488.08423,0.2206114,0.9226734,0.43453145,0.24083714,0.17960835,0.10584203,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
658092000,11096000,47.3977508,8.5456074,0.05278054,-0.11425894,-0.24463558,-0.0036546227,-0.0048727845,0.0,0.037978753,-0.0007974014,-1.287568,-1.2646083,-0.0046577733,-0.011870489,0.013201632,-0.0012684612,0.0020815257,-3.8599072,0.39105025,488.08423,0.32277176,1.287568,0.42058694,0.2402853,0.17561737,0.10533631,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
658196000,11096000,47.3977508,8.5456074,0.050909746,-0.10912075,-0.3909483,-0.0036546227,-0.0048727845,0.0,0.04012652,-3.540705e-05,-1.4931527,-1.4699225,-0.0046577733,-0.011870489,0.013201632,0.06222905,-0.038587634,0.45114568,0.3910348,488.08423,0.46908447,1.4931527,0.43389425,0.24004245,0.18197808,0.10560819,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
