timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
657504000,8.477232e-07,9.026347e-07,-6.381023e-10,-0.97896755,-0.0006146307,-5.738039e-05,-0.20403726,0.0,0.0,0.0,0.0,0
657516000,7.830122e-07,8.0827414e-07,-5.722638e-10,-0.97896755,-0.0006146853,-5.7390193e-05,-0.20403726,0.0,0.0,0.0,0.0,0
657528000,1.057397e-06,7.5500475e-07,-5.582834e-10,-0.97896755,-0.00061461754,-5.7373687e-05,-0.20403726,0.0,0.0,0.0,0.0,0
657540000,2.8074949e-06,2.8322374e-08,-2.200615e-10,-0.97896755,-0.0006146792,-5.7387588e-05,-0.20403726,0.0,0.0,0.0,0.0,0
657552000,2.4853007e-06,-1.8820747e-07,-6.084958e-11,-0.97896755,-0.00061463064,-5.7371588e-05,-0.20403726,0.0,0.0,0.0,0.0,0
657564000,1.5353445e-06,-6.7762085e-07,3.1909336e-10,-0.97896755,-0.00061471306,-5.7374033e-05,-0.20403726,0.0,0.0,0.0,0.0,0
657576000,1.4133414e-05,-2.7843212e-06,-5.3748925e-09,-0.97896755,-0.0006146515,-5.733493e-05,-0.20403726,0.0,0.0,0.0,0.0,0
657588000,0.0037910324,-6.4514443e-06,1.115313e-06,-0.97896755,-0.00061777997,-5.8058915e-05,-0.20403731,0.0,0.0,0.0,0.0,0
657600000,0.014885448,-1.3442101e-05,4.080419e-06,-0.97896755,-0.00065911625,-6.678457e-05,-0.20403738,0.0,0.0,0.0,0.0,0
657612000,0.03180419,-2.5279498e-05,9.7749235e-06,-0.9789674,-0.00077584805,-9.113369e-05,-0.20403756,0.0,0.0,0.0,0.0,0
657624000,0.055171605,-5.2410873e-05,1.8841285e-05,-0.97896713,-0.0010055667,-0.0001389434,-0.20403796,0.0,0.0,0.0,0.0,0
657636000,0.084786125,8.878208e-06,0.0007557438,-0.9789665,-0.0013834276,-0.00021752423,-0.20403872,0.0,0.0,0.0,0.0,0
657648000,0.11859577,-0.0035344095,0.0015992307,-0.9789642,-0.0019477976,-0.00032964576,-0.20404492,0.0,0.0,0.0,0.0,0
657660000,0.14089476,-0.008021857,0.0017240888,-0.97896045,-0.0027032702,-0.0004555005,-0.20405388,0.0,0.0,0.0,0.0,0
657672000,0.14866036,-0.011998124,0.001596486,-0.97895575,-0.0035619114,-0.0005757407,-0.20406315,0.0,0.0,0.0,0.0,0
657684000,0.14833052,-0.015892778,0.0014604611,-0.9789503,-0.004452584,-0.0006793767,-0.20407124,0.0,0.0,0.0,0.0,0
657696000,0.14466543,-0.018578937,0.0012906197,-0.9789443,-0.0053416155,-0.0007622989,-0.20407845,0.0,0.0,0.0,0.0,0
657704000,0.13929966,-0.020253701,0.0010763152,-0.9789401,-0.0059176404,-0.00080350396,-0.20408241,0.0,0.0,0.0,0.0,0
657720000,0.12803337,-0.02269858,0.0005099348,-0.9789319,-0.007009808,-0.0008541983,-0.20408705,0.0,0.0,0.0,0.0,0
657732000,0.11779973,-0.024543801,0.00037771594,-0.97892594,-0.00777027,-0.0008710287,-0.20408806,0.0,0.0,0.0,0.0,0
657744000,0.10244774,-0.025454307,0.00036821014,-0.9789201,-0.008466874,-0.00086324324,-0.20408846,0.0,0.0,0.0,0.0,0
657756000,0.08702658,-0.025144001,0.00021785343,-0.97891474,-0.009069658,-0.00083295954,-0.20408855,0.0,0.0,0.0,0.0,0
657768000,0.07320384,-0.023586005,0.0002944486,-0.97890997,-0.009579395,-0.0007905622,-0.20408814,0.0,0.0,0.0,0.0,0
657780000,0.062204108,-0.022951877,0.00041520863,-0.9789056,-0.010013176,-0.0007384509,-0.20408852,0.0,0.0,0.0,0.0,0
657788000,0.0514204,-0.022511989,0.00047165673,-0.9789029,-0.010264938,-0.00069648726,-0.20408912,0.0,0.0,0.0,0.0,0
657804000,0.033776995,-0.020700991,0.00040347362,-0.9788985,-0.010653451,-0.0006007975,-0.2040906,0.0,0.0,0.0,0.0,0
657816000,0.020493047,-0.019721169,0.00046462027,-0.9788962,-0.010848907,-0.00051722943,-0.20409165,0.0,0.0,0.0,0.0,0
657824000,0.013905293,-0.018656775,0.00059577543,-0.97889495,-0.010940735,-0.0004564385,-0.20409273,0.0,0.0,0.0,0.0,0
657840000,-0.003981847,-0.018764561,0.00071817474,-0.97889346,-0.011022727,-0.00032210248,-0.20409591,0.0,0.0,0.0,0.0,0
657852000,-0.013516899,-0.017962482,0.00087684696,-0.9788929,-0.01100572,-0.00020496544,-0.20409933,0.0,0.0,0.0,0.0,0
657864000,-0.024234084,-0.015444612,0.00082606316,-0.97889304,-0.010925986,-8.392556e-05,-0.20410329,0.0,0.0,0.0,0.0,0
657876000,-0.03605664,-0.01374185,0.00083371106,-0.9788939,-0.010780518,3.7497954e-05,-0.20410712,0.0,0.0,0.0,0.0,0
657888000,-0.044058446,-0.011134753,0.00075691665,-0.9788953,-0.010569728,0.00016053715,-0.20411101,0.0,0.0,0.0,0.0,0
657900000,-0.051047575,-0.010336709,0.000712476,-0.9788974,-0.010307093,0.0002809917,-0.20411451,0.0,0.0,0.0,0.0,0
657912000,-0.056787636,-0.009502027,0.00072183326,-0.9788997,-0.010009516,0.00040710924,-0.20411797,0.0,0.0,0.0,0.0,0
657924000,-0.058873523,-0.008639526,0.00097058556,-0.97890204,-0.0096825585,0.0005319606,-0.20412204,0.0,0.0,0.0,0.0,0
657936000,-0.061752632,-0.00602121,0.0010741313,-0.9789042,-0.009341352,0.0006498229,-0.20412742,0.0,0.0,0.0,0.0,0
657948000,-0.062185798,-0.004845734,0.0011122989,-0.9789063,-0.008981951,0.0007598165,-0.20413327,0.0,0.0,0.0,0.0,0
657960000,-0.06244233,-0.0031822908,0.0010656297,-0.9789082,-0.00862197,0.00086001534,-0.20413914,0.0,0.0,0.0,0.0,0
657972000,-0.063603975,-0.001836652,0.0009488692,-0.97891,-0.008256223,0.0009526896,-0.20414492,0.0,0.0,0.0,0.0,0
657984000,-0.063033834,-0.0024654185,0.0006405142,-0.97891206,-0.007886524,0.0010417026,-0.20414941,0.0,0.0,0.0,0.0,0
657996000,-0.061473414,-0.0029642677,0.00053241104,-0.9789142,-0.0075219744,0.0011337163,-0.20415235,0.0,0.0,0.0,0.0,0
658008000,-0.056880362,-0.0023294427,0.0004727466,-0.9789163,-0.0071706185,0.0012218254,-0.20415464,0.0,0.0,0.0,0.0,0
658020000,-0.05384177,-0.0022206656,0.0006370122,-0.97891796,-0.0068445588,0.0013001624,-0.20415743,0.0,0.0,0.0,0.0,0
658032000,-0.051665876,-0.0010064202,0.0005941127,-0.97891927,-0.0065357727,0.0013762033,-0.20416075,0.0,0.0,0.0,0.0,0
658044000,-0.048777215,-0.00050074916,0.00048453076,-0.9789205,-0.006238578,0.0014432352,-0.20416345,0.0,0.0,0.0,0.0,0
658056000,-0.04538638,-0.00064959354,0.00056446274,-0.97892165,-0.005958629,0.001505387,-0.20416592,0.0,0.0,0.0,0.0,0
658068000,-0.04379848,-0.00021758134,0.0006115382,-0.9789225,-0.0056980853,0.0015631301,-0.20416898,0.0,0.0,0.0,0.0,0
658080000,-0.0436555,-0.0009802487,0.0006035825,-0.9789232,-0.005439294,0.0016206288,-0.20417216,0.0,0.0,0.0,0.0,0
658092000,-0.04322015,0.0003164956,0.00055394496,-0.97892386,-0.0051856125,0.0016809403,-0.2041751,0.0,0.0,0.0,0.0,0
658104000,-0.03929991,0.00056403904,0.00046928474,-0.97892445,-0.0049388967,0.0017283336,-0.20417792,0.0,0.0,0.0,0.0,0
658116000,-0.035683606,0.00055585994,0.0002577064,-0.9789251,-0.004714131,0.0017726244,-0.20417987,0.0,0.0,0.0,0.0,0
658128000,-0.03271411,0.0006766028,0.00019566303,-0.97892576,-0.004509878,0.0018096548,-0.20418093,0.0,0.0,0.0,0.0,0
658140000,-0.029311085,-0.0001805755,0.00011871359,-0.97892636,-0.004322187,0.0018477406,-0.20418166,0.0,0.0,0.0,0.0,0
658148000,-0.027379593,-0.00047128828,1.2511124e-05,-0.9789268,-0.004209663,0.0018719315,-0.20418178,0.0,0.0,0.0,0.0,0
658164000,-0.023945678,0.00072145194,-9.451657e-05,-0.97892773,-0.004006068,0.0019169229,-0.20418103,0.0,0.0,0.0,0.0,0
658176000,-0.021888778,0.002632936,-5.5809465e-05,-0.9789284,-0.0038673424,0.0019382647,-0.20418027,0.0,0.0,0.0,0.0,0
658188000,-0.019631617,0.005329917,6.061656e-06,-0.978929,-0.0037403984,0.0019441289,-0.20417987,0.0,0.0,0.0,0.0,0
658200000,-0.01623709,0.00883413,-1.4910055e-05,-0.97892946,-0.0036226113,0.0019299829,-0.20417982,0.0,0.0,0.0,0.0,0
658212000,-0.013519313,0.012174814,1.5567026e-05,-0.9789299,-0.0035218447,0.0018897079,-0.20417985,0.0,0.0,0.0,0.0,0
658224000,-0.009943243,0.015940886,5.7687033e-05,-0.97893023,-0.0034340548,0.0018275464,-0.20418017,0.0,0.0,0.0,0.0,0
658236000,-0.008307398,0.020421935,2.0562675e-05,-0.97893053,-0.0033588014,0.001736296,-0.20418072,0.0,0.0,0.0,0.0,0
658248000,-0.009462519,0.018822184,4.467936e-05,-0.9789309,-0.0032831535,0.0016258991,-0.20418122,0.0,0.0,0.0,0.0,0
658260000,-0.010237104,0.0139311105,-0.0002643517,-0.97893125,-0.0032061895,0.0015344688,-0.20418136,0.0,0.0,0.0,0.0,0
658272000,-0.00703109,0.010575505,-0.00038727344,-0.97893196,-0.0031380323,0.0014691252,-0.2041795,0.0,0.0,0.0,0.0,0
658284000,-0.007001308,0.0065030428,-0.0003585529,-0.9789327,-0.0030869397,0.0014249539,-0.2041774,0.0,0.0,0.0,0.0,0
658296000,-0.0064018103,0.003275228,-0.00028300137,-0.9789332,-0.0030429924,0.0013992,-0.20417549,0.0,0.0,0.0,0.0,0
658308000,-0.0064097154,-0.00017936202,-0.00020703484,-0.9789337,-0.0030025586,0.0013956451,-0.20417386,0.0,0.0,0.0,0.0,0
658320000,-0.0044962605,-0.002556776,-6.0198505e-05,-0.978934,-0.0029719758,0.0014100278,-0.20417283,0.0,0.0,0.0,0.0,0
658332000,-0.0040267827,-0.0032641126,4.524956e-05,-0.97893405,-0.0029482238,0.0014323421,-0.2041727,0.0,0.0,0.0,0.0,0
658344000,-0.000845951,-0.0013948353,9.516805e-05,-0.978934,-0.0029333746,0.0014499457,-0.20417298,0.0,0.0,0.0,0.0,0
658356000,0.002823605,0.00024771472,0.00016476246,-0.9789339,-0.002937814,0.001454466,-0.20417364,0.0,0.0,0.0,0.0,0
658368000,0.005259809,0.0037910298,0.00019640969,-0.9789336,-0.00295745,0.0014413256,-0.20417471,0.0,0.0,0.0,0.0,0
658380000,0.007847684,0.008227871,0.00025738688,-0.9789333,-0.002986657,0.0014024759,-0.20417614,0.0,0.0,0.0,0.0,0
658392000,0.010381445,0.012265355,0.00034210182,-0.9789328,-0.0030277977,0.0013366595,-0.20417808,0.0,0.0,0.0,0.0,0
658404000,0.011362183,0.016816638,0.00039841916,-0.97893226,-0.003073741,0.0012434636,-0.20418055,0.0,0.0,0.0,0.0,0
658416000,0.01151091,0.020864397,0.00042700736,-0.9789317,-0.0031175308,0.0011220737,-0.20418335,0.0,0.0,0.0,0.0,0
658428000,0.0124963885,0.02403057,0.00037225414,-0.9789311,-0.0031598287,0.0009779327,-0.20418625,0.0,0.0,0.0,0.0,0
658440000,0.012872665,0.027127177,0.0002908134,-0.97893065,-0.0032017455,0.0008140236,-0.20418869,0.0,0.0,0.0,0.0,0
658452000,0.011996241,0.029706487,0.00028411706,-0.9789302,-0.0032412584,0.00063187926,-0.20419094,0.0,0.0,0.0,0.0,0
658464000,0.012792803,0.032521844,0.00032326908,-0.97892964,-0.0032756117,0.00043813512,-0.20419326,0.0,0.0,0.0,0.0,0
658476000,0.010491338,0.035160985,0.0003845707,-0.9789291,-0.0033050256,0.00022617496,-0.20419596,0.0,0.0,0.0,0.0,0
658488000,0.0073022055,0.03448867,0.00024244512,-0.97892845,-0.0033191128,1.0274433e-05,-0.2041988,0.0,0.0,0.0,0.0,0
658500000,0.0038858783,0.034149744,0.000109418426,-0.9789281,-0.0033149342,-0.00019741259,-0.20420055,0.0,0.0,0.0,0.0,0
658512000,0.0038161986,0.033420905,9.181034e-05,-0.9789278,-0.0032961604,-0.0004002487,-0.20420188,0.0,0.0,0.0,0.0,0
658524000,0.0018285076,0.033559818,8.1998594e-05,-0.97892755,-0.0032745698,-0.00060252985,-0.20420302,0.0,0.0,0.0,0.0,0
658536000,-0.0017536053,0.032597758,0.00029407255,-0.9789272,-0.0032375325,-0.0008013902,-0.20420451,0.0,0.0,0.0,0.0,0
658548000,-0.0047883666,0.03112708,0.000362021,-0.9789267,-0.003179266,-0.0009866657,-0.2042071,0.0,0.0,0.0,0.0,0
658560000,-0.008506776,0.029637858,0.0005559401,-0.97892606,-0.0031046865,-0.0011603826,-0.20421025,0.0,0.0,0.0,0.0,0
658572000,-0.011720818,0.027166558,0.0006731945,-0.9789253,-0.003011532,-0.0013171618,-0.20421442,0.0,0.0,0.0,0.0,0
658584000,-0.013853263,0.024201212,0.00065352995,-0.9789245,-0.0029064515,-0.0014555845,-0.20421892,0.0,0.0,0.0,0.0,0
658596000,-0.013197772,0.021595357,0.00078676036,-0.9789237,-0.0027967626,-0.001575856,-0.2042235,0.0,0.0,0.0,0.0,0
658608000,-0.014107549,0.018190606,0.00089685124,-0.97892267,-0.0026914824,-0.0016796455,-0.20422882,0.0,0.0,0.0,0.0,0
658620000,-0.0136645455,0.014787162,0.0009704364,-0.9789216,-0.0025895548,-0.0017636952,-0.20423459,0.0,0.0,0.0,0.0,0
658632000,-0.01372301,0.011638269,0.00091537944,-0.97892046,-0.002491863,-0.0018273579,-0.20424062,0.0,0.0,0.0,0.0,0
658644000,-0.012766856,0.00911794,0.0007068964,-0.9789195,-0.0023997177,-0.0018740962,-0.20424601,0.0,0.0,0.0,0.0,0
658656000,-0.011998655,0.0064277104,0.00049565954,-0.97891885,-0.0023170526,-0.0019071267,-0.20424995,0.0,0.0,0.0,0.0,0
658668000,-0.012712234,0.0041752094,0.00032711768,-0.9789184,-0.002240824,-0.0019258212,-0.20425272,0.0,0.0,0.0,0.0,0
658680000,-0.013876433,0.0021574108,0.0003180421,-0.97891814,-0.0021588271,-0.0019292184,-0.20425478,0.0,0.0,0.0,0.0,0
658692000,-0.01405843,-0.00015805662,0.00025143838,-0.97891796,-0.0020733497,-0.0019203724,-0.20425661,0.0,0.0,0.0,0.0,0
658704000,-0.014759946,-0.0015688478,0.00042974245,-0.9789178,-0.0019890347,-0.001899577,-0.20425859,0.0,0.0,0.0,0.0,0
658716000,-0.014248702,-0.0023688867,0.00053918286,-0.97891736,-0.0019059016,-0.0018703874,-0.20426147,0.0,0.0,0.0,0.0,0
658728000,-0.016192522,-0.0035986146,0.00044258073,-0.97891694,-0.0018209685,-0.001834647,-0.20426466,0.0,0.0,0.0,0.0,0
658740000,-0.017080458,-0.003952545,0.00035562078,-0.97891665,-0.0017262936,-0.0017911295,-0.20426737,0.0,0.0,0.0,0.0,0
658752000,-0.018822197,-0.0045145643,0.00013730518,-0.9789165,-0.0016267758,-0.0017448498,-0.20426911,0.0,0.0,0.0,0.0,0
658764000,-0.018949382,-0.005419187,-9.506184e-05,-0.97891665,-0.0015219784,-0.0016936378,-0.2042697,0.0,0.0,0.0,0.0,0
658776000,-0.019289054,-0.007167048,-0.0005366801,-0.9789172,-0.0014167835,-0.0016341642,-0.20426852,0.0,0.0,0.0,0.0,0
658788000,-0.019733306,-0.0075288303,-0.0008504153,-0.9789182,-0.0013111896,-0.0015675821,-0.20426475,0.0,0.0,0.0,0.0,0
658800000,-0.01976383,-0.0077832066,-0.00097624597,-0.9789195,-0.0012050972,-0.0014981319,-0.20425965,0.0,0.0,0.0,0.0,0
658812000,-0.017026538,-0.007251345,-0.0011138105,-0.97892094,-0.0011031468,-0.0014303031,-0.20425378,0.0,0.0,0.0,0.0,0
658824000,-0.0126692755,-0.004722517,-0.0013368169,-0.97892255,-0.0010204387,-0.0013730733,-0.2042469,0.0,0.0,0.0,0.0,0
658836000,-0.012644646,-0.0024291049,-0.0016318957,-0.97892445,-0.00095145963,-0.0013321756,-0.20423847,0.0,0.0,0.0,0.0,0
658848000,-0.01192469,-0.0005778069,-0.0017267758,-0.9789266,-0.00088013033,-0.0013061048,-0.20422867,0.0,0.0,0.0,0.0,0
658860000,-0.010150642,0.0014630635,-0.0018922681,-0.9789288,-0.0008116847,-0.0012914345,-0.2042184,0.0,0.0,0.0,0.0,0
658872000,-0.007785255,0.003801505,-0.002074239,-0.97893125,-0.0007550041,-0.0012947604,-0.20420688,0.0,0.0,0.0,0.0,0
658884000,-0.005209347,0.003737307,-0.0021755493,-0.9789338,-0.00070873124,-0.0013087168,-0.20419458,0.0,0.0,0.0,0.0,0
658896000,-0.003370874,0.003893272,-0.0022142353,-0.9789365,-0.0006761603,-0.0013246452,-0.20418176,0.0,0.0,0.0,0.0,0
658908000,-0.0032843451,0.0018829339,-0.0022860144,-0.97893924,-0.0006519825,-0.0013406409,-0.2041687,0.0,0.0,0.0,0.0,0
658920000,-0.0057549267,0.00042505353,-0.002426299,-0.9789421,-0.00062546285,-0.001342283,-0.20415512,0.0,0.0,0.0,0.0,0
658932000,-0.00831857,-0.00053228805,-0.002558277,-0.97894514,-0.0005854156,-0.0013352695,-0.20414065,0.0,0.0,0.0,0.0,0
658944000,-0.009439083,-0.0008553711,-0.0026342853,-0.9789483,-0.0005360819,-0.0013214704,-0.20412557,0.0,0.0,0.0,0.0,0
658956000,-0.009974891,-0.0010314147,-0.002731432,-0.97895163,-0.00047840964,-0.0013051004,-0.20410998,0.0,0.0,0.0,0.0,0
658968000,-0.011750641,-0.002528222,-0.0026570589,-0.978955,-0.00041755725,-0.0012857269,-0.20409407,0.0,0.0,0.0,0.0,0
658980000,-0.012609001,-0.0026417251,-0.0024836306,-0.9789582,-0.00034898592,-0.001255714,-0.20407894,0.0,0.0,0.0,0.0,0
658992000,-0.013298739,-0.0014985168,-0.0022642962,-0.97896117,-0.0002754473,-0.0012242051,-0.20406495,0.0,0.0,0.0,0.0,0
659004000,-0.012141607,0.0006680041,-0.0019926713,-0.9789639,-0.00020087713,-0.0012017203,-0.20405221,0.0,0.0,0.0,0.0,0
659016000,-0.010626676,0.0042280015,-0.0017696981,-0.97896624,-0.00012815189,-0.0011993009,-0.20404106,0.0,0.0,0.0,0.0,0
659028000,-0.010315292,0.007138245,-0.0016435005,-0.9789683,-6.085398e-05,-0.0012183208,-0.204031,0.0,0.0,0.0,0.0,0
659040000,-0.007635947,0.009595845,-0.0015369399,-0.9789702,4.2020665e-06,-0.0012531606,-0.20402166,0.0,0.0,0.0,0.0,0
659052000,-0.0057718963,0.010752697,-0.0017486574,-0.978972,5.7118195e-05,-0.0013028149,-0.2040126,0.0,0.0,0.0,0.0,0
659064000,-0.0037088175,0.009904264,-0.0021813447,-0.9789743,0.00010096674,-0.0013594743,-0.20400153,0.0,0.0,0.0,0.0,0
659076000,-0.0038488873,0.010116276,-0.002594566,-0.978977,0.00013424334,-0.0014133515,-0.20398803,0.0,0.0,0.0,0.0,0
659088000,-0.0042396337,0.009502667,-0.0029909655,-0.97898024,0.00017088861,-0.0014677999,-0.20397203,0.0,0.0,0.0,0.0,0
659100000,-0.0035984986,0.008202607,-0.0032817877,-0.97898394,0.00020653696,-0.001515516,-0.20395389,0.0,0.0,0.0,0.0,0
659112000,-0.003596798,0.007897654,-0.003551106,-0.978988,0.00023675137,-0.0015591601,-0.20393403,0.0,0.0,0.0,0.0,0
659120000,-0.0033317502,0.00836451,-0.0036799307,-0.97899085,0.00025719567,-0.0015877889,-0.20392004,0.0,0.0,0.0,0.0,0
659136000,-0.0032869019,0.0068569463,-0.0041184654,-0.97899705,0.00029755308,-0.0016433724,-0.20388986,0.0,0.0,0.0,0.0,0
659148000,-0.0033539943,0.006956385,-0.00440205,-0.9790021,0.00032426472,-0.0016801758,-0.20386508,0.0,0.0,0.0,0.0,0
659160000,-0.0015374983,0.0064354693,-0.0047270395,-0.9790076,0.0003490188,-0.0017180134,-0.20383859,0.0,0.0,0.0,0.0,0
659172000,-0.0003466168,0.006747116,-0.0048370105,-0.9790134,0.00036431107,-0.0017551268,-0.20381045,0.0,0.0,0.0,0.0,0
659184000,0.00045603124,0.007263366,-0.0049294196,-0.9790192,0.00037191462,-0.0017960732,-0.20378193,0.0,0.0,0.0,0.0,0
659196000,0.0012084189,0.007254904,-0.0049720937,-0.9790252,0.0003765952,-0.001840368,-0.2037529,0.0,0.0,0.0,0.0,0
659208000,0.0016706174,0.0073955855,-0.004947911,-0.9790312,0.00038170742,-0.001885809,-0.20372362,0.0,0.0,0.0,0.0,0
659220000,0.0036180676,0.0069282153,-0.0049113235,-0.9790371,0.00037695956,-0.0019309573,-0.2036947,0.0,0.0,0.0,0.0,0
659232000,0.005086237,0.0050779753,-0.0048766304,-0.97904307,0.00035801652,-0.0019752602,-0.20366582,0.0,0.0,0.0,0.0,0
659244000,0.006150128,0.0033244677,-0.0047948733,-0.9790489,0.00033360368,-0.0020085655,-0.2036373,0.0,0.0,0.0,0.0,0
659256000,0.0052070403,0.0026237573,-0.0046458878,-0.9790547,0.00030675658,-0.0020327459,-0.20360938,0.0,0.0,0.0,0.0,0
659268000,0.00492973,0.0018873333,-0.0045486693,-0.9790603,0.00028155636,-0.0020515996,-0.20358235,0.0,0.0,0.0,0.0,0
659280000,0.006293988,0.0025893033,-0.0045437613,-0.97906584,0.00025437682,-0.0020712067,-0.20355545,0.0,0.0,0.0,0.0,0
659292000,0.0073076007,0.0018771286,-0.0045756963,-0.9790714,0.00021926027,-0.0020935987,-0.20352872,0.0,0.0,0.0,0.0,0
659304000,0.0073955623,0.0019367978,-0.004767999,-0.979077,0.00017942248,-0.0021123865,-0.20350142,0.0,0.0,0.0,0.0,0
659316000,0.0056959786,0.0015033256,-0.005019986,-0.9790829,0.00014215085,-0.0021318188,-0.20347284,0.0,0.0,0.0,0.0,0
659328000,0.006313141,0.0013459901,-0.005153588,-0.9790891,0.00010937256,-0.0021485013,-0.2034429,0.0,0.0,0.0,0.0,0
659340000,0.004931314,0.0015313379,-0.0051110657,-0.9790954,7.6639495e-05,-0.0021655874,-0.20341255,0.0,0.0,0.0,0.0,0
659348000,0.0033695993,0.0015697674,-0.004959585,-0.9790995,6.082738e-05,-0.0021753425,-0.20339262,0.0,0.0,0.0,0.0,0
659364000,-0.0006738448,0.0022379807,-0.004600497,-0.9791073,4.88571e-05,-0.0021928975,-0.20335472,0.0,0.0,0.0,0.0,0
659376000,-0.0018346271,0.0019283426,-0.004239893,-0.97911274,6.0124683e-05,-0.002204069,-0.20332837,0.0,0.0,0.0,0.0,0
659388000,-0.002739443,0.0010925031,-0.0038942157,-0.97911775,7.518512e-05,-0.002208836,-0.20330425,0.0,0.0,0.0,0.0,0
659400000,-0.0051596626,0.0013464515,-0.0036831703,-0.9791224,9.57139e-05,-0.0022121433,-0.20328188,0.0,0.0,0.0,0.0,0
659412000,-0.004215434,0.0004651202,-0.0035375783,-0.9791268,0.00012560759,-0.0022133666,-0.20326065,0.0,0.0,0.0,0.0,0
659424000,-0.0051660505,0.002862369,-0.0031618895,-0.9791309,0.0001556529,-0.002215226,-0.20324066,0.0,0.0,0.0,0.0,0
659436000,-0.0048386967,0.0009236138,-0.0027207583,-0.9791346,0.00018936119,-0.00222322,-0.20322289,0.0,0.0,0.0,0.0,0
659448000,-0.0029263664,5.925439e-05,-0.002305727,-0.9791378,0.00021423548,-0.0022226137,-0.20320773,0.0,0.0,0.0,0.0,0
659460000,-0.002625124,4.836214e-05,-0.0018963757,-0.9791404,0.00022730841,-0.002218978,-0.20319496,0.0,0.0,0.0,0.0,0
659472000,-0.004016559,0.00071713055,-0.0014593914,-0.97914255,0.0002449395,-0.0022171421,-0.20318471,0.0,0.0,0.0,0.0,0
659484000,-0.004467371,0.00052515196,-0.0009767481,-0.9791441,0.00026981524,-0.0022162548,-0.20317718,0.0,0.0,0.0,0.0,0
659496000,-0.0054038693,0.00161652,-0.0005314087,-0.97914505,0.00030183425,-0.0022151088,-0.2031724,0.0,0.0,0.0,0.0,0
659508000,-0.0050250026,0.0024194925,-0.00014534558,-0.9791455,0.00033399474,-0.0022197857,-0.20317021,0.0,0.0,0.0,0.0,0
659520000,-0.0042355554,0.0036595587,0.00024008035,-0.97914547,0.0003666404,-0.0022313045,-0.20317012,0.0,0.0,0.0,0.0,0
659532000,-0.0029186227,0.0031305184,0.00049639714,-0.97914505,0.0003957804,-0.0022461563,-0.20317212,0.0,0.0,0.0,0.0,0
