timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.landing_gear,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.landing_gear,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.landing_gear,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force
876200000,0,47.39757537841797,8.545612335205078,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397483825683594,8.545612335205078,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39747619628906,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
881856000,0,47.397483825683594,8.545612335205078,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39747619628906,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39756393432617,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
886448000,0,47.39747619628906,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39756393432617,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39815902709961,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
893952000,0,47.39747619628906,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39756393432617,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39815902709961,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
894008000,0,47.39756393432617,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39815902709961,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398250579833984,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
913048000,0,47.39815902709961,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398250579833984,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39823532104492,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
918816000,0,47.398250579833984,8.545695304870605,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39823532104492,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39814758300781,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
923744000,0,47.39823532104492,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39814758300781,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39755630493164,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
931920000,0,47.39823532104492,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39814758300781,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39755630493164,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
931976000,0,47.39814758300781,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39755630493164,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397464752197266,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
950736000,0,47.39755630493164,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397464752197266,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39745330810547,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
956448000,0,47.397464752197266,8.545777320861816,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39745330810547,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397544860839844,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
961096000,0,47.39745330810547,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397544860839844,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39813232421875,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
969496000,0,47.39745330810547,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397544860839844,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39813232421875,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
969552000,0,47.397544860839844,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39813232421875,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398223876953125,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
988144000,0,47.39813232421875,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398223876953125,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39820861816406,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
993856000,0,47.398223876953125,8.545860290527344,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39820861816406,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39811706542969,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
998784000,0,47.39820861816406,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39811706542969,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39753341674805,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
1006848000,0,47.39820861816406,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39811706542969,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39753341674805,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
1006904000,0,47.39811706542969,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39753341674805,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39744567871094,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
1025496000,0,47.39753341674805,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39744567871094,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
1030928000,0,47.39744567871094,8.545942306518555,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39761734008789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
1039552000,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39761734008789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
1044200000,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001994019,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,4,0,0,0,0,1,0,0,1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
1059880000,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001994019,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,5,0,0,0,0,1,0,0,1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
1060047999,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001994019,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,5,0,0,0,0,1,0,0,1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
1060272000,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001994019,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,5,0,0,0,0,1,0,0,1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
1060440000,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001994019,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,5,0,0,0,0,1,0,0,1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
1060663999,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001994019,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,5,0,0,0,0,1,0,0,1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
1060832000,0,47.39752960205078,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001994019,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,5,0,0,0,0,1,0,0,1,0,0,0,47.39810562133789,8.546025276184082,0.0,0.0,0.0,0.0,0.0,0.0,498.1013,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
