timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
659684000,490.58624,32.0,95569.55,1.1355243
659692000,490.68402,32.0,95568.43,1.135511
659704000,490.6576,32.0,95568.734,1.1355146
659712000,490.56247,32.0,95569.85,1.135528
659724000,490.73688,32.0,95567.83,1.1355039
659732000,490.49905,32.0,95570.56,1.1355364
659744000,490.71307,32.0,95568.12,1.1355073
659752000,490.7078,32.0,95568.164,1.135508
659764000,490.79236,32.0,95567.195,1.1354964
659772000,490.8003,32.0,95567.12,1.1354954
659784000,490.61533,32.0,95569.234,1.1355206
659792000,490.8452,32.0,95566.586,1.1354891
659804000,490.74216,32.0,95567.78,1.1355033
659812000,490.84256,32.0,95566.62,1.1354895
659824000,490.85577,32.0,95566.47,1.1354878
659832000,490.82672,32.0,95566.81,1.1354918
659844000,490.9509,32.0,95565.375,1.1354748
659852000,490.93768,32.0,95565.54,1.1354767
659864000,490.71838,32.0,95568.03,1.1355063
659872000,490.89276,32.0,95566.055,1.1354828
659884000,490.832,32.0,95566.73,1.1354908
659892000,490.7897,32.0,95567.23,1.1354967
659904000,491.02225,32.0,95564.57,1.1354651
659912000,490.89542,32.0,95566.016,1.1354823
659924000,491.02225,32.0,95564.58,1.1354653
659932000,491.0619,32.0,95564.12,1.1354598
659944000,491.13058,32.0,95563.32,1.1354504
659952000,490.86633,32.0,95566.35,1.1354864
659964000,490.95618,32.0,95565.33,1.1354742
659972000,491.06717,32.0,95564.04,1.1354588
659984000,491.1702,32.0,95562.875,1.135445
659992000,491.07507,32.0,95563.96,1.135458
660004000,491.1385,32.0,95563.234,1.1354493
660012000,491.0883,32.0,95563.8,1.135456
660024000,491.16492,32.0,95562.92,1.1354456
660032000,491.15436,32.0,95563.05,1.135447
660044000,491.2759,32.0,95561.67,1.1354307
660052000,491.231,32.0,95562.18,1.1354368
660064000,491.26532,32.0,95561.78,1.135432
660072000,491.157,32.0,95563.016,1.1354467
660084000,491.12,32.0,95563.44,1.1354517
660092000,491.1755,32.0,95562.82,1.1354444
660104000,491.38953,32.0,95560.37,1.1354152
660112000,491.09888,32.0,95563.7,1.1354549
660124000,491.17285,32.0,95562.85,1.1354448
660132000,491.36044,32.0,95560.695,1.1354191
660144000,491.32346,32.0,95561.12,1.1354241
660152000,491.37366,32.0,95560.52,1.1354171
660164000,491.32346,32.0,95561.12,1.1354241
660172000,491.3763,32.0,95560.51,1.1354169
660184000,491.38687,32.0,95560.39,1.1354156
660192000,491.36838,32.0,95560.586,1.1354178
660204000,491.33932,32.0,95560.92,1.1354219
660212000,491.4133,32.0,95560.1,1.1354121
660224000,491.41595,32.0,95560.05,1.1354114
660232000,491.3631,32.0,95560.664,1.1354188
660244000,491.445,32.0,95559.734,1.1354077
660252000,491.42917,32.0,95559.91,1.1354097
660264000,491.46878,32.0,95559.47,1.1354046
660272000,491.60092,32.0,95557.92,1.1353862
660284000,491.41858,32.0,95560.03,1.1354113
660292000,491.62997,32.0,95557.62,1.1353825
660304000,491.49258,32.0,95559.164,1.1354009
660312000,491.66168,32.0,95557.234,1.135378
660324000,491.64847,32.0,95557.38,1.1353798
660332000,491.64053,32.0,95557.49,1.1353811
660344000,491.76736,32.0,95556.04,1.1353638
660352000,491.7753,32.0,95555.93,1.1353625
660372000,491.84665,32.0,95555.13,1.1353531
660384000,491.71716,32.0,95556.59,1.1353704
660392000,491.75153,32.0,95556.2,1.1353657
660404000,491.5005,32.0,95559.09,1.1354
660412000,491.78323,32.0,95555.84,1.1353616
660424000,491.7621,32.0,95556.09,1.1353644
660432000,491.74625,32.0,95556.28,1.1353667
660444000,491.73303,32.0,95556.43,1.1353685
660452000,491.84665,32.0,95555.12,1.1353528
660464000,491.71188,32.0,95556.65,1.1353711
660472000,491.9259,32.0,95554.21,1.1353421
660484000,491.89685,32.0,95554.555,1.1353462
660492000,491.85986,32.0,95554.97,1.1353511
660504000,491.9682,32.0,95553.71,1.1353362
660512000,491.918,32.0,95554.305,1.1353432
660524000,491.9682,32.0,95553.73,1.1353364
660532000,492.01312,32.0,95553.22,1.1353303
660544000,491.9629,32.0,95553.78,1.135337
660552000,492.0052,32.0,95553.32,1.1353315
660564000,492.01575,32.0,95553.195,1.1353301
660572000,491.94177,32.0,95554.03,1.13534
660584000,492.08182,32.0,95552.414,1.1353208
660592000,492.13464,32.0,95551.82,1.1353137
660604000,492.03952,32.0,95552.914,1.1353267
660612000,492.04218,32.0,95552.89,1.1353264
660624000,492.0686,32.0,95552.58,1.1353227
660632000,492.09503,32.0,95552.27,1.1353191
660644000,492.08444,32.0,95552.41,1.1353207
660652000,492.1505,32.0,95551.65,1.1353116
660664000,492.26413,32.0,95550.336,1.1352961
660672000,492.01047,32.0,95553.25,1.1353307
660684000,492.01047,32.0,95553.234,1.1353304
660692000,492.28262,32.0,95550.125,1.1352936
660704000,492.10294,32.0,95552.2,1.1353183
660712000,492.28528,32.0,95550.09,1.1352931
660724000,492.22714,32.0,95550.76,1.1353011
660732000,492.29584,32.0,95549.97,1.1352917
660744000,492.21658,32.0,95550.875,1.1353024
660752000,492.21127,32.0,95550.94,1.1353033
660764000,492.32227,32.0,95549.68,1.1352882
660772000,492.3434,32.0,95549.445,1.1352855
660784000,492.2879,32.0,95550.06,1.1352928
660792000,492.22977,32.0,95550.75,1.135301
660804000,492.48874,32.0,95547.78,1.1352657
660812000,492.40417,32.0,95548.75,1.1352772
660824000,492.4491,32.0,95548.21,1.1352708
660832000,492.4676,32.0,95548.02,1.1352686
660844000,492.3302,32.0,95549.586,1.1352872
660852000,492.44644,32.0,95548.25,1.1352713
660864000,492.3883,32.0,95548.914,1.1352792
660872000,492.3804,32.0,95549.01,1.1352803
660884000,492.64728,32.0,95545.97,1.1352441
660892000,492.55478,32.0,95547.02,1.1352566
660904000,492.5865,32.0,95546.65,1.1352522
660912000,492.50195,32.0,95547.6,1.1352636
660924000,492.56006,32.0,95546.945,1.1352558
660932000,492.47025,32.0,95547.98,1.135268
660944000,492.50195,32.0,95547.625,1.1352638
660952000,492.64462,32.0,95546.0,1.1352445
660964000,492.6182,32.0,95546.3,1.1352481
660972000,492.62878,32.0,95546.18,1.1352466
660984000,492.7239,32.0,95545.06,1.1352334
660992000,492.49664,32.0,95547.67,1.1352644
661004000,492.72653,32.0,95545.05,1.1352332
661012000,492.5865,32.0,95546.64,1.1352521
661024000,492.81638,32.0,95544.016,1.135221
661032000,492.45966,32.0,95548.11,1.1352696
661044000,492.7371,32.0,95544.91,1.1352315
661052000,492.84015,32.0,95543.734,1.1352177
661064000,492.83487,32.0,95543.805,1.1352185
661072000,492.81638,32.0,95544.016,1.135221
661084000,492.8322,32.0,95543.84,1.1352189
661092000,492.81372,32.0,95544.05,1.1352214
661104000,492.64728,32.0,95545.96,1.1352441
661112000,492.90622,32.0,95542.984,1.1352087
661124000,492.85602,32.0,95543.57,1.1352156
661132000,492.76352,32.0,95544.625,1.1352282
661144000,492.8005,32.0,95544.195,1.1352232
661152000,492.77145,32.0,95544.55,1.1352273
661164000,492.8428,32.0,95543.73,1.1352175
661172000,492.74768,32.0,95544.8,1.1352302
661184000,493.00928,32.0,95541.81,1.1351948
661192000,492.98547,32.0,95542.06,1.1351978
661204000,492.9432,32.0,95542.555,1.1352036
661212000,492.83487,32.0,95543.82,1.1352186
661224000,492.85074,32.0,95543.62,1.1352162
661232000,493.00928,32.0,95541.81,1.1351948
661244000,493.0304,32.0,95541.58,1.135192
661252000,492.96698,32.0,95542.3,1.1352005
661264000,493.05948,32.0,95541.25,1.1351881
661272000,493.03568,32.0,95541.49,1.135191
661284000,493.255,32.0,95538.99,1.1351613
661292000,493.0912,32.0,95540.86,1.1351835
661304000,493.0304,32.0,95541.56,1.1351918
661312000,493.12817,32.0,95540.44,1.1351784
661324000,493.1546,32.0,95540.125,1.1351748
661332000,493.18365,32.0,95539.8,1.1351708
661344000,493.10703,32.0,95540.695,1.1351815
661352000,493.26556,32.0,95538.87,1.1351597
661364000,493.10175,32.0,95540.75,1.1351821
661372000,493.13873,32.0,95540.32,1.135177
661384000,493.21536,32.0,95539.44,1.1351665
661392000,493.18893,32.0,95539.734,1.1351701
661404000,493.1308,32.0,95540.43,1.1351783
661412000,493.41617,32.0,95537.15,1.1351393
661424000,493.23914,32.0,95539.19,1.1351635
661432000,493.24973,32.0,95539.05,1.1351619
661444000,493.3554,32.0,95537.836,1.1351476
661452000,493.24973,32.0,95539.05,1.1351619
661464000,493.3105,32.0,95538.35,1.1351537
661472000,493.3554,32.0,95537.836,1.1351476
661484000,493.41617,32.0,95537.14,1.1351392
661492000,493.2867,32.0,95538.64,1.1351571
661504000,493.26028,32.0,95538.94,1.1351606
661512000,493.37918,32.0,95537.57,1.1351444
661524000,493.3369,32.0,95538.05,1.1351501
661532000,493.44525,32.0,95536.81,1.1351354
661544000,493.29993,32.0,95538.484,1.1351552
661552000,493.58002,32.0,95535.28,1.1351172
661564000,493.48224,32.0,95536.38,1.1351303
661572000,493.46902,32.0,95536.54,1.1351321
661584000,493.36862,32.0,95537.71,1.135146
661592000,493.38977,32.0,95537.45,1.135143
661604000,493.57208,32.0,95535.37,1.1351182
661612000,493.36862,32.0,95537.71,1.135146
661624000,493.6064,32.0,95534.98,1.1351136
661632000,493.50867,32.0,95536.1,1.135127
661644000,493.6038,32.0,95535.0,1.1351138
661652000,493.617,32.0,95534.86,1.1351122
661664000,493.55093,32.0,95535.62,1.1351212
661672000,493.65927,32.0,95534.36,1.1351062
661684000,493.55887,32.0,95535.52,1.13512
661692000,493.68042,32.0,95534.11,1.1351032
661712000,493.58264,32.0,95535.24,1.1351167
661724000,493.64078,32.0,95534.555,1.1351086
661732000,493.70685,32.0,95533.805,1.1350996
661744000,493.8363,32.0,95532.33,1.1350821
661752000,493.76495,32.0,95533.164,1.135092
661764000,493.7359,32.0,95533.484,1.1350958
661772000,493.62756,32.0,95534.74,1.1351107
661784000,493.77817,32.0,95532.99,1.13509
661792000,493.86008,32.0,95532.07,1.135079
661804000,493.85217,32.0,95532.17,1.1350802
661812000,493.71475,32.0,95533.734,1.1350988
661824000,493.72006,32.0,95533.664,1.135098
661832000,493.7861,32.0,95532.9,1.1350889
661844000,493.84158,32.0,95532.266,1.1350813
661852000,493.70154,32.0,95533.86,1.1351002
661864000,493.74118,32.0,95533.44,1.1350952
661872000,493.84158,32.0,95532.266,1.1350813
661884000,493.8548,32.0,95532.14,1.1350799
661892000,493.8548,32.0,95532.14,1.1350799
661904000,493.87595,32.0,95531.89,1.1350769
661912000,493.88123,32.0,95531.82,1.135076
661924000,493.85217,32.0,95532.15,1.13508
661932000,494.0477,32.0,95529.92,1.1350535
661944000,493.92087,32.0,95531.375,1.1350708
661952000,494.02655,32.0,95530.15,1.1350561
661964000,494.14545,32.0,95528.805,1.1350403
661972000,494.1481,32.0,95528.77,1.1350398
661984000,493.98956,32.0,95530.58,1.1350613
661992000,494.05298,32.0,95529.86,1.1350528
662004000,494.11905,32.0,95529.1,1.1350437
662012000,494.00012,32.0,95530.47,1.13506
662024000,494.03714,32.0,95530.05,1.135055
662032000,493.96313,32.0,95530.875,1.1350648
662044000,494.1851,32.0,95528.33,1.1350346
662052000,494.12167,32.0,95529.06,1.1350433
662064000,494.02655,32.0,95530.15,1.1350561
662072000,494.0979,32.0,95529.35,1.1350467
662084000,494.21152,32.0,95528.03,1.135031
662092000,494.07675,32.0,95529.59,1.1350496
662104000,494.1983,32.0,95528.195,1.135033
662112000,494.18774,32.0,95528.3,1.1350342
662124000,494.1481,32.0,95528.766,1.1350398
662132000,494.2855,32.0,95527.2,1.1350212
662144000,494.14282,32.0,95528.836,1.1350406
662152000,494.33307,32.0,95526.66,1.1350147
662164000,494.15604,32.0,95528.68,1.1350387
662172000,494.2353,32.0,95527.77,1.135028
662184000,494.21945,32.0,95527.945,1.13503
662192000,494.23795,32.0,95527.72,1.1350273
662204000,494.3912,32.0,95525.99,1.1350068
662212000,494.4467,32.0,95525.34,1.1349992
662224000,494.27228,32.0,95527.35,1.135023
662232000,494.17453,32.0,95528.445,1.135036
662244000,494.21417,32.0,95528.0,1.1350306
662252000,494.1983,32.0,95528.195,1.135033
662264000,494.23,32.0,95527.83,1.1350286
662272000,494.3357,32.0,95526.63,1.1350144
662284000,494.16925,32.0,95528.53,1.135037
662292000,494.24323,32.0,95527.68,1.1350268
662304000,494.20624,32.0,95528.11,1.1350319
662312000,494.2855,32.0,95527.19,1.135021
662324000,494.3674,32.0,95526.24,1.1350098
662332000,494.3595,32.0,95526.35,1.1350111
662344000,494.37534,32.0,95526.16,1.1350088
662352000,494.4467,32.0,95525.34,1.1349992
662364000,494.34628,32.0,95526.49,1.1350127
662372000,494.49426,32.0,95524.79,1.1349925
662384000,494.47046,32.0,95525.06,1.1349958
662392000,494.43875,32.0,95525.42,1.135
662404000,494.49426,32.0,95524.79,1.1349925
662412000,494.5286,32.0,95524.4,1.1349878
662424000,494.30664,32.0,95526.96,1.1350183
662432000,494.44403,32.0,95525.375,1.1349995
662444000,494.45724,32.0,95525.21,1.1349975
662452000,494.53653,32.0,95524.33,1.134987
662464000,494.66336,32.0,95522.86,1.1349696
662472000,494.58145,32.0,95523.79,1.1349807
662484000,494.52066,32.0,95524.484,1.1349889
662492000,494.4282,32.0,95525.57,1.1350018
662504000,494.5894,32.0,95523.7,1.1349796
662512000,494.54974,32.0,95524.17,1.1349852
662524000,494.6396,32.0,95523.14,1.1349729
662532000,494.6528,32.0,95522.98,1.134971
662544000,494.63165,32.0,95523.23,1.134974
662552000,494.50217,32.0,95524.7,1.1349915
662564000,494.74527,32.0,95521.914,1.1349584
662572000,494.45724,32.0,95525.23,1.1349977
662584000,494.63165,32.0,95523.24,1.1349741
662592000,494.50745,32.0,95524.65,1.1349908
662604000,494.65808,32.0,95522.94,1.1349705
662612000,494.86417,32.0,95520.58,1.1349425
662624000,494.63165,32.0,95523.23,1.134974
662632000,494.666,32.0,95522.82,1.1349691
662644000,494.74527,32.0,95521.93,1.1349585
662652000,494.59467,32.0,95523.64,1.1349789
662664000,494.66336,32.0,95522.85,1.1349695
662672000,494.68185,32.0,95522.66,1.1349672
662684000,494.70563,32.0,95522.38,1.1349639
662692000,494.7215,32.0,95522.195,1.1349617
662704000,494.66336,32.0,95522.87,1.1349697
662712000,494.7902,32.0,95521.43,1.1349525
662724000,494.6105,32.0,95523.45,1.1349766
662732000,494.70035,32.0,95522.445,1.1349647
662744000,494.83246,32.0,95520.914,1.1349465
662752000,494.6422,32.0,95523.12,1.1349727
662764000,494.71356,32.0,95522.27,1.1349627
662772000,494.73734,32.0,95522.02,1.1349597
662784000,494.93024,32.0,95519.8,1.1349332
662792000,494.8536,32.0,95520.69,1.1349437
662804000,494.77698,32.0,95521.57,1.1349542
662812000,494.97516,32.0,95519.305,1.1349274
662824000,494.8536,32.0,95520.69,1.1349437
662832000,494.83774,32.0,95520.87,1.1349459
662844000,494.66336,32.0,95522.85,1.1349695
662852000,494.86417,32.0,95520.58,1.1349425
662864000,494.93286,32.0,95519.766,1.1349329
662872000,494.86945,32.0,95520.516,1.1349417
662884000,494.98306,32.0,95519.21,1.1349262
662892000,494.70563,32.0,95522.39,1.134964
662904000,494.91437,32.0,95519.99,1.1349355
662912000,494.84833,32.0,95520.76,1.1349446
662924000,494.82718,32.0,95520.99,1.1349474
662932000,494.93817,32.0,95519.7,1.134932
662944000,494.9091,32.0,95520.04,1.1349361
662952000,494.6845,32.0,95522.62,1.1349667
662964000,494.96457,32.0,95519.42,1.1349287
662972000,494.82718,32.0,95521.0,1.1349475
662984000,495.0729,32.0,95518.18,1.134914
662992000,495.12576,32.0,95517.56,1.1349066
663004000,494.88266,32.0,95520.37,1.13494
663012000,495.01215,32.0,95518.875,1.1349223
663024000,495.02798,32.0,95518.68,1.1349199
663032000,495.03592,32.0,95518.59,1.1349189
663044000,494.93286,32.0,95519.766,1.1349329
663052000,495.06235,32.0,95518.305,1.1349155
663064000,495.1099,32.0,95517.74,1.1349088
663072000,495.19974,32.0,95516.7,1.1348964
663084000,495.1046,32.0,95517.805,1.1349095
663092000,495.06235,32.0,95518.305,1.1349155
663104000,495.1046,32.0,95517.805,1.1349095
663112000,495.06235,32.0,95518.28,1.1349152
663124000,495.065,32.0,95518.27,1.1349151
663132000,495.06763,32.0,95518.234,1.1349146
663144000,495.13104,32.0,95517.51,1.134906
