timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
657296000,47.39775128125559,8.545605645260075,488.1013,0.05351318,-0.13207644,-0.017067015,0.39084202,1,1,0
1059979999,47.39758964626166,8.546030332010481,488.05243,-17.919392,31.833508,0.031808347,-0.0028423145,1,1,0
