timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
657300000,-0.98093367,0.002733238,-0.0086718155,-0.1941302,0.045321666,-0.059399452,-0.008834362,0.037646275,-0.112431936,-0.021449253,-5.531216e-06,-4.8553175e-05,8.112216e-06,-0.0020717103,0.0014403891,-0.0012710046,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,6.2322797e-10,2.4831923e-05,0.00029786862,1.3748949e-06,5.7671796e-06,5.767047e-06,3.486677e-05,0.015299272,0.0152989095,0.011145308,0.09038247,0.09038189,0.05789159,1.0536576e-11,1.0533544e-11,1.8101591e-11,5.1437908e-08,5.144362e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.42516392,0.24060671,0.002611446,0.028780673,0.0101805935,0.004002408,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
657492000,-0.9809146,0.0026760455,-0.008743169,-0.1942245,0.047857445,-0.058087777,-0.0052728867,0.036205757,-0.11369275,-0.01936687,-5.5816754e-06,-4.8580358e-05,8.098122e-06,-0.002071712,0.001440378,-0.0012721085,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,6.556426e-10,2.5403837e-05,0.00027772938,1.3741666e-06,5.751244e-06,5.751042e-06,3.482245e-05,0.01514987,0.0151496,0.01105439,0.08951223,0.08951166,0.057207096,1.05266984e-11,1.0523651e-11,1.8092361e-11,5.143876e-08,5.144447e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.42311215,0.23918004,0.012664806,0.027192192,0.010008716,0.00399941,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
657692000,-0.980918,0.0025618884,-0.00874482,-0.1942083,0.051405214,-0.056019112,-0.0013405159,0.03436268,-0.114017844,-0.013837947,-5.64035e-06,-4.861279e-05,8.095101e-06,-0.0020717145,0.0014403614,-0.0012745361,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,2.1669264e-09,2.8386174e-05,0.00029841927,1.3751736e-06,5.743938e-06,5.7437032e-06,3.4854645e-05,0.015077638,0.015077487,0.011098707,0.089111954,0.089111425,0.05765767,1.0522136e-11,1.05190665e-11,1.8099149e-11,5.143965e-08,5.1445355e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.4221651,0.24012011,0.00403489,0.032837354,0.010302274,0.0021663934,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
657892000,-0.9809025,-0.00407074,-0.009540893,-0.19422373,0.049909074,-0.045202862,-0.12773226,0.037219007,-0.11427972,-0.01297412,-5.6878575e-06,-4.862962e-05,8.104173e-06,-0.0020717203,0.0014403495,-0.0012779032,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,3.4032581e-09,2.8249207e-05,0.0003091468,1.3744201e-06,5.738593e-06,5.7380676e-06,3.4828874e-05,0.015107105,0.015107029,0.011048777,0.08875283,0.08875233,0.05727776,1.0518341e-11,1.05152475e-11,1.8093988e-11,5.1440537e-08,5.144624e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.4213136,0.23932773,0.010731235,0.02123491,0.010283673,0.00011816334,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
658092000,-0.98091924,-0.006729125,-0.008117111,-0.19412974,0.03570506,-0.0074852966,-0.66438675,0.035253175,-0.110865794,-0.07988294,-5.733524e-06,-4.8660768e-05,8.113614e-06,-0.0020717834,0.0014403906,-0.0012841743,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,3.866029e-09,2.6532518e-05,0.0003074272,1.3745286e-06,5.7259863e-06,5.7272987e-06,3.4861692e-05,0.01542081,0.015420649,0.011095737,0.08844691,0.08844647,0.05773703,1.0512414e-11,1.0509284e-11,1.8100799e-11,5.1441127e-08,5.1446822e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.42058694,0.2402853,0.0091422945,0.053821106,0.009766676,0.0007302036,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
658292000,-0.9809248,-0.001637364,-0.0069887973,-0.19425516,0.030008346,0.005073867,-1.3983064,0.035727914,-0.101766974,-0.27786365,-5.7741586e-06,-4.8669714e-05,8.108555e-06,-0.0020718277,0.0014405113,-0.0012918027,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,3.1125553e-09,2.5474981e-05,0.0006564597,1.3753117e-06,5.70364e-06,5.7040947e-06,3.483811e-05,0.015862392,0.015862094,0.011048641,0.08821298,0.088212624,0.057363965,1.0502683e-11,1.0499531e-11,1.8095659e-11,5.1440068e-08,5.144576e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.42003047,0.23950775,0.0109392665,0.079568006,0.008282829,0.0024239316,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
658492000,-0.98091686,0.00010555166,-0.007500885,-0.19428338,0.03287693,0.0018515775,-1.8783897,0.034699462,-0.09102988,-0.58750695,-5.8189285e-06,-4.8686135e-05,8.093618e-06,-0.002071918,0.0014407256,-0.0012908706,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,2.43429e-09,2.5566973e-05,0.0007273595,1.3745216e-06,5.678766e-06,5.678857e-06,3.4813947e-05,0.016103836,0.016103547,0.011001832,0.08805008,0.088049784,0.056990974,1.049212e-11,1.048895e-11,1.8090508e-11,5.1437937e-08,5.144362e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.41964254,0.23872782,0.011386325,0.01870707,0.010707302,0.0061841067,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
658692000,-0.98089856,-0.00027512343,-0.009472298,-0.19428915,0.042940404,0.002349533,-1.7506526,0.035277214,-0.07670384,-0.96786654,-5.88371e-06,-4.8691287e-05,8.077378e-06,-0.0020719462,0.001441122,-0.0012855701,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,2.0143966e-09,2.3876499e-05,0.0005506951,1.3755664e-06,5.6527924e-06,5.651561e-06,3.4845227e-05,0.015869658,0.015869485,0.011049802,0.08792259,0.08792234,0.057444118,1.0481313e-11,1.0478118e-11,1.8097307e-11,5.1434892e-08,5.1440573e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.4193387,0.23967503,0.0023613842,0.032695085,0.0116916085,0.0018754981,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
658892000,-0.9808703,0.0010018003,-0.010781786,-0.19436125,0.038278736,-1.5642036e-05,-1.7202624,0.035271287,-0.06564044,-1.3133914,-5.933096e-06,-4.8708425e-05,8.075327e-06,-0.0020720481,0.0014413657,-0.001286716,0.21561153,0.0103419395,0.42644256,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,1.6546133e-09,2.320824e-05,0.00045627958,1.375873e-06,5.630478e-06,5.6283047e-06,3.481937e-05,0.015725862,0.01572562,0.0110053625,0.08778791,0.08778769,0.05707808,1.0472785e-11,1.0469577e-11,1.8092179e-11,5.143265e-08,5.143832e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.41901743,0.23891018,0.010157126,0.020433493,0.01178141,0.0060416325,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
659092000,0.9806371,-0.0022335742,0.010358055,0.19554694,0.03669922,-0.0070627094,-1.6763805,0.03394178,-0.05848795,-1.6602093,-5.9695567e-06,-4.873479e-05,8.067536e-06,-0.0020721818,0.0014415396,-0.0012831186,0.2219065,0.009935766,0.42643437,-2.8308397e-05,-0.0001999095,0.0028739558,0.0,0.0,1.3676977e-09,2.4137755e-05,0.00039576655,7.2761286e-05,5.972879e-06,5.781228e-06,0.0018223693,0.015149273,0.015148946,0.011054281,0.08764277,0.087642565,0.057532314,1.04663335e-11,1.04630965e-11,1.8134789e-11,5.1431105e-08,5.1436757e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.41867092,0.23985894,0.0063334103,0.02322597,0.011171513,0.016022472,0.0,0.0,0.0,0.004,0,0,0,831,24,0,0,0
