timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3560000,-0.002250322,-0.006145571,-0.0015641495,0.9790638,-0.008284541,-0.017149983,0.20266075,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3592000,-0.005155143,-0.004719474,0.0026075128,0.9790575,-0.008320146,-0.017264849,0.20268014,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3624000,0.0053033433,-0.007676306,0.0044175074,0.9790623,-0.008319618,-0.017355349,0.20264888,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3656000,-0.0025686128,-0.004163894,-0.0014030036,0.9790526,-0.008352916,-0.01746004,0.20268583,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3688000,-0.0031718512,-0.0053578853,-0.0006593706,0.97904193,-0.008352311,-0.017575476,0.20272721,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3720000,0.00094950566,-0.014424112,0.0017222603,0.9790327,-0.008307091,-0.01768954,0.20276359,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3756000,-0.0045625297,-0.011204049,0.001712161,0.97903293,-0.008271902,-0.017798133,0.20275459,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3784000,0.0006089629,-0.007900575,-0.0036714873,0.97903043,-0.008255961,-0.017884152,0.20275983,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3816000,-0.0066547664,-0.001996436,0.0034086565,0.97903097,-0.00829762,-0.017984787,0.20274624,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3848000,-0.0031887793,-0.013029564,-0.002149235,0.9790368,-0.008285453,-0.01808265,0.20271014,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3880000,-0.008067031,-0.0021943862,-0.0065845,0.97905004,-0.008326297,-0.018184707,0.20263529,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3912000,-0.007395015,-0.002191671,-0.008134436,0.97905517,-0.008390008,-0.018267319,0.20260039,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3948000,0.0015279878,-0.014605067,0.0044287755,0.97905296,-0.008373412,-0.018386187,0.20260121,0.97903603,0.0045234784,-0.004332732,0.20359087,1
3976000,-0.0046938416,-0.0020594834,0.002101708,0.9790563,-0.008389419,-0.018428141,0.20258056,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4007999,-0.0064552957,-0.00534764,0.002844344,0.9790625,-0.008430784,-0.018511511,0.20254116,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4039999,0.0024902362,-0.0075428705,-0.0055633457,0.97907454,-0.008396303,-0.018595671,0.20247672,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4076000,0.0025737653,-0.009191119,-0.00023531416,0.9790823,-0.008407581,-0.01869517,0.20242938,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4103999,-0.00069108774,-0.008207792,-0.00036801092,0.9790981,-0.008358211,-0.018782184,0.20234704,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4135999,0.0036935597,-0.012374066,0.0036118675,0.9791025,-0.008308562,-0.018875973,0.20231932,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4167999,-0.0029043304,-0.0060031316,-0.0020330942,0.9791136,-0.008290222,-0.018955298,0.20225857,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4200000,-0.0051002903,-0.0064135236,-0.0003027459,0.97912705,-0.008371343,-0.01902077,0.2021843,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4232000,0.0074588293,-0.00704823,-0.0008618144,0.9791255,-0.008346419,-0.019127961,0.20218283,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4268000,-0.00026037323,-0.0064570317,-0.0026124932,0.97913474,-0.008369003,-0.019197384,0.20213069,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4296000,0.00413404,-0.0011981948,0.0010792983,0.97913677,-0.008373299,-0.019230856,0.20211709,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4328000,-0.004850086,-0.010658975,0.005666538,0.9791318,-0.008376538,-0.019296896,0.20213485,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4360000,-0.000638837,-0.009921578,0.008525921,0.97911626,-0.008368422,-0.019380618,0.20220223,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4392000,-0.002285446,-0.0007571047,-0.0008311382,0.97910804,-0.008372417,-0.019458003,0.20223413,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4424000,0.0038926909,-0.0055768755,0.007171764,0.9790977,-0.008375022,-0.019513916,0.20227888,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4456000,-0.0066737365,-0.0066399756,0.0073930263,0.9790899,-0.008370849,-0.019630063,0.20230588,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4488000,-0.0026675228,-0.004143195,0.001376715,0.9790984,-0.00839524,-0.019658241,0.20226085,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4520000,0.0010432655,-0.009081105,0.0018987964,0.97909105,-0.008416795,-0.01969979,0.20229128,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4552000,-0.001404013,0.0045535592,0.0065562115,0.97907835,-0.008429137,-0.019660639,0.20235594,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4584000,-0.003307388,0.00043264002,0.00038008927,0.9790862,-0.008420319,-0.019699574,0.20231487,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4616000,0.0038303563,-0.008583804,-0.008450617,0.9790917,-0.008296017,-0.01975107,0.20228861,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4648000,0.00021157923,-0.007723167,-0.0059282333,0.9790869,-0.008256321,-0.019735724,0.20231476,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4680000,-0.0027346436,-0.003410016,0.0032016803,0.97907835,-0.008205414,-0.019755458,0.20235631,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4716000,0.0010867962,-0.0048760227,-0.0006735133,0.9790678,-0.008175444,-0.019801022,0.20240434,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4744000,-0.00715201,0.0022981055,-0.0040807254,0.9790661,-0.008196399,-0.019795747,0.20241185,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4776000,-0.00431644,-0.008560587,0.0015717929,0.9790533,-0.008174308,-0.019807074,0.20247352,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4808000,-0.0038475632,-0.010084195,-0.011220444,0.97905606,-0.0081745535,-0.019799912,0.20246114,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4840000,-0.0034064914,0.00042833763,0.005995621,0.9790472,-0.008136041,-0.019760787,0.20250921,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4872000,0.006346475,-0.005051328,-0.0032213272,0.9790462,-0.008128367,-0.01974523,0.20251565,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4904000,0.0011824135,0.0005171753,0.0006392144,0.97904146,-0.008105667,-0.019770583,0.20253707,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4936000,-0.0021607555,-0.0020962968,-0.00071508274,0.9790282,-0.008118064,-0.019761277,0.20260136,0.97903603,0.0045234784,-0.004332732,0.20359087,1
4968000,-0.0043594074,-0.0058012116,0.00060423167,0.97902375,-0.008130205,-0.019776572,0.20262128,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5000000,0.0006599837,-0.005592842,-0.0009956551,0.97900915,-0.008109018,-0.019820297,0.20268871,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5032000,-0.0065000844,-0.0013409868,-0.0038789106,0.97900987,-0.008091951,-0.01982304,0.20268564,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5064000,0.007519322,-0.009014095,-0.0005292782,0.97898537,-0.008084174,-0.019819217,0.20280394,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5096000,-0.0036441656,-0.0050429786,-0.002447492,0.9789861,-0.008064084,-0.019825958,0.20280088,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5128000,0.0036318582,-0.0043787323,0.006671626,0.9789819,-0.008005105,-0.019816788,0.20282444,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5160000,-0.0007007047,-0.003942623,0.0041796076,0.9789587,-0.008021958,-0.019836137,0.20293328,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5192000,0.0001790536,-7.841003e-05,0.0011009722,0.97895753,-0.0079682795,-0.0198387,0.20294097,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5224000,-0.0021106766,-0.0035551363,0.0014609296,0.97894466,-0.007941898,-0.019834736,0.20300458,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5260000,-0.0020728826,-0.0078123286,0.0003032616,0.97893363,-0.0079442635,-0.019830534,0.203058,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5288000,-0.0055638617,-0.0026641635,0.0030445578,0.9789331,-0.007957492,-0.01984687,0.20305903,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5320000,0.0065796776,0.00027192663,-0.0024197896,0.9789304,-0.007954041,-0.019796606,0.20307684,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5352000,0.0041891215,-0.005755761,0.000107106236,0.97892463,-0.007894295,-0.019767856,0.20310965,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5388000,-0.00591054,-0.008163529,-0.0004557452,0.9789231,-0.007903064,-0.019741703,0.20311964,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5420000,-0.00768538,0.0013583661,-0.0028373313,0.97892827,-0.007913666,-0.019727409,0.20309564,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5452000,0.003396396,-0.0007146057,0.0010014653,0.97892773,-0.007920819,-0.019704409,0.20309953,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5480000,-0.0053993426,-0.0024754428,-0.004418112,0.97892517,-0.00797051,-0.01967324,0.20311338,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5516000,-0.007990161,-0.0066658114,0.0051217927,0.97892064,-0.007980013,-0.019605154,0.20314138,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5544000,-0.0034865094,-0.0074883346,-0.0037356915,0.97892076,-0.007970415,-0.019610224,0.20314074,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5576000,-0.0023896405,-0.004545689,0.00084602716,0.9789112,-0.007973543,-0.019583117,0.20318912,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5608000,-0.0047545293,0.0031778552,-0.003448838,0.9789043,-0.007999941,-0.019551195,0.20322447,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5640000,0.0061919265,-0.007277037,-0.0009855723,0.97890073,-0.007933582,-0.019588929,0.20324078,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5676000,0.002901032,-0.0049805418,-0.000474917,0.9788943,-0.007873989,-0.019597745,0.20327319,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5708000,-0.0028039378,-0.0044587026,0.007173934,0.9788923,-0.007862925,-0.01954066,0.20328854,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5736000,-0.0046206545,-0.006948498,-0.001045051,0.97888887,-0.007852501,-0.019511033,0.20330851,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5768000,-0.0016880112,-0.0059462576,0.0056563625,0.9788761,-0.007927679,-0.01950599,0.20336749,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5800000,-0.0028206601,-0.009235714,-3.8020662e-06,0.9788704,-0.00791393,-0.019471519,0.20339893,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5832000,-0.005663718,-0.003915077,0.0047957688,0.9788622,-0.007896053,-0.019485865,0.20343757,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5864000,-0.0017209662,-0.0058230096,0.0004334102,0.9788532,-0.007873941,-0.019424938,0.20348737,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5896000,0.00766219,7.802644e-05,0.0015178684,0.978863,-0.007855524,-0.019424576,0.20344108,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5928000,0.0031787027,-0.00963344,0.003371762,0.9788667,-0.007831014,-0.019374581,0.20342915,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5964000,-0.0066268845,-0.0055162515,0.0024408572,0.97887784,-0.007856772,-0.019337494,0.20337765,0.97903603,0.0045234784,-0.004332732,0.20359087,1
5992000,0.0025630654,-0.005670429,-0.004221252,0.97889125,-0.007813944,-0.019299425,0.20331879,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6024000,0.00018446206,-0.0039701783,-0.0050861626,0.97888577,-0.0077839326,-0.019301303,0.203346,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6060000,0.00025563547,-0.0128321545,-0.0036767093,0.97888285,-0.0077064405,-0.019288445,0.20336397,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6088000,-0.00022908289,-0.0046924707,0.00036589178,0.9788743,-0.007664081,-0.01925357,0.2034102,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6120000,-0.006641211,-0.01237634,0.00039030463,0.9788632,-0.0076726307,-0.019282596,0.20346099,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6152000,0.0004986534,0.001418197,0.0020714998,0.97886056,-0.0076594483,-0.019219425,0.20348,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6188000,-0.0030681693,-0.006292608,-0.0031144428,0.97886,-0.0076244487,-0.019173766,0.20348804,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6216000,0.00056870363,-0.002054809,0.0013213002,0.9788584,-0.0075991256,-0.019169725,0.20349708,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6248000,-5.9156097e-05,0.0023815855,0.0019161862,0.9788656,-0.007571853,-0.019113354,0.20346867,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6280000,0.0022073523,-0.0011113221,-0.0008022959,0.9788598,-0.007567306,-0.019034246,0.2035042,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6312000,0.004100673,-0.0038322518,-0.0005712112,0.97886586,-0.007519094,-0.019009113,0.20347945,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6344000,0.0014375907,-0.0015233525,0.0047923718,0.9788659,-0.0075036404,-0.018942073,0.20348595,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6380000,0.006050198,-0.009680147,-0.0025089758,0.97885627,-0.0074000377,-0.018861542,0.20354362,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6408000,-0.0029384112,-0.005825742,0.0011171027,0.9788579,-0.007397705,-0.0187962,0.20354159,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6440000,-0.00095848425,-0.0022311423,-0.0043801665,0.97884506,-0.007351645,-0.018773682,0.20360707,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6476000,0.001383183,-0.007092219,0.005073035,0.978839,-0.007288132,-0.018704677,0.20364518,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6504000,-0.0024986146,-0.0002999017,0.005322432,0.9788389,-0.0072877794,-0.01867979,0.20364773,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6536000,0.00026894984,-0.0037915537,0.002191341,0.97883767,-0.007228212,-0.018599836,0.20366341,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6572000,-0.00038852752,0.0025635792,0.0019804067,0.9788365,-0.007199579,-0.018515227,0.2036776,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6600000,0.0005251759,-0.0054454785,-0.0048240046,0.97883284,-0.0071676737,-0.018471777,0.20370014,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6632000,0.004252307,-0.0065043,-0.005758561,0.9788364,-0.007151497,-0.018422887,0.20368811,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6664000,0.0008000273,-0.0008254952,0.0025700703,0.9788325,-0.0071272836,-0.018331118,0.20371583,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6696000,-0.0070460946,0.003549882,0.0054305578,0.97882265,-0.007111991,-0.018287476,0.20376763,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6728000,0.0016072569,-0.0008256263,-0.0056856642,0.97881967,-0.007098658,-0.018298753,0.20378168,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6760000,0.0016145636,-0.004615781,-0.0015405471,0.978821,-0.0070915865,-0.018255714,0.20377901,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6796000,-0.0007320704,-0.0041556666,0.002598333,0.97882277,-0.007088812,-0.018171463,0.20377822,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6824000,0.0036902186,-0.0017423357,0.0020082796,0.9788192,-0.007029775,-0.018132908,0.20380095,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6856000,-0.00026924873,-6.087101e-05,-0.0028383068,0.97882277,-0.007063363,-0.018072266,0.20378777,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6888000,0.0022943888,-0.0041041384,-0.0055846535,0.97883,-0.0070970096,-0.01803506,0.20375562,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6920000,0.0019263783,0.0076017166,-0.0029975616,0.97884595,-0.007077605,-0.017921304,0.20368937,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6956000,-0.0036492473,-0.009114328,0.0029577834,0.97885334,-0.007022054,-0.0178836,0.2036593,0.97903603,0.0045234784,-0.004332732,0.20359087,1
6984000,-8.174067e-05,0.0076713995,-0.004098777,0.9788431,-0.007056507,-0.01776906,0.203717,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7016000,-0.0058283983,-0.00016091089,0.0027067084,0.97884786,-0.0070562935,-0.017709754,0.20369977,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7048000,0.0073116985,-0.006072823,6.355824e-05,0.97885674,-0.0069898125,-0.017655428,0.20366424,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7080000,0.00018143794,-0.0013485937,-0.0024622513,0.978857,-0.0069183684,-0.017595194,0.2036702,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7112000,0.0038483986,-0.00068413885,-0.0010105642,0.9788484,-0.0068893307,-0.01745829,0.20372438,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7144000,-0.0084415,-0.004401615,-0.0008503885,0.9788396,-0.006873454,-0.01743915,0.20376904,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7176000,-0.008936208,-0.007381698,-0.0004245824,0.9788347,-0.006911519,-0.017426774,0.20379215,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7212000,-0.0036392268,-0.008997029,-0.0016476416,0.97882986,-0.0069189034,-0.017394967,0.20381777,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7240000,0.005066345,-0.006606025,0.0009397613,0.9788287,-0.006895053,-0.017359268,0.20382695,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7272000,0.003589351,4.9926806e-05,0.003974535,0.9788308,-0.0068518724,-0.017346531,0.20381966,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7304000,-0.0069511947,0.0023646583,-0.0038676579,0.9788316,-0.0069393516,-0.01731322,0.20381564,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7336000,0.0018118785,-0.0018028822,-0.0009350252,0.9788452,-0.0069567272,-0.017210964,0.20375891,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7368000,-0.0005153137,-0.008147592,-0.0005045313,0.9788482,-0.006948687,-0.017155273,0.20374899,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7400000,0.0008245092,-0.0005914527,0.001790033,0.9788623,-0.00693197,-0.01708329,0.203688,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7432000,0.004120938,0.0015892037,-2.8092472e-05,0.9788652,-0.006979734,-0.017047187,0.20367531,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7468000,0.0031045736,0.0007039425,-2.02409e-05,0.9788618,-0.006980075,-0.016922863,0.20370197,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7496000,-0.00137959,-0.0078078764,0.0052431747,0.9788539,-0.0070111584,-0.016873477,0.20374298,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7528000,-0.001571671,0.0040958426,-0.0024876022,0.9788436,-0.0070242146,-0.016814133,0.2037968,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7560000,-0.0023487178,-0.005724687,-0.00071829784,0.97883654,-0.0070211985,-0.016749326,0.20383672,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7592000,0.0074882787,0.007732273,0.0003156099,0.9788298,-0.007012092,-0.016689911,0.20387356,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7624000,0.0014280467,-0.0027486118,0.0023928476,0.97882175,-0.006995335,-0.016580183,0.2039223,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7660000,0.0050880825,-0.006622992,0.010755125,0.9788158,-0.006950262,-0.01649765,0.20395893,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7688000,-0.0023199907,-0.00094322814,-0.010424029,0.9788144,-0.0069994815,-0.01643416,0.20396876,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7720000,0.0033525818,-0.00406661,-0.0006626377,0.9788223,-0.0069758706,-0.016388094,0.20393571,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7756000,-0.0015924141,-0.0001775492,-0.001149057,0.9788176,-0.0069673737,-0.016323105,0.203964,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7784000,0.001872153,-0.005390744,-0.0024695043,0.97880924,-0.007006779,-0.016268192,0.20400707,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7816000,-0.0025968952,-0.0038024513,0.00096528255,0.9788084,-0.0070374394,-0.016211431,0.2040144,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7848000,0.0051878667,2.9285904e-05,-0.00423704,0.9788129,-0.0070378976,-0.016120603,0.20399992,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7880000,0.00070699817,-0.0014495617,-0.0029129654,0.97881424,-0.007055606,-0.016026972,0.20400049,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7912000,0.00012909889,0.0029496448,-0.0032347736,0.9788219,-0.0070529077,-0.015936833,0.20397103,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7944000,-0.0069358703,-0.0019841413,0.003959661,0.978822,-0.0070936955,-0.015866326,0.20397414,0.97903603,0.0045234784,-0.004332732,0.20359087,1
7976000,0.004654056,0.0016046425,0.0002990507,0.9788275,-0.00704458,-0.015813405,0.20395395,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8012000,0.003915978,0.0012585127,-0.0031794768,0.97881895,-0.0070815193,-0.015707813,0.20400178,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8040000,-0.0059028673,-0.0013794219,-0.008089805,0.97881484,-0.007133057,-0.015634026,0.20402482,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8072000,-0.0051379194,-0.0047083646,-0.0008646158,0.9788267,-0.007158227,-0.015553142,0.20397364,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8104000,-0.0055393307,0.00090126926,0.00027826044,0.9788192,-0.0071961326,-0.01551205,0.20401165,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8136000,0.008760881,0.003144577,-0.0007441309,0.9788146,-0.0071464493,-0.015386998,0.2040446,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8168000,0.0059728576,0.0024037752,0.0009716545,0.97882414,-0.007104722,-0.015291617,0.2040074,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8200000,0.0015484036,-0.0009138421,-0.0031834058,0.978827,-0.0070650163,-0.015231126,0.20399947,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8232000,-0.00051464397,-0.00042583467,0.0067080683,0.978828,-0.0070988927,-0.015181665,0.20399751,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8264000,-0.0012292311,-0.00057293614,-0.00044756592,0.97881883,-0.0070912554,-0.0150909005,0.20404825,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8296000,0.0038629537,0.0055922884,-0.0046034507,0.9788192,-0.0070991605,-0.015013006,0.20405187,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8328000,-0.0020584264,-0.0008419729,-0.0016678107,0.9788058,-0.007123213,-0.014941836,0.2041206,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8360000,0.0038658492,-0.0013009259,0.0019195687,0.9787978,-0.0071025696,-0.014845646,0.2041671,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8392000,0.0055810353,-0.0013831826,0.0013690399,0.97879374,-0.007088129,-0.014774584,0.20419225,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8424000,0.002649201,-0.004761977,-0.0021679907,0.978789,-0.007062358,-0.014734797,0.20421839,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8456000,0.0026872242,-0.0015959311,0.000886195,0.9787839,-0.0070819366,-0.014741144,0.2042415,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8488000,0.0017096942,0.002066528,0.0015633091,0.97877777,-0.00707075,-0.014706194,0.20427404,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8520000,0.0041980823,-0.002051636,0.0048311534,0.97877866,-0.0071052383,-0.01463602,0.20427342,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8552000,0.00015362247,0.00025339331,-0.0059936326,0.97877353,-0.00712481,-0.014605793,0.20429946,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8584000,-0.0020503572,0.00014854828,0.0018608402,0.9787729,-0.00713628,-0.014544084,0.20430678,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8616000,0.0070748543,-0.0083478,0.00229818,0.97877264,-0.007136902,-0.0145214,0.20430936,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8648000,0.0033116217,-0.0038023577,-0.00033165305,0.97877586,-0.0071612494,-0.014467942,0.20429702,0.97903603,0.0045234784,-0.004332732,0.20359087,1
8680000,0.0028910148,-0.003433344,-0.001154022,0.97877604,-0.0071826377,-0.014399229,0.20430057,0.97903603,0.0045234784,-0.004332732,0.20359087,1
