timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
4196000,-0.0037618203,-0.01019313,-0.005618316,0.0,0.0,0.0,0.0
4224000,0.0015230882,-0.011239103,0.00083839835,0.0,0.0,0.0,0.0
4256000,0.002832951,-0.004615579,-0.0014947813,0.0,0.0,0.0,0.0
4288000,-0.005291261,-0.0068199015,-0.00019822444,0.0,0.0,0.0,0.0
4324000,-0.007214625,-0.001651606,0.0052012824,0.0,0.0,0.0,0.0
4352000,-0.0040393854,-0.007789093,-0.0018765387,0.0,0.0,0.0,0.0
4384000,-0.0026744562,-0.017465299,-0.00405211,0.0,0.0,0.0,0.0
4416000,-0.0076238024,-0.0034243115,0.012235135,0.0,0.0,0.0,0.0
4448000,-0.0048682266,-0.0032502362,0.0014432715,0.0,0.0,0.0,0.0
4480000,0.006937885,-0.0043621603,-0.015708514,0.0,0.0,0.0,0.0
4512000,-0.005295924,-0.0038680593,0.0073224353,0.0,0.0,0.0,0.0
4548000,-0.00027036274,0.006179968,0.0025431656,0.0,0.0,0.0,0.0
4576000,0.0034792041,-0.0058387937,-0.0080821905,0.0,0.0,0.0,0.0
4612000,0.012316106,-0.012910147,-0.012594567,0.0,0.0,0.0,0.0
4644000,0.0043148864,-0.005805134,-0.0060672937,0.0,0.0,0.0,0.0
4672000,0.0036866912,-0.008431151,-0.0005117689,0.0,0.0,0.0,0.0
4708000,0.010738208,-0.010979466,0.0013581513,0.0,0.0,0.0,0.0
4736000,-0.006419312,-0.00078197423,0.0055481754,0.0,0.0,0.0,0.0
4768000,-0.0011820243,0.009414366,0.00041682366,0.0,0.0,0.0,0.0
4800000,0.007445107,0.0063935574,-0.011158448,0.0,0.0,0.0,0.0
4832000,0.0042497423,0.0014340188,-0.008535854,0.0,0.0,0.0,0.0
4868000,0.0045773033,-0.002765494,-0.004213753,0.0,0.0,0.0,0.0
4896000,-0.012511618,-0.0065022875,-0.010422527,0.0,0.0,0.0,0.0
4928000,-0.0049104393,-0.010145488,0.0032407106,0.0,0.0,0.0,0.0
4960000,-0.0049698553,-0.0048287017,0.0073774406,0.0,0.0,0.0,0.0
4992000,-0.005838851,-0.0019609095,-0.010878239,0.0,0.0,0.0,0.0
5024000,0.005911398,-0.0071418993,-0.0009771077,0.0,0.0,0.0,0.0
5056000,0.0018444806,-0.0007790966,-0.001126771,0.0,0.0,0.0,0.0
5092000,-0.008227551,-0.0062631257,-0.001939479,0.0,0.0,0.0,0.0
5120000,-0.0024402356,-0.003961426,0.0050751166,0.0,0.0,0.0,0.0
5152000,-0.005733672,-0.010532085,0.006842146,0.0,0.0,0.0,0.0
5184000,-0.002850012,-0.016084699,-0.004610097,0.0,0.0,0.0,0.0
5216000,0.00015376773,-0.003747377,0.0003076464,0.0,0.0,0.0,0.0
5248000,0.00018480179,-0.0074964194,0.0022986596,0.0,0.0,0.0,0.0
5284000,-0.002792782,0.0008526923,0.002519562,0.0,0.0,0.0,0.0
5312000,-0.004968216,-0.009400733,-0.00056441384,0.0,0.0,0.0,0.0
5344000,0.0049863076,-0.0060009123,0.002381309,0.0,0.0,0.0,0.0
5380000,0.002748825,-0.0085107805,-0.0012701384,0.0,0.0,0.0,0.0
5408000,0.0057044146,-0.00047189638,-0.014195267,0.0,0.0,0.0,0.0
5440000,-0.0037270335,-0.0032836609,-0.0039180336,0.0,0.0,0.0,0.0
5472000,-0.004888038,-0.0006551879,0.008333724,0.0,0.0,0.0,0.0
5508000,0.0031103888,-0.0021935878,9.4011535e-05,0.0,0.0,0.0,0.0
5536000,-0.001130172,-0.0020320015,-0.0037208307,0.0,0.0,0.0,0.0
5568000,-0.004988256,-0.0017781651,-0.0020045321,0.0,0.0,0.0,0.0
5600000,0.0018591604,-0.00080065615,-0.0041642315,0.0,0.0,0.0,0.0
5632000,-0.004940695,-0.0010988386,-0.0039604553,0.0,0.0,0.0,0.0
5664000,-0.0021311138,-0.006028504,0.007653635,0.0,0.0,0.0,0.0
5700000,0.0072377715,-0.0036200872,-0.0069650505,0.0,0.0,0.0,0.0
5728000,0.004081102,-0.0016132323,-0.0020605926,0.0,0.0,0.0,0.0
5764000,-0.004085639,-0.002711448,0.006397703,0.0,0.0,0.0,0.0
5792000,-0.0013040164,0.002543575,0.0077017355,0.0,0.0,0.0,0.0
5824000,-0.0013633003,-0.016296454,0.0029606894,0.0,0.0,0.0,0.0
5860000,-0.0050531714,-0.008468633,0.0014030925,0.0,0.0,0.0,0.0
5892000,0.016323484,-0.0018787507,0.002069442,0.0,0.0,0.0,0.0
5924000,0.01162901,-0.009298879,-0.004592075,0.0,0.0,0.0,0.0
5952000,0.0053592063,-0.004928034,-0.0053935493,0.0,0.0,0.0,0.0
5984000,-0.0017672552,-0.0052821618,-0.012544158,0.0,0.0,0.0,0.0
6020000,0.0008532217,-0.0048592617,-0.00074140803,0.0,0.0,0.0,0.0
6048000,0.0057631386,-0.004506316,-0.0022623194,0.0,0.0,0.0,0.0
6080000,-0.003492804,-0.0010039562,-0.0017393113,0.0,0.0,0.0,0.0
6112000,0.003838181,-0.0016461443,-0.0021845407,0.0,0.0,0.0,0.0
6144000,-0.003841363,0.0021098573,0.003808248,0.0,0.0,0.0,0.0
6176000,0.0044952985,0.0016622504,0.0046719396,0.0,0.0,0.0,0.0
6208000,0.006158372,0.0066354694,0.0032214532,0.0,0.0,0.0,0.0
6244000,0.00057111436,-0.002011338,0.00030673467,0.0,0.0,0.0,0.0
6276000,0.0046465346,0.0030634583,-0.0052409135,0.0,0.0,0.0,0.0
6304000,0.008752283,-0.009338171,-0.0031202117,0.0,0.0,0.0,0.0
6340000,-0.0020204694,0.0032794783,0.0027874957,0.0,0.0,0.0,0.0
6368000,-0.0007721798,0.011005809,0.0055928603,0.0,0.0,0.0,0.0
6400000,0.002259071,0.0065170694,0.0011369785,0.0,0.0,0.0,0.0
6436000,-0.00426297,-0.008381305,-0.008762537,0.0,0.0,0.0,0.0
6464000,0.0016374863,0.004436568,0.006582662,0.0,0.0,0.0,0.0
6496000,-0.00035675196,-0.007344315,-0.0047045965,0.0,0.0,0.0,0.0
6528000,0.0024848764,0.004506154,0.006707022,0.0,0.0,0.0,0.0
6560000,0.001373496,-0.0010224718,0.0103592,0.0,0.0,0.0,0.0
6592000,0.004410083,-0.0039873915,-0.0013648687,0.0,0.0,0.0,0.0
6628000,0.001338106,-0.00741441,0.002676851,0.0,0.0,0.0,0.0
6656000,-0.005318517,0.0057535227,0.010788148,0.0,0.0,0.0,0.0
6688000,-0.0071044867,-0.0047511803,-0.002964719,0.0,0.0,0.0,0.0
6720000,0.00023944146,-0.00038000313,0.0023400364,0.0,0.0,0.0,0.0
6756000,0.00010451861,0.0010396326,-0.0068612765,0.0,0.0,0.0,0.0
6788000,0.001909699,-6.9498084e-05,0.0033071807,0.0,0.0,0.0,0.0
6816000,0.002028456,-0.008134892,0.0008537618,0.0,0.0,0.0,0.0
6848000,-0.008427805,-0.0019330173,0.008337661,0.0,0.0,0.0,0.0
6880000,-0.007532637,-0.0057055037,-0.00041776508,0.0,0.0,0.0,0.0
6912000,-0.0029239375,0.0031511742,-0.0051195277,0.0,0.0,0.0,0.0
6944000,-0.00075520424,-0.003960371,-0.00831833,0.0,0.0,0.0,0.0
6976000,0.0036426526,0.009594236,0.017176328,0.0,0.0,0.0,0.0
7008000,-0.0046988036,-0.007287986,0.001267027,0.0,0.0,0.0,0.0
7040000,0.014017364,0.00089181913,-0.0007622243,0.0,0.0,0.0,0.0
7072000,-0.0005750987,-0.004086517,-0.0031454626,0.0,0.0,0.0,0.0
7104000,0.0032323361,0.003955545,0.0073996074,0.0,0.0,0.0,0.0
7136000,0.0005388332,-0.010014037,0.007545724,0.0,0.0,0.0,0.0
7168000,0.0045798593,-0.0004954594,0.0055223648,0.0,0.0,0.0,0.0
7204000,-0.005923397,-0.005031696,0.0047368356,0.0,0.0,0.0,0.0
7232000,0.0042699096,0.007726564,-0.003438586,0.0,0.0,0.0,0.0
7264000,-0.0017548742,-0.0030081342,-0.0052271676,0.0,0.0,0.0,0.0
7296000,-0.00461259,-0.001569787,0.0003875386,0.0,0.0,0.0,0.0
7328000,0.003572374,0.006700027,-0.0039964407,0.0,0.0,0.0,0.0
7360000,-0.008875635,0.008190424,-0.0023453264,0.0,0.0,0.0,0.0
7392000,-0.0013049212,0.00014310936,0.00318543,0.0,0.0,0.0,0.0
7424000,-0.01137804,-0.008672179,-0.004399472,0.0,0.0,0.0,0.0
7456000,-0.0076243663,-0.004821472,0.007685291,0.0,0.0,0.0,0.0
7488000,-0.0028889044,-0.0037982143,-9.635463e-05,0.0,0.0,0.0,0.0
7520000,0.0036782464,-0.0001458358,0.0062248637,0.0,0.0,0.0,0.0
7556000,-0.0008852717,-0.010310784,-0.001148565,0.0,0.0,0.0,0.0
7588000,0.010924045,0.0064943293,0.004637813,0.0,0.0,0.0,0.0
7616000,-0.0037052408,0.00011897087,0.0068732463,0.0,0.0,0.0,0.0
7648000,0.005291719,0.001385015,-0.006590032,0.0,0.0,0.0,0.0
7680000,-0.001283786,-0.0048648375,-0.0010917415,0.0,0.0,0.0,0.0
7716000,0.0025161337,-0.009487555,-0.0023858936,0.0,0.0,0.0,0.0
7748000,0.0044392943,-0.0031451895,0.004780409,0.0,0.0,0.0,0.0
7780000,0.007047961,-0.00598171,-0.00237981,0.0,0.0,0.0,0.0
7812000,-0.003500186,-0.0014228118,0.0014572863,0.0,0.0,0.0,0.0
7840000,0.00070935994,-0.0004362506,0.0036527752,0.0,0.0,0.0,0.0
7872000,0.00012075575,-0.008542368,0.0028121436,0.0,0.0,0.0,0.0
7908000,-0.0012282685,0.005744681,-0.0073829833,0.0,0.0,0.0,0.0
7940000,-0.0039559253,-0.0032525589,-0.004131181,0.0,0.0,0.0,0.0
7968000,0.0010361269,0.0012951433,-0.0021240956,0.0,0.0,0.0,0.0
8000000,-0.0034344813,0.0017427478,-0.0032277347,0.0,0.0,0.0,0.0
8032000,-0.001695313,0.00062831724,0.0044774646,0.0,0.0,0.0,0.0
8064000,0.008376822,0.010576719,-0.008766601,0.0,0.0,0.0,0.0
8096000,0.0086287325,0.0025997295,0.0056018922,0.0,0.0,0.0,0.0
8128000,0.0027325558,-0.00028260006,-0.00040894956,0.0,0.0,0.0,0.0
8163999,0.0074000726,0.0030276987,-0.0057470393,0.0,0.0,0.0,0.0
8192000,-0.0016954873,-0.008041078,-0.010335203,0.0,0.0,0.0,0.0
8224000,-0.013407076,0.01307567,-0.009629431,0.0,0.0,0.0,0.0
8256000,0.0027643903,0.00926886,0.002407575,0.0,0.0,0.0,0.0
8288000,0.008932448,-0.0024536368,-0.0047199274,0.0,0.0,0.0,0.0
8323999,-0.00451594,-0.0031734859,-0.0057709464,0.0,0.0,0.0,0.0
8355999,0.0103268325,-0.009781974,0.0016465395,0.0,0.0,0.0,0.0
8384000,0.0029282146,0.0023563595,0.009271114,0.0,0.0,0.0,0.0
8416000,0.002828578,-0.007951356,0.0074282736,0.0,0.0,0.0,0.0
8452000,0.00025605562,-0.00057132216,0.0023342664,0.0,0.0,0.0,0.0
8480000,0.004263101,-0.004534105,0.007339993,0.0,0.0,0.0,0.0
8512000,-0.009303269,0.0014203403,0.00034114512,0.0,0.0,0.0,0.0
8544000,-0.0029737593,-0.0020126589,-0.006114625,0.0,0.0,0.0,0.0
8576000,0.0023932667,-0.0017161705,0.0059745926,0.0,0.0,0.0,0.0
8608000,-0.0038079428,-0.0074430304,-0.0021885524,0.0,0.0,0.0,0.0
8644000,0.0005859073,-0.0044225557,0.0031320686,0.0,0.0,0.0,0.0
8672000,-0.003285246,-0.012821954,-0.004773166,0.0,0.0,0.0,0.0
8708000,-0.0027966902,-0.0008039046,0.000918522,0.0,0.0,0.0,0.0
8736000,0.0016491631,-0.0018138322,-0.008019963,0.0,0.0,0.0,0.0
8772000,0.009978021,-0.0070506614,0.00061875785,0.0,0.0,0.0,0.0
8800000,-0.010006603,0.0054453923,-0.00896283,0.0,0.0,0.0,0.0
8836000,0.0034271076,-0.0008299183,-0.008257523,0.0,0.0,0.0,0.0
8864000,-0.0044634663,-0.00530909,0.0054851584,0.0,0.0,0.0,0.0
8900000,-0.0012295553,-0.000395203,-0.004339619,0.0,0.0,0.0,0.0
8928000,-0.002536467,-0.008891653,0.0005828646,0.0,0.0,0.0,0.0
8960000,0.0036403483,-0.010595775,0.0044417344,0.0,0.0,0.0,0.0
8996000,0.002109734,-0.00059123663,0.0048026387,0.0,0.0,0.0,0.0
9024000,0.0016323653,0.0038204128,-0.003576267,0.0,0.0,0.0,0.0
9056000,-0.0060573965,-0.004155513,-0.00034708797,0.0,0.0,0.0,0.0
9088000,0.0016841523,-0.004162314,0.0036082393,0.0,0.0,0.0,0.0
9120000,-0.0035044719,0.005724252,-0.00050336425,0.0,0.0,0.0,0.0
9152000,0.0067623043,-0.003632863,0.004007652,0.0,0.0,0.0,0.0
9184000,0.0019190463,0.005350106,0.010008908,0.0,0.0,0.0,0.0
9216000,0.005475076,0.006613132,0.0054087634,0.0,0.0,0.0,0.0
9252000,-6.6239736e-05,-0.0123342965,-0.014279822,0.0,0.0,0.0,0.0
9280000,0.00464413,0.0027703776,0.0034208582,0.0,0.0,0.0,0.0
9312000,0.004605895,-0.003154512,-0.004008406,0.0,0.0,0.0,0.0
9344000,0.010815944,0.008884723,-0.0012511474,0.0,0.0,0.0,0.0
9376000,0.00350704,-0.00014520809,-0.008848907,0.0,0.0,0.0,0.0
9408000,-6.229454e-05,-0.0008230638,-0.0056594876,0.0,0.0,0.0,0.0
9440000,-0.002424464,0.0057993135,0.010193556,0.0,0.0,0.0,0.0
9472000,-0.01107146,0.0022568954,-0.0016034723,0.0,0.0,0.0,0.0
9504000,0.0045744684,0.0035774107,0.0018648894,0.0,0.0,0.0,0.0
9536000,-0.0024815872,0.00017422531,-0.008099134,0.0,0.0,0.0,0.0
9568000,0.0020611463,0.006438281,-0.004025852,0.0,0.0,0.0,0.0
9600000,0.00048787025,-0.0071524666,0.0036255168,0.0,0.0,0.0,0.0
9632000,-0.007580433,0.0030592147,0.01081918,0.0,0.0,0.0,0.0
9664000,0.0007397318,0.0023640045,0.005508847,0.0,0.0,0.0,0.0
9700000,0.0059044743,0.013063951,0.011658162,0.0,0.0,0.0,0.0
9732000,0.009557982,-0.0014799582,0.009515048,0.0,0.0,0.0,0.0
9760000,-0.004611602,-0.014484302,-0.0013291788,0.0,0.0,0.0,0.0
9792000,0.0018665299,-0.0062778937,-0.0032277645,0.0,0.0,0.0,0.0
9824000,-0.0020311126,0.0039912923,-0.0010041047,0.0,0.0,0.0,0.0
9860000,-0.0041515725,0.0047325953,-0.0042940946,0.0,0.0,0.0,0.0
9888000,0.00047799153,0.002125457,0.010147856,0.0,0.0,0.0,0.0
9924000,0.007689346,-0.0015941719,-0.009158082,0.0,0.0,0.0,0.0
9952000,-0.0008256828,-0.0042447885,-0.0025144971,0.0,0.0,0.0,0.0
9988000,-0.0012469837,0.0035514734,0.00118291,0.0,0.0,0.0,0.0
10020000,0.008331271,-0.0025113649,-0.0067125335,0.0,0.0,0.0,0.0
10048000,-0.003726992,-0.0031790482,-0.0023275537,0.0,0.0,0.0,0.0
10080000,0.0052664783,0.002975276,0.005096862,0.0,0.0,0.0,0.0
10112000,0.011594526,0.0034955782,-0.005956171,0.0,0.0,0.0,0.0
10144000,-0.0013613036,-0.0031423378,0.0003557904,0.0,0.0,0.0,0.0
10176000,0.0035435623,-0.00756323,0.0028898115,0.0,0.0,0.0,0.0
10208000,0.003028886,0.0021698452,-0.0002598477,0.0,0.0,0.0,0.0
10240000,0.0018094946,0.0024084523,3.318116e-05,0.0,0.0,0.0,0.0
10272000,0.0052826693,-0.00815368,-0.00791622,0.0,0.0,0.0,0.0
10308000,-0.003687397,-0.012068432,0.0029509203,0.0,0.0,0.0,0.0
10340000,-0.0060409056,0.0071903397,-0.0039149513,0.0,0.0,0.0,0.0
10372000,0.0034959456,0.0013314663,0.00050618115,0.0,0.0,0.0,0.0
10400000,0.002163154,-0.004129425,0.0062518013,0.0,0.0,0.0,0.0
10436000,-0.0037717135,-0.009131549,-0.0167528,0.0,0.0,0.0,0.0
10468000,0.0069292905,0.0023662983,-0.0077384464,0.0,0.0,0.0,0.0
10496000,-0.0035044975,0.0060659843,-0.0025043825,0.0,0.0,0.0,0.0
10528000,-0.0035963224,0.0074712844,0.0010448004,0.0,0.0,0.0,0.0
10560000,0.006557902,0.0014003604,0.0057983655,0.0,0.0,0.0,0.0
10592000,-0.00022174022,-0.0027664122,-0.00012867223,0.0,0.0,0.0,0.0
10624000,0.0005223675,0.007559166,0.001130302,0.0,0.0,0.0,0.0
10660000,0.00035968504,0.006313355,-0.00020810879,0.0,0.0,0.0,0.0
10692000,0.0034424597,-0.009933322,0.001926189,0.0,0.0,0.0,0.0
10720000,0.0023087068,0.003740663,0.011794494,0.0,0.0,0.0,0.0
10752000,-0.010626915,0.00070316857,-0.008732792,0.0,0.0,0.0,0.0
10784000,-0.0021907426,-0.012412039,-0.002690973,0.0,0.0,0.0,0.0
10816000,-0.004961158,0.009200971,-0.002983148,0.0,0.0,0.0,0.0
10848000,-0.00734612,-0.0058864844,0.00019951173,0.0,0.0,0.0,0.0
10884000,-0.009325123,-3.376091e-05,-0.0025557808,0.0,0.0,0.0,0.0
10912000,-0.0028343364,0.0050440067,-0.014603977,0.0,0.0,0.0,0.0
10944000,0.003417634,0.0034590568,9.648681e-05,0.0,0.0,0.0,0.0
10980000,-0.009260168,0.002757126,0.004273763,0.0,0.0,0.0,0.0
11008000,0.0036376924,0.0015629358,-0.005957391,0.0,0.0,0.0,0.0
11044000,-0.0010388235,-0.0033870516,-0.0013975108,0.0,0.0,0.0,0.0
11072000,0.0034839022,0.008773256,0.010209572,0.0,0.0,0.0,0.0
11104000,0.00019294332,0.014178343,0.005727678,0.0,0.0,0.0,0.0
11136000,0.00019229797,-0.0013769553,0.0040797223,0.0,0.0,0.0,0.0
11168000,-0.0090744635,-0.001504676,-0.006779634,0.0,0.0,0.0,0.0
11200000,0.0010453322,-0.008604182,-0.0062866644,0.0,0.0,0.0,0.0
11236000,0.0012520768,-0.010755607,-0.006449664,0.0,0.0,0.0,0.0
11264000,0.0018332684,-0.00010303594,-0.012437809,0.0,0.0,0.0,0.0
11296000,-8.3843246e-05,-0.0030091302,0.004316323,0.0,0.0,0.0,0.0
11328000,-0.006697896,0.0007512653,-0.00033533914,0.0,0.0,0.0,0.0
11364000,0.004782075,0.0027246224,-0.0038872743,0.0,0.0,0.0,0.0
11392000,-0.0047219144,0.0012935405,0.0009810259,0.0,0.0,0.0,0.0
11428000,-0.00028590602,-0.003962463,0.0077482467,0.0,0.0,0.0,0.0
11456000,-0.0018691282,-0.0025045988,0.0044206367,0.0,0.0,0.0,0.0
11488000,0.004561955,0.005123759,-0.0066881767,0.0,0.0,0.0,0.0
11520000,0.0034772875,0.0004644366,-0.004657588,0.0,0.0,0.0,0.0
11552000,-0.0020944003,-0.0077811335,0.0017327382,0.0,0.0,0.0,0.0
11584000,0.005282458,0.0001685759,-0.0060680234,0.0,0.0,0.0,0.0
11616000,0.0037588752,0.0064896224,-0.00088446937,0.0,0.0,0.0,0.0
11648000,-0.00014566956,-0.003003073,0.00025874694,0.0,0.0,0.0,0.0
11680000,0.0048184493,0.0028066223,0.0059621725,0.0,0.0,0.0,0.0
11712000,-0.0072940197,-0.0060848515,-0.004762216,0.0,0.0,0.0,0.0
11748000,0.00016693329,-0.0005138819,0.004235715,0.0,0.0,0.0,0.0
11776000,0.0019739962,0.0064804233,0.00017067984,0.0,0.0,0.0,0.0
11808000,-0.0020546336,0.003080946,0.0020389117,0.0,0.0,0.0,0.0
11840000,0.0029532486,-0.0012571188,0.001748953,0.0,0.0,0.0,0.0
11872000,0.0039434265,-0.00043356325,0.0085049,0.0,0.0,0.0,0.0
11908000,0.0010856654,0.0069396747,-0.006704895,0.0,0.0,0.0,0.0
11940000,-0.0021719923,-0.0065226145,-0.0015026669,0.0,0.0,0.0,0.0
11968000,0.0049781566,-0.0032046498,0.007568277,0.0,0.0,0.0,0.0
12000000,-0.004778522,0.0048052208,0.00016972925,0.0,0.0,0.0,0.0
12032000,0.000853526,0.0011427919,0.0006553435,0.0,0.0,0.0,0.0
12064000,-0.0065648323,-0.007670138,0.009351685,0.0,0.0,0.0,0.0
12096000,0.0038655675,0.008014632,0.0017767845,0.0,0.0,0.0,0.0
12128000,-0.0030666688,0.0054360307,0.0037898277,0.0,0.0,0.0,0.0
12160000,0.004030495,0.0032385674,0.004565141,0.0,0.0,0.0,0.0
12192000,0.0021032593,-0.0044691986,-0.0020150961,0.0,0.0,0.0,0.0
12228000,-0.0070487787,0.0017606914,-0.0065684826,0.0,0.0,0.0,0.0
12256000,0.00126453,-0.009634861,-0.005631662,0.0,0.0,0.0,0.0
12292000,0.0054399706,0.009049268,9.641159e-05,0.0,0.0,0.0,0.0
12320000,0.0018107139,0.0046985634,0.012880276,0.0,0.0,0.0,0.0
12352000,-0.0045831557,0.0024554273,-0.00052980724,0.0,0.0,0.0,0.0
12384000,-0.003219138,-0.000516756,-0.0027757166,0.0,0.0,0.0,0.0
12420000,0.001955504,0.0026296517,0.0040998734,0.0,0.0,0.0,0.0
12448000,0.000654152,-0.00044902414,0.0028575317,0.0,0.0,0.0,0.0
12480000,0.002352086,0.0056282515,0.0058388757,0.0,0.0,0.0,0.0
12516000,0.005875844,0.0031610231,0.003640675,0.0,0.0,0.0,0.0
12544000,0.0050078137,-0.0040340447,-0.0011708548,0.0,0.0,0.0,0.0
12580000,-0.006400748,-0.00023603486,0.0054905606,0.0,0.0,0.0,0.0
