timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
7244000,487.65063,32.0,95603.195,1.1359241
7256000,487.69028,32.0,95602.75,1.1359189
7264000,487.6665,32.0,95603.03,1.1359222
7276000,487.58722,32.0,95603.914,1.1359327
7284000,487.71933,32.0,95602.414,1.1359148
7296000,487.53702,32.0,95604.49,1.1359395
7304000,487.58987,32.0,95603.88,1.1359323
7316000,487.5555,32.0,95604.28,1.135937
7324000,487.6744,32.0,95602.91,1.1359206
7336000,487.50003,32.0,95604.914,1.1359445
7344000,487.56345,32.0,95604.195,1.135936
7356000,487.6057,32.0,95603.73,1.1359304
7364000,487.722,32.0,95602.375,1.1359143
7376000,487.7167,32.0,95602.45,1.1359153
7384000,487.69293,32.0,95602.72,1.1359185
7396000,487.54495,32.0,95604.42,1.1359386
7404000,487.74576,32.0,95602.11,1.1359112
7416000,487.6559,32.0,95603.13,1.1359234
7424000,487.72992,32.0,95602.27,1.1359131
7436000,487.48947,32.0,95605.04,1.135946
7444000,487.65857,32.0,95603.11,1.1359231
7456000,487.63742,32.0,95603.35,1.135926
7464000,487.68234,32.0,95602.82,1.1359197
7476000,487.60043,32.0,95603.78,1.135931
7484000,487.63742,32.0,95603.36,1.135926
7496000,487.55023,32.0,95604.336,1.1359377
7504000,487.42606,32.0,95605.78,1.1359549
7516000,487.6163,32.0,95603.586,1.1359288
7524000,487.49475,32.0,95604.99,1.1359454
7536000,487.685,32.0,95602.805,1.1359195
7544000,487.6982,32.0,95602.63,1.1359174
7556000,487.63214,32.0,95603.41,1.1359266
7564000,487.62158,32.0,95603.53,1.1359282
7576000,487.66122,32.0,95603.09,1.1359229
7584000,487.62158,32.0,95603.53,1.1359282
7596000,487.6559,32.0,95603.14,1.1359235
7604000,487.6057,32.0,95603.72,1.1359303
7616000,487.67706,32.0,95602.89,1.1359205
7624000,487.648,32.0,95603.234,1.1359246
7636000,487.70084,32.0,95602.6,1.1359171
7644000,487.67972,32.0,95602.86,1.1359202
7656000,487.6348,32.0,95603.39,1.1359265
7664000,487.56345,32.0,95604.19,1.1359359
7676000,487.7854,32.0,95601.65,1.1359057
7684000,487.53174,32.0,95604.55,1.1359402
