timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
1920000,1920000,-0.007077959,0.0072606094,0.0004361545,0.0,0.0,0.0,0.0,0.0
2020000,2020000,0.0028217528,0.0047583682,-0.000120116594,0.0,0.0,0.0,0.0,0.0
2120000,2120000,-0.0047219764,0.0012620143,0.0019280044,0.0,0.0,0.0,0.0,0.0
2224000,2224000,-0.0011738696,-0.0027919225,-0.0007743348,0.0,0.0,0.0,0.0,0.0
2320000,2320000,0.0067633917,0.008663416,-0.0016587913,0.0,0.0,0.0,0.0,0.0
2420000,2420000,0.025929619,0.027661186,-0.0007330688,0.08,0.0,0.0,0.0,-1.0
2520000,2520000,0.029194146,0.03672284,0.00020816259,0.08,0.0,0.0,0.0,-1.0
2620000,2620000,0.024821045,0.032569837,-0.00019823578,0.08,0.0,0.0,0.0,-1.0
2720000,2720000,0.021450147,0.021236802,-0.0016906699,0.08,0.0,0.0,0.0,-1.0
2820000,2820000,0.03325582,0.028525319,-0.0002391391,0.08,0.0,0.0,0.0,-1.0
2924000,2924000,0.030597482,0.033298735,0.00078485947,0.08,0.0,0.0,0.0,-1.0
3024000,3024000,0.0149092,0.029977292,-0.0006817965,0.08,0.0,0.0,0.0,-1.0
3120000,3120000,0.025266096,0.034547146,-0.00032111458,0.08,0.0,0.0,0.0,-1.0
3220000,3220000,0.03021,0.036572456,0.0006559386,0.08,0.0,0.0,0.0,-1.0
3320000,3320000,0.03499412,0.027860805,0.0010742116,0.08,0.0,0.0,0.0,-1.0
3420000,3420000,0.025890602,0.03768719,0.0014871513,0.08,0.0,0.0,0.0,-1.0
3520000,3520000,0.02321987,0.033873234,-0.0007718392,0.08,0.0,0.0,0.0,-1.0
3620000,3620000,0.01663298,0.03794027,-0.0011610689,0.08,0.0,0.0,0.0,-1.0
3720000,3720000,0.019135883,0.03994518,0.0011621538,0.08,0.0,0.0,0.0,-1.0
3820000,3820000,0.019141663,0.04465804,-0.001150222,0.08,0.0,0.0,0.0,-1.0
3924000,3924000,0.01989951,0.038740464,-2.3285906e-05,0.08,0.0,0.0,0.0,-1.0
4023999,4023999,0.03004944,0.036959235,-0.0006807639,0.08,0.0,0.0,0.0,-1.0
4127999,4127999,0.035695955,0.0374423,0.00089546706,0.08,0.0,0.0,0.0,-1.0
