timestamp,timestamp_utc,lat,lon,seq,alt,ground_distance,q[0],q[1],q[2],q[3],result
227024000,1565540083060045,47.398550421582776,8.544073413074228,23,498.0279,-1.0,0.023704339,0.025942232,-0.0026165622,0.999379,-1
227168000,1565540083204270,47.39854992215125,8.544073486476357,24,498.02887,-1.0,0.023819974,0.025444431,-0.0018894387,0.9993907,-1
229840000,1565540085877870,47.398508052096325,8.544074259886193,25,498.0271,-1.0,-0.0007497032,0.26785263,-0.0015587739,0.9634584,-1
231052000,1565540087091754,47.39846578682697,8.544074676505327,26,497.99823,-1.0,-0.00042049147,0.24034534,-0.0009519629,0.970687,-1
232196000,1565540088236566,47.398423861122005,8.544075069597508,27,497.98898,-1.0,-0.00060034863,0.24544176,0.00052420865,0.9694111,-1
233296000,1565540089337431,47.39838171681455,8.544075302439332,28,497.95938,-1.0,-0.0004444139,0.24763332,0.0006747746,0.9688535,-1
234376000,1565540090419010,47.398339577788015,8.54407536590194,29,497.93878,-1.0,-0.0004416486,0.24987164,-0.00047573543,0.9682788,-1
235480000,1565540091524101,47.39829706664131,8.544075527089761,30,497.92435,-1.0,-0.0003738327,0.25389066,-0.000403538,0.9672328,-1
236548000,1565540092593177,47.398254995027656,8.544075651266866,31,497.93015,-1.0,-0.0005604746,0.25498423,-0.0010600867,0.96694446,-1
237596000,1565540093641461,47.398212532493496,8.544075841848176,32,497.9335,-1.0,-0.0006407169,0.25676998,-0.00051464175,0.96647227,-1
238624000,1565540094670242,47.39817011510861,8.544076186905603,33,497.93002,-1.0,-0.0016955418,0.25548765,0.0024153213,0.9668079,-1
239644000,1565540095692480,47.39812810088691,8.54407611119186,34,497.93246,-1.0,-0.0020677308,0.25752777,0.0020822643,0.9662664,-1
240692000,1565540096740774,47.39808585482205,8.544075996865605,35,497.93073,-1.0,-0.0019898198,0.26200816,0.0021677802,0.96506125,-1
241712000,1565540097762303,47.39804348978226,8.544075856796763,36,497.92575,-1.0,-0.0019383624,0.26257268,0.0022912852,0.96490765,-1
242708000,1565540098759170,47.39800165309395,8.544075615856585,37,497.90875,-1.0,-0.0017017393,0.26201823,0.0016568454,0.96506,-1
243688000,1565540099740241,47.397959615662614,8.544075438477186,38,497.89978,-1.0,-0.0017065587,0.26434004,0.0020262725,0.964426,-1
244676000,1565540100728794,47.39791737906516,8.544075237182227,39,497.89264,-1.0,-0.0016594562,0.22542398,0.0016520071,0.974258,-1
245872000,1565540101925568,47.397875417614394,8.544075095582265,40,497.90298,-1.0,-0.0013990104,0.17310634,0.00295554,0.9848978,-1
247648000,1565540103704270,47.39783348633897,8.544074525825627,41,497.93112,-1.0,0.0011060598,0.10770761,-0.00082316017,0.9941817,-1
251000000,1565540107060120,47.397791364846306,8.54407451610387,42,497.9804,-1.0,0.0008631292,0.2641159,-0.0009539705,0.9644901,-1
252784000,1565540108845262,47.39774935552781,8.544074908078581,43,497.9398,-1.0,-0.0003013662,0.11437739,-0.00089628604,0.9934369,-1
256180000,1565540112245028,47.397707438055924,8.544077823670968,44,498.04144,-1.0,0.16932999,0.20796046,-0.13963781,0.9531953,-1
259311999,1565540115380116,47.39768032828972,8.544125118734677,45,498.05908,-1.0,0.65310705,0.038649328,-0.023760889,0.7559054,-1
263668000,1565540119744062,47.397717347765884,8.544154256362823,46,497.9823,-1.0,0.9969301,0.005709361,-0.07686949,0.013742526,-1
267931999,1565540124011768,47.397750067900176,8.54415751832041,47,497.8997,-1.0,0.9995587,0.0036916332,-0.02936903,-0.0025171232,-1
269156000,1565540125236830,47.397759207824144,8.54415801961081,48,497.89514,-1.0,0.9789636,0.0021833517,-0.20402294,-0.0005402103,-1
270688000,1565540126770911,47.39780160937838,8.544158091526906,49,497.89603,-1.0,0.97108686,6.143579e-05,-0.23872647,-0.00020072419,-1
271816000,1565540127900508,47.39784353013623,8.544157802199628,50,497.89926,-1.0,0.9695231,0.0024363606,-0.24498768,0.00040417822,-1
272960000,1565540129044657,47.39788600273953,8.544157618983553,51,497.90063,-1.0,0.9681264,0.0028588353,-0.25044498,0.0005985126,-1
274072000,1565540130157275,47.39792806954103,8.544157432940187,52,497.9104,-1.0,0.96815056,0.0031606853,-0.25034627,0.0011365572,-1
275152000,1565540131240825,47.39797030121344,8.544157481243143,53,497.91913,-1.0,0.9674554,0.002314165,-0.25303027,0.0006584999,-1
276208000,1565540132297395,47.398012408404234,8.54415746214318,54,497.93542,-1.0,0.9674115,0.003226295,-0.25318798,0.0007215045,-1
277252000,1565540133344291,47.39805444792608,8.544157475683976,55,497.9559,-1.0,0.96660423,0.0037858232,-0.25624436,0.0008958126,-1
278312000,1565540134404718,47.39809670431697,8.54415758125661,56,497.9488,-1.0,0.96564484,0.0037875595,-0.25983667,0.00078588177,-1
279352000,1565540135445432,47.398138873980606,8.544157633413349,57,497.93665,-1.0,0.96548414,0.004330484,-0.26042414,0.00094678515,-1
280372000,1565540136465541,47.39818125792284,8.544157751855915,58,497.92163,-1.0,0.9655353,0.0043719606,-0.26023406,0.0009226178,-1
281380000,1565540137475217,47.398223131317756,8.544157907715828,59,497.9034,-1.0,0.96560484,0.0036798276,-0.25998753,0.00039855845,-1
282376000,1565540138472085,47.398265331309936,8.544158092861064,60,497.8946,-1.0,0.9653032,0.002745916,-0.2611173,-0.00020836525,-1
283396000,1565540139493695,47.39830736539402,8.54415809170485,61,497.88483,-1.0,0.96433485,0.0035030139,-0.26466203,-0.00017216612,-1
284404000,1565540140503867,47.39834974467015,8.544158176292818,62,497.8905,-1.0,0.96413374,0.0041167107,-0.26538453,-0.00057149655,-1
285404000,1565540141504595,47.39839159319184,8.544158246096409,63,497.8869,-1.0,0.97703236,0.003683524,-0.21305673,-0.0010668134,-1
286616000,1565540142717524,47.398433641240686,8.544158407020722,64,497.91153,-1.0,0.98633766,0.0033386082,-0.16466609,-0.003450201,-1
288512000,1565540144617066,47.39847555089625,8.544158468511085,65,497.95828,-1.0,0.9951024,0.0026752118,-0.09847318,-0.0081917755,-1
291728000,1565540147834697,47.39851750884732,8.544157900631074,66,498.0323,-1.0,0.96865064,0.0012307909,-0.24842161,-0.0011424901,-1
293564000,1565540149673054,47.39855941801273,8.544157178576718,67,497.9999,-1.0,0.9941039,0.0027956767,-0.10839447,0.00061834004,-1
297416000,1565540153529337,47.398600201844,8.544171604515064,68,498.02237,-1.0,0.89992815,0.10081251,-0.04197659,0.42214233,-1
303056000,1565540159173389,47.39858552586793,8.544229819861807,69,498.0239,-1.0,0.03618701,0.1790115,-0.015724348,0.9830556,-1
305864000,1565540161985132,47.39854387456891,8.544237960180821,70,497.99918,-1.0,0.015115072,0.06489928,-0.0032691248,0.99777204,-1
309204000,1565540165328905,47.39851976433442,8.54424020186447,71,498.0215,-1.0,-0.0027674777,0.03150075,-0.002316472,0.9994973,-1
310832000,1565540166957589,47.39850176473554,8.544240782133498,72,498.03598,-1.0,-0.00071287464,0.23800135,-0.0012316242,0.97126377,-1
312128000,1565540168256373,47.39845946488427,8.544241159696163,73,498.01593,-1.0,-0.0012275763,0.23903683,0.0003025556,0.9710098,-1
313244000,1565540169374618,47.39841751200484,8.54424128191377,74,498.00323,-1.0,-0.0011888341,0.24462372,0.0018439359,0.9696157,-1
314360000,1565540170489651,47.39837559885109,8.54424130722642,75,498.01584,-1.0,-0.0014287524,0.25113082,0.00257425,0.9679487,-1
315456000,1565540171587405,47.39833315621035,8.544241158612722,76,498.01852,-1.0,-0.0015954059,0.2514456,0.0025891569,0.96786666,-1
316508000,1565540172640897,47.398291504743156,8.544240962844682,77,498.03003,-1.0,-0.001467765,0.252902,0.0026253588,0.9674872,-1
317552000,1565540173685584,47.398249114520524,8.544240640695838,78,498.03455,-1.0,-0.0009329205,0.25444797,0.0014354103,0.96708494,-1
318584000,1565540174717446,47.39820715402167,8.544240476055105,79,498.04355,-1.0,-0.0008063806,0.25722846,0.0017063764,0.96634877,-1
319644000,1565540175779049,47.398164853134624,8.544240299766685,80,498.04022,-1.0,-0.00014423051,0.2597433,7.314675e-06,0.96567774,-1
320676000,1565540176812616,47.39812233117841,8.544240228496609,81,498.03918,-1.0,-0.000125908,0.25967976,-0.0010278187,0.96569425,-1
321680000,1565540177817214,47.39808012769068,8.544240343422524,82,498.03928,-1.0,-0.00022762874,0.25966513,-0.00026727395,0.9656987,-1
322688000,1565540178825546,47.39803757343872,8.54424058526394,83,498.04794,-1.0,-0.0008398434,0.26145303,0.00060100923,0.9652156,-1
323684000,1565540179822324,47.39799565484848,8.544240701296989,84,498.04803,-1.0,-0.0010607017,0.26169235,0.00039488103,0.96515065,-1
324704000,1565540180844355,47.397953381168996,8.544240744459117,85,498.05502,-1.0,-0.0014423771,0.26542646,0.00064125756,0.9641298,-1
325704000,1565540181845050,47.39791088852835,8.544240736945435,86,498.04666,-1.0,-0.0016675158,0.2645304,0.00068675715,0.9643756,-1
326700000,1565540182843760,47.39786888135742,8.544240719992436,87,498.0528,-1.0,-0.002053065,0.20637792,0.0013216791,0.9784693,-1
327956000,1565540184101585,47.39782679672992,8.544240594380675,88,498.07394,-1.0,-0.002615624,0.15483142,0.0017922128,0.98793584,-1
330012000,1565540186160699,47.39778475582784,8.544240269387744,89,498.08768,-1.0,-0.003136121,0.087562464,0.0025622318,0.99615085,-1
333104000,1565540189256720,47.39774244497917,8.544240102021059,90,498.02615,-1.0,-0.00082387443,0.1940265,-0.0005351659,0.9809959,-1
335108000,1565540191264855,47.397700343427225,8.544240459301188,91,497.94995,-1.0,-0.0029242646,0.09782341,-0.0017305973,0.995198,-1
338564000,1565540194724430,47.397659509552064,8.544254208644213,92,497.94675,-1.0,0.3776715,0.06462862,-0.05568745,0.92200136,-1
344384000,1565540200549534,47.39766093045389,8.544316072287586,93,498.0138,-1.0,0.99462694,0.0108435005,-0.100352146,0.023006758,-1
348488000,1565540204657031,47.397702637643455,8.544322808320196,94,497.94385,-1.0,0.99922186,0.0034533248,-0.039063595,-0.0042154905,-1
350196000,1565540206367027,47.39771119985543,8.544323580392026,95,497.92926,-1.0,0.9994114,0.0021849873,-0.028526086,-0.018934112,-1
352472000,1565540208645334,47.39774472601044,8.544324054255847,96,497.93292,-1.0,0.9632465,-0.0008586868,-0.26861712,-0.00039809244,-1
353648000,1565540209823010,47.397787000476285,8.544323817558137,97,497.92203,-1.0,0.9708237,-0.00028809925,-0.23979409,-0.0004454329,-1
354800000,1565540210975147,47.397829266298025,8.544323630629336,98,497.9365,-1.0,0.9685773,-0.00092682254,-0.24871022,-0.0006513618,-1
355928000,1565540212104778,47.39787168554607,8.544323402847299,99,497.96002,-1.0,0.9687961,-0.001075938,-0.24785592,-0.00067054626,-1
357012000,1565540213189498,47.397913678330646,8.544323115473935,100,497.99033,-1.0,0.96822137,-0.0007112281,-0.25009352,-0.0004911629,-1
358080000,1565540214257376,47.397956101308914,8.544322834576851,101,498.01282,-1.0,0.9680915,5.326941e-05,-0.25059673,-0.00019440983,-1
359132000,1565540215311368,47.39799792550431,8.544322639142935,102,498.02325,-1.0,0.96756536,-0.00052391307,-0.25262034,-0.00018285154,-1
360200000,1565540216382188,47.398039989020894,8.544322423835705,103,498.01172,-1.0,0.9662136,-0.00092405593,-0.2577413,1.6853362e-05,-1
361248000,1565540217429538,47.39808236458822,8.544322186524711,104,498.00003,-1.0,0.96627134,-5.8740625e-05,-0.25752604,0.00020267429,-1
362264000,1565540218445512,47.39812422696705,8.54432202808647,105,497.99454,-1.0,0.96607643,0.0009360115,-0.2582546,0.0004348437,-1
363272000,1565540219455734,47.398166361224796,8.544321936743867,106,497.98483,-1.0,0.96589196,0.0015361031,-0.25893933,0.0009427275,-1
364284000,1565540220468695,47.39820854420047,8.544322097490744,107,497.97772,-1.0,0.9655764,0.0008907328,-0.26011768,0.0005170125,-1
365312000,1565540221497502,47.39825091637502,8.544322178865645,108,497.96985,-1.0,0.964481,0.0010335386,-0.26414976,0.0006027497,-1
366320000,1565540222507632,47.398293454044314,8.544322321561607,109,497.9778,-1.0,0.9651233,0.00048195123,-0.26179522,0.00037188723,-1
367304000,1565540223492374,47.39833564243882,8.544322341312196,110,497.98563,-1.0,0.9644352,0.0010888668,-0.26431695,0.00044670346,-1
368336000,1565540224525049,47.39837797262394,8.54432256510457,111,497.99268,-1.0,0.98001164,-0.00022742791,-0.19893916,-0.0005774097,-1
369744000,1565540225933697,47.398420175737044,8.544322689259763,112,498.00482,-1.0,0.99044913,4.840728e-05,-0.13787028,-0.0015447,-1
372224000,1565540228417430,47.39846193581804,8.54432287556203,113,498.03278,-1.0,0.9979905,-0.0012720146,-0.06311143,-0.005507708,-1
374936000,1565540231132570,47.39850399895765,8.544322696034584,114,498.0044,-1.0,0.99005103,-0.0019995496,-0.1406862,-0.0015071175,-1
377280000,1565540233477559,47.39854599869793,8.544322415245695,115,498.01498,-1.0,0.997424,-0.001419184,-0.071713574,-0.0007836849,-1
382208000,1565540238411347,47.39857301879776,8.544369733485304,116,498.00327,-1.0,0.5449323,0.027455913,-0.03502708,0.83729804,-1
387044000,1565540243252198,47.39853725973149,8.54440207918769,117,497.94736,-1.0,0.012970858,0.096074715,-0.0072392216,0.9952633,-1
391248000,1565540247460684,47.39849538902193,8.544406072669492,118,497.9881,-1.0,-0.01648432,0.040420365,6.9440204e-05,0.9990468,-1
392256000,1565540248469924,47.398489890185196,8.54440591608619,119,497.9864,-1.0,-0.01901608,0.03114894,-0.00016004714,0.9993339,-1
394512000,1565540250728242,47.39845322329878,8.544405555255965,120,497.999,-1.0,-0.0010928152,0.2773798,0.000110918496,0.96075976,-1
395676000,1565540251893336,47.398411331891324,8.544405206202288,121,497.9737,-1.0,-0.00073129777,0.2424861,0.00013033343,0.97015464,-1
415616000,1565540271856143,47.39828483488831,8.544406449373072,122,497.96902,-1.0,0.26123777,0.2355862,0.06585969,0.93376476,-1
416744000,1565540272985455,47.398242738504024,8.544406472531175,123,497.96735,-1.0,-0.016783535,0.24736662,-0.0035296788,0.9687702,-1
417840000,1565540274081569,47.39820037813187,8.544406481808474,124,497.9623,-1.0,-0.012114843,0.25018433,-0.002007636,0.9681204,-1
418904000,1565540275147151,47.39815852521991,8.544406488844198,125,497.96118,-1.0,-0.007994555,0.2499656,-0.00021394072,0.96822166,-1
419960000,1565540276205271,47.39811641452761,8.544406294983844,126,497.97534,-1.0,-0.0052262205,0.2519989,0.00027350473,0.9677135,-1
