timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
2016000,0.20250988,-0.08129005,0.42881578
2024000,0.19835013,-0.083369434,0.43055546
2036000,0.19835013,-0.083369434,0.43055546
2044000,0.19835015,-0.08336943,0.43055546
2056000,0.19835015,-0.08336943,0.43055543
2064000,0.19835016,-0.08336944,0.43055543
2076000,0.19727908,-0.07894029,0.43128556
2084000,0.1972791,-0.07894027,0.43128556
2096000,0.1972791,-0.07894027,0.43128556
2104000,0.19727911,-0.078940265,0.43128556
2116000,0.19727911,-0.078940265,0.43128553
2124000,0.19727911,-0.07894028,0.43128553
2136000,0.1994365,-0.083789565,0.42947474
2144000,0.1994365,-0.08378955,0.42947474
2156000,0.19943652,-0.08378955,0.42947474
2164000,0.19943652,-0.08378954,0.42947474
2176000,0.19943652,-0.08378954,0.42947474
2184000,0.19858652,-0.08331695,0.42654717
2196000,0.19858654,-0.08331695,0.42654717
2204000,0.19858654,-0.083316945,0.42654717
2216000,0.19858654,-0.083316945,0.42654717
2224000,0.19858655,-0.08331693,0.42654717
2236000,0.19829607,-0.084338576,0.42913634
2244000,0.19829607,-0.08433859,0.42913634
2256000,0.19829607,-0.08433859,0.42913634
2264000,0.19829609,-0.08433858,0.4291363
2276000,0.19829609,-0.08433858,0.4291363
2284000,0.20168905,-0.07954118,0.428808
2296000,0.20168905,-0.07954118,0.428808
2304000,0.20168906,-0.07954119,0.428808
2316000,0.20168906,-0.07954119,0.428808
2324000,0.20168906,-0.079541184,0.428808
2336000,0.2013253,-0.083963536,0.42843276
2344000,0.2013253,-0.08396353,0.42843276
2356000,0.20132531,-0.08396352,0.42843276
2364000,0.20132531,-0.08396354,0.42843276
2376000,0.20132533,-0.083963536,0.42843276
2384000,0.20132533,-0.08396353,0.42843276
2396000,0.20060962,-0.081381835,0.43062192
2404000,0.20060962,-0.08138185,0.43062192
2416000,0.20060964,-0.08138185,0.43062192
2424000,0.20060964,-0.081381835,0.43062192
2436000,0.20060965,-0.081381835,0.43062192
2444000,0.20234105,-0.08218732,0.43365452
2456000,0.20234106,-0.08218732,0.43365452
2464000,0.20234106,-0.08218733,0.43365452
2476000,0.20234108,-0.08218733,0.43365452
2484000,0.20234108,-0.082187325,0.43365452
2496000,0.20494132,-0.07995326,0.42416072
2504000,0.20494132,-0.079953246,0.42416072
2516000,0.20494133,-0.079953246,0.42416072
2524000,0.20494133,-0.07995326,0.42416072
2536000,0.20494135,-0.07995326,0.42416072
2544000,0.200373,-0.07948014,0.43202195
2556000,0.20037301,-0.079480134,0.43202195
2564000,0.20037301,-0.07948013,0.43202195
2576000,0.20037302,-0.07948013,0.43202195
2584000,0.20037302,-0.07948014,0.43202195
2596000,0.20421328,-0.081331894,0.42615995
2604000,0.20421328,-0.08133189,0.42615995
2616000,0.20421328,-0.08133189,0.42615995
2624000,0.20421329,-0.08133187,0.42615995
2636000,0.20421329,-0.08133187,0.42615995
2644000,0.2042133,-0.08133189,0.42615995
2656000,0.1980258,-0.080750704,0.4296179
2664000,0.19802581,-0.0807507,0.4296179
2676000,0.19802581,-0.0807507,0.4296179
2684000,0.19802581,-0.08075071,0.42961788
2696000,0.19802582,-0.08075071,0.42961788
2704000,0.1988006,-0.08211317,0.42607695
2716000,0.19880061,-0.08211316,0.42607692
2724000,0.19880061,-0.082113154,0.42607692
2736000,0.19880062,-0.082113154,0.42607692
2744000,0.19880062,-0.08211317,0.42607692
2756000,0.20023571,-0.08175664,0.42596418
2764000,0.20023571,-0.08175663,0.42596418
2776000,0.20023571,-0.08175662,0.42596415
2784000,0.20023572,-0.081756614,0.42596415
2796000,0.20023572,-0.081756614,0.42596415
2804000,0.20023574,-0.08175663,0.42596415
2816000,0.2008566,-0.08129645,0.42991364
2824000,0.2008566,-0.081296444,0.42991364
2836000,0.2008566,-0.08129644,0.42991364
2844000,0.20085661,-0.08129643,0.42991364
2856000,0.20164736,-0.081607014,0.4296162
2864000,0.20164736,-0.08160703,0.4296162
2876000,0.20164737,-0.08160703,0.4296162
2884000,0.20164737,-0.081607014,0.42961618
2896000,0.20164739,-0.081607014,0.42961618
2904000,0.20164739,-0.08160701,0.42961618
2916000,0.19960046,-0.079782024,0.43097878
2924000,0.19960047,-0.07978205,0.43097878
2936000,0.19960047,-0.07978204,0.43097878
2944000,0.19960049,-0.07978203,0.43097878
2956000,0.19960049,-0.07978203,0.43097878
2964000,0.19829558,-0.0820303,0.43177015
2976000,0.1982956,-0.08203032,0.43177015
2984000,0.1982956,-0.08203031,0.43177015
2996000,0.19829561,-0.082030304,0.43177015
3004000,0.19829561,-0.0820303,0.43177015
3016000,0.19398904,-0.07995243,0.4269615
3024000,0.19398904,-0.07995245,0.4269615
3036000,0.19398905,-0.07995245,0.4269615
3044000,0.19398905,-0.07995244,0.4269615
3056000,0.19398907,-0.07995243,0.4269615
3064000,0.20254321,-0.081822924,0.4312919
3076000,0.20254323,-0.081822924,0.4312919
3084000,0.20254323,-0.08182294,0.4312919
3096000,0.20254324,-0.08182294,0.4312919
3104000,0.20254324,-0.081822924,0.4312919
3116000,0.20081976,-0.07938746,0.42855713
3124000,0.20081978,-0.079387456,0.42855713
3136000,0.20081978,-0.079387456,0.42855713
