timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
3224000,0,0.0,0.0,0.0116300415,-0.00069828087,-0.08126891,-1.7307005e-06,-1.7753391e-06,0.0,0.036639646,-0.00016149276,-0.14554767,-0.14513683,-0.00043267512,-0.00044383475,0.0,0.09047047,-0.023357533,-0.120288685,0.40876085,0.0,0.1381609,0.14554767,0.22440296,0.43406546,0.4435562,0.65189296,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3328000,0,0.0,0.0,0.014091244,-0.00035851874,-0.08995817,-1.7307005e-06,-1.7753391e-06,0.0,0.042088546,0.0010590348,-0.15419953,-0.14666487,-0.00043267512,-0.00044383475,0.0,0.04907738,-0.018649552,-0.11434964,0.4088164,0.0,0.15044081,0.15419953,0.20859921,0.42929354,0.38807344,0.6199644,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3432000,0,0.0,0.0,0.016755493,2.5458805e-05,-0.09686998,-1.7307005e-06,-1.7753391e-06,0.0,0.046982042,0.0024392419,-0.15828934,-0.14257964,-0.00043267512,-0.00044383475,0.0,0.09604848,0.009540927,-0.043916512,0.4087366,0.0,0.14709637,0.15828934,0.2043698,0.43452975,0.36115587,0.59460455,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3528000,0,0.0,0.0,0.01941214,0.00036680282,-0.10456534,-1.7307005e-06,-1.7753391e-06,0.0,0.052865963,0.0024162042,-0.16355596,-0.14260416,-0.00043267512,-0.00044383475,0.0,0.18291505,-0.03414011,-0.09460467,0.40865293,0.0,0.14099863,0.16355596,0.19851461,0.4353319,0.3424455,0.56855863,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3624000,0,0.0,0.0,0.022216357,0.0007027084,-0.111592285,-1.7307005e-06,-1.7753391e-06,0.0,0.05808213,0.001769909,-0.16698498,-0.14026156,-0.00043267512,-0.00044383475,0.0,0.1341922,-0.023078537,-0.055545937,0.4085583,0.0,0.15532207,0.16698498,0.19407226,0.4355838,0.33183712,0.5435621,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3728000,0,0.0,0.0,0.025583507,0.0009638675,-0.11593085,-1.7307005e-06,-1.7753391e-06,0.0,0.06526505,0.0027966085,-0.17138867,-0.13576952,-0.00043267512,-0.00044383475,0.0,0.12552834,-0.008827402,-0.121879384,0.40882683,0.0,0.15957567,0.17138867,0.1858588,0.42807037,0.3219203,0.51258814,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3824000,0,0.0,0.0,0.028796537,0.0012040075,-0.12117076,-1.7307005e-06,-1.7753391e-06,0.0,0.06927897,0.0026923614,-0.17419319,-0.13260348,-0.00043267512,-0.00044383475,0.0,0.084827855,-0.073180445,-0.102282494,0.4088009,0.0,0.15028636,0.17419319,0.18344559,0.42644095,0.3212233,0.4902324,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
3928000,0,0.0,0.0,0.032192174,0.0013917789,-0.12800694,-1.7307005e-06,-1.7753391e-06,0.0,0.07436368,0.0037558044,-0.17993848,-0.13345224,-0.00043267512,-0.00044383475,0.0,0.104592174,0.03675458,-0.087861896,0.40846586,0.0,0.15093264,0.17993848,0.18423633,0.42762443,0.3262195,0.47082335,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4028000,0,0.0,0.0,0.035743285,0.0016842437,-0.13521941,-1.7307005e-06,-1.7753391e-06,0.0,0.08155485,0.0048492746,-0.18305124,-0.13229449,-0.00043267512,-0.00044383475,0.0,0.14023793,-0.0326282,-0.10804273,0.4083359,0.0,0.15205334,0.18305124,0.18367884,0.42500058,0.3300881,0.45242277,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4132000,0,0.0,0.0,0.039370544,0.0019792747,-0.14306301,-1.7307005e-06,-1.7753391e-06,0.0,0.086492814,0.0045140153,-0.1883989,-0.1338945,-0.00043267512,-0.00044383475,0.0,0.11572404,-0.023424307,-0.116590135,0.40793616,0.0,0.15108784,0.1883989,0.17976841,0.41558373,0.33050984,0.43042237,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4236000,0,0.0,0.0,0.042871475,0.0022402739,-0.14966765,-1.7307005e-06,-1.7753391e-06,0.0,0.09370471,0.0051784203,-0.19214979,-0.13255942,-0.00043267512,-0.00044383475,0.0,0.1332803,-0.03524598,-0.15647522,0.4076754,0.0,0.16147952,0.19214979,0.17767227,0.40782335,0.33134136,0.41129363,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4340000,0,0.0,0.0,0.04618446,0.0024950271,-0.15239877,-1.7307005e-06,-1.7753391e-06,0.0,0.097457774,0.0044634244,-0.19270322,-0.12457502,-0.00043267512,-0.00044383475,0.0,0.17810762,-0.083543286,-0.13939756,0.4076416,0.0,0.16356435,0.19270322,0.18104592,0.40755352,0.3376709,0.40030894,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4436000,0,0.0,0.0,0.049139753,0.0025876048,-0.15461461,-1.7307005e-06,-1.7753391e-06,0.0,0.10189221,0.003140631,-0.19410023,-0.11876009,-0.00043267512,-0.00044383475,0.0,0.13471203,-0.059579525,-0.2042204,0.40793544,0.0,0.1643589,0.19410023,0.18251859,0.40458336,0.34026268,0.39007154,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4532000,0,0.0,0.0,0.05177302,0.0025030999,-0.155666,-1.7307005e-06,-1.7753391e-06,0.0,0.10504609,0.0016913125,-0.19194953,-0.10914051,-0.00043267512,-0.00044383475,0.0,0.060348853,-0.058151394,-0.085157335,0.4079897,0.0,0.16349044,0.19194953,0.18425769,0.40183267,0.3419321,0.38148785,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
4636000,0,0.0,0.0,0.0541456,0.0023369957,-0.15786351,-1.7307005e-06,-1.7753391e-06,0.0,0.10497737,0.0031543246,-0.1935025,-0.10474083,-0.00043267512,-0.00044383475,0.0,0.14445117,0.077193975,-0.060894523,0.4079492,0.0,0.15635112,0.1935025,0.18164833,0.39361346,0.3367522,0.3704233,inf,inf,inf,inf,1,1,1,1,1,0,1,1,0,0,0
