timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.landing_gear,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.landing_gear,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.landing_gear,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force
196524000,0,47.3979013,8.5439923,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398621899999995,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398531999999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
218140000,0,47.398621899999995,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398531999999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397787199999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
227156000,0,47.398621899999995,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398531999999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397787199999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
227212000,0,47.398531999999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.397787199999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976973,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
249836000,0,47.397787199999996,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976973,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976779,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
255324000,0,47.3976973,8.544074799999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976779,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977679,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
259916000,0,47.3976779,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977679,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398517,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
267924000,0,47.3976779,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977679,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398517,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
267979999,0,47.3977679,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398517,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3986069,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
290436000,0,47.398517,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3986069,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3985919,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
295924000,0,47.3986069,8.5441573,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3985919,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398502,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
301132000,0,47.3985919,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398502,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977485,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
309196000,0,47.3985919,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398502,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977485,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
309252000,0,47.398502,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977485,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976586,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
331596000,0,47.3977485,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976586,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976392,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
337140000,0,47.3976586,8.544239899999999,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976392,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977291,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
341732000,0,47.3976392,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977291,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398486999999996,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
350188000,0,47.3976392,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977291,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398486999999996,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
350244000,0,47.3977291,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398486999999996,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398576999999996,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
372980000,0,47.398486999999996,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398576999999996,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398562,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
378580000,0,47.398576999999996,8.5443224,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.398562,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3984721,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
383732000,0,47.398562,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3984721,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977098,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
392244000,0,47.398562,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3984721,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977098,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
392300000,0,47.3984721,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3977098,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976198,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
396780000,0,47.39836971541502,8.544404826024225,0.0,0.0,0.0,0.0,0.0,0.0,497.9714,-3.1411402,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,47.39836971541502,8.544404826024225,0.0,0.0,0.0,0.0,0.0,0.0,497.9714,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,2,0,0,0,0,0,0,0,1,0,0,0,47.3976198,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
396836000,0,47.398367575244706,8.544404819788522,0.0,0.0,0.0,0.0,0.0,0.0,497.97104,-3.1413155,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0,0,47.39836971541502,8.544404826024225,0.0,0.0,0.0,0.0,0.0,0.0,497.971,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,2,0,0,0,0,0,0,0,1,0,0,0,47.3976198,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
412012000,0,47.39836971541502,8.544404826024225,0.0,0.0,0.0,0.0,0.0,0.0,497.971,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,2,0,0,0,0,0,0,0,1,0,0,0,47.3977098,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,47.3976198,8.5444049,0.0,0.0,0.0,0.0,0.0,0.0,498.0044,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0
