timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
93016000,0.039617006,-0.04134796,-0.38822505,0.4226186,0.0,0.0014632834,0.0077748923,-1.1234004,0.0,0.0,0.0,0.0,0.0,0.0,0.007784879,0.005002614,-0.6993143
93112000,0.03943189,-0.04107259,-0.5345162,0.4225636,0.0,0.0051593385,0.000494051,-1.490993,0.0,0.0,0.0,0.0,0.0,0.0,0.010048965,0.0024600606,-0.71006703
93212000,0.039224476,-0.040852673,-0.68901867,0.42332876,0.0,0.012596149,0.0013181283,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.009815896,0.0033086138,-0.54006076
93308000,0.03891785,-0.040322978,-0.8333595,0.42332876,0.0,0.013108728,0.0012177294,-1.8917006,0.0,0.0,0.0,0.0,0.0,0.0,0.0086602345,0.0033158904,-0.7444044
93404000,0.038490452,-0.039733674,-0.9773649,0.42332876,0.0,0.02126992,-0.0013390081,-1.8691915,0.0,0.0,0.0,0.0,0.0,0.0,0.007873847,0.0037657586,-0.5000353
93500000,0.038226698,-0.039250545,-1.1212864,0.42332876,0.0,0.025406512,-0.0030134013,-1.840806,0.0,0.0,0.0,0.0,0.0,0.0,0.010983137,0.004065534,-0.5730597
93616000,0.038041748,-0.03869609,-1.2952902,0.42332876,0.0,0.032427322,-0.006216022,-1.8219928,0.0,0.0,0.0,0.0,0.0,0.0,0.012045287,0.0033557746,-0.58691585
93712000,0.037611447,-0.038174625,-1.4393831,0.42332876,0.0,0.040131554,-0.009577738,-1.805838,0.0,0.0,0.0,0.0,0.0,0.0,0.012897864,0.0028985736,-0.5833408
93812000,0.037435856,-0.03778083,-1.5892526,0.42332876,0.0,0.047203302,-0.01288947,-1.7779583,0.0,0.0,0.0,0.0,0.0,0.0,0.013181745,0.0023528845,-0.57979584
93908000,0.037230033,-0.0372845,-1.7332475,0.42332876,0.0,0.054413285,-0.017137175,-1.7625071,0.0,0.0,0.0,0.0,0.0,0.0,0.014489752,0.0016368051,-0.5808825
94004000,0.0367964,-0.0370663,-1.8771944,0.42332876,0.0,0.06258142,-0.021552637,-1.7467526,0.0,0.0,0.0,0.0,0.0,0.0,0.015083177,0.0015145299,-0.57818
94100000,0.036766384,-0.036654755,-2.0211349,0.42332876,0.0,0.07276911,-0.026852418,-1.7270254,0.0,0.0,0.0,0.0,0.0,0.0,0.016504748,0.0015020036,-0.57522464
