timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
2668000,0.0009367089,-0.0014990037,-0.0102105625,0.0,0.0,0.0,0.0
2700000,0.0064643975,0.0035291796,0.0022815918,0.0,0.0,0.0,0.0
2732000,-0.00523168,0.0011732576,-0.008050423,0.0,0.0,0.0,0.0
2764000,0.003995382,-0.0050824923,-0.0043527368,0.0,0.0,0.0,0.0
2796000,0.0027617498,-0.01070407,0.0068640807,0.0,0.0,0.0,0.0
2832000,-0.0018872315,-0.012827728,-0.0019938739,0.0,0.0,0.0,0.0
2860000,0.00084060634,-0.011413963,0.002316345,0.0,0.0,0.0,0.0
2896000,-0.0018767276,0.0068701445,-0.0031617011,0.0,0.0,0.0,0.0
2928000,-0.0013719095,-0.007297718,-0.008220597,0.0,0.0,0.0,0.0
2956000,-0.0023540983,-0.0005498945,-0.0030133952,0.0,0.0,0.0,0.0
2988000,-0.0053007514,-0.005613935,0.005796844,0.0,0.0,0.0,0.0
3024000,0.0029195482,-0.0027666332,0.0042388323,0.0,0.0,0.0,0.0
3052000,-0.010178629,-0.002364556,-0.0008574986,0.0,0.0,0.0,0.0
3084000,-0.003063155,-0.01208107,0.0073987595,0.0,0.0,0.0,0.0
3116000,0.008720628,-0.008687345,0.0024575118,0.0,0.0,0.0,0.0
3148000,-0.0037412983,-0.0060722725,-0.0019261404,0.0,0.0,0.0,0.0
3180000,-0.005273022,-0.0064861965,0.00085699756,0.0,0.0,0.0,0.0
3212000,-0.0034412916,-0.010142185,0.0014062899,0.0,0.0,0.0,0.0
3244000,0.0015780448,-0.0051369118,0.0052252216,0.0,0.0,0.0,0.0
3280000,-0.00597831,-0.012086027,0.005876314,0.0,0.0,0.0,0.0
3308000,-0.004480594,-0.015165291,0.013450705,0.0,0.0,0.0,0.0
3340000,-0.0012546267,-0.004464064,0.010049391,0.0,0.0,0.0,0.0
3372000,-0.00010265817,-0.01445674,-0.00022389021,0.0,0.0,0.0,0.0
3404000,-0.009399706,0.0008072355,-0.0023369244,0.0,0.0,0.0,0.0
3436000,-0.002469685,-0.014841525,-0.0028284146,0.0,0.0,0.0,0.0
3468000,0.0007358628,-0.010387116,-0.014198745,0.0,0.0,0.0,0.0
3504000,0.004544407,-0.0073590367,0.0056682206,0.0,0.0,0.0,0.0
3536000,0.0022638207,-0.0048904954,-0.0020011498,0.0,0.0,0.0,0.0
3564000,0.00044534737,0.0016835986,0.00041893424,0.0,0.0,0.0,0.0
3596000,-0.004264447,-0.010114185,-0.0024821006,0.0,0.0,0.0,0.0
3628000,-0.0077970666,-0.013194441,-0.00026706365,0.0,0.0,0.0,0.0
3664000,0.0035525882,-0.015248091,0.0010294385,0.0,0.0,0.0,0.0
3692000,0.004783585,-0.009835868,0.002793321,0.0,0.0,0.0,0.0
3724000,0.0019262269,-0.006875476,0.0048379716,0.0,0.0,0.0,0.0
3756000,-0.001851908,-0.017044997,0.009018558,0.0,0.0,0.0,0.0
3788000,-0.008214051,-0.0058627254,0.0046168296,0.0,0.0,0.0,0.0
3820000,0.0049614874,-0.008383629,0.0067973807,0.0,0.0,0.0,0.0
3852000,-0.00479501,-0.0017801325,0.002224781,0.0,0.0,0.0,0.0
3884000,-0.008717307,-0.009042713,0.0006220231,0.0,0.0,0.0,0.0
3916000,-0.0077198087,-0.0065550045,-0.004316534,0.0,0.0,0.0,0.0
3952000,-0.012691419,-0.0040726494,-0.0034305993,0.0,0.0,0.0,0.0
3980000,-0.00094783714,-0.0134376,0.004277578,0.0,0.0,0.0,0.0
4012000,-0.00023404876,-0.0047526928,-0.0017780039,0.0,0.0,0.0,0.0
4044000,-0.006788247,0.0016367541,-0.0007094812,0.0,0.0,0.0,0.0
4076000,0.00022508856,-0.01075586,-0.0015198718,0.0,0.0,0.0,0.0
4108000,-0.0025081364,-0.011038417,0.0031003489,0.0,0.0,0.0,0.0
4143999,-0.0012863374,-0.008063668,-0.0037475522,0.0,0.0,0.0,0.0
4172000,-0.00034788635,0.0031494533,-0.0029902358,0.0,0.0,0.0,0.0
4204000,0.0017592704,-0.005951571,-0.0037590705,0.0,0.0,0.0,0.0
4236000,-0.010311175,-0.001963742,0.0060501425,0.0,0.0,0.0,0.0
4268000,0.004420942,-0.004248839,-0.00046305748,0.0,0.0,0.0,0.0
4304000,-0.0053893453,0.0009839174,-0.0062588705,0.0,0.0,0.0,0.0
4332000,0.005076703,-0.0020114232,-0.0028238436,0.0,0.0,0.0,0.0
4368000,-0.007535106,-0.0014864111,0.0034239127,0.0,0.0,0.0,0.0
4396000,-0.00548681,-0.003350202,0.007546171,0.0,0.0,0.0,0.0
4428000,-0.004133352,-0.011460525,0.009674771,0.0,0.0,0.0,0.0
4460000,-0.0049394877,-0.0024069853,-0.0043597813,0.0,0.0,0.0,0.0
4492000,-0.0012675301,-0.009439047,-0.0005298,0.0,0.0,0.0,0.0
4528000,-0.007040341,-0.0013088791,0.0051259156,0.0,0.0,0.0,0.0
4556000,0.002572292,-0.0063856887,-0.0010222503,0.0,0.0,0.0,0.0
4588000,0.0072340295,-0.004386671,-0.0050518094,0.0,0.0,0.0,0.0
4620000,0.000116157345,0.0008903882,0.005305751,0.0,0.0,0.0,0.0
4652000,0.006571944,-0.0014557715,0.0014167863,0.0,0.0,0.0,0.0
4684000,-0.004844487,-0.009686751,-0.0023710488,0.0,0.0,0.0,0.0
4716000,-0.005673771,-0.008537184,-0.00044772236,0.0,0.0,0.0,0.0
4752000,6.2369218e-06,-0.0090194885,-0.0069740857,0.0,0.0,0.0,0.0
4784000,-0.009362139,0.002372101,-0.0022795608,0.0,0.0,0.0,0.0
4812000,-0.004642335,-0.0050275708,0.0064113154,0.0,0.0,0.0,0.0
4844000,-0.0010630183,-0.0007388677,-0.0058058403,0.0,0.0,0.0,0.0
4876000,0.006800316,-0.0029609764,-0.00247916,0.0,0.0,0.0,0.0
4908000,0.0019898578,-0.0055793035,-0.0041186195,0.0,0.0,0.0,0.0
4940000,0.011094519,0.004314997,-0.0009009095,0.0,0.0,0.0,0.0
4972000,0.0014174393,0.00045972015,-0.00085361575,0.0,0.0,0.0,0.0
5008000,-0.00076773827,0.00079293374,-0.009064277,0.0,0.0,0.0,0.0
5036000,-0.0010277829,-0.008525398,0.016929166,0.0,0.0,0.0,0.0
5068000,-0.0010562133,-0.0008696221,0.0076951077,0.0,0.0,0.0,0.0
5100000,0.00184086,-0.0070919204,0.0071024024,0.0,0.0,0.0,0.0
5132000,-0.0020713625,0.007983664,-0.00017639747,0.0,0.0,0.0,0.0
5164000,0.002604524,-0.00047043047,-0.0011362222,0.0,0.0,0.0,0.0
5196000,-0.0046246606,-0.006786742,0.006657254,0.0,0.0,0.0,0.0
5232000,-0.0017290497,-0.0039154673,-0.0010050262,0.0,0.0,0.0,0.0
5264000,-0.0073094517,-0.0033985497,0.005701311,0.0,0.0,0.0,0.0
5292000,0.0040333215,-0.0005055871,-0.0018153093,0.0,0.0,0.0,0.0
5324000,-0.0072576436,-0.0006437758,0.0021735139,0.0,0.0,0.0,0.0
5356000,-0.004579877,0.0028555347,0.0017299114,0.0,0.0,0.0,0.0
5388000,-0.0045768423,-0.008715594,0.0015101965,0.0,0.0,0.0,0.0
5420000,-0.012174385,-0.0040491302,-0.0028164089,0.0,0.0,0.0,0.0
5452000,0.004039308,0.0014674049,0.0018901074,0.0,0.0,0.0,0.0
5484000,0.005661315,0.0074018245,0.0015309269,0.0,0.0,0.0,0.0
5516000,-0.0055928016,-0.0071964944,0.009283046,0.0,0.0,0.0,0.0
5548000,0.0024614513,0.0040166555,-0.0029322505,0.0,0.0,0.0,0.0
5584000,-0.0029553315,-0.005693813,0.0035035007,0.0,0.0,0.0,0.0
5616000,0.00030683813,2.0365696e-05,-0.0020144368,0.0,0.0,0.0,0.0
5644000,0.0047075627,-0.008196136,0.003102366,0.0,0.0,0.0,0.0
5676000,-0.0012021128,-0.005788708,-0.0029853994,0.0,0.0,0.0,0.0
5708000,-0.005868816,0.0020569563,0.011603206,0.0,0.0,0.0,0.0
5740000,-0.0054482836,0.0037981505,0.0012819731,0.0,0.0,0.0,0.0
5772000,0.0010659428,0.0022459636,0.00016250362,0.0,0.0,0.0,0.0
5804000,0.008601971,-0.011574795,0.007430252,0.0,0.0,0.0,0.0
5840000,0.009317213,0.004465999,0.0030107663,0.0,0.0,0.0,0.0
5868000,0.0005448591,-0.006013685,0.0017241183,0.0,0.0,0.0,0.0
5904000,-0.0042979764,-0.00266988,-0.0030571136,0.0,0.0,0.0,0.0
5936000,-0.0050693825,0.0012797687,0.0013346723,0.0,0.0,0.0,0.0
5968000,0.008343983,-0.0025502078,0.001975348,0.0,0.0,0.0,0.0
6000000,-0.0040714107,-0.0043851947,0.0012707799,0.0,0.0,0.0,0.0
6028000,0.011854404,0.0036450615,0.0034100323,0.0,0.0,0.0,0.0
6060000,-0.006625254,-0.008971492,-0.0047445754,0.0,0.0,0.0,0.0
6092000,-0.0010565916,0.0003464087,0.0018121415,0.0,0.0,0.0,0.0
6124000,0.004171842,0.0028139767,-0.0018043933,0.0,0.0,0.0,0.0
6156000,0.003935176,-0.0088906335,-0.0061545256,0.0,0.0,0.0,0.0
6192000,0.0011107913,-0.012846408,0.0019591253,0.0,0.0,0.0,0.0
6220000,0.0019338732,-0.009392326,-0.001246461,0.0,0.0,0.0,0.0
6252000,0.0016971121,-0.0007360205,0.004631647,0.0,0.0,0.0,0.0
6288000,-0.0061663617,0.002064785,-0.004401058,0.0,0.0,0.0,0.0
6316000,0.0017559249,-0.0055840984,0.0011063535,0.0,0.0,0.0,0.0
6348000,0.011943382,-0.0011807862,0.008064954,0.0,0.0,0.0,0.0
6380000,0.009753772,-0.0010775635,-0.0019053441,0.0,0.0,0.0,0.0
6412000,0.018936703,-0.005776897,0.006928093,0.0,0.0,0.0,0.0
6444000,0.0006196479,-0.0037893222,0.0034537057,0.0,0.0,0.0,0.0
6476000,-0.003529469,-0.009515596,0.004605517,0.0,0.0,0.0,0.0
6508000,-0.0020018178,-0.009473512,-0.008359845,0.0,0.0,0.0,0.0
6540000,0.006190713,-0.008773783,-0.0062082866,0.0,0.0,0.0,0.0
6572000,-0.0020858552,-0.0055149365,0.0009819149,0.0,0.0,0.0,0.0
6604000,-0.0047184327,-0.0014324652,-0.013560364,0.0,0.0,0.0,0.0
6636000,0.0049205394,-0.0004963535,0.00079368934,0.0,0.0,0.0,0.0
6668000,0.003361404,-0.004814479,0.003730954,0.0,0.0,0.0,0.0
6704000,-0.00089095475,-0.0036936777,0.004127376,0.0,0.0,0.0,0.0
6736000,-0.0011802823,0.0073466287,0.005312299,0.0,0.0,0.0,0.0
6764000,-0.005770355,-0.00045307633,0.0046885065,0.0,0.0,0.0,0.0
6800000,0.0065602483,0.0033153878,0.0013130391,0.0,0.0,0.0,0.0
6828000,0.00083401956,0.008148937,-0.0016018786,0.0,0.0,0.0,0.0
6860000,-0.0002926375,0.00037402962,-0.002499897,0.0,0.0,0.0,0.0
6896000,0.005459049,-0.00035104435,-0.008880753,0.0,0.0,0.0,0.0
6924000,0.0048246537,-0.0041599018,0.0014412882,0.0,0.0,0.0,0.0
6956000,-0.0025239429,-0.0046732808,0.007444337,0.0,0.0,0.0,0.0
6988000,0.0014293261,-0.0073032156,0.000667698,0.0,0.0,0.0,0.0
7020000,-0.002953679,-0.0015721531,-0.0017494267,0.0,0.0,0.0,0.0
7052000,0.004922604,0.008371614,-0.0030488027,0.0,0.0,0.0,0.0
7084000,0.008337436,0.011244632,0.0038654294,0.0,0.0,0.0,0.0
7116000,0.0077356705,0.0035849332,0.006243393,0.0,0.0,0.0,0.0
7148000,-0.0025680352,0.0050666975,-0.0039911596,0.0,0.0,0.0,0.0
7180000,0.0043073525,-0.009942894,-0.004988199,0.0,0.0,0.0,0.0
7212000,-0.0006852839,-0.015502013,-0.005756354,0.0,0.0,0.0,0.0
7244000,-0.006364471,-0.006498686,-0.0037274458,0.0,0.0,0.0,0.0
7276000,-0.0027079117,6.9424044e-05,-0.003444722,0.0,0.0,0.0,0.0
7308000,0.00023679715,-0.0018638386,0.00092547317,0.0,0.0,0.0,0.0
7344000,0.006371474,0.0014492415,-0.0011396818,0.0,0.0,0.0,0.0
7376000,0.00045318424,0.0036977625,-0.012145397,0.0,0.0,0.0,0.0
7404000,-7.250917e-05,-0.015736684,0.0004963581,0.0,0.0,0.0,0.0
7436000,0.0069576846,-0.0034141648,-0.0068104235,0.0,0.0,0.0,0.0
7468000,0.00422554,0.0018846914,0.0011994296,0.0,0.0,0.0,0.0
7504000,-0.0006511165,-0.0090043135,-0.00013557475,0.0,0.0,0.0,0.0
7532000,0.004047376,0.004665943,-2.3632689e-05,0.0,0.0,0.0,0.0
7564000,-0.00521348,-0.008370787,0.0058176313,0.0,0.0,0.0,0.0
7600000,0.013184778,0.0011035765,-0.002764945,0.0,0.0,0.0,0.0
7632000,0.0066953404,0.0002907673,0.0031805835,0.0,0.0,0.0,0.0
7660000,0.0003516875,-0.0044958647,0.009635698,0.0,0.0,0.0,0.0
7692000,0.00057258137,0.007791315,0.0019137427,0.0,0.0,0.0,0.0
7728000,-0.0038508363,-0.0015000175,0.0039695594,0.0,0.0,0.0,0.0
7756000,-0.0038079917,0.0030177082,0.0057553435,0.0,0.0,0.0,0.0
7792000,-0.0020961743,0.0007369588,-0.00065632624,0.0,0.0,0.0,0.0
7820000,0.0062566265,0.017299589,-0.0022383486,0.0,0.0,0.0,0.0
7852000,0.0016707295,0.0025414512,0.004515191,0.0,0.0,0.0,0.0
7884000,0.0005905968,-2.70335e-05,-0.0049984986,0.0,0.0,0.0,0.0
7920000,-0.0014274033,-0.0019049426,0.003638553,0.0,0.0,0.0,0.0
7952000,0.013987697,-0.006062966,-0.0027295332,0.0,0.0,0.0,0.0
7980000,-0.0073528998,-0.0014316896,0.007002221,0.0,0.0,0.0,0.0
8016000,-0.003430014,0.006359255,0.00022801291,0.0,0.0,0.0,0.0
8044000,-0.002150427,0.006080456,-0.0036048149,0.0,0.0,0.0,0.0
8076000,0.005556123,-0.0031928113,0.0030770877,0.0,0.0,0.0,0.0
8108000,0.001974221,0.005782361,0.0043467833,0.0,0.0,0.0,0.0
8140000,0.011340557,0.005746473,-0.0053711855,0.0,0.0,0.0,0.0
8176000,0.0035019512,-0.0038541388,0.00034626565,0.0,0.0,0.0,0.0
8204000,0.004845058,-0.0008408902,0.0008322828,0.0,0.0,0.0,0.0
8236000,0.008355288,0.003522224,-0.003037723,0.0,0.0,0.0,0.0
8272000,0.0035175928,-0.0038470533,-0.00019896805,0.0,0.0,0.0,0.0
8304000,-0.0024760542,0.0019155084,0.00323654,0.0,0.0,0.0,0.0
8336000,0.0041610273,0.002878545,0.003804747,0.0,0.0,0.0,0.0
8368000,0.0005536934,-0.00019572768,-0.00018905685,0.0,0.0,0.0,0.0
8396000,0.004818641,-0.0060411245,-0.0022410995,0.0,0.0,0.0,0.0
8428000,0.0018885169,0.0039796364,0.01323816,0.0,0.0,0.0,0.0
8460000,0.006402859,-0.0070245876,-0.004861997,0.0,0.0,0.0,0.0
8492000,-0.005805834,0.007860184,-0.010341082,0.0,0.0,0.0,0.0
8528000,-0.0063243685,0.0032939822,0.0032270323,0.0,0.0,0.0,0.0
8560000,-0.00089614035,-0.0049376767,0.004700835,0.0,0.0,0.0,0.0
8592000,-0.0106919585,0.0028697771,0.002048401,0.0,0.0,0.0,0.0
8624000,0.0011103237,0.0029978259,-0.007987011,0.0,0.0,0.0,0.0
8652000,0.007463816,0.0033652051,0.002872119,0.0,0.0,0.0,0.0
8684000,0.00021332246,0.00016560033,-0.003487382,0.0,0.0,0.0,0.0
8716000,-0.012723922,-0.0055279783,-0.0024587694,0.0,0.0,0.0,0.0
8752000,-0.0048073167,-0.0016424358,-0.0028683164,0.0,0.0,0.0,0.0
8780000,-0.0009613517,0.0015371446,0.0061869044,0.0,0.0,0.0,0.0
8812000,-0.002676137,-0.0030770344,-0.006738457,0.0,0.0,0.0,0.0
8844000,0.008266754,0.0031332672,-0.0070643164,0.0,0.0,0.0,0.0
8876000,-0.0048765633,0.0022061307,0.00022100679,0.0,0.0,0.0,0.0
8908000,-0.0038385103,-0.0062068007,-0.002029038,0.0,0.0,0.0,0.0
8940000,-0.004261475,-0.0042430717,0.004266119,0.0,0.0,0.0,0.0
8972000,0.0013477596,0.0025969688,0.00040807738,0.0,0.0,0.0,0.0
9004000,-0.00034369656,0.0064898287,0.0033524781,0.0,0.0,0.0,0.0
9040000,-0.006796017,0.0014511892,0.0052563385,0.0,0.0,0.0,0.0
9068000,-0.0020945782,-0.0049754432,-0.0029173389,0.0,0.0,0.0,0.0
9104000,0.002070377,-0.00051243464,0.008660073,0.0,0.0,0.0,0.0
9136000,-0.007149804,-0.0037570805,-0.0002207417,0.0,0.0,0.0,0.0
9164000,-0.007533337,0.002937358,-0.00030182724,0.0,0.0,0.0,0.0
9196000,0.0009869407,-0.0020708418,0.0063542295,0.0,0.0,0.0,0.0
9232000,0.0050219554,0.00594745,0.0025191028,0.0,0.0,0.0,0.0
9260000,-0.0018001037,-0.0053838403,-0.0048173345,0.0,0.0,0.0,0.0
9292000,0.007123215,0.0013448126,-0.0020409988,0.0,0.0,0.0,0.0
9324000,-0.004707352,-7.022172e-06,-0.0051820674,0.0,0.0,0.0,0.0
9356000,0.0041085253,-0.0128126275,-0.0064612236,0.0,0.0,0.0,0.0
9388000,-0.0013306176,-4.743086e-05,-0.0019809343,0.0,0.0,0.0,0.0
9420000,0.0048484392,0.009579647,-0.0018957386,0.0,0.0,0.0,0.0
9456000,-0.0035708155,0.0034133464,0.010199001,0.0,0.0,0.0,0.0
9484000,-0.002669741,-0.00342752,-0.004772944,0.0,0.0,0.0,0.0
9520000,-0.0046383524,0.0057645026,0.0040334407,0.0,0.0,0.0,0.0
9548000,0.0025338186,-0.0032024165,-0.00043648737,0.0,0.0,0.0,0.0
9580000,-0.00071403035,0.00031707762,0.0019588107,0.0,0.0,0.0,0.0
9612000,-0.0015335886,0.005521807,-0.001548616,0.0,0.0,0.0,0.0
9644000,-0.00088465924,-0.0024253307,0.0003844088,0.0,0.0,0.0,0.0
9676000,-0.0077978936,0.0017893254,-0.0022760953,0.0,0.0,0.0,0.0
9712000,0.003498899,-0.0045941384,-0.0050461832,0.0,0.0,0.0,0.0
9744000,-0.004223667,0.004332275,0.002786183,0.0,0.0,0.0,0.0
9772000,-0.0019268718,0.0076296227,-0.008583159,0.0,0.0,0.0,0.0
9804000,-0.0024812699,0.000616224,0.0029777319,0.0,0.0,0.0,0.0
9836000,0.00926482,0.004983862,-0.002464746,0.0,0.0,0.0,0.0
9868000,0.006905031,-0.0039645513,-0.002775304,0.0,0.0,0.0,0.0
9904000,0.0031759772,-0.0038598855,-0.0016366752,0.0,0.0,0.0,0.0
9932000,-0.000900791,0.0049720434,-0.0043903864,0.0,0.0,0.0,0.0
9964000,0.0031616376,0.0026114567,-0.0006829369,0.0,0.0,0.0,0.0
9996000,0.0046347026,0.004156854,0.0035617272,0.0,0.0,0.0,0.0
10032000,-0.0029386058,0.0067185457,0.0011216978,0.0,0.0,0.0,0.0
10064000,0.0012297223,-0.004906002,-0.0011708803,0.0,0.0,0.0,0.0
10092000,0.0021373655,0.0058084787,-0.004077126,0.0,0.0,0.0,0.0
10124000,0.0002286479,0.0097366,-0.007783033,0.0,0.0,0.0,0.0
10156000,0.009588584,-0.008261332,0.0040336223,0.0,0.0,0.0,0.0
10188000,-0.0067959935,-0.0025109914,-0.0013880343,0.0,0.0,0.0,0.0
10220000,0.00043615635,-0.0042905277,0.0023700278,0.0,0.0,0.0,0.0
10252000,0.00039459317,-0.0073406,-0.00017547424,0.0,0.0,0.0,0.0
10284000,-0.0032864138,0.003692195,0.007079878,0.0,0.0,0.0,0.0
10316000,-8.913304e-05,-0.008171061,-0.0016318937,0.0,0.0,0.0,0.0
10348000,0.004624211,-0.0012219627,-0.0028648078,0.0,0.0,0.0,0.0
10380000,0.0010845093,-0.0006865016,-0.0039664167,0.0,0.0,0.0,0.0
10416000,-0.0027196635,-0.007046564,0.0013430883,0.0,0.0,0.0,0.0
10448000,0.0019538605,0.006189044,0.008834209,0.0,0.0,0.0,0.0
10476000,-0.0037049865,-0.00040590204,-0.0026720692,0.0,0.0,0.0,0.0
10508000,0.008364722,-0.0015098113,-0.012514236,0.0,0.0,0.0,0.0
10544000,-0.0016133899,-0.0036250898,0.0010914457,0.0,0.0,0.0,0.0
10572000,-0.0014533818,0.007163103,0.002824418,0.0,0.0,0.0,0.0
10608000,-0.00017236802,0.0048943707,0.0067842766,0.0,0.0,0.0,0.0
10636000,0.0030305604,-0.010813689,0.004468621,0.0,0.0,0.0,0.0
10668000,0.0049810265,-0.002739356,0.0014849969,0.0,0.0,0.0,0.0
10700000,0.00037034898,-0.0027168975,0.005869659,0.0,0.0,0.0,0.0
10732000,0.001564765,-0.008439377,-0.0075692204,0.0,0.0,0.0,0.0
10764000,0.009345993,-0.0053666793,-0.007383998,0.0,0.0,0.0,0.0
10796000,0.012049029,0.0009328993,-0.003515264,0.0,0.0,0.0,0.0
10828000,-0.001626112,0.0015661735,0.00087197847,0.0,0.0,0.0,0.0
10860000,-0.0026515266,-0.004226202,0.0012293394,0.0,0.0,0.0,0.0
10892000,-0.004721229,-0.0031250343,0.0034815967,0.0,0.0,0.0,0.0
10924000,0.006298989,-5.0626695e-05,-0.0032760696,0.0,0.0,0.0,0.0
10956000,-0.0051538465,0.0017216629,0.000725335,0.0,0.0,0.0,0.0
10992000,-0.000839881,0.006920185,-0.0006096957,0.0,0.0,0.0,0.0
11024000,0.003185329,-0.0004703682,0.001566644,0.0,0.0,0.0,0.0
11052000,0.0029040049,0.000426481,0.0046638893,0.0,0.0,0.0,0.0
11084000,0.002836201,0.00010978943,0.0064973114,0.0,0.0,0.0,0.0
11120000,0.0005085366,-0.002344794,-0.0063474732,0.0,0.0,0.0,0.0
11148000,0.0006115751,-0.009322782,-0.0027391452,0.0,0.0,0.0,0.0
11180000,-0.006093838,-0.009544389,0.01222366,0.0,0.0,0.0,0.0
11212000,-0.0024144321,0.010321848,0.009893308,0.0,0.0,0.0,0.0
11244000,5.1613897e-05,0.007902625,0.0006001013,0.0,0.0,0.0,0.0
11276000,-0.0008600574,0.0032548306,-0.003949196,0.0,0.0,0.0,0.0
11308000,0.002013213,-0.011785779,-0.005341734,0.0,0.0,0.0,0.0
11340000,-0.0019466002,-0.003346764,-0.0022435058,0.0,0.0,0.0,0.0
11376000,0.004670512,0.005249048,0.0011000038,0.0,0.0,0.0,0.0
11404000,0.0025478746,0.007648374,-0.0022900277,0.0,0.0,0.0,0.0
11436000,0.003915939,-0.0030706609,7.265832e-05,0.0,0.0,0.0,0.0
11468000,-0.0024392898,-0.0063998494,-0.005239515,0.0,0.0,0.0,0.0
11500000,-0.0061961072,0.0037436567,0.00084001693,0.0,0.0,0.0,0.0
11532000,0.0005214418,-0.008165786,0.0007228787,0.0,0.0,0.0,0.0
11564000,0.011426435,0.011084864,-0.0018659303,0.0,0.0,0.0,0.0
11596000,-0.0053259376,0.015546173,-0.003233932,0.0,0.0,0.0,0.0
11632000,-0.00024009531,0.006229127,0.0011153942,0.0,0.0,0.0,0.0
11664000,0.004948228,0.0064160116,-0.00418267,0.0,0.0,0.0,0.0
11692000,-0.0027419974,0.0061476994,4.9208065e-05,0.0,0.0,0.0,0.0
11728000,-0.0016371304,0.0012503471,-0.0017084898,0.0,0.0,0.0,0.0
11756000,0.003326567,0.00036650896,-0.00974922,0.0,0.0,0.0,0.0
11788000,0.008541129,0.01322875,-0.0068358085,0.0,0.0,0.0,0.0
11820000,0.0037044373,0.006855461,-0.0039564483,0.0,0.0,0.0,0.0
11852000,0.00026864634,0.0053706486,0.005378341,0.0,0.0,0.0,0.0
11884000,-0.00029362238,0.0009679543,0.009577833,0.0,0.0,0.0,0.0
11916000,0.005804394,-0.005254373,0.007815416,0.0,0.0,0.0,0.0
11948000,0.0013272539,0.004313749,-0.0026421188,0.0,0.0,0.0,0.0
11980000,-0.0064758514,0.0016601384,-0.006610147,0.0,0.0,0.0,0.0
12012000,0.000286042,0.0002965359,-0.010058413,0.0,0.0,0.0,0.0
12044000,0.006794718,-0.007037143,0.0099282665,0.0,0.0,0.0,0.0
12076000,0.0053051207,-0.0069643003,0.009612056,0.0,0.0,0.0,0.0
12108000,-0.0012669365,-0.0035806415,0.0048461957,0.0,0.0,0.0,0.0
12140000,-0.0031496356,-0.0072522066,0.000867881,0.0,0.0,0.0,0.0
12172000,-0.003740705,0.0063761254,0.0062455316,0.0,0.0,0.0,0.0
12208000,-0.00067743124,-0.005030199,-0.0037530828,0.0,0.0,0.0,0.0
12236000,0.002286237,-0.004573714,-0.005319997,0.0,0.0,0.0,0.0
12268000,-0.0028368616,0.0065668845,0.0014086933,0.0,0.0,0.0,0.0
12300000,-0.0073408373,0.006362616,-0.001507538,0.0,0.0,0.0,0.0
12332000,-0.0022597048,0.005044891,0.003970337,0.0,0.0,0.0,0.0
12364000,-0.00064640015,-0.000417253,-0.0014862906,0.0,0.0,0.0,0.0
12400000,0.008242593,-0.00047882926,-0.0018758964,0.0,0.0,0.0,0.0
12428000,-0.0033461272,-0.0005888557,4.7061214e-05,0.0,0.0,0.0,0.0
12464000,-0.009437091,-0.0022218493,-0.008560293,0.0,0.0,0.0,0.0
12492000,-0.0027511218,-0.0015531853,-0.0051075555,0.0,0.0,0.0,0.0
12524000,-0.00778073,-0.00031420914,0.0031368742,0.0,0.0,0.0,0.0
12560000,0.002924189,-0.00047343317,-0.014084058,0.0,0.0,0.0,0.0
