timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
3136000,0.0,0.0,0.0,0.0058310553,0.0003541473,-0.0758667,0.0,0.0,0.0,-0.0021829307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27092218,0.27092227,4.1940155,0.0,0.0,0.0,0.09157509,0.0,0.0,0.0,0.0,0.0,0.0006525313,0.021314265,0.023301255,0.0,0.0,0.0,0.0,0.0,0.0
3336000,0.0,0.0,0.0,0.008764313,0.0006838914,0.031188965,0.0,0.0,0.0,0.00065660477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26845747,0.26845765,4.1906824,0.0,0.0,0.0,0.09138769,0.0,0.0,0.0,0.0,0.0,0.00026379255,0.029676342,0.034944586,0.0,0.0,0.0,0.0,0.0,0.0
3536000,0.0,0.0,0.0,0.012132349,0.0010847067,-0.03024292,0.0,0.0,0.0,-0.012611717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26764277,0.267643,4.187905,0.0,0.0,0.0,0.09126422,0.0,0.0,0.0,0.0,0.0,0.00019994406,0.025886066,0.03370424,0.0,0.0,0.0,0.0,0.0,0.0
3736000,0.0,0.0,0.0,0.01540456,0.0014397555,-0.05419922,0.0,0.0,0.0,0.015480787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26709682,0.26709718,4.180052,0.0,0.0,0.0,0.09115704,0.0,0.0,0.0,0.0,0.0,0.00042848033,0.029741803,0.039781246,0.0,0.0,0.0,0.0,0.0,0.0
3936000,0.0,0.0,0.0,0.01796139,0.00160324,-0.11566162,0.0,0.0,0.0,0.01234448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669948,0.26699528,4.1723123,0.0,0.0,0.0,0.09108326,0.0,0.0,0.0,0.0,0.0,0.0007886399,0.02331815,0.031788256,0.0,0.0,0.0,0.0,0.0,0.0
4140000,0.0,0.0,0.0,0.020355856,0.0017650475,-0.070007324,0.0,0.0,0.0,-0.003950864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26759705,0.26759762,4.166454,0.0,0.0,0.0,0.09102069,0.0,0.0,0.0,0.0,0.0,0.0011633917,0.019084802,0.02077367,0.0,0.0,0.0,0.0,0.0,0.0
4340000,0.0,0.0,0.0,0.02147791,0.002013992,0.006286621,0.0,0.0,0.0,0.011868358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785564,0.26785627,4.1605506,0.0,0.0,0.0,0.09097606,0.0,0.0,0.0,0.0,0.0,0.0011629917,0.019636344,0.020475458,0.0,0.0,0.0,0.0,0.0,0.0
4540000,0.0,0.0,0.0,0.022482917,0.0020924762,-0.05731201,0.0,0.0,0.0,-0.0042893887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26812655,0.26812714,4.155628,0.0,0.0,0.0,0.09093924,0.0,0.0,0.0,0.0,0.0,0.0014098311,0.022036225,0.022320187,0.0,0.0,0.0,0.0,0.0,0.0
4748000,0.0,0.0,0.0,0.02280032,0.0016461468,-0.1138916,0.0,0.0,0.0,0.0014024377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26787433,0.26787487,4.1502385,0.0,0.0,0.0,0.09090983,0.0,0.0,0.0,0.0,0.0,0.0016282316,0.021771459,0.021964489,0.0,0.0,0.0,0.0,0.0,0.0
4940000,0.0,0.0,0.0,0.022563167,0.0014636957,0.02420044,0.0,0.0,0.0,-0.010335833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26748806,0.26748854,4.1462545,0.0,0.0,0.0,0.09088967,0.0,0.0,0.0,0.0,0.0,0.0017978649,0.020436706,0.021907784,0.0,0.0,0.0,0.0,0.0,0.0
