timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
11700000,47.397750698027984,8.545607314485808,488.10608,0.01272583,-0.0,-0.018916875,-0.008168296,-0.029797835,0.4031105,1.2935427,1.0351106,0.0,2,0,0,0
11900000,47.39775067402844,8.545607299585901,488.10867,0.015014648,-0.0,-0.016638307,-0.011263304,-0.024748469,0.40533105,1.2294775,1.033356,0.0,2,0,0,0
12100000,47.397750668589104,8.54560727965827,488.10638,0.012481689,-0.0,-0.011444658,-0.014790738,-0.020183964,0.4053737,1.1903869,1.0331997,0.0,2,0,0,0
12300000,47.39775067828401,8.5456072660858,488.10336,0.009277344,-0.0,-0.008844151,-0.0106425285,-0.01449442,0.40496114,1.1645344,1.0330173,0.0,2,0,0,0
12500000,47.3977506989153,8.545607275576893,488.0984,0.004211426,-0.0,-0.005468881,-0.0048620966,-0.007896173,0.40416574,1.1465926,1.0336086,0.0,2,0,0,0
12700000,47.397750720232814,8.54560729384196,488.09308,-0.0010681152,-0.0,-0.0030695528,-0.0039335773,-0.0034898736,0.40431508,1.133767,1.0336761,0.0,2,0,0,0
12900000,47.397750737757065,8.545607308639063,488.09048,-0.0036010742,-0.0,-0.00010983589,-0.0045291684,3.0104798e-05,0.40470257,1.1244289,1.0342656,0.0,2,0,0,0
13100000,47.39775075562845,8.54560731594753,488.08893,-0.005065918,-0.0,0.0013612008,-0.0023915072,0.0027801448,0.40500864,1.1175503,1.0341562,0.0,2,0,0,0
13300000,47.39775077199626,8.545607335227837,488.08444,-0.0093688965,-0.0,0.0056744586,0.0007418957,0.004091058,0.40483916,1.1124431,1.0339115,0.0,2,0,0,0
13500000,47.397750791283855,8.545607364250758,488.08194,-0.011627197,-0.0,0.009351767,0.00044682773,0.0054964256,0.40464857,1.1086277,1.0341234,0.0,2,0,0,0
13700000,47.39775080576007,8.545607381160472,488.08002,-0.0132751465,-0.0,0.009337704,-0.001937328,0.0066755316,0.40455326,1.1057615,1.0336406,0.0,2,0,0,0
13900000,47.39775082469805,8.54560737496002,488.07648,-0.016479492,-0.0,0.013007654,-0.003642155,0.011340062,0.40513834,1.1035955,1.0336263,0.0,2,0,0,0
14100000,47.39775085691789,8.545607339132403,488.07507,-0.01751709,-0.0,0.01619823,-0.0057456554,0.011227191,0.40522826,1.1019477,1.0329672,0.0,2,0,0,0
14300000,47.39775088108287,8.545607312099094,488.07245,-0.019744873,-0.0,0.018626692,-0.006521874,0.012947914,0.40509894,1.100684,1.0328028,0.0,2,0,0,0
14500000,47.39775089847117,8.545607289670752,488.06943,-0.02230835,-0.0,0.019855715,-0.0064080516,0.0117834,0.4050396,1.0997055,1.0320579,0.0,2,0,0,0
14700000,47.397750905252835,8.545607279437233,488.0676,-0.023651123,-0.0,0.01885295,-0.0069028176,0.01054937,0.40456778,1.098938,1.0313028,0.0,2,0,0,0
14900000,47.3977509177082,8.545607282617741,488.06818,-0.022613525,-0.0,0.018562999,-0.006488404,0.013190068,0.4045632,1.0983266,1.0310341,0.0,2,0,0,0
15100000,47.397750947764095,8.54560729483095,488.07013,-0.020233154,-0.0,0.02206565,-0.00561766,0.013380522,0.404575,1.0978296,1.0302873,0.0,2,0,0,0
15300000,47.397750970455974,8.545607303999168,488.07288,-0.017150879,-0.0,0.02548287,-0.0026199196,0.013035007,0.40489513,1.0974162,1.0300132,0.0,2,0,0,0
15500000,47.397750984115476,8.54560730683328,488.07333,-0.016693115,-0.0,0.02071488,-0.006093335,0.015595335,0.40500292,1.0970633,1.0293094,0.0,2,0,0,0
15700000,47.39775100110687,8.545607301086626,488.07187,-0.01763916,-0.0,0.024177471,-0.00694136,0.013161973,0.40530428,1.0959096,1.0290692,0.0,2,0,0,0
15900000,47.39775100535588,8.545607288875381,488.0665,-0.022613525,-0.0,0.023709564,-0.0055564176,0.016697118,0.40555596,1.094911,1.02844,0.0,2,0,0,0
16100000,47.397750992944026,8.545607295413822,488.0626,-0.026031494,-0.0,0.023687728,-0.005483783,0.016920878,0.40568614,1.0940387,1.0278611,0.0,2,0,0,0
16299999,47.39775097943833,8.54560732036233,488.06036,-0.027740479,-0.0,0.020919148,-0.0060088034,0.02250542,0.40579736,1.0932697,1.0277239,0.0,2,0,0,0
16500000,47.39775096512992,8.545607325286927,488.0558,-0.031707764,-0.0,0.01827353,-0.006388348,0.026311737,0.40554088,1.0925248,1.0272545,0.0,2,0,0,0
16700000,47.39775095179208,8.545607328963262,488.05,-0.0368042,-0.0,0.018302007,-0.0048573725,0.030260714,0.4056018,1.0918597,1.0268455,0.0,2,0,0,0
16900000,47.397750945704374,8.54560732098041,488.04654,-0.03945923,-0.0,0.01737909,-0.007151226,0.031081451,0.40573213,1.0912613,1.0268424,0.0,2,0,0,0
17100000,47.39775095263836,8.545607283965891,488.04538,-0.03982544,-0.0,0.018257046,-0.011038892,0.032085318,0.40563565,1.0907195,1.026526,0.0,2,0,0,0
17300000,47.39775095120375,8.545607265890213,488.04504,-0.039367676,-0.0,0.016437491,-0.010728205,0.029302144,0.4054533,1.0902264,1.0266129,0.0,2,0,0,0
17500000,47.39775094102556,8.545607261228625,488.0491,-0.0345459,-0.0,0.013836389,-0.009289521,0.025010472,0.40510264,1.0897753,1.0263884,0.0,2,0,0,0
17700000,47.397750926351286,8.54560726303141,488.05164,-0.031341553,-0.0,0.013889047,-0.0101991035,0.024258908,0.40549725,1.0893617,1.0262047,0.0,2,0,0,0
17900000,47.39775092517098,8.545607262380239,488.05234,-0.030029297,-0.0,0.017554723,-0.01175059,0.028354403,0.4055878,1.0889814,1.0264064,0.0,2,0,0,0
18100000,47.397750931291796,8.545607256085912,488.05017,-0.031585693,-0.0,0.0220405,-0.0148846805,0.026699502,0.4055946,1.088631,1.0262942,0.0,2,0,0,0
18300000,47.39775093935021,8.545607248152994,488.0474,-0.033691406,-0.0,0.019631166,-0.015817735,0.029910022,0.40567213,1.0883079,1.0265588,0.0,2,0,0,0
18508000,47.397750955918546,8.545607225332379,488.0447,-0.03567505,-0.0,0.022171784,-0.02010304,0.03168549,0.4056264,1.0884646,1.0266309,0.0,2,0,0,0
18700000,47.39775096899601,8.545607190781093,488.043,-0.03665161,-0.0,0.019403743,-0.025266938,0.032807183,0.4053997,1.0877376,1.0268098,0.0,2,0,0,0
18900000,47.39775097255058,8.545607174198395,488.0428,-0.036132812,-0.0,0.017737811,-0.024190405,0.031896796,0.40563232,1.0874877,1.0267807,0.0,2,0,0,0
19100000,47.39775095879948,8.545607171722189,488.04367,-0.0345459,-0.0,0.01817349,-0.024656123,0.030418891,0.40519655,1.08726,1.0267587,0.0,2,0,0,0
19300000,47.39775095392438,8.545607184535692,488.0426,-0.03491211,-0.0,0.018732352,-0.024343032,0.02764794,0.40529817,1.0870535,1.0271071,0.0,2,0,0,0
19500000,47.39775095165858,8.54560721485644,488.04065,-0.03616333,-0.0,0.017322585,-0.022575386,0.029423058,0.40516895,1.0868678,1.0270932,0.0,2,0,0,0
19700000,47.397750957660385,8.545607230527569,488.0381,-0.037963867,-0.0,0.017790256,-0.02181672,0.02950547,0.40528476,1.0867022,1.027448,0.0,2,0,0,0
19900000,47.39775097119994,8.545607236651366,488.0384,-0.036895752,-0.0,0.019285878,-0.02247922,0.028208554,0.4051798,1.0865554,1.0274225,0.0,2,0,0,0
20100000,47.397750977205334,8.545607237734627,488.03873,-0.035827637,-0.0,0.017943148,-0.023055919,0.027944788,0.4051377,1.086427,1.0277756,0.0,2,0,0,0
20300000,47.3977509783457,8.545607233372401,488.03958,-0.03427124,-0.0,0.0155395055,-0.023732811,0.026603378,0.4052477,1.0863156,1.0277351,0.0,2,0,0,0
20500000,47.39775096962821,8.5456072245573,488.04,-0.033172607,-0.0,0.011822237,-0.024770826,0.027739298,0.40526918,1.0862206,1.0276811,0.0,2,0,0,0
20700000,47.3977509602884,8.545607209558565,488.0401,-0.032073975,-0.0,0.009266379,-0.02332147,0.029351495,0.40515736,1.0982034,1.0283389,0.0,2,0,0,0
20900000,47.39775094776783,8.545607208885256,488.04095,-0.03060913,-0.0,0.0064262217,-0.023908675,0.029774616,0.40546072,1.0973879,1.0282514,0.0,2,0,0,0
21100000,47.39775093633046,8.545607203281586,488.04288,-0.02810669,-0.0,0.0034870056,-0.021246454,0.028724862,0.40549952,1.0966718,1.028553,0.0,2,0,0,0
21300000,47.39775092972408,8.545607205508073,488.04742,-0.023101807,-0.0,0.003525855,-0.02261195,0.025812743,0.40539846,1.0960437,1.0284352,0.0,2,0,0,0
21500000,47.39775092922958,8.545607212155522,488.0513,-0.018829346,-0.0,0.0044504437,-0.021716114,0.023039812,0.40528643,1.0954931,1.0287191,0.0,2,0,0,0
21700000,47.39775092145953,8.545607223281744,488.0539,-0.015899658,-0.0,0.0005214357,-0.021754013,0.021768715,0.40539464,1.0950114,1.02858,0.0,2,0,0,0
21900000,47.39775090520738,8.545607232651282,488.0552,-0.014282227,-0.0,-0.0013985935,-0.023004528,0.02260709,0.40525123,1.0945907,1.0284292,0.0,2,0,0,0
22100000,47.39775088831056,8.545607238875935,488.05545,-0.013763428,-0.0,-0.0053229146,-0.023097724,0.023922352,0.40496638,1.0942236,1.0286801,0.0,2,0,0,0
22300000,47.39775086949345,8.545607242183294,488.0554,-0.013549805,-0.0,-0.0061627836,-0.020900367,0.024451954,0.40488517,1.0939039,1.0285141,0.0,2,0,0,0
22500000,47.39775085695691,8.545607240813899,488.0563,-0.012390137,-0.0,-0.004512787,-0.022101954,0.027412998,0.4049686,1.0936258,1.02875,0.0,2,0,0,0
22700000,47.39775085198466,8.545607238168179,488.05692,-0.0115356445,-0.0,-0.0027474253,-0.022390593,0.02961175,0.4048327,1.0933837,1.0285664,0.0,2,0,0,0
22900000,47.3977508551149,8.545607235456878,488.05667,-0.0115356445,-0.0,0.001139406,-0.020333609,0.028784487,0.40494078,1.0931734,1.0287949,0.0,2,0,0,0
23100000,47.39775087463925,8.545607237695789,488.0529,-0.015014648,-0.0,-1.3598186e-05,-0.017708685,0.031971026,0.40495464,1.0929906,1.028605,0.0,2,0,0,0
23300000,47.39775088618143,8.545607244257601,488.05,-0.017547607,-0.0,0.0019053073,-0.016587542,0.03041809,0.4047756,1.0928311,1.0284113,0.0,2,0,0,0
23500000,47.39775088969216,8.545607255999224,488.04962,-0.017547607,-0.0,0.0034678613,-0.012890322,0.031465795,0.40461755,1.0926921,1.0286257,0.0,2,0,0,0
23700000,47.3977508908105,8.545607257724862,488.04926,-0.017547607,-0.0,0.003920055,-0.012220968,0.031622887,0.40433174,1.0925698,1.0284309,0.0,2,0,0,0
23900000,47.39775089560026,8.545607250818586,488.04816,-0.01828003,-0.0,0.0044238856,-0.015117174,0.029477123,0.4041498,1.0924616,1.0286417,0.0,2,0,0,0
24100000,47.39775088747763,8.545607240361022,488.04807,-0.018005371,-0.0,0.0019358436,-0.01713162,0.027829072,0.40444678,1.092365,1.0284419,0.0,2,0,0,0
24300000,47.397750869778854,8.545607227256536,488.0504,-0.015350342,-0.0,-0.00039558322,-0.020487653,0.026496809,0.404624,1.0922775,1.0286555,0.0,2,0,0,0
24500000,47.39775084915349,8.54560719696546,488.0527,-0.012786865,-0.0,-0.0011223955,-0.020320501,0.027106546,0.40474597,1.0921973,1.0284593,0.0,2,0,0,0
24700000,47.39775083351405,8.545607185817719,488.05453,-0.0107421875,-0.0,-0.0022762776,-0.022809604,0.02694017,0.40485585,1.0921223,1.0282638,0.0,2,0,0,0
24900000,47.39775081039387,8.545607155102966,488.05414,-0.010925293,-0.0,-0.00265315,-0.022191418,0.02876307,0.40501925,1.0920514,1.0284754,0.0,2,0,0,0
25100000,47.39775079831672,8.545607136622566,488.04886,-0.01586914,-0.0,-0.0051082387,-0.02109669,0.030214544,0.40550297,1.0919825,1.0282851,0.0,2,0,0,0
25300000,47.39775079626068,8.54560713462041,488.04562,-0.018707275,-0.0,-0.004820269,-0.019555775,0.02969991,0.40558738,1.0919155,1.0284988,0.0,2,0,0,0
25500000,47.39775079893057,8.545607114443523,488.04364,-0.020263672,-0.0,-0.008237354,-0.019282602,0.029398913,0.4055841,1.0918494,1.0283078,0.0,2,0,0,0
25700000,47.39775079671107,8.54560710761113,488.04257,-0.021331787,-0.0,-0.009755921,-0.016596446,0.03097562,0.40536165,1.0917834,1.028528,0.0,2,0,0,0
25900000,47.397750785718614,8.54560710559405,488.04242,-0.020843506,-0.0,-0.011825414,-0.013173369,0.033217266,0.40537778,1.0910147,1.0283333,0.0,2,0,0,0
26100000,47.3977507737582,8.545607129125921,488.0425,-0.020324707,-0.0,-0.012149269,-0.011654563,0.0332446,0.40506363,1.0903277,1.02814,0.0,2,0,0,0
26300000,47.397750759690005,8.545607154323568,488.0436,-0.018829346,-0.0,-0.014126407,-0.010650863,0.035390154,0.40489545,1.0897121,1.0283505,0.0,2,0,0,0
26500000,47.39775074904299,8.545607187294356,488.04196,-0.020080566,-0.0,-0.015834779,-0.0067418735,0.0385798,0.40468106,1.089159,1.0281627,0.0,2,0,0,0
26700000,47.39775074336698,8.545607224625096,488.0409,-0.020721436,-0.0,-0.018027807,-0.0043013203,0.037743345,0.40482762,1.088661,1.0283753,0.0,2,0,0,0
26900000,47.39775073302491,8.545607273825754,488.03976,-0.02142334,-0.0,-0.019434154,-0.0021381252,0.04117789,0.40496343,1.0882114,1.0281867,0.0,2,0,0,0
27100000,47.39775072629312,8.545607317878677,488.03793,-0.02279663,-0.0,-0.02028594,0.0026289148,0.040883888,0.4049743,1.0878052,1.0284054,0.0,2,0,0,0
27300000,47.39775071509521,8.545607366135862,488.0356,-0.024627686,-0.0,-0.02196849,0.006869185,0.04436133,0.40512738,1.087437,1.0282221,0.0,2,0,0,0
27500000,47.39775069974422,8.545607406054478,488.0334,-0.02633667,-0.0,-0.02452395,0.009343921,0.051087126,0.4055069,1.0871028,1.0280396,0.0,2,0,0,0
27700000,47.39775068572066,8.545607426659053,488.03162,-0.027557373,-0.0,-0.025968377,0.010873936,0.052352764,0.4055008,1.0867984,1.0282578,0.0,2,0,0,0
27900000,47.39775066481755,8.545607439470304,488.02676,-0.031829834,-0.0,-0.025803424,0.013012436,0.054368343,0.4056931,1.0865206,1.02808,0.0,2,0,0,0
28100000,47.397750659471306,8.545607444091152,488.02112,-0.03677368,-0.0,-0.026070653,0.011995035,0.05741794,0.40570337,1.086267,1.0282997,0.0,2,0,0,0
28300000,47.39775065155433,8.545607438355592,488.0174,-0.03970337,-0.0,-0.02872459,0.011337063,0.055971123,0.4059538,1.086035,1.0281198,0.0,2,0,0,0
28500000,47.39775063961214,8.545607439422506,488.0125,-0.04373169,-0.0,-0.031853925,0.010594195,0.05951494,0.40622574,1.085822,1.0283449,0.0,2,0,0,0
28700000,47.39775062451814,8.545607445218666,488.00958,-0.04574585,-0.0,-0.03194963,0.010107357,0.064718306,0.40624872,1.0856262,1.028169,0.0,2,0,0,0
28900000,47.397750626501875,8.545607469557162,488.00607,-0.048309326,-0.0,-0.028993791,0.013958224,0.064612135,0.4062685,1.0854455,1.0279933,0.0,2,0,0,0
29100000,47.39775062746986,8.545607484060042,488.0034,-0.05001831,-0.0,-0.026650025,0.0095093865,0.0652662,0.40624693,1.0852779,1.0282165,0.0,2,0,0,0
29300000,47.397750629958466,8.545607489394468,487.99957,-0.05279541,-0.0,-0.02515286,0.011859729,0.06689448,0.40637174,1.0851226,1.0280442,0.0,2,0,0,0
29500000,47.397750627493195,8.545607489593362,487.99814,-0.05316162,-0.0,-0.025124025,0.0070398706,0.06628525,0.40643233,1.0849777,1.0282681,0.0,2,0,0,0
29700000,47.397750611949874,8.545607485213127,487.9989,-0.051330566,-0.0,-0.030673502,0.0064725163,0.064120136,0.4066326,1.0848428,1.0280927,0.0,2,0,0,0
29900000,47.397750594574,8.545607480090439,487.99985,-0.04937744,-0.0,-0.02914922,0.0052956957,0.06358428,0.40649125,1.0847164,1.0283213,0.0,2,0,0,0
30100000,47.39775058155757,8.545607454894649,488.00027,-0.047973633,-0.0,-0.026656555,0.0019495277,0.06096518,0.40661767,1.0845978,1.028149,0.0,2,0,0,0
30300000,47.397750578040416,8.54560744149891,488.0001,-0.047180176,-0.0,-0.026399182,-0.0034243595,0.06221063,0.4067329,1.0844861,1.0279765,0.0,2,0,0,0
30500000,47.39775057824777,8.545607420445746,488.00003,-0.046295166,-0.0,-0.02632224,-0.005997305,0.0625212,0.40647852,1.0843806,1.028202,0.0,2,0,0,0
30700000,47.39775058576792,8.545607408162937,488.00323,-0.04220581,-0.0,-0.024026562,-0.004257111,0.05995929,0.40655744,1.0842801,1.0280323,0.0,2,0,0,0
30900000,47.397750587339566,8.545607398844268,488.0046,-0.039611816,-0.0,-0.02230393,-0.0048770476,0.060908966,0.40649834,1.0951214,1.0285809,0.0,2,0,0,0
31100000,47.39775058612044,8.545607376654075,488.003,-0.040405273,-0.0,-0.023455773,-0.010461018,0.062661126,0.40618786,1.094376,1.0283942,0.0,2,0,0,0
31300000,47.39775058862061,8.54560734839531,487.99875,-0.043762207,-0.0,-0.02255957,-0.0137838125,0.06259401,0.4057217,1.0937045,1.0286196,0.0,2,0,0,0
31500000,47.39775059470576,8.545607308205625,487.99597,-0.04559326,-0.0,-0.02136577,-0.015943738,0.06228662,0.40505177,1.0930989,1.0284357,0.0,2,0,0,0
31700000,47.397750604672126,8.545607282098779,487.99533,-0.045318604,-0.0,-0.018243345,-0.01861789,0.06156506,0.40535846,1.0925522,1.0282514,0.0,2,0,0,0
31900000,47.397750622899366,8.545607262303264,487.9963,-0.04345703,-0.0,-0.020191006,-0.018593319,0.061529696,0.4056121,1.0920581,1.0284731,0.0,2,0,0,0
32100000,47.39775063854287,8.545607244463037,487.99747,-0.042297363,-0.0,-0.014516033,-0.02331875,0.06157169,0.4051557,1.0916109,1.0282921,0.0,2,0,0,0
32307999,47.39775064909905,8.545607232499412,487.99747,-0.041412354,-0.0,-0.011408315,-0.027164247,0.059799064,0.4048972,1.0915943,1.028258,0.0,2,0,0,0
32508000,47.39775066483828,8.545607212569685,487.9961,-0.041931152,-0.0,-0.009669111,-0.02704191,0.06054357,0.4054076,1.0911356,1.0284761,0.0,2,0,0,0
32708000,47.39775067343255,8.545607190737517,487.9946,-0.04257202,-0.0,-0.0064023044,-0.030690983,0.06234404,0.4054945,1.090721,1.0282938,0.0,2,0,0,0
32908000,47.397750674585104,8.545607156391998,487.99554,-0.040740967,-0.0,-0.008011784,-0.033540975,0.059343796,0.40556186,1.0903002,1.028514,0.0,2,0,0,0
33115999,47.39775067162571,8.545607124050594,487.9964,-0.0390625,-0.0,-0.008387267,-0.037764113,0.055929612,0.40530145,1.0903001,1.0284826,0.0,2,0,0,0
33316000,47.3977506821711,8.545607113771107,487.9987,-0.035980225,-0.0,-0.0048113526,-0.03684154,0.050709743,0.4054293,1.0899137,1.0282909,0.0,2,0,0,0
33516000,47.39775069294524,8.54560710466048,488.00256,-0.03137207,-0.0,-0.0052601197,-0.039490633,0.049475107,0.40537754,1.0895203,1.0285023,0.0,2,0,0,0
33716000,47.397750696719086,8.545607100104883,488.00717,-0.026123047,-0.0,-0.0052661286,-0.039527643,0.046066787,0.40536192,1.089121,1.0283208,0.0,2,0,0,0
33916000,47.39775069991574,8.545607091634874,488.00928,-0.023498535,-0.0,-0.0043312456,-0.041456003,0.042857952,0.40547004,1.0887607,1.0281394,0.0,2,0,0,0
34116000,47.3977507016634,8.54560707881974,488.0118,-0.020507812,-0.0,-0.0067353696,-0.04243031,0.036848832,0.4057106,1.0884361,1.0283629,0.0,2,0,0,0
34316000,47.397750705159744,8.545607065687056,488.01715,-0.014770508,-0.0,-0.0062455437,-0.043590378,0.03225167,0.4058,1.0881438,1.0281848,0.0,2,0,0,0
34516000,47.39775070569525,8.545607048755802,488.0249,-0.0067443848,-0.0,-0.008649949,-0.043867003,0.027290307,0.40595362,1.0878804,1.0284066,0.0,2,0,0,0
