timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
2012000,0.12539124,0.13520318,0.000659287,0.0,0.0,-0.08
2048000,0.1254208,0.13598573,0.0006632209,0.0,0.0,-0.08
2080000,0.12601662,0.13759457,0.00067448616,0.0,0.0,-0.08
2112000,0.1264006,0.13923624,0.00068467855,0.0,0.0,-0.08
2144000,0.1270521,0.1413071,0.0006980896,0.0,0.0,-0.08
2180000,0.1276969,0.14340162,0.0007122159,0.0,0.0,-0.08
2212000,0.12799643,0.14431663,0.0007184744,0.0,0.0,-0.08
2236000,0.12851764,0.14544427,0.00072705746,0.0,0.0,-0.08
2272000,0.12871158,0.14693922,0.0007354617,0.0,0.0,-0.08
2300000,0.12880698,0.14879315,0.00074511766,0.0,0.0,-0.08
2336000,0.12877862,0.15019743,0.0007522702,0.0,0.0,-0.08
2368000,0.12993294,0.15148205,0.00076550245,0.0,0.0,-0.08
2400000,0.13088688,0.1525543,0.0007764101,0.0,0.0,-0.08
2432000,0.13056415,0.15360133,0.0007801652,0.0,0.0,-0.08
2464000,0.13042453,0.15443969,0.00078320503,0.0,0.0,-0.08
2496000,0.13115323,0.15599352,0.000795722,0.0,0.0,-0.08
2528000,0.13119194,0.15768397,0.0008044839,0.0,0.0,-0.08
2564000,0.13074335,0.15858419,0.00080627203,0.0,0.0,-0.08
2592000,0.13081816,0.15993741,0.0008137822,0.0,0.0,-0.08
2624000,0.13098046,0.16072236,0.0008186102,0.0,0.0,-0.08
2652000,0.13087326,0.16130318,0.0008209348,0.0,0.0,-0.08
2688000,0.13111588,0.16252512,0.0008289814,0.0,0.0,-0.08
2720000,0.13146007,0.16324529,0.00083452463,0.0,0.0,-0.08
2748000,0.13186644,0.16332941,0.0008379221,0.0,0.0,-0.08
2784000,0.13140172,0.16411375,0.000838995,0.0,0.0,-0.08
2816000,0.13153458,0.16544276,0.00084650517,0.0,0.0,-0.08
2848000,0.13177973,0.1664829,0.0008534789,0.0,0.0,-0.08
2884000,0.13247587,0.16799985,0.0008659959,0.0,0.0,-0.08
2912000,0.13292852,0.16855991,0.0008715391,0.0,0.0,-0.08
2944000,0.13345447,0.1696884,0.00088101625,0.0,0.0,-0.08
2976000,0.13370219,0.17064181,0.0008878112,0.0,0.0,-0.08
3008000,0.13425827,0.17165676,0.0008967519,0.0,0.0,-0.08
3040000,0.13496594,0.17262064,0.00090640783,0.0,0.0,-0.08
3072000,0.13573077,0.1733786,0.00091552734,0.0,0.0,-0.08
3104000,0.13562502,0.17476477,0.00092178583,0.0,0.0,-0.08
3140000,0.13589656,0.17595544,0.0009301901,0.0,0.0,-0.08
3164000,0.13590553,0.17690916,0.0009351969,0.0,0.0,-0.08
3200000,0.13602406,0.17818879,0.0009428859,0.0,0.0,-0.08
3232000,0.13634868,0.17912051,0.00095003843,0.0,0.0,-0.08
3268000,0.13693218,0.18027985,0.000960052,0.0,0.0,-0.08
3296000,0.13774301,0.18151629,0.000972569,0.0,0.0,-0.08
3328000,0.1381911,0.18243185,0.0009807944,0.0,0.0,-0.08
3364000,0.13853559,0.183214,0.0009874105,0.0,0.0,-0.08
3396000,0.13905105,0.1848521,0.0009997487,0.0,0.0,-0.08
3424000,0.13931946,0.18585916,0.0010072589,0.0,0.0,-0.08
3460000,0.13925144,0.18779725,0.0010170937,0.0,0.0,-0.08
3492000,0.1391336,0.18963543,0.0010260344,0.0,0.0,-0.08
3520000,0.13935494,0.19093372,0.001034975,0.0,0.0,-0.08
3552000,0.1397903,0.19153526,0.0010415912,0.0,0.0,-0.08
3580000,0.14020772,0.19242905,0.001049459,0.0,0.0,-0.08
3616000,0.1409527,0.19375737,0.0010623336,0.0,0.0,-0.08
3648000,0.14117932,0.19485804,0.0010703802,0.0,0.0,-0.08
3680000,0.14128742,0.19599344,0.001077354,0.0,0.0,-0.08
3716000,0.14135146,0.19695443,0.0010828972,0.0,0.0,-0.08
3744000,0.14084849,0.1980317,0.001085043,0.0,0.0,-0.08
3772000,0.1411936,0.19910479,0.001093626,0.0,0.0,-0.08
3808000,0.14144965,0.20027032,0.0011022091,0.0,0.0,-0.08
3840000,0.14156757,0.20103778,0.0011070371,0.0,0.0,-0.08
3872000,0.14202388,0.2021757,0.0011172295,0.0,0.0,-0.08
3904000,0.14286396,0.20251748,0.0011254549,0.0,0.0,-0.08
3936000,0.14336744,0.20313156,0.0011327863,0.0,0.0,-0.08
3968000,0.14342111,0.20400654,0.0011383295,0.0,0.0,-0.08
3999999,0.1438522,0.20463961,0.0011451244,0.0,0.0,-0.08
4031999,0.1438021,0.2054737,0.0011495948,0.0,0.0,-0.08
4063999,0.14394185,0.20601828,0.0011537075,0.0,0.0,-0.08
4095999,0.14344765,0.20704573,0.0011553168,0.0,0.0,-0.08
4124000,0.14326814,0.2077121,0.0011578202,0.0,0.0,-0.08
4159999,0.14312308,0.20879303,0.0011624694,0.0,0.0,-0.08
4192000,0.14354688,0.2090517,0.0011674762,0.0,0.0,-0.08
4224000,0.14400908,0.20970409,0.0011748075,0.0,0.0,-0.08
4256000,0.14433011,0.2104054,0.0011812449,0.0,0.0,-0.08
