timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
1936000,0.9788632,-0.0079440065,-0.012883858,0.20395544,0.0,0.0,-0.0012627915,0.0,0.0,-5.051166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.2141286e-10,2.049911e-05,0.00028506597,0.000105040446,2.5067711e-05,2.4808778e-05,0.0024193958,25.0,25.0,0.56251043,0.24937439,0.24937439,4.000036,6.400005e-09,6.400005e-09,6.400005e-09,2.5600002e-06,2.5600002e-06,2.5600002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,0.70622146,2.0000088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
2136000,0.97887653,-0.007995213,-0.0134950355,0.20384999,-0.00028070988,-0.000857914,-0.029982634,-2.5425623e-05,-4.8273178e-05,0.012951213,-1.2405683e-10,2.965836e-13,-5.4173466e-09,-1.1414287e-09,-2.3394825e-10,-4.968779e-09,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.4711863e-10,2.2988865e-05,0.00028700143,5.5381708e-05,2.6061824e-05,2.5907439e-05,0.0012754437,5.6084204,5.6084247,0.56158006,0.08845377,0.08845376,0.45061037,6.400105e-09,6.400105e-09,6.3995294e-09,2.559963e-06,2.5599627e-06,2.5599911e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.42060378,0.6712752,0.0064640525,0.0,9.621579e-07,0.0023345775,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
2336000,0.9788105,-0.008027067,-0.014109994,0.20412363,0.0019283047,0.0019506793,-0.0557749,5.94984e-05,8.89055e-05,-0.0041270675,-8.7279617e-10,-2.6838328e-11,-3.8112205e-08,4.293683e-09,1.8119606e-10,1.1696682e-07,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.7842997e-10,2.3824141e-05,0.00030308974,3.6236026e-05,2.9161038e-05,2.9047884e-05,0.0008337181,0.90950227,0.9095051,0.5488194,0.049709227,0.049709253,0.24382502,6.4001946e-09,6.4001955e-09,6.39659e-09,2.5595264e-06,2.5595261e-06,2.5597092e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.31530696,0.49378642,0.012421383,0.0,1.986544e-06,0.00069200434,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
2536000,0.97872734,-0.008025453,-0.014631414,0.20448534,0.006447136,0.0027116123,-0.07434905,0.00035524394,0.00034799057,-0.0047281426,-1.8800452e-09,-5.240926e-10,-9.186118e-08,2.6798515e-08,6.82036e-08,-1.5803173e-06,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,6.3911515e-10,2.5160822e-05,0.00029118222,2.7764123e-05,3.429311e-05,3.4198045e-05,0.0006392133,0.31324306,0.31324422,0.5190939,0.03830916,0.038309187,0.20144996,6.400184e-09,6.4001884e-09,6.390632e-09,2.5576326e-06,2.5576321e-06,2.558237e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.2768002,0.44883177,0.008810597,0.0,6.3978905e-06,0.003496601,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
2736000,0.978896,-0.007954647,-0.015170118,0.2036398,0.015728809,0.00014992335,-0.09863601,0.0014777613,0.00021882937,-0.016501982,3.4857397e-09,-5.9516143e-09,1.5781214e-07,5.132551e-07,3.131889e-08,-2.9666767e-06,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.5238886e-10,2.3609096e-05,0.0002748267,2.204709e-05,4.1408577e-05,4.132531e-05,0.0005079307,0.13623232,0.13623351,0.46229482,0.027632626,0.027632657,0.18615465,6.3994534e-09,6.3994645e-09,6.3788996e-09,2.5503512e-06,2.55035e-06,2.5530503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.2350857,0.43145642,0.012960457,0.0,3.1337757e-05,0.0049883514,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
2936000,0.9789214,-0.007957839,-0.015555727,0.20348854,0.024327401,0.001372844,-0.11038763,0.0035930208,0.00029679213,-0.022036267,-3.3972793e-09,-2.9105033e-08,1.8976895e-07,2.0955379e-06,-4.1371158e-07,-8.727013e-06,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.769601e-10,2.4100653e-05,0.00028380597,1.8739567e-05,5.0467337e-05,5.0392755e-05,0.00043177092,0.083606794,0.083608486,0.4016076,0.02394936,0.023949405,0.19140367,6.3966485e-09,6.3966685e-09,6.3630647e-09,2.534475e-06,2.534472e-06,2.5434338e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.21885787,0.43749705,0.002063675,0.0,6.724158e-05,0.005140979,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3136000,0.9789258,-0.008011056,-0.016157962,0.20341863,0.031214796,0.0033270894,-0.121810056,0.005629823,0.0003533713,-0.026651032,-3.2311753e-08,-1.1261199e-07,2.56789e-07,6.9478906e-06,-2.0777306e-06,-1.804495e-05,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.8446803e-10,2.5137711e-05,0.0002902715,1.6117332e-05,6.1310755e-05,6.124138e-05,0.00037105667,0.059794534,0.059796594,0.33055714,0.019742405,0.019742485,0.18805388,6.386372e-09,6.386408e-09,6.3378183e-09,2.4965298e-06,2.496522e-06,2.5252627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.19870804,0.4336518,0.0027744565,0.0,0.000112027556,0.007409112,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3336000,0.9789327,-0.008087224,-0.016713211,0.20333755,0.041664544,0.0051836953,-0.11671869,0.008161727,0.0006368724,-0.019613896,-1.07584874e-07,-3.3076378e-07,3.1362407e-07,1.7577113e-05,-5.59494e-06,-3.603724e-05,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.737767e-10,2.5324613e-05,0.00028962528,1.4222672e-05,7.3632415e-05,7.356742e-05,0.00032734894,0.051812477,0.051815595,0.2683524,0.01718846,0.017188594,0.18200628,6.35856e-09,6.3586154e-09,6.303565e-09,2.425324e-06,2.425305e-06,2.498584e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1854105,0.42662194,0.00083538535,0.0,0.00016915315,0.003047113,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3536000,0.97889405,-0.008192047,-0.017211406,0.20347746,0.051071845,0.004704273,-0.122206934,0.0117390575,0.0010512031,-0.021098059,-2.4414342e-07,-7.28468e-07,2.1760363e-07,3.4579665e-05,-1.1127405e-05,-5.136797e-05,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,5.758824e-10,2.368143e-05,0.0002956109,1.3005826e-05,8.714421e-05,8.708216e-05,0.00029894875,0.05280419,0.052808434,0.22608146,0.016838675,0.01683891,0.18207186,6.3071712e-09,6.307246e-09,6.2648797e-09,2.327461e-06,2.3274245e-06,2.4678036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.18351454,0.4266988,0.01605649,0.0,0.00023451312,0.0029556656,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
3736000,0.97892475,-0.008140988,-0.017841162,0.20327805,0.056568448,0.005565878,-0.11512048,0.014418588,0.001347592,-0.011400082,-4.9821404e-07,-1.5131518e-06,4.0315555e-07,6.3798936e-05,-2.0436755e-05,-7.800551e-05,0.2042463,0.009145033,0.43464214,0.0,0.0,0.0,0.0,0.0,6.3148964e-10,2.4476121e-05,0.00028172918,1.1906784e-05,0.00010078112,0.0001007201,0.0002736252,0.054165404,0.05417028,0.18849467,0.016002443,0.01600276,0.17229629,6.202882e-09,6.202974e-09,6.2110734e-09,2.1771102e-06,2.1770443e-06,2.4246908e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.17889997,0.41508588,0.019720802,0.0,0.0002980677,0.005301908,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
