timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
32960000,32767,32767,32767,32767,0,0,32767
32964000,32767,32767,32767,32767,32767,32767,32767
32968000,32767,32767,32767,32767,32767,32767,32767
32972000,32767,32767,32767,32767,0,0,32767
32975999,32767,32767,32767,32767,32767,32767,32767
32980000,32767,32767,32767,32767,0,0,32767
32984000,32767,32767,32767,32767,32767,32767,32767
32987999,32767,32767,32767,32767,32767,32767,32767
32992000,32767,32767,32767,32767,0,0,32767
32996000,32767,32767,32767,32767,32767,32767,32767
32999999,32767,32767,32767,32767,0,0,32767
33004000,32767,32767,32767,32767,32767,32767,32767
33008000,32767,32767,32767,32767,32767,32767,32767
33012000,32767,32767,32767,32767,0,0,32767
33016000,32767,32767,32767,32767,32767,32767,32767
33024000,32767,32767,32767,32767,32767,32767,32767
33027999,32767,32767,32767,32767,32767,32767,32767
33032000,32767,32767,32767,32767,0,0,32767
33039999,32767,32767,32767,32767,0,0,32767
33044000,32767,32767,32767,32767,32767,32767,32767
33048000,32767,32767,32767,32767,32767,32767,32767
33051999,32767,32767,32767,32767,0,0,32767
33056000,32767,32767,32767,32767,32767,32767,32767
33063999,32767,32767,32767,32767,32767,32767,32767
33068000,32767,32767,32767,32767,32767,32767,32767
33072000,32767,32767,32767,32767,0,0,32767
33076000,32767,32767,32767,32767,32767,32767,32767
33080000,32767,32767,32767,32767,0,0,32767
33084000,32767,32767,32767,32767,32767,32767,32767
33088000,32767,32767,32767,32767,32767,32767,32767
33091999,32767,32767,32767,32767,0,0,32767
33096000,32767,32767,32767,32767,32767,32767,32767
33100000,32767,32767,32767,32767,0,0,32767
33103999,32767,32767,32767,32767,32767,32767,32767
33108000,32767,32767,32767,32767,32767,32767,32767
33115999,32767,32767,32767,32767,32767,32767,32767
33120000,32767,32767,32767,32767,0,0,32767
33124000,32767,32767,32767,32767,32767,32767,32767
33127999,32767,32767,32767,32767,32767,32767,32767
33132000,32767,32767,0,32767,0,0,32767
33136000,32767,32767,32767,32767,32767,32767,32767
33144000,32767,32767,32767,32767,32767,32767,32767
33148000,32767,32767,32767,32767,32767,32767,32767
33152000,32767,32767,32767,32767,0,0,32767
33155999,32767,32767,32767,32767,32767,32767,32767
33160000,32767,32767,32767,32767,0,0,32767
33164000,32767,32767,32767,32767,32767,32767,32767
33167999,32767,32767,32767,32767,32767,32767,32767
33172000,32767,32767,32767,32767,0,0,32767
33176000,32767,32767,32767,32767,32767,32767,32767
33184000,32767,32767,32767,32767,32767,32767,32767
33188000,32767,32767,32767,32767,32767,32767,32767
33191999,32767,32767,32767,32767,0,0,32767
33196000,32767,32767,32767,32767,32767,32767,32767
33200000,32767,32767,32767,32767,0,0,32767
33208000,32767,32767,32767,32767,32767,32767,32767
33212000,32767,32767,32767,32767,0,0,32767
33216000,32767,32767,32767,32767,32767,32767,32767
33224000,32767,32767,32767,32767,32767,32767,32767
33228000,32767,32767,32767,32767,32767,32767,32767
33231999,32767,32767,32767,32767,0,0,32767
33236000,32767,32767,32767,32767,32767,32767,32767
33240000,32767,32767,32767,32767,0,0,32767
33243999,32767,32767,32767,32767,32767,32767,32767
33248000,32767,32767,32767,32767,32767,32767,32767
33252000,32767,32767,32767,32767,0,0,32767
33255999,32767,32767,32767,32767,32767,32767,32767
33264000,32767,32767,32767,32767,32767,32767,32767
33268000,32767,32767,32767,32767,32767,32767,32767
33272000,32767,32767,32767,32767,0,0,32767
33276000,32767,32767,32767,32767,32767,32767,32767
33283999,32767,32767,32767,32767,32767,32767,32767
33288000,32767,32767,32767,32767,32767,32767,32767
33292000,32767,32767,32767,32767,0,0,32767
33295999,32767,32767,32767,32767,32767,32767,32767
33300000,32767,32767,32767,32767,0,0,32767
33304000,32767,32767,32767,32767,32767,32767,32767
33307999,32767,32767,32767,32767,32767,32767,32767
33312000,32767,32767,32767,32767,0,0,32767
33316000,32767,32767,32767,32767,32767,32767,32767
33319999,32767,32767,32767,32767,0,0,32767
33324000,32767,32767,32767,32767,32767,32767,32767
33328000,32767,32767,32767,32767,32767,32767,32767
33332000,32767,32767,32767,32767,0,0,32767
33336000,32767,32767,0,32767,32767,32767,32767
33340000,32767,32767,32767,32767,0,0,32767
33344000,32767,32767,32767,32767,32767,32767,32767
33347999,32767,32767,32767,32767,32767,32767,32767
33352000,32767,32767,32767,32767,0,0,32767
33356000,32767,32767,32767,32767,32767,32767,32767
33359999,32767,32767,32767,32767,0,0,32767
33364000,32767,32767,32767,32767,32767,32767,32767
33368000,32767,32767,32767,32767,32767,32767,32767
33371999,32767,32767,32767,32767,0,0,32767
33376000,32767,32767,32767,32767,32767,32767,32767
33380000,32767,32767,32767,32767,0,0,32767
33383999,32767,32767,32767,32767,32767,32767,32767
33388000,32767,32767,32767,32767,32767,32767,32767
33392000,32767,32767,32767,32767,0,0,32767
33396000,32767,32767,32767,32767,32767,32767,32767
33400000,32767,32767,32767,32767,0,0,32767
33404000,32767,32767,32767,32767,32767,32767,32767
33408000,32767,32767,32767,32767,32767,32767,32767
33411999,32767,32767,32767,32767,0,0,32767
33416000,32767,32767,32767,32767,32767,32767,32767
33420000,32767,32767,32767,32767,0,0,32767
33423999,32767,32767,32767,32767,32767,32767,32767
33428000,32767,32767,32767,32767,32767,32767,32767
33432000,32767,32767,32767,32767,0,0,32767
33435999,32767,32767,32767,32767,32767,32767,32767
33440000,32767,32767,32767,32767,0,0,32767
33448000,32767,32767,32767,32767,32767,32767,32767
33452000,32767,32767,32767,32767,0,0,32767
33456000,32767,32767,32767,32767,32767,32767,32767
33460000,32767,32767,32767,32767,0,0,32767
33464000,32767,32767,32767,32767,32767,32767,32767
33468000,32767,32767,32767,32767,32767,32767,32767
33472000,32767,32767,32767,32767,0,0,32767
33475999,32767,32767,32767,32767,32767,32767,32767
33480000,32767,32767,32767,32767,0,0,32767
33484000,32767,32767,32767,32767,32767,32767,32767
33487999,32767,32767,32767,32767,32767,32767,32767
33492000,32767,32767,32767,32767,0,0,32767
33496000,32767,32767,32767,32767,32767,32767,32767
33504000,32767,32767,32767,32767,32767,32767,32767
33508000,32767,32767,32767,32767,32767,32767,32767
33512000,32767,32767,32767,32767,0,0,32767
33516000,32767,32767,32767,32767,32767,32767,32767
33520000,32767,32767,32767,32767,0,0,32767
33524000,32767,32767,32767,32767,32767,32767,32767
33527999,32767,32767,32767,32767,32767,32767,32767
33532000,32767,32767,32767,32767,0,0,32767
33536000,32767,32767,32767,32767,32767,32767,32767
33539999,32767,32767,32767,32767,0,0,32767
33544000,32767,32767,0,32767,32767,32767,32767
33548000,32767,32767,32767,32767,32767,32767,32767
33552000,32767,32767,32767,32767,0,0,32767
33556000,32767,32767,32767,32767,32767,32767,32767
33560000,32767,32767,32767,32767,0,0,32767
33564000,32767,32767,32767,32767,32767,32767,32767
33568000,32767,32767,32767,32767,32767,32767,32767
33572000,32767,32767,32767,32767,0,0,32767
33580000,32767,32767,32767,32767,0,0,32767
33584000,32767,32767,32767,32767,32767,32767,32767
33588000,32767,32767,32767,32767,32767,32767,32767
33592000,32767,32767,32767,32767,0,0,32767
33600000,32767,32767,32767,32767,0,0,32767
33608000,32767,32767,32767,32767,32767,32767,32767
33616000,32767,32767,32767,32767,32767,32767,32767
33620000,32767,32767,32767,32767,0,0,32767
33624000,32767,32767,32767,32767,32767,32767,32767
33628000,32767,32767,32767,32767,32767,32767,32767
33632000,32767,32767,32767,32767,0,0,32767
33636000,32767,32767,32767,32767,32767,32767,32767
33640000,32767,32767,32767,32767,0,0,32767
33644000,32767,32767,32767,32767,32767,32767,32767
33648000,32767,32767,32767,32767,32767,32767,32767
33652000,32767,32767,32767,32767,0,0,32767
33656000,32767,32767,32767,32767,32767,32767,32767
33660000,32767,32767,32767,32767,0,0,32767
33664000,32767,32767,32767,32767,32767,32767,32767
33668000,32767,32767,32767,32767,32767,32767,32767
33672000,32767,32767,32767,32767,0,0,32767
33676000,32767,32767,32767,32767,32767,32767,32767
33680000,32767,32767,32767,32767,0,0,32767
33684000,32767,32767,32767,32767,32767,32767,32767
33688000,32767,32767,32767,32767,32767,32767,32767
33696000,32767,32767,32767,32767,32767,32767,32767
33700000,32767,32767,32767,32767,0,0,32767
33704000,32767,32767,32767,32767,32767,32767,32767
33708000,32767,32767,32767,32767,32767,32767,32767
33712000,32767,32767,32767,32767,0,0,32767
33716000,32767,32767,32767,32767,32767,32767,32767
33720000,32767,32767,32767,32767,0,0,32767
33728000,32767,32767,32767,32767,32767,32767,32767
33736000,32767,32767,32767,32767,32767,32767,32767
33740000,32767,32767,32767,32767,0,0,32767
33744000,32767,32767,0,32767,32767,32767,32767
33748000,32767,32767,32767,32767,32767,32767,32767
33752000,32767,32767,32767,32767,32767,0,32767
33756000,32767,32767,32767,32767,-40,32767,32767
33760000,32767,32767,32767,32767,0,0,32767
33764000,32767,32767,32767,32767,32767,32767,32767
33768000,32767,32767,32767,32767,32767,32767,32767
33776000,32767,32767,32767,32767,-40,-40,32767
33780000,32767,32767,32767,32767,0,0,32767
33788000,32767,32767,32767,32767,32767,32767,32767
33792000,32767,32767,32767,32767,0,0,32767
33796000,32767,32767,32767,32767,32767,32767,32767
33800000,32767,32767,32767,32767,0,0,32767
33804000,32767,32767,32767,32767,32767,32767,32767
33808000,32767,32767,32767,32767,32767,32767,32767
33812000,32767,32767,32767,32767,0,0,32767
33816000,32767,32767,32767,32767,32767,32767,32767
33820000,32767,32767,32767,32767,0,0,32767
33824000,32767,32767,32767,32767,32767,32767,32767
33828000,32767,32767,32767,32767,32767,32767,32767
33832000,32767,32767,32767,32767,0,0,32767
33836000,32767,32767,32767,32767,32767,32767,32767
33840000,32767,32767,32767,32767,0,0,32767
33844000,32767,32767,32767,32767,32767,32767,32767
33848000,32767,32767,32767,32767,32767,32767,32767
33852000,32767,32767,32767,32767,0,0,32767
33856000,32767,32767,32767,32767,32767,32767,32767
33860000,32767,32767,32767,32767,0,0,32767
33864000,32767,32767,32767,32767,32767,32767,32767
33868000,32767,32767,32767,32767,32767,32767,32767
33872000,32767,32767,32767,32767,0,0,32767
33876000,32767,32767,32767,32767,32767,32767,32767
33880000,32767,32767,32767,32767,0,0,32767
33884000,32767,32767,32767,32767,32767,32767,32767
33888000,32767,32767,32767,32767,32767,32767,32767
33892000,32767,32767,32767,32767,32767,32767,32767
33896000,32767,32767,32767,32767,-40,-40,32767
33900000,32767,32767,32767,32767,0,0,32767
33904000,32767,32767,32767,32767,32767,32767,32767
33908000,32767,32767,32767,32767,32767,32767,32767
33912000,32767,32767,32767,32767,0,0,32767
33916000,32767,32767,32767,32767,32767,32767,32767
33920000,32767,32767,32767,32767,0,0,32767
33924000,32767,32767,32767,32767,32767,32767,32767
33928000,32767,32767,32767,32767,32767,32767,32767
33932000,32767,32767,32767,32767,0,0,32767
33936000,32767,32767,32767,32767,32767,32767,32767
33940000,32767,32767,32767,32767,0,0,32767
33944000,32767,32767,0,32767,32767,32767,32767
33948000,32767,32767,32767,32767,32767,32767,32767
33952000,32767,32767,32767,32767,0,0,32767
33956000,32767,32767,32767,32767,32767,32767,32767
33960000,32767,32767,32767,32767,0,0,32767
33964000,32767,32767,32767,32767,32767,32767,32767
33968000,32767,32767,32767,32767,32767,32767,32767
33972000,32767,32767,32767,32767,0,0,32767
33976000,32767,32767,32767,32767,32767,32767,32767
33980000,32767,32767,32767,32767,0,0,32767
33984000,32767,32767,32767,32767,32767,32767,32767
33988000,32767,32767,32767,32767,32767,32767,32767
33992000,32767,32767,32767,32767,0,0,32767
34000000,32767,32767,32767,32767,0,0,32767
34004000,32767,32767,32767,32767,32767,32767,32767
34008000,32767,32767,32767,32767,32767,32767,32767
34012000,32767,32767,32767,32767,32767,0,32767
34016000,32767,32767,32767,32767,-40,32767,32767
34020000,32767,32767,32767,32767,0,0,32767
34024000,32767,32767,32767,32767,32767,32767,32767
34028000,32767,32767,32767,32767,32767,32767,32767
34032000,32767,32767,32767,32767,0,0,32767
34036000,32767,32767,32767,32767,32767,32767,32767
34040000,32767,32767,32767,32767,0,0,32767
34044000,32767,32767,32767,32767,32767,32767,32767
34048000,32767,32767,32767,32767,32767,32767,32767
34052000,32767,32767,32767,32767,0,0,32767
34056000,32767,32767,32767,32767,32767,32767,32767
34060000,32767,32767,32767,32767,0,0,32767
34064000,32767,32767,32767,32767,32767,32767,32767
34068000,32767,32767,32767,32767,32767,32767,32767
34072000,32767,32767,32767,32767,32767,0,32767
34080000,32767,32767,32767,32767,0,0,32767
34084000,32767,32767,32767,32767,32767,32767,32767
34088000,32767,32767,32767,32767,32767,32767,32767
34092000,32767,32767,32767,32767,32767,0,32767
34096000,32767,32767,32767,32767,-40,32767,32767
34104000,32767,32767,32767,32767,32767,32767,32767
34112000,32767,32767,32767,32767,0,0,32767
34120000,32767,32767,32767,32767,0,0,32767
34124000,32767,32767,32767,32767,32767,32767,32767
34128000,32767,32767,32767,32767,32767,32767,32767
34132000,32767,32767,32767,32767,0,0,32767
34136000,32767,32767,32767,32767,32767,32767,32767
34140000,32767,32767,32767,32767,0,0,32767
34144000,32767,32767,0,32767,32767,32767,32767
34152000,32767,32767,32767,32767,0,0,32767
34156000,32767,32767,32767,32767,32767,32767,32767
34160000,32767,32767,32767,32767,0,0,32767
34164000,32767,32767,32767,32767,32767,32767,32767
34168000,32767,32767,32767,32767,32767,32767,32767
34176000,32767,32767,32767,32767,-40,-40,32767
34180000,32767,32767,32767,32767,0,0,32767
34184000,32767,32767,32767,32767,32767,32767,32767
34192000,32767,32767,32767,32767,0,0,32767
34196000,32767,32767,32767,32767,32767,32767,32767
34200000,32767,32767,32767,32767,0,0,32767
34208000,32767,32767,32767,32767,32767,32767,32767
34212000,32767,32767,32767,32767,0,0,32767
34216000,32767,32767,32767,32767,32767,32767,32767
34224000,32767,32767,32767,32767,32767,32767,32767
34228000,32767,32767,32767,32767,32767,32767,32767
34232000,32767,32767,32767,32767,0,0,32767
34236000,32767,32767,32767,32767,32767,32767,32767
34240000,32767,32767,32767,32767,0,0,32767
34244000,32767,32767,32767,32767,32767,32767,32767
34248000,32767,32767,32767,32767,32767,32767,32767
34252000,32767,32767,32767,32767,0,0,32767
34256000,32767,32767,32767,32767,32767,32767,32767
34260000,32767,32767,32767,32767,0,0,32767
34264000,32767,32767,32767,32767,32767,32767,32767
34268000,32767,32767,32767,32767,32767,32767,32767
34272000,32767,32767,32767,32767,0,0,32767
34276000,32767,32767,32767,32767,32767,32767,32767
34280000,32767,32767,32767,32767,0,0,32767
34284000,32767,32767,32767,32767,32767,32767,32767
34288000,32767,32767,32767,32767,32767,32767,32767
34296000,32767,32767,32767,32767,32767,32767,32767
34300000,32767,32767,32767,32767,0,0,32767
34304000,32767,32767,32767,32767,32767,32767,32767
34308000,32767,32767,32767,32767,32767,32767,32767
34312000,32767,32767,32767,32767,0,0,32767
34316000,32767,32767,32767,32767,32767,32767,32767
34320000,32767,32767,32767,32767,0,0,32767
34328000,32767,32767,32767,32767,32767,32767,32767
34332000,32767,32767,32767,32767,0,0,32767
34336000,32767,32767,32767,32767,32767,32767,32767
34340000,32767,32767,32767,32767,0,0,32767
34344000,32767,32767,0,32767,32767,32767,32767
34348000,32767,32767,32767,32767,32767,32767,32767
34352000,32767,32767,32767,32767,0,0,32767
34360000,32767,32767,32767,32767,0,0,32767
34364000,32767,32767,32767,32767,32767,32767,32767
34368000,32767,32767,32767,32767,32767,32767,32767
34376000,32767,32767,32767,32767,32767,32767,32767
34384000,32767,32767,32767,32767,32767,32767,32767
34388000,32767,32767,32767,32767,32767,32767,32767
34392000,32767,32767,32767,32767,0,0,32767
34396000,32767,32767,32767,32767,32767,32767,32767
34400000,32767,32767,32767,32767,0,0,32767
34404000,32767,32767,32767,32767,32767,32767,32767
34408000,32767,32767,32767,32767,32767,32767,32767
34412000,32767,32767,32767,32767,0,0,32767
34416000,32767,32767,32767,32767,32767,32767,32767
34420000,32767,32767,32767,32767,0,0,32767
34424000,32767,32767,32767,32767,32767,32767,32767
34428000,32767,32767,32767,32767,32767,32767,32767
34436000,32767,32767,32767,32767,32767,32767,32767
34440000,32767,32767,32767,32767,0,0,32767
34444000,32767,32767,32767,32767,32767,32767,32767
34452000,32767,32767,32767,32767,0,0,32767
34456000,32767,32767,32767,32767,32767,32767,32767
34460000,32767,32767,32767,32767,0,0,32767
34464000,32767,32767,32767,32767,32767,32767,32767
34468000,32767,32767,32767,32767,32767,32767,32767
34472000,32767,32767,32767,32767,0,0,32767
34476000,32767,32767,32767,32767,32767,32767,32767
34480000,32767,32767,32767,32767,0,0,32767
34484000,32767,32767,32767,32767,32767,32767,32767
34488000,32767,32767,32767,32767,32767,32767,32767
34496000,32767,32767,32767,32767,32767,32767,32767
34500000,32767,32767,32767,32767,0,0,32767
34504000,32767,32767,32767,32767,32767,32767,32767
34508000,32767,32767,32767,32767,32767,32767,32767
34516000,32767,32767,32767,32767,32767,32767,32767
34520000,32767,32767,32767,32767,0,0,32767
34524000,32767,32767,32767,32767,32767,32767,32767
34528000,32767,32767,32767,32767,32767,32767,32767
34532000,32767,32767,32767,32767,0,0,32767
34536000,32767,32767,32767,32767,32767,32767,32767
34544000,32767,32767,0,32767,32767,32767,32767
34548000,32767,32767,32767,32767,32767,32767,32767
34552000,32767,32767,32767,32767,0,0,32767
34556000,32767,32767,32767,32767,32767,32767,32767
34560000,32767,32767,32767,32767,0,0,32767
34564000,32767,32767,32767,32767,32767,32767,32767
34568000,32767,32767,32767,32767,32767,32767,32767
34572000,32767,32767,32767,32767,0,0,32767
34576000,32767,32767,32767,32767,32767,32767,32767
34580000,32767,32767,32767,32767,0,0,32767
34584000,32767,32767,32767,32767,32767,32767,32767
34588000,32767,32767,32767,32767,32767,32767,32767
34592000,32767,32767,32767,32767,32767,0,32767
34596000,32767,32767,32767,32767,-40,32767,32767
34600000,32767,32767,32767,32767,0,0,32767
34604000,32767,32767,32767,32767,32767,32767,32767
34608000,32767,32767,32767,32767,32767,32767,32767
34612000,32767,32767,32767,32767,0,0,32767
34616000,32767,32767,32767,32767,32767,32767,32767
34620000,32767,32767,32767,32767,0,0,32767
34624000,32767,32767,32767,32767,32767,32767,32767
34628000,32767,32767,32767,32767,32767,32767,32767
34632000,32767,32767,32767,32767,0,0,32767
34636000,32767,32767,32767,32767,32767,32767,32767
34644000,32767,32767,32767,32767,32767,32767,32767
34648000,32767,32767,32767,32767,32767,32767,32767
34652000,32767,32767,32767,32767,0,0,32767
34656000,32767,32767,32767,32767,32767,32767,32767
34664000,32767,32767,32767,32767,32767,32767,32767
34672000,32767,32767,32767,32767,0,0,32767
34676000,32767,32767,32767,32767,32767,32767,32767
34680000,32767,32767,32767,32767,0,0,32767
34684000,32767,32767,32767,32767,32767,32767,32767
34688000,32767,32767,32767,32767,32767,32767,32767
34696000,32767,32767,32767,32767,32767,32767,32767
34700000,32767,32767,32767,32767,0,0,32767
34704000,32767,32767,32767,32767,32767,32767,32767
34708000,32767,32767,32767,32767,32767,32767,32767
34712000,32767,32767,32767,32767,0,0,32767
34716000,32767,32767,32767,32767,32767,32767,32767
34720000,32767,32767,32767,32767,0,0,32767
34724000,32767,32767,32767,32767,32767,32767,32767
34728000,32767,32767,32767,32767,32767,32767,32767
34736000,32767,32767,32767,32767,32767,32767,32767
34744000,32767,32767,0,32767,32767,32767,32767
34748000,32767,32767,32767,32767,32767,32767,32767
34752000,32767,32767,32767,32767,0,0,32767
34756000,32767,32767,32767,32767,32767,32767,32767
34760000,32767,32767,32767,32767,0,0,32767
34764000,32767,32767,32767,32767,32767,32767,32767
34768000,32767,32767,32767,32767,32767,32767,32767
34772000,32767,32767,32767,32767,0,0,32767
34776000,32767,32767,32767,32767,32767,32767,32767
34784000,32767,32767,32767,32767,-40,32767,32767
34792000,32767,32767,32767,32767,0,0,32767
34796000,32767,32767,32767,32767,32767,32767,32767
34800000,32767,32767,32767,32767,0,0,32767
34808000,32767,32767,32767,32767,32767,32767,32767
34812000,32767,32767,32767,32767,0,0,32767
34816000,32767,32767,32767,32767,32767,32767,32767
34820000,32767,32767,32767,32767,0,0,32767
34824000,32767,32767,32767,32767,32767,32767,32767
34828000,32767,32767,32767,32767,32767,32767,32767
34832000,32767,32767,32767,32767,0,0,32767
34836000,32767,32767,32767,32767,32767,32767,32767
34840000,32767,32767,32767,32767,0,0,32767
34848000,32767,32767,32767,32767,32767,32767,32767
34852000,32767,32767,32767,32767,0,0,32767
34856000,32767,32767,32767,32767,32767,32767,32767
34860000,32767,32767,32767,32767,0,0,32767
34864000,32767,32767,32767,32767,32767,32767,32767
34868000,32767,32767,32767,32767,32767,32767,32767
34872000,32767,32767,32767,32767,0,0,32767
34876000,32767,32767,32767,32767,32767,32767,32767
34880000,32767,32767,32767,32767,0,0,32767
34888000,32767,32767,32767,32767,32767,32767,32767
34896000,32767,32767,32767,32767,32767,32767,32767
34904000,32767,32767,32767,32767,-40,-40,32767
34908000,32767,32767,32767,32767,32767,32767,32767
34912000,32767,32767,32767,32767,0,0,32767
34916000,32767,32767,32767,32767,32767,32767,32767
34920000,32767,32767,32767,32767,0,0,32767
34924000,32767,32767,32767,32767,32767,32767,32767
34928000,32767,32767,32767,32767,32767,32767,32767
34932000,32767,32767,32767,32767,0,0,32767
34936000,32767,32767,32767,32767,32767,32767,32767
34940000,32767,32767,32767,32767,0,0,32767
34944000,32767,32767,0,32767,32767,32767,32767
34948000,32767,32767,32767,32767,32767,32767,32767
34952000,32767,32767,32767,32767,0,0,32767
34956000,32767,32767,32767,32767,32767,32767,32767
34960000,32767,32767,32767,32767,0,0,32767
34964000,32767,32767,32767,32767,32767,32767,32767
34968000,32767,32767,32767,32767,32767,32767,32767
34972000,32767,32767,32767,32767,0,0,32767
34976000,32767,32767,32767,32767,32767,32767,32767
34980000,32767,32767,32767,32767,0,0,32767
34984000,32767,32767,32767,32767,32767,32767,32767
34992000,32767,32767,32767,32767,0,0,32767
34996000,32767,32767,32767,32767,32767,32767,32767
35000000,32767,32767,32767,32767,0,0,32767
35004000,32767,32767,32767,32767,32767,32767,32767
35008000,32767,32767,32767,32767,32767,32767,32767
35012000,32767,32767,32767,32767,0,0,32767
35016000,32767,32767,32767,32767,32767,32767,32767
35020000,32767,32767,32767,32767,0,0,32767
35024000,32767,32767,32767,32767,32767,32767,32767
35032000,32767,32767,32767,32767,0,0,32767
35036000,32767,32767,32767,32767,32767,32767,32767
35040000,32767,32767,32767,32767,0,0,32767
35044000,32767,32767,32767,32767,32767,32767,32767
35048000,32767,32767,32767,32767,32767,32767,32767
35052000,32767,32767,32767,32767,0,0,32767
35056000,32767,32767,32767,32767,32767,32767,32767
35060000,32767,32767,32767,32767,0,0,32767
35064000,32767,32767,32767,32767,32767,32767,32767
35068000,32767,32767,32767,32767,32767,32767,32767
35072000,32767,32767,32767,32767,0,0,32767
35076000,32767,32767,32767,32767,32767,32767,32767
35080000,32767,32767,32767,32767,0,0,32767
35084000,32767,32767,32767,32767,32767,32767,32767
35088000,32767,32767,32767,32767,32767,32767,32767
35092000,32767,32767,32767,32767,0,0,32767
35096000,32767,32767,32767,32767,32767,32767,32767
35100000,32767,32767,32767,32767,0,0,32767
35104000,32767,32767,32767,32767,32767,32767,32767
35108000,32767,32767,32767,32767,32767,32767,32767
35112000,32767,32767,32767,32767,0,0,32767
35116000,32767,32767,32767,32767,32767,32767,32767
35120000,32767,32767,32767,32767,0,0,32767
35124000,32767,32767,32767,32767,32767,32767,32767
35128000,32767,32767,32767,32767,32767,32767,32767
35136000,32767,32767,32767,32767,32767,32767,32767
35140000,32767,32767,32767,32767,32767,32767,32767
35144000,32767,32767,0,32767,-40,-40,32767
35148000,32767,32767,32767,32767,32767,32767,32767
35152000,32767,32767,32767,32767,0,0,32767
35156000,32767,32767,32767,32767,32767,32767,32767
35160000,32767,32767,32767,32767,0,0,32767
35164000,32767,32767,32767,32767,32767,32767,32767
35168000,32767,32767,32767,32767,32767,32767,32767
35172000,32767,32767,32767,32767,0,0,32767
35176000,32767,32767,32767,32767,32767,32767,32767
35184000,32767,32767,32767,32767,32767,32767,32767
35188000,32767,32767,32767,32767,32767,32767,32767
35192000,32767,32767,32767,32767,0,0,32767
35196000,32767,32767,32767,32767,32767,32767,32767
35200000,32767,32767,32767,32767,0,0,32767
35208000,32767,32767,32767,32767,32767,32767,32767
35212000,32767,32767,32767,32767,0,0,32767
35216000,32767,32767,32767,32767,32767,32767,32767
35220000,32767,32767,32767,32767,0,0,32767
35224000,32767,32767,32767,32767,32767,32767,32767
35228000,32767,32767,32767,32767,32767,32767,32767
35232000,32767,32767,32767,32767,0,0,32767
35236000,32767,32767,32767,32767,32767,32767,32767
35240000,32767,32767,32767,32767,0,0,32767
35244000,32767,32767,32767,32767,32767,32767,32767
35248000,32767,32767,32767,32767,32767,32767,32767
35252000,32767,32767,32767,32767,0,0,32767
35256000,32767,32767,32767,32767,32767,32767,32767
35260000,32767,32767,32767,32767,0,0,32767
35264000,32767,32767,32767,32767,32767,32767,32767
35268000,32767,32767,32767,32767,32767,32767,32767
35272000,32767,32767,32767,32767,0,0,32767
35276000,32767,32767,32767,32767,32767,32767,32767
35280000,32767,32767,32767,32767,0,0,32767
35284000,32767,32767,32767,32767,32767,32767,32767
35288000,32767,32767,32767,32767,32767,32767,32767
35292000,32767,32767,32767,32767,0,0,32767
35296000,32767,32767,32767,32767,32767,32767,32767
35300000,32767,32767,32767,32767,0,0,32767
35304000,32767,32767,32767,32767,32767,32767,32767
35308000,32767,32767,32767,32767,32767,32767,32767
35312000,32767,32767,32767,32767,0,0,32767
35316000,32767,32767,32767,32767,32767,32767,32767
35320000,32767,32767,32767,32767,0,0,32767
35324000,32767,32767,32767,32767,32767,32767,32767
35328000,32767,32767,32767,32767,32767,32767,32767
35336000,32767,32767,32767,32767,32767,32767,32767
35340000,32767,32767,32767,32767,0,0,32767
35344000,32767,32767,0,32767,32767,32767,32767
35348000,32767,32767,32767,32767,32767,32767,32767
35352000,32767,32767,32767,32767,0,0,32767
35356000,32767,32767,32767,32767,32767,32767,32767
35360000,32767,32767,32767,32767,0,0,32767
35368000,32767,32767,32767,32767,32767,32767,32767
35372000,32767,32767,32767,32767,0,0,32767
35376000,32767,32767,32767,32767,32767,32767,32767
35380000,32767,32767,32767,32767,0,0,32767
35384000,32767,32767,32767,32767,32767,32767,32767
35388000,32767,32767,32767,32767,32767,32767,32767
35392000,32767,32767,32767,32767,0,0,32767
35396000,32767,32767,32767,32767,32767,32767,32767
35400000,32767,32767,32767,32767,0,0,32767
35404000,32767,32767,32767,32767,32767,32767,32767
35408000,32767,32767,32767,32767,32767,32767,32767
35412000,32767,32767,32767,32767,0,0,32767
35416000,32767,32767,32767,32767,32767,32767,32767
35420000,32767,32767,32767,32767,0,0,32767
35424000,32767,32767,32767,32767,32767,32767,32767
35428000,32767,32767,32767,32767,32767,32767,32767
35432000,32767,32767,32767,32767,0,0,32767
35440000,32767,32767,32767,32767,0,0,32767
35444000,32767,32767,32767,32767,32767,32767,32767
35448000,32767,32767,32767,32767,32767,32767,32767
35456000,32767,32767,32767,32767,32767,32767,32767
35460000,32767,32767,32767,32767,0,0,32767
35464000,32767,32767,32767,32767,32767,32767,32767
35468000,32767,32767,32767,32767,32767,32767,32767
35472000,32767,32767,32767,32767,0,0,32767
35476000,32767,32767,32767,32767,32767,32767,32767
35480000,32767,32767,32767,32767,0,0,32767
35484000,32767,32767,32767,32767,32767,32767,32767
35488000,32767,32767,32767,32767,32767,32767,32767
35492000,32767,32767,32767,32767,0,0,32767
35496000,32767,32767,32767,32767,32767,32767,32767
35500000,32767,32767,32767,32767,0,0,32767
