timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1280000,0.19863445,-0.081137,0.43088514
1900000,0.20053989,-0.08139659,0.42935362
1912000,0.2005399,-0.08139659,0.42935362
1920000,0.20069711,-0.083136015,0.4261355
1932000,0.20069711,-0.083136015,0.4261355
1940000,0.20069712,-0.08313603,0.4261355
1952000,0.20069712,-0.08313603,0.4261355
1960000,0.20069712,-0.08313602,0.4261355
1972000,0.20250985,-0.081290066,0.42881578
1980000,0.20250985,-0.08129006,0.42881578
1992000,0.20250987,-0.08129006,0.42881578
2000000,0.20250987,-0.08129007,0.42881578
2012000,0.20250988,-0.08129007,0.42881578
2020000,0.20250988,-0.08129006,0.42881578
2032000,0.19835013,-0.08336943,0.43055546
2040000,0.19835013,-0.08336942,0.43055546
2052000,0.19835015,-0.08336942,0.43055546
2060000,0.19835015,-0.083369434,0.43055543
2072000,0.19835016,-0.083369434,0.43055543
2080000,0.1972791,-0.078940265,0.43128556
2092000,0.1972791,-0.078940265,0.43128556
2100000,0.1972791,-0.07894028,0.43128556
2112000,0.19727911,-0.07894028,0.43128553
2120000,0.19727911,-0.07894027,0.43128553
2132000,0.1994365,-0.08378956,0.42947474
2140000,0.1994365,-0.08378954,0.42947474
2152000,0.1994365,-0.08378954,0.42947474
2160000,0.19943652,-0.08378956,0.42947474
2172000,0.19943652,-0.08378956,0.42947474
2180000,0.19858652,-0.083316945,0.42654717
2192000,0.19858652,-0.083316945,0.42654717
2200000,0.19858654,-0.08331694,0.42654717
2212000,0.19858654,-0.08331694,0.42654717
2220000,0.19858655,-0.08331695,0.42654717
2232000,0.19829606,-0.08433859,0.42913634
2240000,0.19829607,-0.08433858,0.42913634
2252000,0.19829607,-0.08433858,0.42913634
2260000,0.19829609,-0.084338576,0.42913634
2272000,0.19829609,-0.08433857,0.4291363
2280000,0.19829609,-0.08433859,0.4291363
2292000,0.20168905,-0.0795412,0.428808
2300000,0.20168905,-0.079541184,0.428808
2312000,0.20168906,-0.079541184,0.428808
2320000,0.20168906,-0.07954118,0.428808
2332000,0.20168908,-0.07954118,0.428808
2340000,0.2013253,-0.08396354,0.42843276
2352000,0.20132531,-0.08396354,0.42843276
2360000,0.20132531,-0.083963536,0.42843276
2372000,0.20132533,-0.08396353,0.42843276
2380000,0.20132533,-0.08396354,0.42843276
2392000,0.20060962,-0.08138185,0.43062192
2400000,0.20060962,-0.08138184,0.43062192
2412000,0.20060964,-0.08138184,0.43062192
2420000,0.20060964,-0.08138183,0.43062192
2432000,0.20060964,-0.08138183,0.43062192
2440000,0.20060965,-0.08138184,0.43062192
2452000,0.20234106,-0.08218734,0.43365452
2460000,0.20234106,-0.082187325,0.43365452
2472000,0.20234106,-0.082187325,0.43365452
2480000,0.20234108,-0.08218732,0.43365452
2492000,0.20494132,-0.07995325,0.42416072
2500000,0.20494132,-0.07995327,0.42416072
2512000,0.20494133,-0.07995327,0.42416072
2520000,0.20494133,-0.07995325,0.42416072
2532000,0.20494135,-0.07995325,0.42416072
2540000,0.20494135,-0.079953246,0.42416072
2552000,0.20037301,-0.07948013,0.43202195
2560000,0.20037301,-0.07948014,0.43202195
2572000,0.20037302,-0.07948014,0.43202195
2580000,0.20037302,-0.079480134,0.43202195
2592000,0.20037304,-0.079480134,0.43202195
2600000,0.20421328,-0.08133188,0.42615995
2612000,0.20421328,-0.08133188,0.42615995
2620000,0.20421329,-0.081331894,0.42615995
2632000,0.20421329,-0.081331894,0.42615995
2640000,0.2042133,-0.08133188,0.42615995
2652000,0.1980258,-0.0807507,0.4296179
2660000,0.1980258,-0.08075069,0.4296179
2672000,0.19802581,-0.08075071,0.4296179
2680000,0.19802581,-0.080750704,0.4296179
2692000,0.19802582,-0.080750704,0.42961788
2700000,0.19802582,-0.08075069,0.42961788
2712000,0.19880061,-0.082113154,0.42607695
2720000,0.19880061,-0.08211318,0.42607692
2732000,0.19880062,-0.08211317,0.42607692
2740000,0.19880062,-0.08211316,0.42607692
2752000,0.2002357,-0.08175663,0.42596418
2760000,0.20023571,-0.081756614,0.42596418
2772000,0.20023571,-0.081756614,0.42596418
2780000,0.20023572,-0.08175663,0.42596415
2792000,0.20023572,-0.08175663,0.42596415
2800000,0.20023572,-0.08175662,0.42596415
2812000,0.20085658,-0.081296444,0.42991364
2820000,0.2008566,-0.08129643,0.42991364
2832000,0.2008566,-0.08129643,0.42991364
2840000,0.20085661,-0.081296444,0.42991364
2852000,0.20085661,-0.081296444,0.4299136
2860000,0.20164736,-0.08160702,0.4296162
2872000,0.20164737,-0.081607014,0.4296162
2880000,0.20164737,-0.08160701,0.4296162
2892000,0.20164737,-0.08160701,0.42961618
2900000,0.20164739,-0.08160702,0.42961618
2912000,0.19960046,-0.07978205,0.43097878
2920000,0.19960046,-0.07978203,0.43097878
2932000,0.19960047,-0.07978203,0.43097878
2940000,0.19960047,-0.079782024,0.43097878
2952000,0.19960049,-0.079782024,0.43097878
2960000,0.19829558,-0.08203031,0.43177015
2972000,0.1982956,-0.08203031,0.43177015
2980000,0.1982956,-0.082030304,0.43177015
2992000,0.19829561,-0.0820303,0.43177015
3000000,0.19829561,-0.08203032,0.43177012
3012000,0.19398904,-0.07995245,0.4269615
3020000,0.19398904,-0.07995244,0.4269615
3032000,0.19398905,-0.07995244,0.4269615
3040000,0.19398905,-0.07995243,0.4269615
3052000,0.19398905,-0.079952426,0.4269615
3060000,0.19398907,-0.07995245,0.4269615
3072000,0.20254321,-0.08182294,0.4312919
3080000,0.20254323,-0.08182293,0.4312919
3092000,0.20254323,-0.081822924,0.4312919
3100000,0.20254324,-0.08182292,0.4312919
3112000,0.20254324,-0.08182292,0.4312919
3120000,0.20081978,-0.07938747,0.42855713
3132000,0.20081978,-0.07938747,0.42855713
3140000,0.20081978,-0.07938746,0.42855713
3152000,0.20081979,-0.07938746,0.42855713
3160000,0.20081979,-0.07938745,0.42855713
3172000,0.20236099,-0.0819866,0.42949918
3180000,0.20236099,-0.08198662,0.42949918
3192000,0.20236099,-0.08198661,0.42949918
3200000,0.202361,-0.081986606,0.42949918
3212000,0.202361,-0.081986606,0.42949918
3220000,0.20203912,-0.08246891,0.4303637
3232000,0.20203912,-0.08246891,0.4303637
3240000,0.20203914,-0.082468934,0.43036368
3252000,0.20203914,-0.08246893,0.43036368
3260000,0.20203915,-0.08246892,0.43036368
3272000,0.20203915,-0.08246892,0.43036368
3280000,0.1991442,-0.07937612,0.42894495
3292000,0.19914421,-0.07937614,0.42894495
3300000,0.19914421,-0.07937613,0.42894495
3312000,0.19914421,-0.07937613,0.42894495
3320000,0.19914423,-0.07937612,0.42894495
3332000,0.20205662,-0.0848353,0.43344155
3340000,0.20205662,-0.08483532,0.43344155
3352000,0.20205663,-0.08483531,0.43344155
3360000,0.20205663,-0.084835306,0.43344155
3372000,0.20205665,-0.084835306,0.43344155
3380000,0.19985634,-0.08388188,0.4301801
3392000,0.19985634,-0.08388188,0.4301801
3400000,0.19985636,-0.08388189,0.4301801
3412000,0.19985636,-0.08388189,0.4301801
3420000,0.19985636,-0.08388188,0.4301801
3432000,0.20291995,-0.08184068,0.42851365
3440000,0.20291995,-0.081840664,0.42851365
3452000,0.20291996,-0.081840664,0.42851365
